HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,83.16,262,252,277,82.43,84.2,262 [252 - 277],83.16% [82.43% - 84.2%],267,205,355,10-06-2020
2,AL- DOTHAN,86.13,78,74,83,83.84,88.21,78 [74 - 83],86.13% [83.84% - 88.21%],81,51,109,10-06-2020
5,AL- HUNTSVILLE,83.46,61,59,64,82.66,84.15,61 [59 - 64],83.46% [82.66% - 84.15%],65,50,78,10-06-2020
6,AL- MOBILE,86.22,177,170,190,84.66,88.65,177 [170 - 190],86.22% [84.66% - 88.65%],177,133,247,10-06-2020
7,AL- MONTGOMERY,82.22,32,31,34,81.49,82.91,32 [31 - 34],82.22% [81.49% - 82.91%],34,23,45,10-06-2020
9,AL- TUSCALOOSA,91.44,112,106,123,87.11,97.64,112 [106 - 123],91.44% [87.11% - 97.64%],114,71,176,10-06-2020
11,AZ- MESA,82.55,47,46,49,82.02,83.13,47 [46 - 49],82.55% [82.02% - 83.13%],50,40,62,10-06-2020
12,AZ- PHOENIX,82.29,170,164,178,81.73,82.97,170 [164 - 178],82.29% [81.73% - 82.97%],173,131,225,10-06-2020
14,AZ- SUN CITY,81.02,7,7,7,80.74,81.23,7 [7 - 7],81.02% [80.74% - 81.23%],8,6,10,10-06-2020
15,AZ- TUCSON,81.79,41,39,45,81.07,82.61,41 [39 - 45],81.79% [81.07% - 82.61%],45,27,66,10-06-2020
16,AR- FORT SMITH,84.53,56,55,59,83.75,86.01,56 [55 - 59],84.53% [83.75% - 86.01%],57,48,77,10-06-2020
18,AR- JONESBORO,85.69,49,48,50,84.76,86.53,49 [48 - 50],85.69% [84.76% - 86.53%],51,43,59,10-06-2020
19,AR- LITTLE ROCK,83.36,189,183,203,82.67,84.71,189 [183 - 203],83.36% [82.67% - 84.71%],193,154,272,10-06-2020
21,AR- SPRINGDALE,85.94,59,57,62,84.35,87.28,59 [57 - 62],85.94% [84.35% - 87.28%],62,46,77,10-06-2020
22,AR- TEXARKANA,82.82,21,21,24,81.43,83.78,21 [21 - 24],82.82% [81.43% - 83.78%],27,14,37,10-06-2020
23,CA- ORANGE CO.,81.51,113,110,120,81.2,82.0,113 [110 - 120],81.51% [81.2% - 82.0%],115,92,153,10-06-2020
25,CA- BAKERSFIELD,81.37,46,44,48,81.08,81.77,46 [44 - 48],81.37% [81.08% - 81.77%],49,39,64,10-06-2020
31,CA- CHICO,81.66,7,7,8,80.78,82.03,7 [7 - 8],81.66% [80.78% - 82.03%],10,5,13,10-06-2020
33,CA- CONTRA COSTA CO.,82.28,42,41,44,81.75,82.85,42 [41 - 44],82.28% [81.75% - 82.85%],45,35,57,10-06-2020
43,CA- FRESNO,82.78,59,57,63,82.15,83.72,59 [57 - 63],82.78% [82.15% - 83.72%],63,49,85,10-06-2020
56,CA- LOS ANGELES,82.27,560,540,588,81.73,82.96,560 [540 - 588],82.27% [81.73% - 82.96%],562,428,735,10-06-2020
58,CA- MODESTO,81.09,13,12,15,80.76,81.51,13 [12 - 15],81.09% [80.76% - 81.51%],18,13,26,10-06-2020
62,CA- NAPA,82.33,11,11,12,81.72,82.75,11 [11 - 12],82.33% [81.72% - 82.75%],13,10,16,10-06-2020
65,CA- ALAMEDA CO.,81.04,35,34,36,80.8,81.3,35 [34 - 36],81.04% [80.8% - 81.3%],35,27,44,10-06-2020
69,CA- PALM SPR/RANCHO MIR.,82.03,19,19,21,81.52,82.56,19 [19 - 21],82.03% [81.52% - 82.56%],21,16,27,10-06-2020
73,CA- REDDING,84.98,50,48,54,83.7,86.47,50 [48 - 54],84.98% [83.7% - 86.47%],53,40,70,10-06-2020
77,CA- SACRAMENTO,81.32,60,58,64,81.0,81.78,60 [58 - 64],81.32% [81.0% - 81.78%],63,48,85,10-06-2020
78,CA- SALINAS,83.31,21,21,22,82.52,84.04,21 [21 - 22],83.31% [82.52% - 84.04%],26,20,32,10-06-2020
79,CA- SAN BERNARDINO,83.83,218,211,228,83.03,84.81,218 [211 - 228],83.83% [83.03% - 84.81%],221,175,278,10-06-2020
80,CA- SAN DIEGO,82.53,174,166,183,81.73,83.34,174 [166 - 183],82.53% [81.73% - 83.34%],177,122,235,10-06-2020
81,CA- SAN FRANCISCO,80.89,42,41,44,80.69,81.14,42 [41 - 44],80.89% [80.69% - 81.14%],45,35,58,10-06-2020
82,CA- SAN JOSE,81.25,36,35,39,80.86,81.92,36 [35 - 39],81.25% [80.86% - 81.92%],37,26,58,10-06-2020
83,CA- SAN LUIS OBISPO,82.32,7,7,8,81.54,83.29,7 [7 - 8],82.32% [81.54% - 83.29%],10,7,15,10-06-2020
85,CA- SAN MATEO CO.,80.94,21,21,22,80.67,81.11,21 [21 - 22],80.94% [80.67% - 81.11%],25,18,30,10-06-2020
86,CA- SANTA BARBARA,81.67,12,12,13,81.14,81.86,12 [12 - 13],81.67% [81.14% - 81.86%],16,11,18,10-06-2020
87,CA- SANTA CRUZ,83.43,7,7,7,81.67,83.34,7 [7 - 7],83.43% [81.67% - 83.34%],12,6,12,10-06-2020
89,CA- SANTA ROSA,81.66,28,28,29,81.29,82.1,28 [28 - 29],81.66% [81.29% - 82.1%],30,24,39,10-06-2020
91,CA- STOCKTON,81.12,7,7,8,80.85,81.41,7 [7 - 8],81.12% [80.85% - 81.41%],11,9,15,10-06-2020
96,CA- VENTURA,81.79,25,25,26,81.34,82.16,25 [25 - 26],81.79% [81.34% - 82.16%],28,21,34,10-06-2020
101,CO- BOULDER,86.09,26,25,28,83.58,88.63,26 [25 - 28],86.09% [83.58% - 88.63%],28,17,41,10-06-2020
102,CO- COLORADO SPRINGS,82.38,23,22,25,82.03,83.38,23 [22 - 25],82.38% [82.03% - 83.38%],24,21,35,10-06-2020
103,CO- DENVER,88.59,407,388,432,86.41,91.47,407 [388 - 432],88.59% [86.41% - 91.47%],410,306,548,10-06-2020
104,CO- FORT COLLINS,87.16,42,41,46,85.01,89.55,42 [41 - 46],87.16% [85.01% - 89.55%],45,32,61,10-06-2020
105,CO- GRAND JUNCTION,82.38,18,18,19,81.77,83.03,18 [18 - 19],82.38% [81.77% - 83.03%],18,14,24,10-06-2020
106,CO- GREELEY,85.89,42,40,45,83.47,87.21,42 [40 - 45],85.89% [83.47% - 87.21%],45,27,56,10-06-2020
107,CO- PUEBLO,81.84,14,14,15,80.88,82.01,14 [14 - 15],81.84% [80.88% - 82.01%],14,7,16,10-06-2020
109,CT- BRIDGEPORT,82.9,49,48,50,82.3,83.48,49 [48 - 50],82.9% [82.3% - 83.48%],49,39,59,10-06-2020
110,CT- HARTFORD,86.31,201,191,217,84.64,88.91,201 [191 - 217],86.31% [84.64% - 88.91%],205,151,290,10-06-2020
111,CT- NEW HAVEN,84.93,187,178,207,83.61,87.37,187 [178 - 207],84.93% [83.61% - 87.37%],189,139,284,10-06-2020
112,DE- WILMINGTON,85.68,103,100,111,84.62,87.68,103 [100 - 111],85.68% [84.62% - 87.68%],105,86,143,10-06-2020
113,DC- WASHINGTON,82.87,152,148,161,82.31,83.73,152 [148 - 161],82.87% [82.31% - 83.73%],157,127,205,10-06-2020
115,FL- BRADENTON,82.1,14,14,14,81.55,82.54,14 [14 - 14],82.1% [81.55% - 82.54%],14,11,18,10-06-2020
116,FL- CLEARWATER,80.93,12,12,13,80.67,81.22,12 [12 - 13],80.93% [80.67% - 81.22%],15,11,20,10-06-2020
118,FL- FORT LAUDERDALE,80.89,75,73,79,80.69,81.16,75 [73 - 79],80.89% [80.69% - 81.16%],77,60,101,10-06-2020
119,FL- FORT MYERS,81.01,35,34,36,80.73,81.2,35 [34 - 36],81.01% [80.73% - 81.2%],38,28,46,10-06-2020
120,FL- GAINESVILLE,81.99,32,31,35,81.14,82.66,32 [31 - 35],81.99% [81.14% - 82.66%],36,21,49,10-06-2020
122,FL- HUDSON,81.13,14,14,14,80.96,81.52,14 [14 - 14],81.13% [80.96% - 81.52%],14,12,19,10-06-2020
123,FL- JACKSONVILLE,81.76,82,78,86,81.12,82.24,82 [78 - 86],81.76% [81.12% - 82.24%],86,55,110,10-06-2020
124,FL- LAKELAND,81.68,14,14,15,81.22,82.06,14 [14 - 15],81.68% [81.22% - 82.06%],17,13,22,10-06-2020
127,FL- MIAMI,81.26,132,123,140,80.69,81.72,132 [123 - 140],81.26% [80.69% - 81.72%],135,74,185,10-06-2020
129,FL- OCALA,81.69,21,21,21,81.17,81.9,21 [21 - 21],81.69% [81.17% - 81.9%],23,16,26,10-06-2020
130,FL- ORLANDO,81.58,161,156,170,81.26,82.08,161 [156 - 170],81.58% [81.26% - 82.08%],163,131,215,10-06-2020
131,FL- ORMOND BEACH,80.69,7,7,7,80.36,80.79,7 [7 - 7],80.69% [80.36% - 80.79%],11,6,13,10-06-2020
133,FL- PANAMA CITY,81.24,7,7,8,81.05,82.11,7 [7 - 8],81.24% [81.05% - 82.11%],8,7,14,10-06-2020
134,FL- PENSACOLA,81.99,43,42,47,81.53,82.94,43 [42 - 47],81.99% [81.53% - 82.94%],46,36,69,10-06-2020
137,FL- SARASOTA,80.93,7,7,8,80.55,81.18,7 [7 - 8],80.93% [80.55% - 81.18%],13,8,17,10-06-2020
139,FL- ST PETERSBURG,80.78,7,7,8,80.56,81.0,7 [7 - 8],80.78% [80.56% - 81.0%],12,9,16,10-06-2020
140,FL- TALLAHASSEE,81.36,35,33,38,80.89,81.97,35 [33 - 38],81.36% [80.89% - 81.97%],36,24,53,10-06-2020
141,FL- TAMPA,81.46,58,57,61,81.13,81.85,58 [57 - 61],81.46% [81.13% - 81.85%],62,48,79,10-06-2020
142,GA- ALBANY,80.0,0,0,0,80.0,80.28,0 [0 - 0],80.0% [80.0% - 80.28%],0,0,3,10-06-2020
144,GA- ATLANTA,83.75,447,427,465,82.73,84.66,447 [427 - 465],83.75% [82.73% - 84.66%],449,327,558,10-06-2020
145,GA- AUGUSTA,81.93,42,39,46,81.02,82.61,42 [39 - 46],81.93% [81.02% - 82.61%],47,25,64,10-06-2020
146,GA- COLUMBUS,81.46,16,16,17,81.27,81.83,16 [16 - 17],81.46% [81.27% - 81.83%],18,16,23,10-06-2020
147,GA- MACON,81.17,21,18,24,80.36,81.74,21 [18 - 24],81.17% [80.36% - 81.74%],26,8,39,10-06-2020
148,GA- ROME,84.5,28,25,31,81.5,85.33,28 [25 - 31],84.5% [81.5% - 85.33%],32,11,39,10-06-2020
149,GA- SAVANNAH,81.59,31,29,33,80.92,81.99,31 [29 - 33],81.59% [80.92% - 81.99%],32,19,41,10-06-2020
