HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,89.67,813,778,869,87.27,93.45,813 [778 - 869],89.67% [87.27% - 93.45%],816,614,1136,09-15-2020
2,AL- DOTHAN,85.3,68,67,73,84.52,87.15,68 [67 - 73],85.3% [84.52% - 87.15%],70,60,95,09-15-2020
5,AL- HUNTSVILLE,85.25,93,89,102,84.2,88.14,93 [89 - 102],85.25% [84.2% - 88.14%],98,79,153,09-15-2020
6,AL- MOBILE,82.69,72,72,75,82.49,83.26,72 [72 - 75],82.69% [82.49% - 83.26%],76,71,93,09-15-2020
7,AL- MONTGOMERY,86.15,91,90,95,85.05,87.31,91 [90 - 95],86.15% [85.05% - 87.31%],95,78,113,09-15-2020
9,AL- TUSCALOOSA,88.28,79,76,83,86.11,90.82,79 [76 - 83],88.28% [86.11% - 90.82%],82,61,108,09-15-2020
11,AZ- MESA,83.51,66,64,69,82.78,84.39,66 [64 - 69],83.51% [82.78% - 84.39%],69,55,87,09-15-2020
12,AZ- PHOENIX,81.91,142,138,151,81.53,82.6,142 [138 - 151],81.91% [81.53% - 82.6%],144,116,197,09-15-2020
14,AZ- SUN CITY,81.05,7,7,7,80.74,81.36,7 [7 - 7],81.05% [80.74% - 81.36%],8,6,11,09-15-2020
15,AZ- TUCSON,81.27,30,30,31,81.11,81.47,30 [30 - 31],81.27% [81.11% - 81.47%],32,28,37,09-15-2020
16,AR- FORT SMITH,82.72,30,29,33,81.95,83.04,30 [29 - 33],82.72% [81.95% - 83.04%],34,25,39,09-15-2020
18,AR- JONESBORO,85.12,45,45,48,84.87,86.53,45 [45 - 48],85.12% [84.87% - 86.53%],46,44,59,09-15-2020
19,AR- LITTLE ROCK,82.69,153,147,162,82.04,83.69,153 [147 - 162],82.69% [82.04% - 83.69%],155,118,213,09-15-2020
21,AR- SPRINGDALE,97.19,177,167,202,91.07,110.75,177 [167 - 202],97.19% [91.07% - 110.75%],181,117,325,09-15-2020
22,AR- TEXARKANA,83.48,28,28,30,82.55,84.39,28 [28 - 30],83.48% [82.55% - 84.39%],34,25,43,09-15-2020
23,CA- ORANGE CO.,82.68,202,200,207,82.47,83.06,202 [200 - 207],82.68% [82.47% - 83.06%],205,189,234,09-15-2020
25,CA- BAKERSFIELD,82.47,85,84,88,82.18,82.85,85 [84 - 88],82.47% [82.18% - 82.85%],89,79,103,09-15-2020
31,CA- CHICO,102.13,138,133,147,96.88,109.53,138 [133 - 147],102.13% [96.88% - 109.53%],141,108,189,09-15-2020
33,CA- CONTRA COSTA CO.,82.77,53,52,55,82.25,83.3,53 [52 - 55],82.77% [82.25% - 83.3%],55,45,66,09-15-2020
43,CA- FRESNO,87.87,177,172,183,86.26,89.46,177 [172 - 183],87.87% [86.26% - 89.46%],179,143,216,09-15-2020
56,CA- LOS ANGELES,82.44,601,590,623,82.11,82.99,601 [590 - 623],82.44% [82.11% - 82.99%],605,524,741,09-15-2020
58,CA- MODESTO,86.3,105,103,108,85.35,86.98,105 [103 - 108],86.3% [85.35% - 86.98%],108,92,120,09-15-2020
62,CA- NAPA,83.19,14,14,14,83.09,83.09,14 [14 - 14],83.19% [83.09% - 83.09%],18,18,18,09-15-2020
65,CA- ALAMEDA CO.,83.18,107,106,109,82.84,83.52,107 [106 - 109],83.18% [82.84% - 83.52%],107,96,119,09-15-2020
69,CA- PALM SPR/RANCHO MIR.,81.74,14,14,15,81.52,81.9,14 [14 - 15],81.74% [81.52% - 81.9%],18,16,20,09-15-2020
73,CA- REDDING,80.9,7,7,8,80.55,81.57,7 [7 - 8],80.9% [80.55% - 81.57%],9,6,17,09-15-2020
77,CA- SACRAMENTO,85.32,252,248,262,84.56,86.54,252 [248 - 262],85.32% [84.56% - 86.54%],254,218,313,09-15-2020
78,CA- SALINAS,89.41,70,69,73,88.45,91.1,70 [69 - 73],89.41% [88.45% - 91.1%],74,67,88,09-15-2020
79,CA- SAN BERNARDINO,83.14,178,175,182,82.75,83.55,178 [175 - 182],83.14% [82.75% - 83.55%],181,159,205,09-15-2020
80,CA- SAN DIEGO,84.29,299,291,315,83.47,85.63,299 [291 - 315],84.29% [83.47% - 85.63%],301,244,396,09-15-2020
81,CA- SAN FRANCISCO,81.75,84,83,88,81.48,82.19,84 [83 - 88],81.75% [81.48% - 82.19%],88,75,111,09-15-2020
82,CA- SAN JOSE,85.68,170,168,175,85.22,86.61,170 [168 - 175],85.68% [85.22% - 86.61%],172,158,200,09-15-2020
83,CA- SAN LUIS OBISPO,84.01,14,14,15,83.95,84.17,14 [14 - 15],84.01% [83.95% - 84.17%],18,18,19,09-15-2020
85,CA- SAN MATEO CO.,82.36,63,63,64,82.08,82.67,63 [63 - 64],82.36% [82.08% - 82.67%],63,56,72,09-15-2020
86,CA- SANTA BARBARA,83.51,28,28,29,82.8,83.62,28 [28 - 29],83.51% [82.8% - 83.62%],33,27,35,09-15-2020
87,CA- SANTA CRUZ,86.51,21,21,23,86.13,89.19,21 [21 - 23],86.51% [86.13% - 89.19%],23,22,33,09-15-2020
89,CA- SANTA ROSA,83.51,63,63,64,83.12,83.82,63 [63 - 64],83.51% [83.12% - 83.82%],65,58,71,09-15-2020
91,CA- STOCKTON,90.54,112,110,115,89.31,92.61,112 [110 - 115],90.54% [89.31% - 92.61%],112,99,134,09-15-2020
96,CA- VENTURA,83.88,56,56,57,83.43,84.32,56 [56 - 57],83.88% [83.43% - 84.32%],60,54,68,09-15-2020
101,CO- BOULDER,86.46,25,25,28,85.47,89.26,25 [25 - 28],86.46% [85.47% - 89.26%],30,26,44,09-15-2020
102,CO- COLORADO SPRINGS,82.93,25,24,28,81.74,83.96,25 [24 - 28],82.93% [81.74% - 83.96%],30,18,41,09-15-2020
103,CO- DENVER,83.14,147,141,156,82.3,84.12,147 [141 - 156],83.14% [82.3% - 84.12%],149,110,197,09-15-2020
104,CO- FORT COLLINS,85.38,28,27,31,83.44,87.51,28 [27 - 31],85.38% [83.44% - 87.51%],34,22,48,09-15-2020
105,CO- GRAND JUNCTION,81.83,12,12,14,81.26,83.66,12 [12 - 14],81.83% [81.26% - 83.66%],14,10,29,09-15-2020
106,CO- GREELEY,83.9,29,28,31,83.35,85.66,29 [28 - 31],83.9% [83.35% - 85.66%],30,26,44,09-15-2020
107,CO- PUEBLO,81.06,7,7,8,81.0,81.63,7 [7 - 8],81.06% [81.0% - 81.63%],8,8,13,09-15-2020
109,CT- BRIDGEPORT,84.3,70,68,73,83.36,85.25,70 [68 - 73],84.3% [83.36% - 85.25%],72,57,89,09-15-2020
110,CT- HARTFORD,87.03,226,214,257,85.22,92.16,226 [214 - 257],87.03% [85.22% - 92.16%],229,170,396,09-15-2020
111,CT- NEW HAVEN,84.83,182,167,204,82.57,87.97,182 [167 - 204],84.83% [82.57% - 87.97%],185,99,307,09-15-2020
112,DE- WILMINGTON,85.07,90,88,98,84.03,87.52,90 [88 - 98],85.07% [84.03% - 87.52%],94,75,140,09-15-2020
113,DC- WASHINGTON,84.19,226,221,239,83.46,85.63,226 [221 - 239],84.19% [83.46% - 85.63%],230,190,309,09-15-2020
115,FL- BRADENTON,81.04,7,7,7,80.99,81.13,7 [7 - 7],81.04% [80.99% - 81.13%],7,7,8,09-15-2020
116,FL- CLEARWATER,80.69,7,7,7,80.61,80.79,7 [7 - 7],80.69% [80.61% - 80.79%],11,10,13,09-15-2020
118,FL- FORT LAUDERDALE,81.9,163,159,169,81.53,82.3,163 [159 - 169],81.9% [81.53% - 82.3%],165,133,200,09-15-2020
119,FL- FORT MYERS,81.6,56,56,59,81.36,82.01,56 [56 - 59],81.6% [81.36% - 82.01%],61,52,77,09-15-2020
