region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,115.62,2081,1993,2210,106.56,126.84,2081 [1993 - 2210],115.62% [106.56% - 126.84%],3008,2243,3956,12-15-2020
2,AL- DOTHAN,100.78,186,176,198,94.53,105.9,186 [176 - 198],100.78% [94.53% - 105.9%],276,193,344,12-15-2020
5,AL- HUNTSVILLE,142.55,839,802,895,125.48,165.05,839 [802 - 895],142.55% [125.48% - 165.05%],1176,855,1599,12-15-2020
6,AL- MOBILE,109.02,580,555,617,101.7,118.71,580 [555 - 617],109.02% [101.7% - 118.71%],829,620,1106,12-15-2020
7,AL- MONTGOMERY,101.15,212,202,226,97.21,104.64,212 [202 - 226],101.15% [97.21% - 104.64%],327,266,381,12-15-2020
9,AL- TUSCALOOSA,155.45,540,515,577,134.21,184.41,540 [515 - 577],155.45% [134.21% - 184.41%],753,541,1042,12-15-2020
11,AZ- MESA,252.78,2454,2328,2670,199.29,331.87,2454 [2328 - 2670],252.78% [199.29% - 331.87%],3421,2362,4987,12-15-2020
12,AZ- PHOENIX,187.83,5845,5543,6359,154.27,237.35,5845 [5543 - 6359],187.83% [154.27% - 237.35%],8168,5626,11919,12-15-2020
14,AZ- SUN CITY,156.42,445,422,485,132.47,192.1,445 [422 - 485],156.42% [132.47% - 192.1%],619,425,908,12-15-2020
15,AZ- TUCSON,132.22,911,867,972,118.63,148.34,911 [867 - 972],132.22% [118.63% - 148.34%],1318,975,1725,12-15-2020
16,AR- FORT SMITH,94.91,127,121,135,92.26,97.33,127 [121 - 135],94.91% [92.26% - 97.33%],191,157,222,12-15-2020
18,AR- JONESBORO,97.26,101,96,107,94.6,100.46,101 [96 - 107],97.26% [94.6% - 100.46%],156,132,185,12-15-2020
19,AR- LITTLE ROCK,97.58,708,680,754,93.39,103.65,708 [680 - 754],97.58% [93.39% - 103.65%],1015,773,1365,12-15-2020
21,AR- SPRINGDALE,110.84,224,214,238,105.83,116.99,224 [214 - 238],110.84% [105.83% - 116.99%],326,273,391,12-15-2020
22,AR- TEXARKANA,142.96,411,395,429,127.86,157.65,411 [395 - 429],142.96% [127.86% - 157.65%],617,469,761,12-15-2020
23,CA- ORANGE CO.,124.07,2375,2282,2499,112.98,137.25,2375 [2282 - 2499],124.07% [112.98% - 137.25%],3372,2523,4380,12-15-2020
25,CA- BAKERSFIELD,113.49,853,817,906,104.75,124.3,853 [817 - 906],113.49% [104.75% - 124.3%],1211,895,1602,12-15-2020
31,CA- CHICO,92.03,49,47,52,90.0,94.38,49 [47 - 52],92.03% [90.0% - 94.38%],77,64,92,12-15-2020
33,CA- CONTRA COSTA CO.,91.48,133,126,141,89.49,93.48,133 [126 - 141],91.48% [89.49% - 93.48%],230,190,270,12-15-2020
43,CA- FRESNO,114.25,553,529,589,105.05,126.08,553 [529 - 589],114.25% [105.05% - 126.08%],782,572,1052,12-15-2020
56,CA- LOS ANGELES,221.2,24779,23803,25971,187.84,263.86,24.78K [23.80K - 25.97K],221.2% [187.84% - 263.86%],35021,26748,45602,12-15-2020
58,CA- MODESTO,145.68,811,777,862,128.4,168.19,811 [777 - 862],145.68% [128.4% - 168.19%],1129,832,1516,12-15-2020
62,CA- NAPA,106.12,110,105,118,98.56,115.4,110 [105 - 118],106.12% [98.56% - 115.4%],152,108,206,12-15-2020
65,CA- ALAMEDA CO.,110.19,747,709,801,101.63,121.23,747 [709 - 801],110.19% [101.63% - 121.23%],1020,731,1393,12-15-2020
69,CA- PALM SPR/RANCHO MIR.,224.35,1078,1037,1127,191.3,261.39,1078 [1037 - 1127],224.35% [191.3% - 261.39%],1520,1172,1910,12-15-2020
73,CA- REDDING,96.45,118,113,125,93.59,99.87,118 [113 - 125],96.45% [93.59% - 99.87%],178,147,215,12-15-2020
77,CA- SACRAMENTO,121.85,1419,1360,1510,110.71,135.81,1419 [1360 - 1510],121.85% [110.71% - 135.81%],2002,1469,2670,12-15-2020
78,CA- SALINAS,100.18,109,104,116,96.02,104.46,109 [104 - 116],100.18% [96.02% - 104.46%],160,127,194,12-15-2020
79,CA- SAN BERNARDINO,275.9,8035,7728,8415,229.45,330.0,8035 [7728 - 8415],275.9% [229.45% - 330.0%],11327,8641,14455,12-15-2020
80,CA- SAN DIEGO,152.74,3648,3505,3848,134.5,175.11,3648 [3505 - 3848],152.74% [134.5% - 175.11%],5116,3833,6689,12-15-2020
81,CA- SAN FRANCISCO,86.74,240,229,256,84.97,88.95,240 [229 - 256],86.74% [84.97% - 88.95%],342,252,454,12-15-2020
82,CA- SAN JOSE,127.98,1044,997,1115,114.93,144.81,1044 [997 - 1115],127.98% [114.93% - 144.81%],1452,1057,1961,12-15-2020
83,CA- SAN LUIS OBISPO,116.84,122,117,131,106.75,130.88,122 [117 - 131],116.84% [106.75% - 130.88%],168,122,232,12-15-2020
85,CA- SAN MATEO CO.,95.43,294,281,314,91.28,100.66,294 [281 - 314],95.43% [91.28% - 100.66%],416,304,557,12-15-2020
86,CA- SANTA BARBARA,92.94,88,84,94,89.63,97.18,88 [84 - 94],92.94% [89.63% - 97.18%],125,93,166,12-15-2020
87,CA- SANTA CRUZ,179.44,263,251,283,150.75,222.06,263 [251 - 283],179.44% [150.75% - 222.06%],357,254,510,12-15-2020
89,CA- SANTA ROSA,94.99,201,192,216,90.96,100.58,201 [192 - 216],94.99% [90.96% - 100.58%],279,204,383,12-15-2020
91,CA- STOCKTON,149.71,528,505,561,131.27,172.94,528 [505 - 561],149.71% [131.27% - 172.94%],741,545,988,12-15-2020
96,CA- VENTURA,108.93,319,306,337,101.68,117.89,319 [306 - 337],108.93% [101.68% - 117.89%],455,341,596,12-15-2020
101,CO- BOULDER,94.11,37,35,39,91.16,97.26,37 [35 - 39],94.11% [91.16% - 97.26%],67,53,82,12-15-2020
102,CO- COLORADO SPRINGS,125.8,286,271,305,115.75,137.68,286 [271 - 305],125.8% [115.75% - 137.68%],474,370,597,12-15-2020
103,CO- DENVER,104.68,686,654,727,99.61,109.5,686 [654 - 727],104.68% [99.61% - 109.5%],1179,937,1409,12-15-2020
104,CO- FORT COLLINS,97.68,70,67,74,94.24,101.13,70 [67 - 74],97.68% [94.24% - 101.13%],113,91,135,12-15-2020
105,CO- GRAND JUNCTION,102.22,114,108,121,97.55,107.15,114 [108 - 121],102.22% [97.55% - 107.15%],176,139,215,12-15-2020
106,CO- GREELEY,100.21,92,88,98,95.57,104.97,92 [88 - 98],100.21% [95.57% - 104.97%],157,121,194,12-15-2020
107,CO- PUEBLO,95.41,69,66,74,92.41,99.3,69 [66 - 74],95.41% [92.41% - 99.3%],123,99,154,12-15-2020
109,CT- BRIDGEPORT,91.56,86,81,92,88.97,94.1,86 [81 - 92],91.56% [88.97% - 94.1%],196,152,239,12-15-2020
110,CT- HARTFORD,105.68,528,505,562,101.25,110.19,528 [505 - 562],105.68% [101.25% - 110.19%],836,692,983,12-15-2020
111,CT- NEW HAVEN,105.49,627,599,665,101.0,110.04,627 [599 - 665],105.49% [101.0% - 110.04%],982,809,1157,12-15-2020
112,DE- WILMINGTON,110.4,377,360,400,104.54,116.47,377 [360 - 400],110.4% [104.54% - 116.47%],566,457,679,12-15-2020
113,DC- WASHINGTON,109.37,1078,1032,1146,103.74,115.03,1078 [1032 - 1146],109.37% [103.74% - 115.03%],1612,1303,1923,12-15-2020
115,FL- BRADENTON,91.14,51,48,54,89.03,93.12,51 [48 - 54],91.14% [89.03% - 93.12%],79,64,93,12-15-2020
116,FL- CLEARWATER,89.41,106,101,114,87.09,92.4,106 [101 - 114],89.41% [87.09% - 92.4%],154,116,203,12-15-2020
118,FL- FORT LAUDERDALE,89.18,539,514,574,87.16,91.29,539 [514 - 574],89.18% [87.16% - 91.29%],799,623,982,12-15-2020
119,FL- FORT MYERS,90.82,288,274,307,87.79,94.14,288 [274 - 307],90.82% [87.79% - 94.14%],414,298,541,12-15-2020
120,FL- GAINESVILLE,90.21,134,127,144,87.22,94.34,134 [127 - 144],90.21% [87.22% - 94.34%],188,133,264,12-15-2020
122,FL- HUDSON,91.42,99,94,106,88.63,95.18,99 [94 - 106],91.42% [88.63% - 95.18%],143,108,190,12-15-2020
123,FL- JACKSONVILLE,90.85,354,336,375,88.55,93.15,354 [336 - 375],90.85% [88.55% - 93.15%],533,420,646,12-15-2020
124,FL- LAKELAND,95.73,119,114,128,91.24,102.0,119 [114 - 128],95.73% [91.24% - 102.0%],168,120,235,12-15-2020
127,FL- MIAMI,93.65,976,928,1038,90.5,96.92,976 [928 - 1038],93.65% [90.5% - 96.92%],1472,1132,1824,12-15-2020
129,FL- OCALA,92.35,117,111,125,88.63,96.74,117 [111 - 125],92.35% [88.63% - 96.74%],169,118,229,12-15-2020
130,FL- ORLANDO,91.72,846,807,906,88.45,96.12,846 [807 - 906],91.72% [88.45% - 96.12%],1214,876,1670,12-15-2020
131,FL- ORMOND BEACH,83.69,41,38,43,83.08,84.59,41 [38 - 43],83.69% [83.08% - 84.59%],61,51,76,12-15-2020
133,FL- PANAMA CITY,92.5,56,53,60,88.89,96.87,56 [53 - 60],92.5% [88.89% - 96.87%],83,59,112,12-15-2020
134,FL- PENSACOLA,96.69,274,262,291,92.47,101.67,274 [262 - 291],96.69% [92.47% - 101.67%],392,293,509,12-15-2020
137,FL- SARASOTA,86.16,56,52,60,84.91,87.27,56 [52 - 60],86.16% [84.91% - 87.27%],89,71,105,12-15-2020
139,FL- ST PETERSBURG,87.88,88,84,94,85.69,90.76,88 [84 - 94],87.88% [85.69% - 90.76%],126,91,172,12-15-2020
140,FL- TALLAHASSEE,91.61,207,196,223,89.31,94.09,207 [196 - 223],91.61% [89.31% - 94.09%],313,251,380,12-15-2020
141,FL- TAMPA,91.5,341,326,365,88.38,95.73,341 [326 - 365],91.5% [88.38% - 95.73%],490,357,670,12-15-2020
142,GA- ALBANY,90.63,80,75,86,87.43,95.05,80 [75 - 86],90.63% [87.43% - 95.05%],113,79,160,12-15-2020
144,GA- ATLANTA,111.01,2486,2375,2638,105.85,116.15,2486 [2375 - 2638],111.01% [105.85% - 116.15%],3715,3096,4330,12-15-2020
145,GA- AUGUSTA,96.37,279,264,298,91.61,101.91,279 [264 - 298],96.37% [91.61% - 101.91%],402,285,538,12-15-2020
146,GA- COLUMBUS,90.41,93,88,99,87.63,93.74,93 [88 - 99],90.41% [87.63% - 93.74%],131,96,173,12-15-2020
147,GA- MACON,94.98,223,212,241,91.85,98.65,223 [212 - 241],94.98% [91.85% - 98.65%],335,265,417,12-15-2020
148,GA- ROME,111.83,161,153,173,104.59,121.94,161 [153 - 173],111.83% [104.59% - 121.94%],233,180,307,12-15-2020
149,GA- SAVANNAH,91.13,158,149,169,88.55,93.8,158 [149 - 169],91.13% [88.55% - 93.8%],229,176,284,12-15-2020
151,ID- BOISE,99.31,252,241,267,96.13,102.97,252 [241 - 267],99.31% [96.13% - 102.97%],401,335,477,12-15-2020
152,ID- IDAHO FALLS,104.73,69,65,74,99.96,108.63,69 [65 - 74],104.73% [99.96% - 108.63%],114,92,132,12-15-2020
154,IL- AURORA,98.41,58,55,62,95.56,101.82,58 [55 - 62],98.41% [95.56% - 101.82%],97,82,115,12-15-2020
155,IL- BLUE ISLAND,87.29,91,87,96,86.15,88.44,91 [87 - 96],87.29% [86.15% - 88.44%],185,156,214,12-15-2020
156,IL- CHICAGO,86.58,258,246,272,85.56,87.52,258 [246 - 272],86.58% [85.56% - 87.52%],563,476,644,12-15-2020
158,IL- ELGIN,98.78,116,111,123,95.84,102.01,116 [111 - 123],98.78% [95.84% - 102.01%],204,172,239,12-15-2020
161,IL- EVANSTON,90.18,122,116,129,88.57,91.71,122 [116 - 129],90.18% [88.57% - 91.71%],246,207,283,12-15-2020
163,IL- HINSDALE,109.64,228,218,244,101.91,119.45,228 [218 - 244],109.64% [101.91% - 119.45%],326,241,434,12-15-2020
164,IL- JOLIET,111.9,292,279,310,104.74,120.95,292 [279 - 310],111.9% [104.74% - 120.95%],423,328,543,12-15-2020
166,IL- MELROSE PARK,95.71,305,292,324,93.06,98.42,305 [292 - 324],95.71% [93.06% - 98.42%],486,404,570,12-15-2020
170,IL- PEORIA,99.42,234,223,249,95.92,102.27,234 [223 - 249],99.42% [95.92% - 102.27%],361,296,414,12-15-2020
171,IL- ROCKFORD,99.86,185,177,196,96.59,103.12,185 [177 - 196],99.86% [96.59% - 103.12%],304,254,354,12-15-2020
172,IL- SPRINGFIELD,98.78,319,307,339,96.15,103.3,319 [307 - 339],98.78% [96.15% - 103.3%],478,411,593,12-15-2020
173,IL- URBANA,106.18,183,175,194,100.4,112.15,183 [175 - 194],106.18% [100.4% - 112.15%],272,212,334,12-15-2020
175,IL- BLOOMINGTON,111.84,51,48,54,106.97,116.7,51 [48 - 54],111.84% [106.97% - 116.7%],85,72,98,12-15-2020
179,IN- EVANSVILLE,106.99,380,362,405,100.59,114.52,380 [362 - 405],106.99% [100.59% - 114.52%],552,421,706,12-15-2020
180,IN- FORT WAYNE,107.76,392,374,418,103.42,113.05,392 [374 - 418],107.76% [103.42% - 113.05%],614,518,731,12-15-2020
181,IN- GARY,106.49,276,263,295,100.12,113.47,276 [263 - 295],106.49% [100.12% - 113.47%],399,303,504,12-15-2020
183,IN- INDIANAPOLIS,117.68,1563,1495,1669,111.23,124.49,1563 [1495 - 1669],117.68% [111.23% - 124.49%],2418,2004,2855,12-15-2020
184,IN- LAFAYETTE,125.75,237,227,252,113.74,140.32,237 [227 - 252],125.75% [113.74% - 140.32%],339,250,447,12-15-2020
185,IN- MUNCIE,106.01,69,66,73,102.2,110.07,69 [66 - 73],106.01% [102.2% - 110.07%],109,93,126,12-15-2020
186,IN- MUNSTER,101.92,177,168,190,96.2,108.51,177 [168 - 190],101.92% [96.2% - 108.51%],253,187,329,12-15-2020
187,IN- SOUTH BEND,105.31,219,209,233,101.32,109.95,219 [209 - 233],105.31% [101.32% - 109.95%],387,326,458,12-15-2020
188,IN- TERRE HAUTE,132.88,201,192,216,117.85,153.65,201 [192 - 216],132.88% [117.85% - 153.65%],285,204,397,12-15-2020
190,IA- CEDAR RAPIDS,85.56,39,36,41,84.57,86.54,39 [36 - 41],85.56% [84.57% - 86.54%],62,51,73,12-15-2020
191,IA- DAVENPORT,89.76,143,137,151,88.37,92.06,143 [137 - 151],89.76% [88.37% - 92.06%],217,186,268,12-15-2020
192,IA- DES MOINES,90.63,200,190,215,88.65,93.06,200 [190 - 215],90.63% [88.65% - 93.06%],350,285,430,12-15-2020
193,IA- DUBUQUE,89.17,30,28,32,87.89,90.64,30 [28 - 32],89.17% [87.89% - 90.64%],50,43,58,12-15-2020
194,IA- IOWA CITY,85.15,57,54,60,84.43,86.28,57 [54 - 60],85.15% [84.43% - 86.28%],100,86,122,12-15-2020
195,IA- MASON CITY,87.78,32,29,34,86.41,88.87,32 [29 - 34],87.78% [86.41% - 88.87%],57,47,65,12-15-2020
196,IA- SIOUX CITY,89.36,56,53,60,87.6,90.95,56 [53 - 60],89.36% [87.6% - 90.95%],106,86,124,12-15-2020
197,IA- WATERLOO,88.76,38,35,40,87.67,90.33,38 [35 - 40],88.76% [87.67% - 90.33%],56,49,66,12-15-2020
200,KS- TOPEKA,88.79,93,89,100,87.18,91.31,93 [89 - 100],88.79% [87.18% - 91.31%],136,111,175,12-15-2020
201,KS- WICHITA,89.8,332,318,354,87.62,92.48,332 [318 - 354],89.8% [87.62% - 92.48%],485,377,618,12-15-2020
203,KY- COVINGTON,98.26,127,121,135,94.9,101.25,127 [121 - 135],98.26% [94.9% - 101.25%],201,164,234,12-15-2020
204,KY- LEXINGTON,96.48,570,544,609,93.06,99.55,570 [544 - 609],96.48% [93.06% - 99.55%],858,680,1018,12-15-2020
205,KY- LOUISVILLE,100.41,658,629,699,96.47,104.38,658 [629 - 699],100.41% [96.47% - 104.38%],983,793,1174,12-15-2020
207,KY- OWENSBORO,96.95,55,52,59,93.77,102.03,55 [52 - 59],96.95% [93.77% - 102.03%],80,65,104,12-15-2020
208,KY- PADUCAH,90.67,118,113,125,88.88,93.26,118 [113 - 125],90.67% [88.88% - 93.26%],173,144,215,12-15-2020
209,LA- ALEXANDRIA,94.93,104,99,111,91.3,100.59,104 [99 - 111],94.93% [91.3% - 100.59%],148,112,204,12-15-2020
210,LA- BATON ROUGE,97.62,303,290,322,93.19,103.31,303 [290 - 322],97.62% [93.19% - 103.31%],437,327,578,12-15-2020
212,LA- HOUMA,88.7,34,32,37,86.85,90.13,34 [32 - 37],88.7% [86.85% - 90.13%],61,48,71,12-15-2020
213,LA- LAFAYETTE,88.28,108,102,114,87.31,90.13,108 [102 - 114],88.28% [87.31% - 90.13%],179,158,219,12-15-2020
214,LA- LAKE CHARLES,89.02,37,35,39,87.75,90.87,37 [35 - 39],89.02% [87.75% - 90.87%],78,67,94,12-15-2020
216,LA- METAIRIE,93.16,81,77,86,90.98,96.02,81 [77 - 86],93.16% [90.98% - 96.02%],133,111,162,12-15-2020
217,LA- MONROE,94.38,88,84,93,91.35,97.51,88 [84 - 93],94.38% [91.35% - 97.51%],133,105,162,12-15-2020
218,LA- NEW ORLEANS,93.77,238,227,254,89.81,98.52,238 [227 - 254],93.77% [89.81% - 98.52%],334,238,449,12-15-2020
219,LA- SHREVEPORT,91.73,189,180,201,89.69,93.74,189 [180 - 201],91.73% [89.69% - 93.74%],321,265,376,12-15-2020
220,LA- SLIDELL,96.47,59,56,63,91.71,102.42,59 [56 - 63],96.47% [91.71% - 102.42%],83,59,113,12-15-2020
221,ME- BANGOR,85.05,39,37,42,83.76,86.79,39 [37 - 42],85.05% [83.76% - 86.79%],55,41,74,12-15-2020
222,ME- PORTLAND,91.24,206,197,220,88.27,94.9,206 [197 - 220],91.24% [88.27% - 94.9%],295,217,391,12-15-2020
223,MD- BALTIMORE,100.56,935,897,992,96.81,104.73,935 [897 - 992],100.56% [96.81% - 104.73%],1387,1134,1668,12-15-2020
225,MD- SALISBURY,110.63,191,182,203,104.12,116.29,191 [182 - 203],110.63% [104.12% - 116.29%],287,226,340,12-15-2020
226,MD- TAKOMA PARK,124.68,371,355,394,117.45,132.14,371 [355 - 394],124.68% [117.45% - 132.14%],575,482,671,12-15-2020
227,MA- BOSTON,107.75,2152,2052,2296,99.98,117.53,2152 [2052 - 2296],107.75% [99.98% - 117.53%],3048,2195,4122,12-15-2020
230,MA- SPRINGFIELD,106.36,299,285,319,99.3,115.67,299 [285 - 319],106.36% [99.3% - 115.67%],422,309,571,12-15-2020
231,MA- WORCESTER,132.01,617,589,660,117.7,150.95,617 [589 - 660],132.01% [117.7% - 150.95%],854,619,1165,12-15-2020
232,MI- ANN ARBOR,98.63,424,405,451,94.09,104.17,424 [405 - 451],98.63% [94.09% - 104.17%],608,460,789,12-15-2020
233,MI- DEARBORN,99.71,231,221,246,94.42,106.58,231 [221 - 246],99.71% [94.42% - 106.58%],324,237,437,12-15-2020
