region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,95.5,1147,1096,1223,91.05,101.53,1147 [1096 - 1223],95.5% [91.05% - 101.53%],1309,933,1818,11-17-2020
2,AL- DOTHAN,92.42,141,132,153,88.96,96.11,141 [132 - 153],92.42% [88.96% - 96.11%],165,119,214,11-17-2020
5,AL- HUNTSVILLE,104.04,397,380,425,97.07,113.88,397 [380 - 425],104.04% [97.07% - 113.88%],452,321,637,11-17-2020
6,AL- MOBILE,87.67,186,177,202,86.06,90.43,186 [177 - 202],87.67% [86.06% - 90.43%],219,173,298,11-17-2020
7,AL- MONTGOMERY,91.45,156,147,166,87.7,95.98,156 [147 - 166],91.45% [87.7% - 95.98%],177,119,247,11-17-2020
9,AL- TUSCALOOSA,93.83,119,113,130,90.12,99.74,119 [113 - 130],93.83% [90.12% - 99.74%],138,101,197,11-17-2020
11,AZ- MESA,120.3,704,671,757,108.28,137.78,704 [671 - 757],120.3% [108.28% - 137.78%],798,560,1144,11-17-2020
12,AZ- PHOENIX,107.58,1846,1758,1988,99.25,119.74,1846 [1758 - 1988],107.58% [99.25% - 119.74%],2089,1458,3010,11-17-2020
14,AZ- SUN CITY,97.16,122,116,132,92.1,104.69,122 [116 - 132],97.16% [92.1% - 104.69%],139,98,200,11-17-2020
15,AZ- TUCSON,103.49,524,500,563,96.48,113.2,524 [500 - 563],103.49% [96.48% - 113.2%],593,416,838,11-17-2020
16,AR- FORT SMITH,97.49,197,187,210,91.94,104.2,197 [187 - 210],97.49% [91.94% - 104.2%],224,153,310,11-17-2020
18,AR- JONESBORO,94.6,114,109,123,91.06,100.69,114 [109 - 123],94.6% [91.06% - 100.69%],132,100,187,11-17-2020
19,AR- LITTLE ROCK,91.82,598,572,644,88.56,96.86,598 [572 - 644],91.82% [88.56% - 96.86%],682,494,973,11-17-2020
21,AR- SPRINGDALE,110.46,283,270,303,101.1,122.19,283 [270 - 303],110.46% [101.1% - 122.19%],322,223,446,11-17-2020
22,AR- TEXARKANA,86.12,44,43,48,84.69,87.24,44 [43 - 48],86.12% [84.69% - 87.24%],60,46,71,11-17-2020
23,CA- ORANGE CO.,85.62,378,361,404,83.99,88.06,378 [361 - 404],85.62% [83.99% - 88.06%],430,305,617,11-17-2020
25,CA- BAKERSFIELD,88.99,288,274,308,86.31,92.83,288 [274 - 308],88.99% [86.31% - 92.83%],325,228,464,11-17-2020
31,CA- CHICO,88.12,45,43,49,85.62,90.31,45 [43 - 49],88.12% [85.62% - 90.31%],52,36,66,11-17-2020
33,CA- CONTRA COSTA CO.,89.19,163,155,175,86.54,93.13,163 [155 - 175],89.19% [86.54% - 93.13%],184,131,263,11-17-2020
43,CA- FRESNO,90.29,203,193,215,88.32,92.61,203 [193 - 215],90.29% [88.32% - 92.61%],235,190,288,11-17-2020
56,CA- LOS ANGELES,102.15,4884,4606,5519,94.39,118.69,4884 [4606 - 5519],102.15% [94.39% - 118.69%],5493,3569,9597,11-17-2020
58,CA- MODESTO,95.24,233,222,249,90.82,101.76,233 [222 - 249],95.24% [90.82% - 101.76%],262,186,374,11-17-2020
62,CA- NAPA,88.42,44,41,46,85.67,91.17,44 [41 - 46],88.42% [85.67% - 91.17%],49,33,65,11-17-2020
65,CA- ALAMEDA CO.,83.52,104,99,110,82.63,84.62,104 [99 - 110],83.52% [82.63% - 84.62%],119,89,156,11-17-2020
69,CA- PALM SPR/RANCHO MIR.,89.21,85,81,91,86.55,93.2,85 [81 - 91],89.21% [86.55% - 93.2%],97,69,139,11-17-2020
73,CA- REDDING,87.49,71,67,77,85.73,89.52,71 [67 - 77],87.49% [85.73% - 89.52%],81,62,103,11-17-2020
77,CA- SACRAMENTO,90.72,450,428,478,87.48,94.69,450 [428 - 478],90.72% [87.48% - 94.69%],513,358,703,11-17-2020
78,CA- SALINAS,87.82,56,53,59,85.55,90.09,56 [53 - 59],87.82% [85.55% - 90.09%],62,44,80,11-17-2020
79,CA- SAN BERNARDINO,100.6,1048,1001,1116,94.68,108.99,1048 [1001 - 1116],100.6% [94.68% - 108.99%],1191,849,1676,11-17-2020
80,CA- SAN DIEGO,92.17,753,719,806,88.64,97.46,753 [719 - 806],92.17% [88.64% - 97.46%],856,608,1228,11-17-2020
81,CA- SAN FRANCISCO,83.51,156,149,167,82.52,84.99,156 [149 - 167],83.51% [82.52% - 84.99%],178,128,253,11-17-2020
82,CA- SAN JOSE,85.85,150,143,161,84.53,87.27,150 [143 - 161],85.85% [84.53% - 87.27%],177,137,220,11-17-2020
83,CA- SAN LUIS OBISPO,88.55,28,27,30,87.02,90.53,28 [27 - 30],88.55% [87.02% - 90.53%],39,32,48,11-17-2020
85,CA- SAN MATEO CO.,84.78,113,108,120,83.41,86.75,113 [108 - 120],84.78% [83.41% - 86.75%],129,92,182,11-17-2020
86,CA- SANTA BARBARA,88.07,69,65,78,85.18,93.98,69 [65 - 78],88.07% [85.18% - 93.98%],78,50,135,11-17-2020
87,CA- SANTA CRUZ,89.75,28,27,30,87.52,91.7,28 [27 - 30],89.75% [87.52% - 91.7%],35,27,42,11-17-2020
89,CA- SANTA ROSA,83.39,50,47,54,82.53,84.51,50 [47 - 54],83.39% [82.53% - 84.51%],63,47,84,11-17-2020
91,CA- STOCKTON,93.45,127,121,136,89.69,99.47,127 [121 - 136],93.45% [89.69% - 99.47%],143,103,207,11-17-2020
96,CA- VENTURA,91.06,155,147,166,87.76,95.96,155 [147 - 166],91.06% [87.76% - 95.96%],174,122,251,11-17-2020
101,CO- BOULDER,155.58,317,302,339,133.26,185.26,317 [302 - 339],155.58% [133.26% - 185.26%],359,253,500,11-17-2020
102,CO- COLORADO SPRINGS,151.79,652,620,696,129.18,179.9,652 [620 - 696],151.79% [129.18% - 179.9%],743,509,1034,11-17-2020
103,CO- DENVER,145.59,2754,2625,2937,126.14,171.21,2754 [2625 - 2937],145.59% [126.14% - 171.21%],3133,2204,4357,11-17-2020
104,CO- FORT COLLINS,129.14,276,263,297,113.8,150.11,276 [263 - 297],129.14% [113.8% - 150.11%],314,216,448,11-17-2020
105,CO- GRAND JUNCTION,166.24,610,581,654,140.61,203.11,610 [581 - 654],166.24% [140.61% - 203.11%],683,480,975,11-17-2020
106,CO- GREELEY,132.25,359,341,384,116.04,153.62,359 [341 - 384],132.25% [116.04% - 153.62%],406,280,572,11-17-2020
107,CO- PUEBLO,159.82,566,539,608,135.64,195.54,566 [539 - 608],159.82% [135.64% - 195.54%],637,444,922,11-17-2020
109,CT- BRIDGEPORT,126.37,690,659,739,112.63,144.48,690 [659 - 739],126.37% [112.63% - 144.48%],786,553,1093,11-17-2020
110,CT- HARTFORD,137.56,1663,1581,1796,119.77,163.94,1663 [1581 - 1796],137.56% [119.77% - 163.94%],1874,1295,2733,11-17-2020
111,CT- NEW HAVEN,116.92,1250,1192,1337,105.91,131.4,1250 [1192 - 1337],116.92% [105.91% - 131.4%],1422,998,1980,11-17-2020
112,DE- WILMINGTON,92.3,201,192,215,88.86,97.19,201 [192 - 215],92.3% [88.86% - 97.19%],229,165,320,11-17-2020
113,DC- WASHINGTON,97.89,860,819,921,92.66,105.01,860 [819 - 921],97.89% [92.66% - 105.01%],982,695,1373,11-17-2020
115,FL- BRADENTON,84.37,24,23,26,83.39,85.08,24 [23 - 26],84.37% [83.39% - 85.08%],31,24,36,11-17-2020
116,FL- CLEARWATER,85.99,87,83,93,84.22,88.43,87 [83 - 93],85.99% [84.22% - 88.43%],98,69,138,11-17-2020
118,FL- FORT LAUDERDALE,84.83,354,337,379,83.67,86.05,354 [337 - 379],84.83% [83.67% - 86.05%],420,319,526,11-17-2020
119,FL- FORT MYERS,85.07,165,157,178,83.92,86.27,165 [157 - 178],85.07% [83.92% - 86.27%],194,150,240,11-17-2020
120,FL- GAINESVILLE,83.75,52,49,57,82.82,84.73,52 [49 - 57],83.75% [82.82% - 84.73%],69,52,87,11-17-2020
122,FL- HUDSON,84.95,56,53,60,83.51,86.79,56 [53 - 60],84.95% [83.51% - 86.79%],62,44,85,11-17-2020
123,FL- JACKSONVILLE,85.37,228,217,246,84.28,87.02,228 [217 - 246],85.37% [84.28% - 87.02%],264,210,345,11-17-2020
124,FL- LAKELAND,85.06,46,44,49,84.03,86.18,46 [44 - 49],85.06% [84.03% - 86.18%],54,43,66,11-17-2020
127,FL- MIAMI,84.43,361,344,385,83.53,85.37,361 [344 - 385],84.43% [83.53% - 85.37%],478,381,579,11-17-2020
129,FL- OCALA,88.19,99,93,107,85.7,91.55,99 [93 - 107],88.19% [85.7% - 91.55%],112,78,158,11-17-2020
130,FL- ORLANDO,85.49,489,467,524,84.06,87.17,489 [467 - 524],85.49% [84.06% - 87.17%],569,421,743,11-17-2020
131,FL- ORMOND BEACH,82.18,28,27,30,81.87,82.78,28 [27 - 30],82.18% [81.87% - 82.78%],36,31,46,11-17-2020
133,FL- PANAMA CITY,90.24,58,55,63,87.08,94.46,58 [55 - 63],90.24% [87.08% - 94.46%],68,47,96,11-17-2020
134,FL- PENSACOLA,87.62,154,147,164,86.26,89.24,154 [147 - 164],87.62% [86.26% - 89.24%],179,147,217,11-17-2020
137,FL- SARASOTA,85.95,76,73,82,84.29,88.51,76 [73 - 82],85.95% [84.29% - 88.51%],86,62,123,11-17-2020
139,FL- ST PETERSBURG,85.01,70,67,76,83.5,87.01,70 [67 - 76],85.01% [83.5% - 87.01%],80,56,112,11-17-2020
140,FL- TALLAHASSEE,86.23,147,140,158,84.3,88.79,147 [140 - 158],86.23% [84.3% - 88.79%],168,116,237,11-17-2020
141,FL- TAMPA,85.23,194,185,208,83.87,86.88,194 [185 - 208],85.23% [83.87% - 86.88%],223,165,293,11-17-2020
142,GA- ALBANY,81.22,14,13,15,80.56,82.16,14 [13 - 15],81.22% [80.56% - 82.16%],13,6,23,11-17-2020
144,GA- ATLANTA,95.61,1639,1564,1764,90.94,102.58,1639 [1564 - 1764],95.61% [90.94% - 102.58%],1870,1311,2705,11-17-2020
145,GA- AUGUSTA,91.32,247,233,269,87.54,97.11,247 [233 - 269],91.32% [87.54% - 97.11%],278,185,420,11-17-2020
146,GA- COLUMBUS,83.42,35,32,37,82.7,84.13,35 [32 - 37],83.42% [82.7% - 84.13%],43,34,52,11-17-2020
147,GA- MACON,85.81,117,107,126,83.04,88.99,117 [107 - 126],85.81% [83.04% - 88.99%],130,68,201,11-17-2020
148,GA- ROME,94.48,89,86,95,92.3,98.72,89 [86 - 95],94.48% [92.3% - 98.72%],106,90,137,11-17-2020
149,GA- SAVANNAH,85.69,104,100,113,84.32,89.09,104 [100 - 113],85.69% [84.32% - 89.09%],117,89,187,11-17-2020
151,ID- BOISE,99.74,360,343,386,93.58,107.97,360 [343 - 386],99.74% [93.58% - 107.97%],410,282,581,11-17-2020
152,ID- IDAHO FALLS,103.64,94,89,100,96.49,112.54,94 [89 - 100],103.64% [96.49% - 112.54%],109,76,150,11-17-2020
154,IL- AURORA,141.67,284,270,304,122.31,166.91,284 [270 - 304],141.67% [122.31% - 166.91%],325,223,458,11-17-2020
155,IL- BLUE ISLAND,103.42,518,495,554,96.96,111.47,518 [495 - 554],103.42% [96.96% - 111.47%],594,430,798,11-17-2020
156,IL- CHICAGO,103.49,1758,1677,1880,96.48,112.7,1758 [1677 - 1880],103.49% [96.48% - 112.7%],2011,1411,2799,11-17-2020
158,IL- ELGIN,147.96,647,616,692,127.42,175.03,647 [616 - 692],147.96% [127.42% - 175.03%],738,515,1032,11-17-2020
161,IL- EVANSTON,112.62,690,658,737,104.05,122.76,690 [658 - 737],112.62% [104.05% - 122.76%],788,581,1033,11-17-2020
163,IL- HINSDALE,113.18,318,303,340,104.36,123.45,318 [303 - 340],113.18% [104.36% - 123.45%],365,268,478,11-17-2020
164,IL- JOLIET,143.2,734,699,781,124.12,168.39,734 [699 - 781],143.2% [124.12% - 168.39%],838,585,1172,11-17-2020
166,IL- MELROSE PARK,116.33,983,937,1052,105.44,130.68,983 [937 - 1052],116.33% [105.44% - 130.68%],1124,787,1568,11-17-2020
170,IL- PEORIA,124.0,719,685,770,110.55,141.86,719 [685 - 770],124.0% [110.55% - 141.86%],818,568,1150,11-17-2020
171,IL- ROCKFORD,140.94,818,781,876,122.98,165.83,818 [781 - 876],140.94% [122.98% - 165.83%],933,658,1314,11-17-2020
172,IL- SPRINGFIELD,127.15,1056,1007,1129,112.73,146.48,1056 [1007 - 1129],127.15% [112.73% - 146.48%],1200,833,1692,11-17-2020
173,IL- URBANA,126.49,424,404,454,112.34,146.22,424 [404 - 454],126.49% [112.34% - 146.22%],483,336,688,11-17-2020
175,IL- BLOOMINGTON,168.01,207,197,222,140.67,205.47,207 [197 - 222],168.01% [140.67% - 205.47%],235,162,335,11-17-2020
179,IN- EVANSVILLE,107.73,497,475,532,99.76,118.63,497 [475 - 532],107.73% [99.76% - 118.63%],567,404,790,11-17-2020
180,IN- FORT WAYNE,163.86,1646,1565,1768,138.68,198.54,1646 [1565 - 1768],163.86% [138.68% - 198.54%],1855,1298,2622,11-17-2020
181,IN- GARY,136.11,745,710,799,119.51,158.95,745 [710 - 799],136.11% [119.51% - 158.95%],845,595,1189,11-17-2020
183,IN- INDIANAPOLIS,164.46,4835,4588,5258,138.75,205.49,4835 [4588 - 5258],164.46% [138.75% - 205.49%],5420,3770,8053,11-17-2020
184,IN- LAFAYETTE,145.59,432,410,465,126.15,174.33,432 [410 - 465],145.59% [126.15% - 174.33%],486,342,699,11-17-2020
185,IN- MUNCIE,101.24,77,73,82,97.18,107.92,77 [73 - 82],101.24% [97.18% - 107.92%],89,72,117,11-17-2020
186,IN- MUNSTER,115.96,364,347,390,105.22,130.09,364 [347 - 390],115.96% [105.22% - 130.09%],415,291,578,11-17-2020
