region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,101.44,3096,2940,3299,94.46,110.61,3096 [2940 - 3299],101.44% [94.46% - 110.61%],1811,1221,2585,12-15-2020
2,AL- DOTHAN,92.65,283,267,304,88.36,98.37,283 [267 - 304],92.65% [88.36% - 98.37%],168,111,244,12-15-2020
5,AL- HUNTSVILLE,124.84,1407,1335,1508,110.32,144.79,1407 [1335 - 1508],124.84% [110.32% - 144.79%],843,570,1218,12-15-2020
6,AL- MOBILE,98.38,892,843,955,91.87,106.67,892 [843 - 955],98.38% [91.87% - 106.67%],525,339,762,12-15-2020
7,AL- MONTGOMERY,91.71,311,293,332,87.31,96.56,311 [293 - 332],91.71% [87.31% - 96.56%],181,113,256,12-15-2020
9,AL- TUSCALOOSA,132.81,889,847,950,116.47,156.75,889 [847 - 950],132.81% [116.47% - 156.75%],527,364,766,12-15-2020
11,AZ- MESA,197.27,3895,3622,4440,147.37,298.74,3895 [3622 - 4440],197.27% [147.37% - 298.74%],2322,1334,4331,12-15-2020
12,AZ- PHOENIX,152.15,9195,8543,10462,120.81,214.18,9195 [8543 - 10.46K],152.15% [120.81% - 214.18%],5465,3091,10164,12-15-2020
14,AZ- SUN CITY,131.98,707,656,807,109.51,177.9,707 [656 - 807],131.98% [109.51% - 177.9%],421,239,793,12-15-2020
15,AZ- TUCSON,110.98,1334,1257,1464,99.41,129.6,1334 [1257 - 1464],110.98% [99.41% - 129.6%],782,490,1252,12-15-2020
16,AR- FORT SMITH,88.82,194,184,210,86.01,93.27,194 [184 - 210],88.82% [86.01% - 93.27%],113,77,170,12-15-2020
18,AR- JONESBORO,88.63,137,131,147,86.08,92.5,137 [131 - 147],88.63% [86.08% - 92.5%],78,55,113,12-15-2020
19,AR- LITTLE ROCK,91.33,1106,1047,1194,87.59,97.13,1106 [1047 - 1194],91.33% [87.59% - 97.13%],654,438,989,12-15-2020
21,AR- SPRINGDALE,98.92,340,322,368,92.68,108.67,340 [322 - 368],98.92% [92.68% - 108.67%],200,134,303,12-15-2020
22,AR- TEXARKANA,109.49,413,396,431,102.24,116.43,413 [396 - 431],109.49% [102.24% - 116.43%],289,218,357,12-15-2020
23,CA- ORANGE CO.,103.79,3138,2991,3314,98.02,110.43,3138 [2991 - 3314],103.79% [98.02% - 110.43%],1820,1379,2328,12-15-2020
25,CA- BAKERSFIELD,101.52,1321,1258,1392,94.74,109.15,1321 [1258 - 1392],101.52% [94.74% - 109.15%],778,533,1054,12-15-2020
31,CA- CHICO,85.94,63,60,68,84.06,87.97,63 [60 - 68],85.94% [84.06% - 87.97%],38,26,51,12-15-2020
33,CA- CONTRA COSTA CO.,84.94,173,163,186,83.2,87.09,173 [163 - 186],84.94% [83.2% - 87.09%],99,64,142,12-15-2020
43,CA- FRESNO,103.57,902,856,968,95.99,114.38,902 [856 - 968],103.57% [95.99% - 114.38%],538,365,785,12-15-2020
56,CA- LOS ANGELES,153.06,27328,26521,27913,138.05,166.16,27.33K [26.52K - 27.91K],153.06% [138.05% - 166.16%],18122,14399,21371,12-15-2020
58,CA- MODESTO,124.79,1308,1253,1370,112.23,138.06,1308 [1253 - 1370],124.79% [112.23% - 138.06%],770,554,998,12-15-2020
62,CA- NAPA,99.59,189,178,205,92.89,109.38,189 [178 - 205],99.59% [92.89% - 109.38%],114,75,171,12-15-2020
65,CA- ALAMEDA CO.,106.87,1467,1378,1591,97.34,119.95,1467 [1378 - 1591],106.87% [97.34% - 119.95%],908,586,1350,12-15-2020
69,CA- PALM SPR/RANCHO MIR.,152.17,1029,999,1054,139.16,162.72,1029 [999 - 1054],152.17% [139.16% - 162.72%],760,623,871,12-15-2020
73,CA- REDDING,89.33,175,166,186,86.38,93.31,175 [166 - 186],89.33% [86.38% - 93.31%],101,69,144,12-15-2020
77,CA- SACRAMENTO,108.01,2262,2147,2401,99.0,119.05,2262 [2147 - 2401],108.01% [99.0% - 119.05%],1340,909,1868,12-15-2020
78,CA- SALINAS,91.85,160,152,171,87.82,96.9,160 [152 - 171],91.85% [87.82% - 96.9%],94,62,134,12-15-2020
79,CA- SAN BERNARDINO,181.52,8913,8661,9144,160.54,200.43,8913 [8661 - 9144],181.52% [160.54% - 200.43%],5870,4657,6963,12-15-2020
80,CA- SAN DIEGO,121.11,5051,4810,5367,110.13,135.24,5051 [4810 - 5367],121.11% [110.13% - 135.24%],2891,2119,3885,12-15-2020
81,CA- SAN FRANCISCO,84.69,396,373,430,83.04,87.1,396 [373 - 430],84.69% [83.04% - 87.1%],238,154,360,12-15-2020
82,CA- SAN JOSE,116.38,1826,1727,1946,104.16,131.09,1826 [1727 - 1946],116.38% [104.16% - 131.09%],1101,731,1546,12-15-2020
83,CA- SAN LUIS OBISPO,110.26,226,213,245,99.74,126.05,226 [213 - 245],110.26% [99.74% - 126.05%],138,90,210,12-15-2020
85,CA- SAN MATEO CO.,91.24,502,473,539,87.34,96.25,502 [473 - 539],91.24% [87.34% - 96.25%],303,198,438,12-15-2020
86,CA- SANTA BARBARA,88.8,142,134,153,85.69,92.84,142 [134 - 153],88.8% [85.69% - 92.84%],85,55,124,12-15-2020
87,CA- SANTA CRUZ,170.81,530,502,571,141.0,215.1,530 [502 - 571],170.81% [141.0% - 215.1%],326,219,485,12-15-2020
89,CA- SANTA ROSA,92.25,373,351,406,88.06,98.65,373 [351 - 406],92.25% [88.06% - 98.65%],228,150,347,12-15-2020
91,CA- STOCKTON,129.01,872,827,924,113.11,147.73,872 [827 - 924],129.01% [113.11% - 147.73%],521,352,720,12-15-2020
96,CA- VENTURA,96.15,443,421,468,91.25,102.06,443 [421 - 468],96.15% [91.25% - 102.06%],254,177,347,12-15-2020
101,CO- BOULDER,85.26,42,40,45,83.58,87.37,42 [40 - 45],85.26% [83.58% - 87.37%],25,17,35,12-15-2020
102,CO- COLORADO SPRINGS,100.77,376,353,403,92.95,109.66,376 [353 - 403],100.77% [92.95% - 109.66%],215,134,307,12-15-2020
103,CO- DENVER,90.4,866,820,928,86.93,94.63,866 [820 - 928],90.4% [86.93% - 94.63%],497,331,699,12-15-2020
104,CO- FORT COLLINS,87.98,91,86,97,85.32,90.8,91 [86 - 97],87.98% [85.32% - 90.8%],51,34,69,12-15-2020
105,CO- GRAND JUNCTION,91.62,160,151,173,87.32,97.8,160 [151 - 173],91.62% [87.32% - 97.8%],92,58,141,12-15-2020
106,CO- GREELEY,88.75,119,112,128,85.79,92.48,119 [112 - 128],88.75% [85.79% - 92.48%],68,45,97,12-15-2020
107,CO- PUEBLO,86.39,87,82,93,84.14,88.9,87 [82 - 93],86.39% [84.14% - 88.9%],51,33,71,12-15-2020
109,CT- BRIDGEPORT,83.42,86,80,93,82.01,84.84,86 [80 - 93],83.42% [82.01% - 84.84%],58,34,82,12-15-2020
110,CT- HARTFORD,93.27,741,700,792,88.57,99.1,741 [700 - 792],93.27% [88.57% - 99.1%],432,279,622,12-15-2020
111,CT- NEW HAVEN,92.98,867,822,922,88.49,98.3,867 [822 - 922],92.98% [88.49% - 98.3%],500,327,705,12-15-2020
112,DE- WILMINGTON,96.7,536,506,570,90.63,103.74,536 [506 - 570],96.7% [90.63% - 103.74%],311,198,442,12-15-2020
113,DC- WASHINGTON,96.71,1566,1486,1675,91.15,104.12,1566 [1486 - 1675],96.71% [91.15% - 104.12%],917,612,1324,12-15-2020
115,FL- BRADENTON,85.64,69,65,74,83.81,88.04,69 [65 - 74],85.64% [83.81% - 88.04%],40,27,57,12-15-2020
116,FL- CLEARWATER,86.11,169,159,186,83.91,89.96,169 [159 - 186],86.11% [83.91% - 89.96%],100,64,163,12-15-2020
118,FL- FORT LAUDERDALE,85.37,794,748,858,83.39,88.06,794 [748 - 858],85.37% [83.39% - 88.06%],467,295,701,12-15-2020
119,FL- FORT MYERS,86.82,439,413,477,84.31,90.43,439 [413 - 477],86.82% [84.31% - 90.43%],261,165,399,12-15-2020
120,FL- GAINESVILLE,87.55,232,217,257,84.62,92.33,232 [217 - 257],87.55% [84.62% - 92.33%],139,85,227,12-15-2020
122,FL- HUDSON,87.75,163,153,177,84.95,91.98,163 [153 - 177],87.75% [84.95% - 91.98%],97,62,150,12-15-2020
123,FL- JACKSONVILLE,86.13,511,478,549,83.66,89.08,511 [478 - 549],86.13% [83.66% - 89.08%],301,180,446,12-15-2020
124,FL- LAKELAND,91.42,203,191,226,87.3,98.91,203 [191 - 226],91.42% [87.3% - 98.91%],122,78,202,12-15-2020
127,FL- MIAMI,87.56,1392,1309,1492,84.66,91.05,1392 [1309 - 1492],87.56% [84.66% - 91.05%],815,502,1191,12-15-2020
129,FL- OCALA,88.63,196,184,214,85.41,93.3,196 [184 - 214],88.63% [85.41% - 93.3%],118,74,182,12-15-2020
130,FL- ORLANDO,87.7,1337,1258,1472,84.89,92.41,1337 [1258 - 1472],87.7% [84.89% - 92.41%],798,507,1286,12-15-2020
131,FL- ORMOND BEACH,81.93,56,53,60,81.15,82.72,56 [53 - 60],81.93% [81.15% - 82.72%],32,19,45,12-15-2020
133,FL- PANAMA CITY,88.43,94,88,103,85.42,93.55,94 [88 - 103],88.43% [85.42% - 93.55%],56,36,90,12-15-2020
134,FL- PENSACOLA,90.73,424,400,461,86.98,96.6,424 [400 - 461],90.73% [86.98% - 96.6%],252,164,390,12-15-2020
137,FL- SARASOTA,82.91,74,69,80,81.8,84.01,74 [69 - 80],82.91% [81.8% - 84.01%],42,26,58,12-15-2020
139,FL- ST PETERSBURG,85.07,137,129,151,83.25,88.26,137 [129 - 151],85.07% [83.25% - 88.26%],81,52,132,12-15-2020
140,FL- TALLAHASSEE,86.9,315,295,340,84.26,90.27,315 [295 - 340],86.9% [84.26% - 90.27%],186,115,277,12-15-2020
141,FL- TAMPA,87.58,542,510,594,84.91,92.04,542 [510 - 594],87.58% [84.91% - 92.04%],323,209,513,12-15-2020
142,GA- ALBANY,86.96,127,120,136,84.42,90.25,127 [120 - 136],86.96% [84.42% - 90.25%],74,47,109,12-15-2020
144,GA- ATLANTA,97.72,3631,3448,3870,91.91,105.29,3631 [3448 - 3870],97.72% [91.91% - 105.29%],2123,1427,3029,12-15-2020
145,GA- AUGUSTA,90.55,439,415,468,86.8,94.95,439 [415 - 468],90.55% [86.8% - 94.95%],259,167,367,12-15-2020
146,GA- COLUMBUS,86.51,138,129,148,84.13,89.77,138 [129 - 148],86.51% [84.13% - 89.77%],82,52,123,12-15-2020
147,GA- MACON,89.48,358,337,384,85.99,93.91,358 [337 - 384],89.48% [85.99% - 93.91%],212,134,311,12-15-2020
148,GA- ROME,100.49,256,242,276,93.52,111.01,256 [242 - 276],100.49% [93.52% - 111.01%],150,99,227,12-15-2020
149,GA- SAVANNAH,86.95,243,229,262,84.52,90.3,243 [229 - 262],86.95% [84.52% - 90.3%],143,93,212,12-15-2020
