region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,81.41,271,260,286,81.18,81.87,271 [260 - 286],81.41% [81.18% - 81.87%],119,100,158,03-03-2021
2,AL- DOTHAN,80.83,13,11,16,80.45,81.05,13 [11 - 16],80.83% [80.45% - 81.05%],11,6,14,03-03-2021
5,AL- HUNTSVILLE,81.7,73,70,75,81.44,81.97,73 [70 - 75],81.7% [81.44% - 81.97%],32,27,37,03-03-2021
6,AL- MOBILE,81.72,104,99,108,81.4,82.0,104 [99 - 108],81.72% [81.4% - 82.0%],49,40,57,03-03-2021
7,AL- MONTGOMERY,81.36,38,36,40,81.16,81.68,38 [36 - 40],81.36% [81.16% - 81.68%],21,18,26,03-03-2021
9,AL- TUSCALOOSA,81.7,32,31,34,81.4,82.2,32 [31 - 34],81.7% [81.4% - 82.2%],17,14,22,03-03-2021
11,AZ- MESA,82.73,108,105,112,82.32,83.18,108 [105 - 112],82.73% [82.32% - 83.18%],54,46,63,03-03-2021
12,AZ- PHOENIX,81.72,262,254,272,81.48,82.05,262 [254 - 272],81.72% [81.48% - 82.05%],130,112,155,03-03-2021
14,AZ- SUN CITY,81.11,17,16,18,80.86,81.23,17 [16 - 18],81.11% [80.86% - 81.23%],9,7,10,03-03-2021
15,AZ- TUCSON,81.55,79,76,83,81.35,81.86,79 [76 - 83],81.55% [81.35% - 81.86%],39,34,47,03-03-2021
16,AR- FORT SMITH,80.78,21,20,22,80.62,81.01,21 [20 - 22],80.78% [80.62% - 81.01%],10,8,13,03-03-2021
18,AR- JONESBORO,80.44,7,7,8,80.33,80.77,7 [7 - 8],80.44% [80.33% - 80.77%],4,3,7,03-03-2021
19,AR- LITTLE ROCK,80.99,125,119,143,80.71,81.54,125 [119 - 143],80.99% [80.71% - 81.54%],57,41,89,03-03-2021
21,AR- SPRINGDALE,82.27,53,51,57,81.89,82.84,53 [51 - 57],82.27% [81.89% - 82.84%],24,20,30,03-03-2021
22,AR- TEXARKANA,80.92,21,20,25,80.71,81.63,21 [20 - 25],80.92% [80.71% - 81.63%],9,7,16,03-03-2021
23,CA- ORANGE CO.,80.61,93,90,96,80.52,80.71,93 [90 - 96],80.61% [80.52% - 80.71%],47,40,54,03-03-2021
25,CA- BAKERSFIELD,80.97,66,63,69,80.8,81.11,66 [63 - 69],80.97% [80.8% - 81.11%],35,29,40,03-03-2021
31,CA- CHICO,80.31,7,7,7,80.31,80.47,7 [7 - 7],80.31% [80.31% - 80.47%],2,2,3,03-03-2021
33,CA- CONTRA COSTA CO.,81.2,48,46,50,81.05,81.4,48 [46 - 50],81.2% [81.05% - 81.4%],24,21,28,03-03-2021
43,CA- FRESNO,81.58,72,70,75,81.4,81.84,72 [70 - 75],81.58% [81.4% - 81.84%],36,32,42,03-03-2021
56,CA- LOS ANGELES,80.96,458,447,472,80.84,81.1,458 [447 - 472],80.96% [80.84% - 81.1%],239,209,274,03-03-2021
58,CA- MODESTO,82.09,73,70,76,81.8,82.44,73 [70 - 76],82.09% [81.8% - 82.44%],36,31,42,03-03-2021
62,CA- NAPA,80.69,7,7,8,80.69,81.03,7 [7 - 8],80.69% [80.69% - 81.03%],4,4,6,03-03-2021
65,CA- ALAMEDA CO.,80.53,32,31,34,80.47,80.65,32 [31 - 34],80.53% [80.47% - 80.65%],18,16,22,03-03-2021
69,CA- PALM SPR/RANCHO MIR.,80.38,7,7,7,80.38,80.47,7 [7 - 7],80.38% [80.38% - 80.47%],4,4,5,03-03-2021
73,CA- REDDING,80.74,20,19,21,80.46,80.92,20 [19 - 21],80.74% [80.46% - 80.92%],8,5,10,03-03-2021
77,CA- SACRAMENTO,81.17,118,113,122,81.05,81.38,118 [113 - 122],81.17% [81.05% - 81.38%],56,50,66,03-03-2021
78,CA- SALINAS,80.88,12,11,13,80.76,81.13,12 [11 - 13],80.88% [80.76% - 81.13%],7,6,9,03-03-2021
79,CA- SAN BERNARDINO,80.93,99,96,102,80.83,81.07,99 [96 - 102],80.93% [80.83% - 81.07%],54,48,62,03-03-2021
80,CA- SAN DIEGO,81.24,173,168,179,81.08,81.44,173 [168 - 179],81.24% [81.08% - 81.44%],87,76,101,03-03-2021
81,CA- SAN FRANCISCO,80.43,44,42,47,80.37,80.49,44 [42 - 47],80.43% [80.37% - 80.49%],22,19,25,03-03-2021
82,CA- SAN JOSE,81.35,80,77,85,81.16,81.62,80 [77 - 85],81.35% [81.16% - 81.62%],41,35,49,03-03-2021
83,CA- SAN LUIS OBISPO,81.32,11,10,12,81.32,81.54,11 [10 - 12],81.32% [81.32% - 81.54%],6,6,7,03-03-2021
85,CA- SAN MATEO CO.,80.7,39,37,41,80.59,80.89,39 [37 - 41],80.7% [80.59% - 80.89%],19,16,24,03-03-2021
86,CA- SANTA BARBARA,81.24,25,24,26,81.14,81.45,25 [24 - 26],81.24% [81.14% - 81.45%],12,11,14,03-03-2021
87,CA- SANTA CRUZ,81.39,9,8,10,80.84,81.39,9 [8 - 10],81.39% [80.84% - 81.39%],5,3,5,03-03-2021
89,CA- SANTA ROSA,80.7,28,27,29,80.59,80.86,28 [27 - 29],80.7% [80.59% - 80.86%],13,11,16,03-03-2021
91,CA- STOCKTON,81.32,28,27,29,81.13,81.51,28 [27 - 29],81.32% [81.13% - 81.51%],14,12,16,03-03-2021
96,CA- VENTURA,81.14,35,34,37,81.02,81.27,35 [34 - 37],81.14% [81.02% - 81.27%],18,16,20,03-03-2021
101,CO- BOULDER,82.11,21,20,22,81.68,82.53,21 [20 - 22],82.11% [81.68% - 82.53%],10,8,12,03-03-2021
102,CO- COLORADO SPRINGS,83.19,77,74,83,82.71,84.06,77 [74 - 83],83.19% [82.71% - 84.06%],33,28,42,03-03-2021
103,CO- DENVER,82.81,311,300,332,82.18,83.73,311 [300 - 332],82.81% [82.18% - 83.73%],134,104,178,03-03-2021
104,CO- FORT COLLINS,82.19,34,33,35,81.72,82.5,34 [33 - 35],82.19% [81.72% - 82.5%],14,11,16,03-03-2021
105,CO- GRAND JUNCTION,81.52,28,26,30,81.14,81.52,28 [26 - 30],81.52% [81.14% - 81.52%],12,9,12,03-03-2021
106,CO- GREELEY,81.93,31,30,33,81.54,82.19,31 [30 - 33],81.93% [81.54% - 82.19%],15,12,17,03-03-2021
107,CO- PUEBLO,80.25,7,7,8,80.25,80.63,7 [7 - 8],80.25% [80.25% - 80.63%],2,2,5,03-03-2021
109,CT- BRIDGEPORT,82.77,103,100,107,82.36,83.36,103 [100 - 107],82.77% [82.36% - 83.36%],47,40,57,03-03-2021
110,CT- HARTFORD,81.75,112,108,117,81.5,82.09,112 [108 - 117],81.75% [81.5% - 82.09%],57,49,68,03-03-2021
111,CT- NEW HAVEN,82.47,205,198,214,82.05,82.88,205 [198 - 214],82.47% [82.05% - 82.88%],95,79,111,03-03-2021
112,DE- WILMINGTON,82.36,102,98,107,82.04,82.85,102 [98 - 107],82.36% [82.04% - 82.85%],44,38,53,03-03-2021
113,DC- WASHINGTON,82.53,311,300,328,82.11,83.04,311 [300 - 328],82.53% [82.11% - 83.04%],139,116,167,03-03-2021
115,FL- BRADENTON,84.09,70,67,72,83.39,84.8,70 [67 - 72],84.09% [83.39% - 84.8%],29,24,34,03-03-2021
116,FL- CLEARWATER,82.14,78,75,81,81.77,82.44,78 [75 - 81],82.14% [81.77% - 82.44%],35,29,40,03-03-2021
118,FL- FORT LAUDERDALE,83.16,630,610,657,82.69,83.67,630 [610 - 657],83.16% [82.69% - 83.67%],275,234,319,03-03-2021
119,FL- FORT MYERS,81.93,168,161,176,81.65,82.27,168 [161 - 176],81.93% [81.65% - 82.27%],74,63,87,03-03-2021
120,FL- GAINESVILLE,81.03,42,39,43,80.87,81.09,42 [39 - 43],81.03% [80.87% - 81.09%],19,16,20,03-03-2021
122,FL- HUDSON,82.0,56,54,58,81.76,82.4,56 [54 - 58],82.0% [81.76% - 82.4%],25,22,30,03-03-2021
123,FL- JACKSONVILLE,81.2,117,114,122,81.02,81.38,117 [114 - 122],81.2% [81.02% - 81.38%],59,50,68,03-03-2021
124,FL- LAKELAND,82.53,57,55,59,82.06,82.81,57 [55 - 59],82.53% [82.06% - 82.81%],27,22,30,03-03-2021
127,FL- MIAMI,83.27,778,754,809,82.79,83.78,778 [754 - 809],83.27% [82.79% - 83.78%],353,301,408,03-03-2021
129,FL- OCALA,82.34,72,69,75,81.97,82.85,72 [69 - 75],82.34% [81.97% - 82.85%],32,27,39,03-03-2021
130,FL- ORLANDO,82.53,579,561,606,82.1,82.94,579 [561 - 606],82.53% [82.1% - 82.94%],262,218,305,03-03-2021
131,FL- ORMOND BEACH,81.51,56,54,59,81.15,81.69,56 [54 - 59],81.51% [81.15% - 81.69%],25,19,28,03-03-2021
133,FL- PANAMA CITY,82.41,35,34,37,81.96,82.86,35 [34 - 37],82.41% [81.96% - 82.86%],16,13,19,03-03-2021
134,FL- PENSACOLA,82.3,118,113,125,81.92,82.68,118 [113 - 125],82.3% [81.92% - 82.68%],54,45,63,03-03-2021
137,FL- SARASOTA,81.73,55,53,58,81.52,81.94,55 [53 - 58],81.73% [81.52% - 81.94%],25,22,28,03-03-2021
139,FL- ST PETERSBURG,81.81,64,62,66,81.44,82.0,64 [62 - 66],81.81% [81.44% - 82.0%],29,23,32,03-03-2021
140,FL- TALLAHASSEE,82.04,119,112,127,81.48,82.34,119 [112 - 127],82.04% [81.48% - 82.34%],55,40,63,03-03-2021
141,FL- TAMPA,82.54,246,238,257,82.14,82.93,246 [238 - 257],82.54% [82.14% - 82.93%],108,91,125,03-03-2021
142,GA- ALBANY,81.03,26,24,27,80.56,81.03,26 [24 - 27],81.03% [80.56% - 81.03%],11,6,11,03-03-2021
144,GA- ATLANTA,84.67,1274,1229,1343,84.01,85.7,1274 [1229 - 1343],84.67% [84.01% - 85.7%],559,480,683,03-03-2021
145,GA- AUGUSTA,81.47,72,67,77,81.06,81.75,72 [67 - 77],81.47% [81.06% - 81.75%],36,26,43,03-03-2021
146,GA- COLUMBUS,82.07,63,59,66,81.59,82.38,63 [59 - 66],82.07% [81.59% - 82.38%],26,20,30,03-03-2021
147,GA- MACON,81.57,82,78,88,81.3,82.28,82 [78 - 88],81.57% [81.3% - 82.28%],35,29,51,03-03-2021
148,GA- ROME,85.19,86,83,89,84.23,85.74,86 [83 - 89],85.19% [84.23% - 85.74%],38,31,42,03-03-2021
149,GA- SAVANNAH,82.62,121,115,127,82.14,83.26,121 [115 - 127],82.62% [82.14% - 83.26%],54,44,67,03-03-2021
151,ID- BOISE,80.96,42,41,44,80.91,81.11,42 [41 - 44],80.96% [80.91% - 81.11%],20,19,23,03-03-2021
152,ID- IDAHO FALLS,84.34,45,44,48,83.69,85.64,45 [44 - 48],84.34% [83.69% - 85.64%],20,17,26,03-03-2021
154,IL- AURORA,86.64,79,74,92,83.98,93.09,79 [74 - 92],86.64% [83.98% - 93.09%],35,21,69,03-03-2021
155,IL- BLUE ISLAND,80.75,42,40,44,80.63,80.91,42 [40 - 44],80.75% [80.63% - 80.91%],19,16,23,03-03-2021
156,IL- CHICAGO,80.71,135,130,143,80.61,80.88,135 [130 - 143],80.71% [80.61% - 80.88%],61,52,75,03-03-2021
158,IL- ELGIN,82.21,52,51,56,81.93,82.67,52 [51 - 56],82.21% [81.93% - 82.67%],24,21,29,03-03-2021
161,IL- EVANSTON,81.08,58,56,61,80.91,81.32,58 [56 - 61],81.08% [80.91% - 81.32%],26,22,32,03-03-2021
163,IL- HINSDALE,81.36,35,33,36,81.18,81.73,35 [33 - 36],81.36% [81.18% - 81.73%],15,13,19,03-03-2021
164,IL- JOLIET,82.34,70,67,73,81.81,82.71,70 [67 - 73],82.34% [81.81% - 82.71%],31,24,36,03-03-2021
166,IL- MELROSE PARK,81.2,81,78,86,81.0,81.49,81 [78 - 86],81.2% [81.0% - 81.49%],37,31,46,03-03-2021
170,IL- PEORIA,80.91,39,37,41,80.75,81.08,39 [37 - 41],80.91% [80.75% - 81.08%],17,14,20,03-03-2021
171,IL- ROCKFORD,81.37,45,43,48,81.05,81.44,45 [43 - 48],81.37% [81.05% - 81.44%],21,16,22,03-03-2021
172,IL- SPRINGFIELD,80.47,24,23,28,80.39,80.67,24 [23 - 28],80.47% [80.39% - 80.67%],12,10,17,03-03-2021
173,IL- URBANA,81.54,35,33,37,81.15,81.92,35 [33 - 37],81.54% [81.15% - 81.92%],16,12,20,03-03-2021
175,IL- BLOOMINGTON,82.25,14,14,15,82.25,83.75,14 [14 - 15],82.25% [82.25% - 83.75%],6,6,10,03-03-2021
179,IN- EVANSVILLE,80.29,7,7,10,80.1,80.59,7 [7 - 10],80.29% [80.1% - 80.59%],6,2,12,03-03-2021
180,IN- FORT WAYNE,80.99,46,44,49,80.77,81.13,46 [44 - 49],80.99% [80.77% - 81.13%],22,17,25,03-03-2021
181,IN- GARY,80.86,28,26,29,80.73,81.06,28 [26 - 29],80.86% [80.73% - 81.06%],13,11,16,03-03-2021
