region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,80.6,108,99,127,80.33,81.12,108 [99 - 127],80.6% [80.33% - 81.12%],51,28,95,03-16-2021
2,AL- DOTHAN,80.23,7,6,8,80.0,80.38,7 [6 - 8],80.23% [80.0% - 80.38%],3,0,5,03-16-2021
5,AL- HUNTSVILLE,80.27,7,7,10,80.16,80.64,7 [7 - 10],80.27% [80.16% - 80.64%],5,3,12,03-16-2021
6,AL- MOBILE,80.21,14,13,16,80.18,80.46,14 [13 - 16],80.21% [80.18% - 80.46%],6,5,13,03-16-2021
7,AL- MONTGOMERY,80.26,5,4,8,80.0,80.65,5 [4 - 8],80.26% [80.0% - 80.65%],4,0,10,03-16-2021
9,AL- TUSCALOOSA,80.0,0,0,1,80.0,80.3,0 [0 - 1],80.0% [80.0% - 80.3%],0,0,3,03-16-2021
11,AZ- MESA,81.72,71,67,78,81.11,82.73,71 [67 - 78],81.72% [81.11% - 82.73%],34,22,54,03-16-2021
12,AZ- PHOENIX,80.99,157,147,172,80.63,81.57,157 [147 - 172],80.99% [80.63% - 81.57%],75,48,119,03-16-2021
14,AZ- SUN CITY,80.74,14,13,15,80.49,81.23,14 [13 - 15],80.74% [80.49% - 81.23%],6,4,10,03-16-2021
15,AZ- TUCSON,80.52,28,26,33,80.32,81.07,28 [26 - 33],80.52% [80.32% - 81.07%],13,8,27,03-16-2021
16,AR- FORT SMITH,80.0,0,0,1,80.0,80.0,0 [0 - 1],80.0% [80.0% - 80.0%],0,0,0,03-16-2021
18,AR- JONESBORO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-16-2021
19,AR- LITTLE ROCK,80.19,21,20,29,80.12,80.49,21 [20 - 29],80.19% [80.12% - 80.49%],11,7,28,03-16-2021
21,AR- SPRINGDALE,81.14,24,22,29,80.47,81.99,24 [22 - 29],81.14% [80.47% - 81.99%],12,5,21,03-16-2021
22,AR- TEXARKANA,80.2,7,6,8,80.0,80.31,7 [6 - 8],80.2% [80.0% - 80.31%],2,0,3,03-16-2021
23,CA- ORANGE CO.,80.1,17,16,18,80.07,80.17,17 [16 - 18],80.1% [80.07% - 80.17%],8,5,13,03-16-2021
25,CA- BAKERSFIELD,80.11,7,6,8,80.03,80.17,7 [6 - 8],80.11% [80.03% - 80.17%],4,1,6,03-16-2021
31,CA- CHICO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-16-2021
33,CA- CONTRA COSTA CO.,80.2,7,7,8,80.15,80.4,7 [7 - 8],80.2% [80.15% - 80.4%],4,3,8,03-16-2021
43,CA- FRESNO,80.92,44,40,50,80.48,81.53,44 [40 - 50],80.92% [80.48% - 81.53%],21,11,35,03-16-2021
56,CA- LOS ANGELES,80.16,73,66,80,80.08,80.24,73 [66 - 80],80.16% [80.08% - 80.24%],40,21,60,03-16-2021
58,CA- MODESTO,80.87,35,32,40,80.58,81.69,35 [32 - 40],80.87% [80.58% - 81.69%],15,10,29,03-16-2021
62,CA- NAPA,80.0,0,0,1,80.0,80.34,0 [0 - 1],80.0% [80.0% - 80.34%],0,0,2,03-16-2021
65,CA- ALAMEDA CO.,80.15,14,13,14,80.09,80.24,14 [13 - 14],80.15% [80.09% - 80.24%],5,3,8,03-16-2021
69,CA- PALM SPR/RANCHO MIR.,80.0,0,0,0,80.0,80.09,0 [0 - 0],80.0% [80.0% - 80.09%],0,0,1,03-16-2021
73,CA- REDDING,80.18,7,6,8,80.0,80.55,7 [6 - 8],80.18% [80.0% - 80.55%],2,0,6,03-16-2021
77,CA- SACRAMENTO,80.44,41,37,45,80.25,80.61,41 [37 - 45],80.44% [80.25% - 80.61%],21,12,29,03-16-2021
78,CA- SALINAS,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-16-2021
79,CA- SAN BERNARDINO,80.1,11,10,13,80.03,80.17,11 [10 - 13],80.1% [80.03% - 80.17%],6,2,10,03-16-2021
80,CA- SAN DIEGO,80.54,80,75,91,80.34,80.94,80 [75 - 91],80.54% [80.34% - 80.94%],38,24,66,03-16-2021
81,CA- SAN FRANCISCO,80.08,7,7,9,80.06,80.18,7 [7 - 9],80.08% [80.06% - 80.18%],4,3,9,03-16-2021
82,CA- SAN JOSE,80.5,29,27,33,80.33,80.86,29 [27 - 33],80.5% [80.33% - 80.86%],15,10,26,03-16-2021
83,CA- SAN LUIS OBISPO,80.0,0,0,0,80.0,80.22,0 [0 - 0],80.0% [80.0% - 80.22%],0,0,1,03-16-2021
85,CA- SAN MATEO CO.,80.22,13,12,15,80.11,80.33,13 [12 - 15],80.22% [80.11% - 80.33%],6,3,9,03-16-2021
86,CA- SANTA BARBARA,80.21,7,7,8,80.21,80.52,7 [7 - 8],80.21% [80.21% - 80.52%],2,2,5,03-16-2021
87,CA- SANTA CRUZ,81.39,12,11,13,80.56,81.95,12 [11 - 13],81.39% [80.56% - 81.95%],5,2,7,03-16-2021
89,CA- SANTA ROSA,80.11,7,6,7,80.0,80.11,7 [6 - 7],80.11% [80.0% - 80.11%],2,0,2,03-16-2021
91,CA- STOCKTON,80.19,7,6,7,80.19,80.38,7 [6 - 7],80.19% [80.19% - 80.38%],2,2,4,03-16-2021
96,CA- VENTURA,80.19,5,4,6,80.0,80.19,5 [4 - 6],80.19% [80.0% - 80.19%],3,0,3,03-16-2021
101,CO- BOULDER,82.32,28,26,32,81.47,84.21,28 [26 - 32],82.32% [81.47% - 84.21%],11,7,20,03-16-2021
102,CO- COLORADO SPRINGS,81.93,42,40,47,81.26,83.29,42 [40 - 47],81.93% [81.26% - 83.29%],20,13,34,03-16-2021
103,CO- DENVER,82.53,280,261,315,81.44,84.71,280 [261 - 315],82.53% [81.44% - 84.71%],121,69,225,03-16-2021
104,CO- FORT COLLINS,83.29,50,47,56,82.03,86.26,50 [47 - 56],83.29% [82.03% - 86.26%],21,13,40,03-16-2021
105,CO- GRAND JUNCTION,80.51,7,6,8,80.13,80.63,7 [6 - 8],80.51% [80.13% - 80.63%],4,1,5,03-16-2021
106,CO- GREELEY,83.22,52,48,59,81.54,85.66,52 [48 - 59],83.22% [81.54% - 85.66%],25,12,44,03-16-2021
107,CO- PUEBLO,80.38,7,7,8,80.25,80.63,7 [7 - 8],80.38% [80.25% - 80.63%],3,2,5,03-16-2021
109,CT- BRIDGEPORT,81.24,45,42,49,80.83,81.95,45 [42 - 49],81.24% [80.83% - 81.95%],21,14,33,03-16-2021
110,CT- HARTFORD,80.64,43,40,48,80.4,81.01,43 [40 - 48],80.64% [80.4% - 81.01%],21,13,33,03-16-2021
111,CT- NEW HAVEN,80.99,77,70,86,80.55,81.51,77 [70 - 86],80.99% [80.55% - 81.51%],38,21,58,03-16-2021
112,DE- WILMINGTON,82.74,118,110,133,81.5,84.73,118 [110 - 133],82.74% [81.5% - 84.73%],51,28,88,03-16-2021
113,DC- WASHINGTON,82.82,361,340,404,81.75,85.03,361 [340 - 404],82.82% [81.75% - 85.03%],155,96,276,03-16-2021
115,FL- BRADENTON,82.4,42,39,45,81.69,83.81,42 [39 - 45],82.4% [81.69% - 83.81%],17,12,27,03-16-2021
116,FL- CLEARWATER,80.67,24,22,26,80.43,81.04,24 [22 - 26],80.67% [80.43% - 81.04%],11,7,17,03-16-2021
118,FL- FORT LAUDERDALE,81.85,358,336,392,81.16,82.87,358 [336 - 392],81.85% [81.16% - 82.87%],161,101,250,03-16-2021
119,FL- FORT MYERS,81.25,110,103,121,80.73,82.01,110 [103 - 121],81.25% [80.73% - 82.01%],48,28,77,03-16-2021
120,FL- GAINESVILLE,80.16,7,7,9,80.16,80.43,7 [7 - 9],80.16% [80.16% - 80.43%],3,3,8,03-16-2021
122,FL- HUDSON,81.12,33,30,37,80.8,81.92,33 [30 - 37],81.12% [80.8% - 81.92%],14,10,24,03-16-2021
123,FL- JACKSONVILLE,80.39,42,39,49,80.22,80.79,42 [39 - 49],80.39% [80.22% - 80.79%],19,11,39,03-16-2021
124,FL- LAKELAND,81.12,27,25,30,80.66,81.69,27 [25 - 30],81.12% [80.66% - 81.69%],12,7,18,03-16-2021
127,FL- MIAMI,82.84,688,646,766,81.76,84.68,688 [646 - 766],82.84% [81.76% - 84.68%],306,190,505,03-16-2021
129,FL- OCALA,80.51,10,9,12,80.29,80.95,10 [9 - 12],80.51% [80.29% - 80.95%],7,4,13,03-16-2021
130,FL- ORLANDO,81.23,270,252,296,80.73,81.86,270 [252 - 296],81.23% [80.73% - 81.86%],127,76,193,03-16-2021
131,FL- ORMOND BEACH,80.54,20,18,22,80.24,80.73,20 [18 - 22],80.54% [80.24% - 80.73%],9,4,12,03-16-2021
133,FL- PANAMA CITY,80.0,0,0,0,80.0,80.15,0 [0 - 0],80.0% [80.0% - 80.15%],0,0,1,03-16-2021
134,FL- PENSACOLA,80.26,14,13,17,80.13,80.6,14 [13 - 17],80.26% [80.13% - 80.6%],6,3,14,03-16-2021
137,FL- SARASOTA,81.11,35,33,39,80.62,81.8,35 [33 - 39],81.11% [80.62% - 81.8%],16,9,26,03-16-2021
139,FL- ST PETERSBURG,80.56,17,16,19,80.31,80.88,17 [16 - 19],80.56% [80.31% - 80.88%],9,5,14,03-16-2021
