region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,80.52,105,95,135,80.21,81.43,105 [95 - 135],80.52% [80.21% - 81.43%],44,18,121,03-16-2021
2,AL- DOTHAN,80.23,7,6,8,80.0,80.45,7 [6 - 8],80.23% [80.0% - 80.45%],3,0,6,03-16-2021
5,AL- HUNTSVILLE,80.16,7,6,9,80.16,80.53,7 [6 - 9],80.16% [80.16% - 80.53%],3,3,10,03-16-2021
6,AL- MOBILE,80.18,12,10,13,80.0,80.18,12 [10 - 13],80.18% [80.0% - 80.18%],5,0,5,03-16-2021
7,AL- MONTGOMERY,80.0,0,0,3,80.0,80.39,0 [0 - 3],80.0% [80.0% - 80.39%],0,0,6,03-16-2021
9,AL- TUSCALOOSA,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-16-2021
11,AZ- MESA,81.16,51,47,58,80.66,82.22,51 [47 - 58],81.16% [80.66% - 82.22%],23,13,44,03-16-2021
12,AZ- PHOENIX,80.66,106,98,122,80.36,81.29,106 [98 - 122],80.66% [80.36% - 81.29%],50,27,98,03-16-2021
14,AZ- SUN CITY,80.49,7,7,9,80.25,80.99,7 [7 - 9],80.49% [80.25% - 80.99%],4,2,8,03-16-2021
15,AZ- TUCSON,80.36,21,19,25,80.2,80.83,21 [19 - 25],80.36% [80.2% - 80.83%],9,5,21,03-16-2021
16,AR- FORT SMITH,80.0,0,0,1,80.0,80.23,0 [0 - 1],80.0% [80.0% - 80.23%],0,0,3,03-16-2021
18,AR- JONESBORO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-16-2021
19,AR- LITTLE ROCK,80.21,26,24,38,80.09,80.69,26 [24 - 38],80.21% [80.09% - 80.69%],12,5,40,03-16-2021
21,AR- SPRINGDALE,80.85,21,20,28,80.47,82.55,21 [20 - 28],80.85% [80.47% - 82.55%],9,5,27,03-16-2021
22,AR- TEXARKANA,80.2,7,6,8,80.0,80.51,7 [6 - 8],80.2% [80.0% - 80.51%],2,0,5,03-16-2021
23,CA- ORANGE CO.,80.04,7,6,9,80.03,80.1,7 [6 - 9],80.04% [80.03% - 80.1%],3,2,8,03-16-2021
25,CA- BAKERSFIELD,80.0,0,0,1,80.0,80.11,0 [0 - 1],80.0% [80.0% - 80.11%],0,0,4,03-16-2021
31,CA- CHICO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-16-2021
33,CA- CONTRA COSTA CO.,80.1,7,6,7,80.1,80.2,7 [6 - 7],80.1% [80.1% - 80.2%],2,2,4,03-16-2021
43,CA- FRESNO,80.53,24,22,30,80.31,81.31,24 [22 - 30],80.53% [80.31% - 81.31%],12,7,30,03-16-2021
56,CA- LOS ANGELES,80.06,30,27,34,80.02,80.11,30 [27 - 34],80.06% [80.02% - 80.11%],16,6,28,03-16-2021
58,CA- MODESTO,80.7,21,19,27,80.29,81.57,21 [19 - 27],80.7% [80.29% - 81.57%],12,5,27,03-16-2021
62,CA- NAPA,80.0,0,0,1,80.0,80.34,0 [0 - 1],80.0% [80.0% - 80.34%],0,0,2,03-16-2021
65,CA- ALAMEDA CO.,80.06,7,6,8,80.06,80.15,7 [6 - 8],80.06% [80.06% - 80.15%],2,2,5,03-16-2021
69,CA- PALM SPR/RANCHO MIR.,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-16-2021
73,CA- REDDING,80.18,3,2,5,80.0,80.55,3 [2 - 5],80.18% [80.0% - 80.55%],2,0,6,03-16-2021
77,CA- SACRAMENTO,80.25,22,19,27,80.1,80.54,22 [19 - 27],80.25% [80.1% - 80.54%],12,5,26,03-16-2021
78,CA- SALINAS,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-16-2021
79,CA- SAN BERNARDINO,80.03,6,5,7,80.0,80.09,6 [5 - 7],80.03% [80.0% - 80.09%],2,0,5,03-16-2021
80,CA- SAN DIEGO,80.37,54,50,64,80.2,80.8,54 [50 - 64],80.37% [80.2% - 80.8%],26,14,56,03-16-2021
81,CA- SAN FRANCISCO,80.06,7,6,8,80.0,80.12,7 [6 - 8],80.06% [80.0% - 80.12%],3,0,6,03-16-2021
82,CA- SAN JOSE,80.36,22,19,26,80.2,80.73,22 [19 - 26],80.36% [80.2% - 80.73%],11,6,22,03-16-2021
83,CA- SAN LUIS OBISPO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-16-2021
85,CA- SAN MATEO CO.,80.11,7,6,8,80.11,80.22,7 [6 - 8],80.11% [80.11% - 80.22%],3,3,6,03-16-2021
86,CA- SANTA BARBARA,80.21,7,6,7,80.0,80.21,7 [6 - 7],80.21% [80.0% - 80.21%],2,0,2,03-16-2021
87,CA- SANTA CRUZ,80.56,7,7,8,80.56,81.39,7 [7 - 8],80.56% [80.56% - 81.39%],2,2,5,03-16-2021
89,CA- SANTA ROSA,80.0,0,0,1,80.0,80.11,0 [0 - 1],80.0% [80.0% - 80.11%],0,0,2,03-16-2021
91,CA- STOCKTON,80.0,0,0,1,80.0,80.19,0 [0 - 1],80.0% [80.0% - 80.19%],0,0,2,03-16-2021
96,CA- VENTURA,80.0,0,0,1,80.0,80.13,0 [0 - 1],80.0% [80.0% - 80.13%],0,0,2,03-16-2021
101,CO- BOULDER,82.53,28,26,34,81.26,85.68,28 [26 - 34],82.53% [81.26% - 85.68%],12,6,27,03-16-2021
102,CO- COLORADO SPRINGS,81.64,42,39,49,80.97,83.67,42 [39 - 49],81.64% [80.97% - 83.67%],17,10,38,03-16-2021
103,CO- DENVER,82.68,296,273,348,81.26,85.67,296 [273 - 348],82.68% [81.26% - 85.67%],128,60,271,03-16-2021
104,CO- FORT COLLINS,84.23,62,57,75,82.03,90.17,62 [57 - 75],84.23% [82.03% - 90.17%],27,13,65,03-16-2021
105,CO- GRAND JUNCTION,80.25,7,6,8,80.13,80.76,7 [6 - 8],80.25% [80.13% - 80.76%],2,1,6,03-16-2021
106,CO- GREELEY,82.96,50,45,59,81.16,86.18,50 [45 - 59],82.96% [81.16% - 86.18%],23,9,48,03-16-2021
107,CO- PUEBLO,80.38,7,7,8,80.25,80.88,7 [7 - 8],80.38% [80.25% - 80.88%],3,2,7,03-16-2021
109,CT- BRIDGEPORT,80.94,34,31,38,80.53,81.65,34 [31 - 38],80.94% [80.53% - 81.65%],16,9,28,03-16-2021
110,CT- HARTFORD,80.46,32,28,39,80.18,81.01,32 [28 - 39],80.46% [80.18% - 81.01%],15,6,33,03-16-2021
111,CT- NEW HAVEN,80.65,54,49,63,80.34,81.32,54 [49 - 63],80.65% [80.34% - 81.32%],25,13,51,03-16-2021
112,DE- WILMINGTON,82.85,121,111,146,81.4,86.02,121 [111 - 146],82.85% [81.4% - 86.02%],53,26,112,03-16-2021
113,DC- WASHINGTON,82.82,356,329,418,81.51,85.79,356 [329 - 418],82.82% [81.51% - 85.79%],155,83,318,03-16-2021
115,FL- BRADENTON,82.12,35,32,39,80.99,83.81,35 [32 - 39],82.12% [80.99% - 83.81%],15,7,27,03-16-2021
116,FL- CLEARWATER,80.49,17,15,19,80.24,80.79,17 [15 - 19],80.49% [80.24% - 80.79%],8,4,13,03-16-2021
118,FL- FORT LAUDERDALE,81.52,291,270,333,80.82,82.86,291 [270 - 333],81.52% [80.82% - 82.86%],132,71,249,03-16-2021
119,FL- FORT MYERS,81.07,91,85,104,80.58,82.06,91 [85 - 104],81.07% [80.58% - 82.06%],41,22,79,03-16-2021
120,FL- GAINESVILLE,80.16,7,6,8,80.0,80.27,7 [6 - 8],80.16% [80.0% - 80.27%],3,0,5,03-16-2021
122,FL- HUDSON,80.96,28,26,32,80.4,81.92,28 [26 - 32],80.96% [80.4% - 81.92%],12,5,24,03-16-2021
123,FL- JACKSONVILLE,80.29,34,31,39,80.16,80.59,34 [31 - 39],80.29% [80.16% - 80.59%],14,8,29,03-16-2021
124,FL- LAKELAND,80.84,21,19,23,80.47,81.59,21 [19 - 23],80.84% [80.47% - 81.59%],9,5,17,03-16-2021
127,FL- MIAMI,82.41,568,524,666,81.21,84.92,568 [524 - 666],82.41% [81.21% - 84.92%],260,130,530,03-16-2021
129,FL- OCALA,80.29,7,6,8,80.15,80.51,7 [6 - 8],80.29% [80.15% - 80.51%],4,2,7,03-16-2021
130,FL- ORLANDO,80.94,205,189,238,80.48,81.77,205 [189 - 238],80.94% [80.48% - 81.77%],97,50,183,03-16-2021
131,FL- ORMOND BEACH,80.3,12,11,15,80.12,80.67,12 [11 - 15],80.3% [80.12% - 80.67%],5,2,11,03-16-2021
133,FL- PANAMA CITY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-16-2021
134,FL- PENSACOLA,80.13,7,7,8,80.13,80.26,7 [7 - 8],80.13% [80.13% - 80.26%],3,3,6,03-16-2021
137,FL- SARASOTA,80.83,28,26,32,80.42,81.8,28 [26 - 32],80.83% [80.42% - 81.8%],12,6,26,03-16-2021
139,FL- ST PETERSBURG,80.38,14,13,15,80.19,80.63,14 [13 - 15],80.38% [80.19% - 80.63%],6,3,10,03-16-2021
140,FL- TALLAHASSEE,80.19,14,13,19,80.11,80.7,14 [13 - 19],80.19% [80.11% - 80.7%],5,3,19,03-16-2021
141,FL- TAMPA,81.57,151,140,177,80.8,83.17,151 [140 - 177],81.57% [80.8% - 83.17%],67,34,135,03-16-2021
142,GA- ALBANY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-16-2021
144,GA- ATLANTA,80.36,91,81,107,80.15,80.78,91 [81 - 107],80.36% [80.15% - 80.78%],43,18,94,03-16-2021
145,GA- AUGUSTA,80.0,0,0,2,80.0,80.12,0 [0 - 2],80.0% [80.0% - 80.12%],0,0,3,03-16-2021
146,GA- COLUMBUS,80.48,14,12,18,80.0,81.35,14 [12 - 18],80.48% [80.0% - 81.35%],6,0,17,03-16-2021
147,GA- MACON,80.13,7,7,10,80.13,80.49,7 [7 - 10],80.13% [80.13% - 80.49%],3,3,11,03-16-2021
148,GA- ROME,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-16-2021
149,GA- SAVANNAH,80.58,28,24,31,80.29,80.87,28 [24 - 31],80.58% [80.29% - 80.87%],12,6,18,03-16-2021
151,ID- BOISE,80.58,24,21,32,80.19,81.54,24 [21 - 32],80.58% [80.19% - 81.54%],12,4,32,03-16-2021
152,ID- IDAHO FALLS,99.96,217,197,257,88.24,123.38,217 [197 - 257],99.96% [88.24% - 123.38%],92,38,200,03-16-2021
154,IL- AURORA,80.95,7,6,9,80.19,81.33,7 [6 - 9],80.95% [80.19% - 81.33%],5,1,7,03-16-2021
155,IL- BLUE ISLAND,80.32,16,14,19,80.16,80.55,16 [14 - 19],80.32% [80.16% - 80.55%],8,4,14,03-16-2021
156,IL- CHICAGO,80.32,58,53,66,80.15,80.57,58 [53 - 66],80.32% [80.15% - 80.57%],27,13,49,03-16-2021
158,IL- ELGIN,80.74,18,16,20,80.28,81.2,18 [16 - 20],80.74% [80.28% - 81.2%],8,3,13,03-16-2021
161,IL- EVANSTON,80.5,27,25,31,80.25,80.87,27 [25 - 31],80.5% [80.25% - 80.87%],12,6,21,03-16-2021
163,IL- HINSDALE,81.18,28,26,33,80.55,82.27,28 [26 - 33],81.18% [80.55% - 82.27%],13,6,25,03-16-2021
164,IL- JOLIET,80.53,14,13,18,80.3,81.28,14 [13 - 18],80.53% [80.3% - 81.28%],7,4,17,03-16-2021
166,IL- MELROSE PARK,80.81,56,51,65,80.39,81.58,56 [51 - 65],80.81% [80.39% - 81.58%],25,12,49,03-16-2021
170,IL- PEORIA,80.91,42,37,51,80.32,82.26,42 [37 - 51],80.91% [80.32% - 82.26%],17,6,42,03-16-2021
171,IL- ROCKFORD,81.89,64,58,78,80.72,84.25,64 [58 - 78],81.89% [80.72% - 84.25%],29,11,65,03-16-2021
172,IL- SPRINGFIELD,81.57,91,84,114,80.71,83.73,91 [84 - 114],81.57% [80.71% - 83.73%],40,18,95,03-16-2021
173,IL- URBANA,81.25,28,25,39,80.38,83.56,28 [25 - 39],81.25% [80.38% - 83.56%],13,4,37,03-16-2021
175,IL- BLOOMINGTON,86.74,39,36,49,83.37,97.23,39 [36 - 49],86.74% [83.37% - 97.23%],18,9,46,03-16-2021
179,IN- EVANSVILLE,80.34,14,13,26,80.1,81.81,14 [13 - 26],80.34% [80.1% - 81.81%],7,2,37,03-16-2021
180,IN- FORT WAYNE,80.9,43,39,56,80.45,82.49,43 [39 - 56],80.9% [80.45% - 82.49%],20,10,55,03-16-2021
181,IN- GARY,80.6,21,18,25,80.07,81.26,21 [18 - 25],80.6% [80.07% - 81.26%],9,1,19,03-16-2021
183,IN- INDIANAPOLIS,80.47,70,62,84,80.12,81.04,70 [62 - 84],80.47% [80.12% - 81.04%],30,8,67,03-16-2021
184,IN- LAFAYETTE,80.81,14,12,17,80.0,81.75,14 [12 - 17],80.81% [80.0% - 81.75%],6,0,13,03-16-2021
185,IN- MUNCIE,80.72,7,6,18,80.0,87.64,7 [6 - 18],80.72% [80.0% - 87.64%],3,0,32,03-16-2021
186,IN- MUNSTER,80.17,7,6,7,80.0,80.26,7 [6 - 7],80.17% [80.0% - 80.26%],2,0,3,03-16-2021
187,IN- SOUTH BEND,82.22,77,71,96,81.05,85.82,77 [71 - 96],82.22% [81.05% - 85.82%],34,16,89,03-16-2021
188,IN- TERRE HAUTE,80.0,0,0,1,80.0,80.19,0 [0 - 1],80.0% [80.0% - 80.19%],0,0,1,03-16-2021
190,IA- CEDAR RAPIDS,80.45,14,13,20,80.18,81.88,14 [13 - 20],80.45% [80.18% - 81.88%],5,2,21,03-16-2021
191,IA- DAVENPORT,80.4,21,19,26,80.31,81.03,21 [19 - 26],80.4% [80.31% - 81.03%],9,7,23,03-16-2021
192,IA- DES MOINES,81.46,108,97,137,80.43,83.55,108 [97 - 137],81.46% [80.43% - 83.55%],48,14,117,03-16-2021
193,IA- DUBUQUE,80.0,0,0,2,80.0,80.55,0 [0 - 2],80.0% [80.0% - 80.55%],0,0,3,03-16-2021
194,IA- IOWA CITY,80.15,7,6,12,80.1,80.77,7 [6 - 12],80.15% [80.1% - 80.77%],3,2,15,03-16-2021
195,IA- MASON CITY,81.36,21,18,24,80.0,82.18,21 [18 - 24],81.36% [80.0% - 82.18%],10,0,16,03-16-2021
196,IA- SIOUX CITY,81.59,40,34,51,80.0,84.33,40 [34 - 51],81.59% [80.0% - 84.33%],18,0,49,03-16-2021
197,IA- WATERLOO,80.47,7,6,8,80.31,81.1,7 [6 - 8],80.47% [80.31% - 81.1%],3,2,7,03-16-2021
200,KS- TOPEKA,80.0,0,0,1,80.0,80.19,0 [0 - 1],80.0% [80.0% - 80.19%],0,0,3,03-16-2021
201,KS- WICHITA,80.1,14,12,21,80.0,80.46,14 [12 - 21],80.1% [80.0% - 80.46%],5,0,23,03-16-2021
203,KY- COVINGTON,81.27,35,30,40,80.45,82.63,35 [30 - 40],81.27% [80.45% - 82.63%],14,5,29,03-16-2021
204,KY- LEXINGTON,80.77,83,73,104,80.17,81.79,83 [73 - 104],80.77% [80.17% - 81.79%],40,9,93,03-16-2021
205,KY- LOUISVILLE,80.64,47,42,64,80.25,81.33,47 [42 - 64],80.64% [80.25% - 81.33%],31,12,64,03-16-2021
207,KY- OWENSBORO,80.0,0,0,0,80.0,80.21,0 [0 - 0],80.0% [80.0% - 80.21%],0,0,1,03-16-2021
208,KY- PADUCAH,80.43,14,12,21,80.06,81.54,14 [12 - 21],80.43% [80.06% - 81.54%],7,1,25,03-16-2021
209,LA- ALEXANDRIA,80.1,0,0,1,80.0,80.3,0 [0 - 1],80.1% [80.0% - 80.3%],1,0,3,03-16-2021
210,LA- BATON ROUGE,80.48,21,19,28,80.16,81.21,21 [19 - 28],80.48% [80.16% - 81.21%],12,4,30,03-16-2021
212,LA- HOUMA,80.0,0,0,1,80.0,80.57,0 [0 - 1],80.0% [80.0% - 80.57%],0,0,4,03-16-2021
213,LA- LAFAYETTE,80.56,28,25,32,80.19,80.97,28 [25 - 32],80.56% [80.19% - 80.97%],12,4,21,03-16-2021
214,LA- LAKE CHARLES,81.27,25,23,28,80.69,82.08,25 [23 - 28],81.27% [80.69% - 82.08%],11,6,18,03-16-2021
216,LA- METAIRIE,80.3,7,6,7,80.2,80.4,7 [6 - 7],80.3% [80.2% - 80.4%],3,2,4,03-16-2021
217,LA- MONROE,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-16-2021
218,LA- NEW ORLEANS,80.04,0,0,0,80.0,80.04,0 [0 - 0],80.04% [80.0% - 80.04%],1,0,1,03-16-2021
219,LA- SHREVEPORT,80.0,0,0,4,80.0,80.4,0 [0 - 4],80.0% [80.0% - 80.4%],0,0,11,03-16-2021
220,LA- SLIDELL,80.6,7,6,8,80.2,80.99,7 [6 - 8],80.6% [80.2% - 80.99%],3,1,5,03-16-2021
221,ME- BANGOR,80.55,14,13,17,80.37,81.1,14 [13 - 17],80.55% [80.37% - 81.1%],6,4,12,03-16-2021
