region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,83.29,198,181,245,81.26,86.96,198 [181 - 245],83.29% [81.26% - 86.96%],278,106,588,04-28-2021,projected
2,AL- DOTHAN,83.92,42,39,57,83.16,92.05,42 [39 - 57],83.92% [83.16% - 92.05%],52,42,160,04-28-2021,projected
5,AL- HUNTSVILLE,86.22,91,83,112,82.45,94.41,91 [83 - 112],86.22% [82.45% - 94.41%],117,46,271,04-28-2021,projected
6,AL- MOBILE,102.33,466,419,550,87.81,125.78,466 [419 - 550],102.33% [87.81% - 125.78%],638,223,1308,04-28-2021,projected
7,AL- MONTGOMERY,85.17,63,57,77,81.81,92.68,63 [57 - 77],85.17% [81.81% - 92.68%],80,28,196,04-28-2021,projected
9,AL- TUSCALOOSA,82.3,21,18,27,80.4,87.31,21 [18 - 27],82.3% [80.4% - 87.31%],23,4,73,04-28-2021,projected
11,AZ- MESA,93.38,203,184,249,85.45,112.78,203 [184 - 249],93.38% [85.45% - 112.78%],265,108,649,04-28-2021,projected
12,AZ- PHOENIX,87.7,450,408,559,83.23,98.72,450 [408 - 559],87.7% [83.23% - 98.72%],583,245,1418,04-28-2021,projected
14,AZ- SUN CITY,86.05,35,32,44,82.59,93.95,35 [32 - 44],86.05% [82.59% - 93.95%],49,21,113,04-28-2021,projected
15,AZ- TUCSON,83.41,63,57,79,81.23,88.72,63 [57 - 79],83.41% [81.23% - 88.72%],86,31,220,04-28-2021,projected
16,AR- FORT SMITH,95.61,156,135,198,84.29,124.26,156 [135 - 198],95.61% [84.29% - 124.26%],200,55,567,04-28-2021,projected
18,AR- JONESBORO,81.77,14,12,23,80.22,91.17,14 [12 - 23],81.77% [80.22% - 91.17%],16,2,101,04-28-2021,projected
19,AR- LITTLE ROCK,82.74,126,110,169,80.95,88.92,126 [110 - 169],82.74% [80.95% - 88.92%],158,55,515,04-28-2021,projected
