region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,125.12,2090,1962,2256,108.11,146.94,2090 [1962 - 2256],125.12% [108.11% - 146.94%],3810,2374,5653,12-21-2020
2,AL- DOTHAN,116.3,270,253,295,102.89,136.93,270 [253 - 295],116.3% [102.89% - 136.93%],482,304,756,12-21-2020
5,AL- HUNTSVILLE,189.95,1180,1113,1277,149.79,248.24,1180 [1113 - 1277],189.95% [149.79% - 248.24%],2067,1312,3163,12-21-2020
6,AL- MOBILE,106.78,423,396,458,96.1,120.11,423 [396 - 458],106.78% [96.1% - 120.11%],765,460,1146,12-21-2020
7,AL- MONTGOMERY,133.49,462,435,500,113.89,158.98,462 [435 - 500],133.49% [113.89% - 158.98%],827,524,1221,12-21-2020
9,AL- TUSCALOOSA,146.63,372,349,401,122.08,179.2,372 [349 - 401],146.63% [122.08% - 179.2%],665,420,990,12-21-2020
11,AZ- MESA,246.16,1829,1716,2099,181.46,375.76,1829 [1716 - 2099],246.16% [181.46% - 375.76%],3290,2009,5856,12-21-2020
12,AZ- PHOENIX,197.23,4916,4590,5646,148.34,294.1,4916 [4590 - 5646],197.23% [148.34% - 294.1%],8880,5177,16218,12-21-2020
14,AZ- SUN CITY,156.17,345,323,397,126.42,217.16,345 [323 - 397],156.17% [126.42% - 217.16%],617,376,1111,12-21-2020
15,AZ- TUCSON,150.92,968,904,1088,121.92,200.21,968 [904 - 1088],150.92% [121.92% - 200.21%],1790,1058,3034,12-21-2020
16,AR- FORT SMITH,107.63,201,187,222,97.17,124.96,201 [187 - 222],107.63% [97.17% - 124.96%],354,220,576,12-21-2020
18,AR- JONESBORO,102.35,110,103,119,94.82,113.52,110 [103 - 119],102.35% [94.82% - 113.52%],202,134,303,12-21-2020
19,AR- LITTLE ROCK,114.13,1108,1043,1205,101.62,132.44,1108 [1043 - 1205],114.13% [101.62% - 132.44%],1970,1248,3027,12-21-2020
21,AR- SPRINGDALE,145.56,394,370,435,120.49,186.53,394 [370 - 435],145.56% [120.49% - 186.53%],693,428,1126,12-21-2020
22,AR- TEXARKANA,93.78,75,69,84,86.94,103.16,75 [69 - 84],93.78% [86.94% - 103.16%],135,68,227,12-21-2020
23,CA- ORANGE CO.,170.86,3713,3512,3917,141.53,201.85,3713 [3512 - 3917],170.86% [141.53% - 201.85%],6952,4708,9323,12-21-2020
25,CA- BAKERSFIELD,134.87,1076,1017,1138,115.32,156.22,1076 [1017 - 1138],134.87% [115.32% - 156.22%],1984,1277,2756,12-21-2020
31,CA- CHICO,132.03,187,176,201,112.5,156.09,187 [176 - 201],132.03% [112.5% - 156.09%],333,208,487,12-21-2020
33,CA- CONTRA COSTA CO.,111.7,343,320,374,98.57,128.13,343 [320 - 374],111.7% [98.57% - 128.13%],635,372,964,12-21-2020
43,CA- FRESNO,282.89,1984,1904,2046,236.02,328.49,1984 [1904 - 2046],282.89% [236.02% - 328.49%],4632,3562,5673,12-21-2020
56,CA- LOS ANGELES,224.16,16888,16310,17304,189.99,256.31,16.89K [16.31K - 17.30K],224.16% [189.99% - 256.31%],35757,27282,43729,12-21-2020
58,CA- MODESTO,197.22,1063,1017,1103,163.36,231.08,1063 [1017 - 1103],197.22% [163.36% - 231.08%],2015,1433,2597,12-21-2020
62,CA- NAPA,125.19,154,144,167,107.66,148.38,154 [144 - 167],125.19% [107.66% - 148.38%],263,161,398,12-21-2020
65,CA- ALAMEDA CO.,143.54,1251,1171,1351,119.57,174.61,1251 [1171 - 1351],143.54% [119.57% - 174.61%],2147,1337,3197,12-21-2020
69,CA- PALM SPR/RANCHO MIR.,251.51,525,500,546,221.98,273.73,525 [500 - 546],251.51% [221.98% - 273.73%],1806,1495,2040,12-21-2020
73,CA- REDDING,84.9,27,25,29,82.87,86.38,27 [25 - 29],84.9% [82.87% - 86.38%],53,31,69,12-21-2020
77,CA- SACRAMENTO,148.77,1851,1753,1964,124.77,177.87,1851 [1753 - 1964],148.77% [124.77% - 177.87%],3290,2142,4682,12-21-2020
78,CA- SALINAS,277.86,753,728,774,231.7,324.64,753 [728 - 774],277.86% [231.7% - 324.64%],1569,1203,1940,12-21-2020
79,CA- SAN BERNARDINO,349.16,4294,4069,4483,302.36,384.06,4294 [4069 - 4483],349.16% [302.36% - 384.06%],15563,12857,17581,12-21-2020
80,CA- SAN DIEGO,241.38,6099,5824,6381,194.26,290.64,6099 [5824 - 6381],241.38% [194.26% - 290.64%],11350,8036,14814,12-21-2020
81,CA- SAN FRANCISCO,96.26,467,436,508,89.92,104.54,467 [436 - 508],96.26% [89.92% - 104.54%],825,503,1245,12-21-2020
82,CA- SAN JOSE,133.87,897,841,966,113.01,158.88,897 [841 - 966],133.87% [113.01% - 158.88%],1630,999,2387,12-21-2020
83,CA- SAN LUIS OBISPO,195.57,309,292,331,155.0,249.3,309 [292 - 331],195.57% [155.0% - 249.3%],527,342,772,12-21-2020
85,CA- SAN MATEO CO.,108.23,432,403,468,97.06,122.28,432 [403 - 468],108.23% [97.06% - 122.28%],761,460,1140,12-21-2020
86,CA- SANTA BARBARA,105.98,141,131,153,95.22,119.44,141 [131 - 153],105.98% [95.22% - 119.44%],251,147,381,12-21-2020
87,CA- SANTA CRUZ,298.66,458,435,488,225.4,395.04,458 [435 - 488],298.66% [225.4% - 395.04%],785,522,1131,12-21-2020
89,CA- SANTA ROSA,135.02,601,568,641,116.0,159.74,601 [568 - 641],135.02% [116.0% - 159.74%],1024,670,1484,12-21-2020
91,CA- STOCKTON,167.86,511,481,542,135.32,203.42,511 [481 - 542],167.86% [135.32% - 203.42%],934,588,1312,12-21-2020
96,CA- VENTURA,170.08,786,744,832,139.63,205.37,786 [744 - 832],170.08% [139.63% - 205.37%],1417,938,1972,12-21-2020
101,CO- BOULDER,90.95,26,24,28,87.16,95.16,26 [24 - 28],90.95% [87.16% - 95.16%],52,34,72,12-21-2020
102,CO- COLORADO SPRINGS,113.43,163,151,177,98.65,128.02,163 [151 - 177],113.43% [98.65% - 128.02%],346,193,497,12-21-2020
103,CO- DENVER,95.68,349,324,378,89.63,102.65,349 [324 - 378],95.68% [89.63% - 102.65%],749,460,1082,12-21-2020
104,CO- FORT COLLINS,90.49,35,32,38,86.26,96.43,35 [32 - 38],90.49% [86.26% - 96.43%],67,40,105,12-21-2020
105,CO- GRAND JUNCTION,115.73,155,144,169,100.58,134.42,155 [144 - 169],115.73% [100.58% - 134.42%],283,163,431,12-21-2020
106,CO- GREELEY,96.99,65,60,70,91.2,104.07,65 [60 - 70],96.99% [91.2% - 104.07%],132,87,187,12-21-2020
107,CO- PUEBLO,88.9,28,26,31,84.39,92.41,28 [26 - 31],88.9% [84.39% - 92.41%],71,35,99,12-21-2020
109,CT- BRIDGEPORT,91.21,77,70,85,85.78,97.11,77 [70 - 85],91.21% [85.78% - 97.11%],190,98,290,12-21-2020
110,CT- HARTFORD,109.42,517,481,565,98.3,122.41,517 [481 - 565],109.42% [98.3% - 122.41%],958,596,1381,12-21-2020
111,CT- NEW HAVEN,99.34,359,334,390,92.02,107.18,359 [334 - 390],99.34% [92.02% - 107.18%],745,463,1047,12-21-2020
112,DE- WILMINGTON,106.26,252,235,272,96.76,117.43,252 [235 - 272],106.26% [96.76% - 117.43%],489,312,697,12-21-2020
113,DC- WASHINGTON,109.86,892,838,978,98.42,126.17,892 [838 - 978],109.86% [98.42% - 126.17%],1639,1011,2534,12-21-2020
115,FL- BRADENTON,113.71,137,128,154,101.44,137.69,137 [128 - 154],113.71% [101.44% - 137.69%],239,152,409,12-21-2020
116,FL- CLEARWATER,105.05,238,222,266,95.64,120.87,238 [222 - 266],105.05% [95.64% - 120.87%],410,256,669,12-21-2020
118,FL- FORT LAUDERDALE,93.59,655,613,717,88.24,100.99,655 [613 - 717],93.59% [88.24% - 100.99%],1182,717,1826,12-21-2020
119,FL- FORT MYERS,96.52,358,335,394,89.88,105.82,358 [335 - 394],96.52% [89.88% - 105.82%],632,378,988,12-21-2020
120,FL- GAINESVILLE,112.81,358,334,399,100.04,135.13,358 [334 - 399],112.81% [100.04% - 135.13%],604,369,1015,12-21-2020
122,FL- HUDSON,106.2,189,176,210,95.89,122.25,189 [176 - 210],106.2% [95.89% - 122.25%],328,199,529,12-21-2020
123,FL- JACKSONVILLE,105.53,705,661,778,96.14,120.66,705 [661 - 778],105.53% [96.14% - 120.66%],1254,793,1997,12-21-2020
124,FL- LAKELAND,113.05,206,192,229,99.94,133.56,206 [192 - 229],113.05% [99.94% - 133.56%],353,213,572,12-21-2020
127,FL- MIAMI,103.83,1420,1333,1547,94.81,116.34,1420 [1333 - 1547],103.83% [94.81% - 116.34%],2569,1597,3918,12-21-2020
129,FL- OCALA,103.68,187,175,206,94.11,117.35,187 [175 - 206],103.68% [94.11% - 117.35%],324,193,511,12-21-2020
130,FL- ORLANDO,110.41,1836,1711,2061,98.29,130.67,1836 [1711 - 2061],110.41% [98.29% - 130.67%],3151,1895,5250,12-21-2020
131,FL- ORMOND BEACH,90.28,96,90,109,86.53,97.41,96 [90 - 109],90.28% [86.53% - 97.41%],170,108,288,12-21-2020
133,FL- PANAMA CITY,119.01,151,142,171,104.85,147.62,151 [142 - 171],119.01% [104.85% - 147.62%],259,165,449,12-21-2020
134,FL- PENSACOLA,113.42,453,423,502,100.43,133.85,453 [423 - 502],113.42% [100.43% - 133.85%],785,480,1265,12-21-2020
137,FL- SARASOTA,88.44,67,63,74,85.47,93.56,67 [63 - 74],88.44% [85.47% - 93.56%],122,79,196,12-21-2020
139,FL- ST PETERSBURG,100.84,195,182,218,93.02,114.04,195 [182 - 218],100.84% [93.02% - 114.04%],333,208,544,12-21-2020
140,FL- TALLAHASSEE,101.17,317,297,348,93.05,113.37,317 [297 - 348],101.17% [93.05% - 113.37%],571,352,900,12-21-2020
141,FL- TAMPA,113.8,845,789,951,100.8,136.67,845 [789 - 951],113.8% [100.8% - 136.67%],1440,886,2414,12-21-2020
142,GA- ALBANY,88.18,47,43,52,84.14,92.51,47 [43 - 52],88.18% [84.14% - 92.51%],87,44,133,12-21-2020
144,GA- ATLANTA,122.06,2722,2557,2924,105.84,141.16,2722 [2557 - 2924],122.06% [105.84% - 141.16%],5038,3095,7326,12-21-2020
145,GA- AUGUSTA,105.38,340,321,370,95.85,118.25,340 [321 - 370],105.38% [95.85% - 118.25%],623,389,939,12-21-2020
146,GA- COLUMBUS,95.97,112,105,121,89.29,103.43,112 [105 - 121],95.97% [89.29% - 103.43%],201,117,295,12-21-2020
147,GA- MACON,108.22,353,328,378,96.82,120.47,353 [328 - 378],108.22% [96.82% - 120.47%],631,376,905,12-21-2020
148,GA- ROME,109.78,119,111,128,98.99,118.8,119 [111 - 128],109.78% [98.99% - 118.8%],218,139,284,12-21-2020
149,GA- SAVANNAH,103.62,269,251,291,94.43,114.74,269 [251 - 291],103.62% [94.43% - 114.74%],486,297,715,12-21-2020
151,ID- BOISE,98.63,196,183,213,91.51,105.81,196 [183 - 213],98.63% [91.51% - 105.81%],387,239,536,12-21-2020
152,ID- IDAHO FALLS,89.33,21,19,22,86.51,92.36,21 [19 - 22],89.33% [86.51% - 92.36%],43,30,57,12-21-2020
154,IL- AURORA,100.87,56,53,61,94.04,109.41,56 [53 - 61],100.87% [94.04% - 109.41%],110,74,155,12-21-2020
155,IL- BLUE ISLAND,86.43,71,66,76,84.22,88.79,71 [66 - 76],86.43% [84.22% - 88.79%],163,107,223,12-21-2020
156,IL- CHICAGO,86.17,224,209,241,84.03,88.4,224 [209 - 241],86.17% [84.03% - 88.4%],528,345,719,12-21-2020
158,IL- ELGIN,99.24,100,94,108,93.26,106.98,100 [94 - 108],99.24% [93.26% - 106.98%],209,144,293,12-21-2020
161,IL- EVANSTON,89.4,100,94,108,86.25,92.91,100 [94 - 108],89.4% [86.25% - 92.91%],227,151,312,12-21-2020
163,IL- HINSDALE,95.55,85,80,92,90.82,101.73,85 [80 - 92],95.55% [90.82% - 101.73%],171,119,239,12-21-2020
164,IL- JOLIET,97.35,111,105,121,91.92,104.43,111 [105 - 121],97.35% [91.92% - 104.43%],230,158,324,12-21-2020
166,IL- MELROSE PARK,91.25,161,151,174,87.6,95.51,161 [151 - 174],91.25% [87.6% - 95.51%],348,235,480,12-21-2020
170,IL- PEORIA,99.69,197,185,215,92.69,109.91,197 [185 - 215],99.69% [92.69% - 109.91%],366,236,556,12-21-2020
171,IL- ROCKFORD,95.94,120,113,132,91.23,102.66,120 [113 - 132],95.94% [91.23% - 102.66%],244,172,347,12-21-2020
172,IL- SPRINGFIELD,94.42,183,171,204,89.19,100.55,183 [171 - 204],94.42% [89.19% - 100.55%],367,234,523,12-21-2020
173,IL- URBANA,118.02,216,204,239,103.58,140.25,216 [204 - 239],118.02% [103.58% - 140.25%],395,245,626,12-21-2020
175,IL- BLOOMINGTON,105.47,35,33,37,98.35,116.33,35 [33 - 37],105.47% [98.35% - 116.33%],68,49,97,12-21-2020
179,IN- EVANSVILLE,131.93,583,553,657,113.89,170.42,583 [553 - 657],131.93% [113.89% - 170.42%],1062,693,1849,12-21-2020
180,IN- FORT WAYNE,108.66,348,327,380,98.63,124.58,348 [327 - 380],108.66% [98.63% - 124.58%],634,412,986,12-21-2020
181,IN- GARY,108.09,231,217,254,97.53,123.43,231 [217 - 254],108.09% [97.53% - 123.43%],423,264,654,12-21-2020
