region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,110.99,1518,1495,1566,109.7,112.97,1518 [1495 - 1566],110.99% [109.7% - 112.97%],2617,2508,2784,12-08-2020
2,AL- DOTHAN,96.64,126,123,131,95.59,98.07,126 [123 - 131],96.64% [95.59% - 98.07%],221,207,240,12-08-2020
5,AL- HUNTSVILLE,124.63,507,498,525,122.39,127.71,507 [498 - 525],124.63% [122.39% - 127.71%],839,797,897,12-08-2020
6,AL- MOBILE,97.4,287,282,297,96.59,98.62,287 [282 - 297],97.4% [96.59% - 98.62%],497,474,532,12-08-2020
7,AL- MONTGOMERY,101.35,197,193,201,99.99,102.64,197 [193 - 201],101.35% [99.99% - 102.64%],330,309,350,12-08-2020
9,AL- TUSCALOOSA,112.36,196,194,202,111.06,114.27,196 [194 - 202],112.36% [111.06% - 114.27%],323,310,342,12-08-2020
11,AZ- MESA,149.19,781,770,803,146.82,153.03,781 [770 - 803],149.19% [146.82% - 153.03%],1370,1323,1446,12-08-2020
12,AZ- PHOENIX,126.27,2017,1987,2077,124.48,128.95,2017 [1987 - 2077],126.27% [124.48% - 128.95%],3505,3369,3708,12-08-2020
14,AZ- SUN CITY,110.12,141,139,145,109.14,111.85,141 [139 - 145],110.12% [109.14% - 111.85%],244,236,258,12-08-2020
15,AZ- TUCSON,119.54,584,573,601,117.96,121.8,584 [573 - 601],119.54% [117.96% - 121.8%],998,958,1055,12-08-2020
16,AR- FORT SMITH,93.97,101,99,103,93.19,94.91,101 [99 - 103],93.97% [93.19% - 94.91%],179,169,191,12-08-2020
18,AR- JONESBORO,103.34,121,119,124,102.12,104.56,121 [119 - 124],103.34% [102.12% - 104.56%],211,200,222,12-08-2020
19,AR- LITTLE ROCK,95.12,500,491,517,94.33,96.11,500 [491 - 517],95.12% [94.33% - 96.11%],873,827,930,12-08-2020
21,AR- SPRINGDALE,120.96,260,254,269,119.07,124.18,260 [254 - 269],120.96% [119.07% - 124.18%],433,413,467,12-08-2020
22,AR- TEXARKANA,88.78,50,48,51,87.96,89.49,50 [48 - 51],88.78% [87.96% - 89.49%],86,78,93,12-08-2020
23,CA- ORANGE CO.,98.25,858,840,888,97.28,99.55,858 [840 - 888],98.25% [97.28% - 99.55%],1396,1322,1496,12-08-2020
25,CA- BAKERSFIELD,96.26,343,338,354,95.57,97.2,343 [338 - 354],96.26% [95.57% - 97.2%],588,563,622,12-08-2020
31,CA- CHICO,93.44,42,42,44,93.28,93.44,42 [42 - 44],93.44% [93.28% - 93.44%],86,85,86,12-08-2020
33,CA- CONTRA COSTA CO.,97.77,212,208,219,96.97,98.87,212 [208 - 219],97.77% [96.97% - 98.87%],356,340,378,12-08-2020
43,CA- FRESNO,98.18,226,222,232,97.04,99.27,226 [222 - 232],98.18% [97.04% - 99.27%],415,389,440,12-08-2020
56,CA- LOS ANGELES,114.87,5751,5621,5970,112.87,117.79,5751 [5621 - 5970],114.87% [112.87% - 117.79%],8650,8152,9373,12-08-2020
58,CA- MODESTO,113.86,355,348,367,112.29,116.01,355 [348 - 367],113.86% [112.29% - 116.01%],582,555,619,12-08-2020
62,CA- NAPA,95.64,54,53,56,95.12,96.67,54 [53 - 56],95.64% [95.12% - 96.67%],91,88,97,12-08-2020
65,CA- ALAMEDA CO.,89.06,167,164,171,88.73,89.53,167 [164 - 171],89.06% [88.73% - 89.53%],306,295,322,12-08-2020
69,CA- PALM SPR/RANCHO MIR.,102.98,161,157,168,101.56,105.45,161 [157 - 168],102.98% [101.56% - 105.45%],242,227,268,12-08-2020
73,CA- REDDING,90.81,58,57,60,90.63,91.0,58 [57 - 60],90.81% [90.63% - 91.0%],117,115,119,12-08-2020
77,CA- SACRAMENTO,104.54,691,678,714,103.41,106.28,691 [678 - 714],104.54% [103.41% - 106.28%],1174,1120,1257,12-08-2020
78,CA- SALINAS,109.51,145,142,150,107.99,111.53,145 [142 - 150],109.51% [107.99% - 111.53%],234,222,250,12-08-2020
79,CA- SAN BERNARDINO,118.71,1361,1335,1410,116.8,121.73,1361 [1335 - 1410],118.71% [116.8% - 121.73%],2238,2128,2413,12-08-2020
80,CA- SAN DIEGO,111.76,1435,1405,1489,110.09,114.22,1435 [1405 - 1489],111.76% [110.09% - 114.22%],2234,2116,2407,12-08-2020
81,CA- SAN FRANCISCO,86.11,185,181,191,85.85,86.52,185 [181 - 191],86.11% [85.85% - 86.52%],310,297,331,12-08-2020
82,CA- SAN JOSE,99.2,340,334,351,98.37,100.42,340 [334 - 351],99.2% [98.37% - 100.42%],581,556,618,12-08-2020
83,CA- SAN LUIS OBISPO,90.96,28,28,29,90.96,91.18,28 [28 - 29],90.96% [90.96% - 91.18%],50,50,51,12-08-2020
85,CA- SAN MATEO CO.,90.2,174,170,180,89.61,90.91,174 [170 - 180],90.2% [89.61% - 90.91%],275,259,294,12-08-2020
86,CA- SANTA BARBARA,87.14,35,35,37,86.73,87.45,35 [35 - 37],87.14% [86.73% - 87.45%],69,65,72,12-08-2020
87,CA- SANTA CRUZ,105.35,54,53,56,104.79,107.3,54 [53 - 56],105.35% [104.79% - 107.3%],91,89,98,12-08-2020
89,CA- SANTA ROSA,90.8,133,130,139,90.1,91.77,133 [130 - 139],90.8% [90.1% - 91.77%],201,188,219,12-08-2020
91,CA- STOCKTON,104.93,168,164,175,103.52,107.75,168 [164 - 175],104.93% [103.52% - 107.75%],265,250,295,12-08-2020
96,CA- VENTURA,107.15,261,257,270,106.0,109.05,261 [257 - 270],107.15% [106.0% - 109.05%],427,409,457,12-08-2020
101,CO- BOULDER,111.16,77,75,79,110.11,112.0,77 [75 - 79],111.16% [110.11% - 112.0%],148,143,152,12-08-2020
102,CO- COLORADO SPRINGS,155.94,441,430,457,150.05,162.71,441 [430 - 457],155.94% [150.05% - 162.71%],786,725,856,12-08-2020
103,CO- DENVER,119.69,989,961,1023,118.56,121.01,989 [961 - 1023],119.69% [118.56% - 121.01%],1896,1842,1959,12-08-2020
104,CO- FORT COLLINS,106.76,91,89,94,105.2,108.64,91 [89 - 94],106.76% [105.2% - 108.64%],171,161,183,12-08-2020
105,CO- GRAND JUNCTION,109.42,127,124,133,107.27,112.32,127 [124 - 133],109.42% [107.27% - 112.32%],233,216,256,12-08-2020
106,CO- GREELEY,116.04,152,148,156,113.59,118.48,152 [148 - 156],116.04% [113.59% - 118.48%],280,261,299,12-08-2020
107,CO- PUEBLO,106.69,112,110,116,106.07,107.44,112 [110 - 116],106.69% [106.07% - 107.44%],213,208,219,12-08-2020
109,CT- BRIDGEPORT,120.29,377,371,388,118.64,122.6,377 [371 - 388],120.29% [118.64% - 122.6%],683,655,722,12-08-2020
110,CT- HARTFORD,111.91,594,582,613,110.41,114.0,594 [582 - 613],111.91% [110.41% - 114.0%],1039,990,1107,12-08-2020
111,CT- NEW HAVEN,121.3,902,887,929,119.56,123.69,902 [887 - 929],121.3% [119.56% - 123.69%],1591,1524,1683,12-08-2020
112,DE- WILMINGTON,114.05,393,386,406,112.55,116.2,393 [386 - 406],114.05% [112.55% - 116.2%],634,606,674,12-08-2020
113,DC- WASHINGTON,113.58,1096,1075,1131,112.08,115.87,1096 [1075 - 1131],113.58% [112.08% - 115.87%],1843,1761,1969,12-08-2020
115,FL- BRADENTON,94.25,56,55,58,93.4,95.51,56 [55 - 58],94.25% [93.4% - 95.51%],101,95,110,12-08-2020
116,FL- CLEARWATER,86.96,63,62,65,86.6,87.51,63 [62 - 65],86.96% [86.6% - 87.51%],114,108,123,12-08-2020
118,FL- FORT LAUDERDALE,90.84,519,510,538,90.24,91.66,519 [510 - 538],90.84% [90.24% - 91.66%],943,891,1014,12-08-2020
119,FL- FORT MYERS,91.6,247,242,256,90.98,92.52,247 [242 - 256],91.6% [90.98% - 92.52%],444,420,479,12-08-2020
120,FL- GAINESVILLE,87.71,77,76,81,87.22,88.31,77 [76 - 81],87.71% [87.22% - 88.31%],142,133,153,12-08-2020
122,FL- HUDSON,89.27,65,63,67,88.55,89.98,65 [63 - 67],89.27% [88.55% - 89.98%],116,107,125,12-08-2020
123,FL- JACKSONVILLE,94.54,412,404,427,93.68,95.68,412 [404 - 427],94.54% [93.68% - 95.68%],714,672,770,12-08-2020
124,FL- LAKELAND,90.86,65,63,67,90.11,91.7,65 [63 - 67],90.86% [90.11% - 91.7%],116,108,125,12-08-2020
127,FL- MIAMI,98.66,1135,1112,1174,97.58,100.1,1135 [1112 - 1174],98.66% [97.58% - 100.1%],2012,1895,2167,12-08-2020
129,FL- OCALA,91.4,88,87,92,90.82,92.35,88 [87 - 92],91.4% [90.82% - 92.35%],156,148,169,12-08-2020
130,FL- ORLANDO,90.37,596,584,617,89.77,91.17,596 [584 - 617],90.37% [89.77% - 91.17%],1074,1012,1157,12-08-2020
131,FL- ORMOND BEACH,85.5,51,49,52,85.2,85.62,51 [49 - 52],85.5% [85.2% - 85.62%],91,86,93,12-08-2020
133,FL- PANAMA CITY,91.9,42,42,44,91.14,92.95,42 [42 - 44],91.9% [91.14% - 92.95%],79,74,86,12-08-2020
134,FL- PENSACOLA,94.99,198,194,205,94.01,96.18,198 [194 - 205],94.99% [94.01% - 96.18%],352,329,380,12-08-2020
137,FL- SARASOTA,89.48,74,72,77,89.2,89.62,74 [72 - 77],89.48% [89.2% - 89.62%],137,133,139,12-08-2020
139,FL- ST PETERSBURG,85.82,49,48,51,85.44,86.26,49 [48 - 51],85.82% [85.44% - 86.26%],93,87,100,12-08-2020
140,FL- TALLAHASSEE,94.94,241,237,249,94.24,95.98,241 [237 - 249],94.94% [94.24% - 95.98%],403,384,431,12-08-2020
141,FL- TAMPA,89.01,212,207,219,88.5,89.72,212 [207 - 219],89.01% [88.5% - 89.72%],384,362,414,12-08-2020
142,GA- ALBANY,91.01,78,76,81,90.44,91.67,78 [76 - 81],91.01% [90.44% - 91.67%],117,111,124,12-08-2020
144,GA- ATLANTA,112.82,2377,2332,2458,111.14,115.08,2377 [2332 - 2458],112.82% [111.14% - 115.08%],3932,3730,4202,12-08-2020
145,GA- AUGUSTA,96.17,247,241,257,95.03,97.56,247 [241 - 257],96.17% [95.03% - 97.56%],397,369,431,12-08-2020
146,GA- COLUMBUS,90.25,79,78,82,89.93,90.96,79 [78 - 82],90.25% [89.93% - 90.96%],129,125,138,12-08-2020
147,GA- MACON,95.34,218,213,226,94.18,96.73,218 [213 - 226],95.34% [94.18% - 96.73%],343,317,374,12-08-2020
148,GA- ROME,101.17,88,86,90,100.36,102.68,88 [86 - 90],101.17% [100.36% - 102.68%],155,149,166,12-08-2020
149,GA- SAVANNAH,89.52,112,111,116,89.33,90.25,112 [111 - 116],89.52% [89.33% - 90.25%],196,192,211,12-08-2020
