HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,85.29,441,403,569,82.1,95.15,441 [403 - 569],85.29% [82.1% - 95.15%],446,177,1279,10-20-2020
2,AL- DOTHAN,81.3,14,13,18,80.0,83.39,14 [13 - 18],81.3% [80.0% - 83.39%],17,0,45,10-20-2020
5,AL- HUNTSVILLE,87.73,140,129,171,83.24,98.51,140 [129 - 171],87.73% [83.24% - 98.51%],145,61,348,10-20-2020
6,AL- MOBILE,82.18,56,52,70,80.95,85.29,56 [52 - 70],82.18% [80.95% - 85.29%],62,27,151,10-20-2020
7,AL- MONTGOMERY,86.81,99,91,137,82.52,103.29,99 [91 - 137],86.81% [82.52% - 103.29%],105,39,360,10-20-2020
9,AL- TUSCALOOSA,84.63,42,37,52,80.7,91.52,42 [37 - 52],84.63% [80.7% - 91.52%],46,7,115,10-20-2020
11,AZ- MESA,97.53,344,316,423,88.18,122.32,344 [316 - 423],97.53% [88.18% - 122.32%],347,162,838,10-20-2020
12,AZ- PHOENIX,91.09,837,766,1057,84.78,109.47,837 [766 - 1057],91.09% [84.78% - 109.47%],840,362,2232,10-20-2020
14,AZ- SUN CITY,87.77,60,56,75,83.58,98.89,60 [56 - 75],87.77% [83.58% - 98.89%],62,29,153,10-20-2020
15,AZ- TUCSON,84.57,110,100,152,81.86,94.94,110 [100 - 152],84.57% [81.86% - 94.94%],115,47,377,10-20-2020
16,AR- FORT SMITH,84.29,53,49,65,82.26,90.23,53 [49 - 65],84.29% [82.26% - 90.23%],54,29,131,10-20-2020
18,AR- JONESBORO,88.29,72,65,93,82.43,102.9,72 [65 - 93],88.29% [82.43% - 102.9%],74,22,207,10-20-2020
19,AR- LITTLE ROCK,83.43,196,179,233,81.35,87.59,196 [179 - 233],83.43% [81.35% - 87.59%],197,78,438,10-20-2020
21,AR- SPRINGDALE,85.02,49,45,59,82.27,91.54,49 [45 - 59],85.02% [82.27% - 91.54%],53,24,122,10-20-2020
22,AR- TEXARKANA,86.52,63,58,81,82.45,98.78,63 [58 - 81],86.52% [82.45% - 98.78%],63,24,184,10-20-2020
23,CA- ORANGE CO.,81.03,75,70,87,80.46,82.04,75 [70 - 87],81.03% [80.46% - 82.04%],79,35,156,10-20-2020
25,CA- BAKERSFIELD,80.75,24,23,28,80.39,81.49,24 [23 - 28],80.75% [80.39% - 81.49%],26,14,54,10-20-2020
31,CA- CHICO,80.8,0,0,1,80.0,81.56,0 [0 - 1],80.8% [80.0% - 81.56%],5,0,10,10-20-2020
33,CA- CONTRA COSTA CO.,81.07,21,20,24,80.5,82.1,21 [20 - 24],81.07% [80.5% - 82.1%],21,10,42,10-20-2020
43,CA- FRESNO,81.23,28,26,32,80.66,82.67,28 [26 - 32],81.23% [80.66% - 82.67%],28,15,61,10-20-2020
56,CA- LOS ANGELES,82.17,534,494,605,81.06,84.04,534 [494 - 605],82.17% [81.06% - 84.04%],538,264,1003,10-20-2020
58,CA- MODESTO,86.2,102,92,160,82.04,107.69,102 [92 - 160],86.2% [82.04% - 107.69%],106,35,476,10-20-2020
