HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,83.43,283,280,289,83.11,83.82,283 [280 - 289],83.43% [83.11% - 83.82%],289,263,323,09-22-2020
2,AL- DOTHAN,84.45,56,55,57,83.77,84.74,56 [55 - 57],84.45% [83.77% - 84.74%],59,50,63,09-22-2020
5,AL- HUNTSVILLE,83.97,72,72,73,83.78,84.36,72 [72 - 73],83.97% [83.78% - 84.36%],74,71,82,09-22-2020
6,AL- MOBILE,81.18,28,28,29,81.16,81.19,28 [28 - 29],81.18% [81.16% - 81.19%],33,33,34,09-22-2020
7,AL- MONTGOMERY,82.9,41,40,43,82.46,83.43,41 [40 - 43],82.9% [82.46% - 83.43%],44,38,53,09-22-2020
9,AL- TUSCALOOSA,85.21,50,50,52,84.61,86.41,50 [50 - 52],85.21% [84.61% - 86.41%],52,46,64,09-22-2020
11,AZ- MESA,83.12,57,56,60,82.63,83.79,57 [56 - 60],83.12% [82.63% - 83.79%],61,52,75,09-22-2020
12,AZ- PHOENIX,82.24,165,159,170,81.73,82.65,165 [159 - 170],82.24% [81.73% - 82.65%],169,131,201,09-22-2020
14,AZ- SUN CITY,81.34,7,7,7,80.99,81.6,7 [7 - 7],81.34% [80.99% - 81.6%],10,8,13,09-22-2020
15,AZ- TUCSON,85.29,133,129,140,83.96,87.37,133 [129 - 140],85.29% [83.96% - 87.37%],133,100,186,09-22-2020
16,AR- FORT SMITH,84.12,49,49,51,84.06,85.0,49 [49 - 51],84.12% [84.06% - 85.0%],52,52,64,09-22-2020
18,AR- JONESBORO,86.59,56,55,58,85.09,87.08,56 [55 - 58],86.59% [85.09% - 87.08%],59,46,64,09-22-2020
19,AR- LITTLE ROCK,83.44,197,190,203,82.7,84.04,197 [190 - 203],83.44% [82.7% - 84.04%],198,156,233,09-22-2020
21,AR- SPRINGDALE,93.64,140,136,144,90.88,95.04,140 [136 - 144],93.64% [90.88% - 95.04%],144,115,159,09-22-2020
22,AR- TEXARKANA,82.67,21,21,23,81.53,83.16,21 [21 - 23],82.67% [81.53% - 83.16%],26,15,31,09-22-2020
23,CA- ORANGE CO.,81.32,98,96,100,81.1,81.45,98 [96 - 100],81.32% [81.1% - 81.45%],100,84,111,09-22-2020
25,CA- BAKERSFIELD,81.71,60,59,62,81.6,81.85,60 [59 - 62],81.71% [81.6% - 81.85%],61,58,67,09-22-2020
31,CA- CHICO,82.84,14,14,15,82.5,83.75,14 [14 - 15],82.84% [82.5% - 83.75%],18,16,24,09-22-2020
33,CA- CONTRA COSTA CO.,82.02,39,39,40,81.95,82.25,39 [39 - 40],82.02% [81.95% - 82.25%],40,39,45,09-22-2020
43,CA- FRESNO,82.89,61,60,63,82.45,83.46,61 [60 - 63],82.89% [82.45% - 83.46%],66,56,79,09-22-2020
56,CA- LOS ANGELES,81.63,400,397,404,81.52,81.73,400 [397 - 404],81.63% [81.52% - 81.73%],403,377,429,09-22-2020
58,CA- MODESTO,82.44,40,39,42,82.15,82.62,40 [39 - 42],82.44% [82.15% - 82.62%],41,37,45,09-22-2020
62,CA- NAPA,83.09,14,14,14,82.75,82.92,14 [14 - 14],83.09% [82.75% - 82.92%],17,16,17,09-22-2020
65,CA- ALAMEDA CO.,81.21,37,37,38,81.07,81.3,37 [37 - 38],81.21% [81.07% - 81.3%],40,36,44,09-22-2020
69,CA- PALM SPR/RANCHO MIR.,81.19,8,8,9,81.04,81.23,8 [8 - 9],81.19% [81.04% - 81.23%],12,11,13,09-22-2020
73,CA- REDDING,81.14,7,7,7,81.11,81.11,7 [7 - 7],81.14% [81.11% - 81.11%],12,12,12,09-22-2020
77,CA- SACRAMENTO,82.41,112,111,114,82.24,82.59,112 [111 - 114],82.41% [82.24% - 82.59%],115,107,124,09-22-2020
78,CA- SALINAS,84.55,35,35,36,84.41,84.79,35 [35 - 36],84.55% [84.41% - 84.79%],36,35,38,09-22-2020
79,CA- SAN BERNARDINO,82.17,122,121,124,82.06,82.35,122 [121 - 124],82.17% [82.06% - 82.35%],125,119,136,09-22-2020
80,CA- SAN DIEGO,83.62,252,248,255,83.13,83.87,252 [248 - 255],83.62% [83.13% - 83.87%],254,220,272,09-22-2020
81,CA- SAN FRANCISCO,81.01,50,50,51,80.99,81.1,50 [50 - 51],81.01% [80.99% - 81.1%],51,50,56,09-22-2020
82,CA- SAN JOSE,82.22,66,65,68,82.02,82.41,66 [65 - 68],82.22% [82.02% - 82.41%],67,61,73,09-22-2020
83,CA- SAN LUIS OBISPO,81.85,3,3,4,81.32,81.97,3 [3 - 4],81.85% [81.32% - 81.97%],8,6,9,09-22-2020
85,CA- SAN MATEO CO.,81.57,42,42,43,81.56,81.59,42 [42 - 43],81.57% [81.56% - 81.59%],42,42,43,09-22-2020
86,CA- SANTA BARBARA,82.02,14,14,14,81.86,81.97,14 [14 - 14],82.02% [81.86% - 81.97%],19,18,19,09-22-2020
87,CA- SANTA CRUZ,83.94,13,13,14,83.9,83.9,13 [13 - 14],83.94% [83.9% - 83.9%],14,14,14,09-22-2020
89,CA- SANTA ROSA,81.37,21,21,22,81.24,81.5,21 [21 - 22],81.37% [81.24% - 81.5%],25,23,28,09-22-2020
91,CA- STOCKTON,84.01,37,37,38,83.76,84.05,37 [37 - 38],84.01% [83.76% - 84.05%],42,40,43,09-22-2020
