region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,82.04,108,100,123,81.34,82.87,108 [100 - 123],82.04% [81.34% - 82.87%],172,113,242,02-16-2021,projected
2,AL- DOTHAN,81.28,14,13,14,81.13,82.33,14 [13 - 14],81.28% [81.13% - 82.33%],17,15,31,02-16-2021,projected
5,AL- HUNTSVILLE,83.51,43,40,46,82.34,84.73,43 [40 - 46],83.51% [82.34% - 84.73%],66,44,89,02-16-2021,projected
6,AL- MOBILE,82.91,53,49,59,81.89,84.27,53 [49 - 59],82.91% [81.89% - 84.27%],83,54,122,02-16-2021,projected
7,AL- MONTGOMERY,82.85,31,28,34,82.26,84.85,31 [28 - 34],82.85% [82.26% - 84.85%],44,35,75,02-16-2021,projected
9,AL- TUSCALOOSA,83.01,20,19,23,81.9,84.11,20 [19 - 23],83.01% [81.9% - 84.11%],30,19,41,02-16-2021,projected
11,AZ- MESA,85.4,65,61,69,83.84,86.97,65 [61 - 69],85.4% [83.84% - 86.97%],107,76,138,02-16-2021,projected
12,AZ- PHOENIX,83.25,145,137,155,82.24,84.15,145 [137 - 155],83.25% [82.24% - 84.15%],246,170,314,02-16-2021,projected
14,AZ- SUN CITY,82.35,12,11,13,81.73,82.96,12 [11 - 13],82.35% [81.73% - 82.96%],19,14,24,02-16-2021,projected
15,AZ- TUCSON,82.22,33,30,35,81.55,82.85,33 [30 - 35],82.22% [81.55% - 82.85%],56,39,72,02-16-2021,projected
16,AR- FORT SMITH,83.28,25,22,28,82.03,83.67,25 [22 - 28],83.28% [82.03% - 83.67%],42,26,47,02-16-2021,projected
18,AR- JONESBORO,80.66,7,6,7,80.66,80.88,7 [6 - 7],80.66% [80.66% - 80.88%],6,6,8,02-16-2021,projected
19,AR- LITTLE ROCK,82.37,85,78,92,81.4,83.17,85 [78 - 92],82.37% [81.4% - 83.17%],137,81,183,02-16-2021,projected
21,AR- SPRINGDALE,83.69,26,24,28,82.46,84.82,26 [24 - 28],83.69% [82.46% - 84.82%],39,26,51,02-16-2021,projected
22,AR- TEXARKANA,84.69,29,27,32,83.06,86.12,29 [27 - 32],84.69% [83.06% - 86.12%],46,30,60,02-16-2021,projected
23,CA- ORANGE CO.,82.22,107,101,113,81.67,82.86,107 [101 - 113],82.22% [81.67% - 82.86%],170,128,219,02-16-2021,projected
25,CA- BAKERSFIELD,83.57,87,83,92,82.65,84.56,87 [83 - 92],83.57% [82.65% - 84.56%],129,96,165,02-16-2021,projected
31,CA- CHICO,81.56,7,6,7,81.09,82.34,7 [6 - 7],81.56% [81.09% - 82.34%],10,7,15,02-16-2021,projected
33,CA- CONTRA COSTA CO.,82.1,26,25,28,81.55,82.75,26 [25 - 28],82.1% [81.55% - 82.75%],42,31,55,02-16-2021,projected
43,CA- FRESNO,82.01,28,26,30,81.49,82.63,28 [26 - 30],82.01% [81.49% - 82.63%],46,34,60,02-16-2021,projected
