region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,92.5,1058,1011,1117,89.01,96.6,1058 [1011 - 1117],92.5% [89.01% - 96.6%],1056,761,1402,11-23-2020,projected
2,AL- DOTHAN,87.45,100,94,105,84.74,89.86,100 [94 - 105],87.45% [84.74% - 89.86%],99,63,131,11-23-2020,projected
5,AL- HUNTSVILLE,97.71,332,316,352,92.55,103.88,332 [316 - 352],97.71% [92.55% - 103.88%],333,236,449,11-23-2020,projected
6,AL- MOBILE,87.7,219,209,233,85.71,90.29,219 [209 - 233],87.7% [85.71% - 90.29%],220,163,294,11-23-2020,projected
7,AL- MONTGOMERY,87.63,119,112,127,85.24,90.41,119 [112 - 127],87.63% [85.24% - 90.41%],118,81,161,11-23-2020,projected
9,AL- TUSCALOOSA,91.62,118,113,123,89.22,95.13,118 [113 - 123],91.62% [89.22% - 95.13%],116,92,151,11-23-2020,projected
11,AZ- MESA,132.53,1040,988,1112,117.93,152.32,1040 [988 - 1112],132.53% [117.93% - 152.32%],1040,751,1432,11-23-2020,projected
12,AZ- PHOENIX,112.96,2496,2373,2668,103.71,125.27,2496 [2373 - 2668],112.96% [103.71% - 125.27%],2497,1796,3429,11-23-2020,projected
14,AZ- SUN CITY,101.85,176,167,189,95.8,110.12,176 [167 - 189],101.85% [95.8% - 110.12%],177,128,244,11-23-2020,projected
15,AZ- TUCSON,109.68,750,711,801,101.24,120.85,750 [711 - 801],109.68% [101.24% - 120.85%],749,536,1031,11-23-2020,projected
16,AR- FORT SMITH,88.9,113,107,119,86.25,92.1,113 [107 - 119],88.9% [86.25% - 92.1%],114,80,155,11-23-2020,projected
18,AR- JONESBORO,90.29,91,87,96,87.63,92.61,91 [87 - 96],90.29% [87.63% - 92.61%],93,69,114,11-23-2020,projected
19,AR- LITTLE ROCK,88.3,478,452,506,85.75,91.05,478 [452 - 506],88.3% [85.75% - 91.05%],479,332,638,11-23-2020,projected
21,AR- SPRINGDALE,96.37,174,165,183,90.97,101.57,174 [165 - 183],96.37% [90.97% - 101.57%],173,116,228,11-23-2020,projected
22,AR- TEXARKANA,86.53,63,62,66,85.41,88.16,63 [62 - 66],86.53% [85.41% - 88.16%],64,53,80,11-23-2020,projected
23,CA- ORANGE CO.,91.8,904,860,970,88.64,96.53,904 [860 - 970],91.8% [88.64% - 96.53%],903,661,1265,11-23-2020,projected
25,CA- BAKERSFIELD,91.56,418,396,447,88.27,95.93,418 [396 - 447],91.56% [88.27% - 95.93%],418,299,576,11-23-2020,projected
31,CA- CHICO,87.81,49,47,53,85.62,90.31,49 [47 - 53],87.81% [85.62% - 90.31%],50,36,66,11-23-2020,projected
33,CA- CONTRA COSTA CO.,89.54,190,180,202,86.69,92.78,190 [180 - 202],89.54% [86.69% - 92.78%],191,134,256,11-23-2020,projected
43,CA- FRESNO,93.4,306,291,323,89.37,97.65,306 [291 - 323],93.4% [89.37% - 97.65%],306,214,403,11-23-2020,projected
56,CA- LOS ANGELES,103.03,5710,5415,6186,96.45,113.29,5710 [5415 - 6186],103.03% [96.45% - 113.29%],5711,4080,8256,11-23-2020,projected
58,CA- MODESTO,97.57,303,288,323,92.45,104.26,303 [288 - 323],97.57% [92.45% - 104.26%],302,214,417,11-23-2020,projected
62,CA- NAPA,86.36,35,34,38,84.98,88.76,35 [34 - 38],86.36% [84.98% - 88.76%],37,29,51,11-23-2020,projected
65,CA- ALAMEDA CO.,88.23,278,265,300,85.95,91.54,278 [265 - 300],88.23% [85.95% - 91.54%],278,201,390,11-23-2020,projected
69,CA- PALM SPR/RANCHO MIR.,92.35,131,125,139,89.02,96.81,131 [125 - 139],92.35% [89.02% - 96.81%],130,95,177,11-23-2020,projected
73,CA- REDDING,91.28,122,116,129,87.95,95.06,122 [116 - 129],91.28% [87.95% - 95.06%],122,86,163,11-23-2020,projected
77,CA- SACRAMENTO,93.92,666,629,705,89.43,98.58,666 [629 - 705],93.92% [89.43% - 98.58%],666,451,889,11-23-2020,projected
78,CA- SALINAS,97.78,142,135,152,93.11,104.84,142 [135 - 152],97.78% [93.11% - 104.84%],141,104,197,11-23-2020,projected
79,CA- SAN BERNARDINO,111.37,1813,1729,1919,102.9,121.84,1813 [1729 - 1919],111.37% [102.9% - 121.84%],1814,1324,2419,11-23-2020,projected
80,CA- SAN DIEGO,105.15,1768,1683,1897,98.31,115.12,1768 [1683 - 1897],105.15% [98.31% - 115.12%],1769,1288,2470,11-23-2020,projected
81,CA- SAN FRANCISCO,83.41,172,162,182,82.4,84.57,172 [162 - 182],83.41% [82.4% - 84.57%],173,122,232,11-23-2020,projected
