region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,82.13,1199,1126,1270,81.43,82.87,1199 [1126 - 1270],82.13% [81.43% - 82.87%],180,121,242,01-26-2021
2,AL- DOTHAN,81.58,147,142,156,81.28,82.18,147 [142 - 156],81.58% [81.28% - 82.18%],21,17,29,01-26-2021
5,AL- HUNTSVILLE,81.22,153,147,161,80.96,81.6,153 [147 - 161],81.22% [80.96% - 81.6%],23,18,30,01-26-2021
6,AL- MOBILE,82.14,410,390,435,81.44,83.01,410 [390 - 435],82.14% [81.44% - 83.01%],61,41,86,01-26-2021
7,AL- MONTGOMERY,84.2,433,410,473,82.72,86.79,433 [410 - 473],84.2% [82.72% - 86.79%],65,42,105,01-26-2021
9,AL- TUSCALOOSA,81.9,133,125,143,81.1,82.51,133 [125 - 143],81.9% [81.1% - 82.51%],19,11,25,01-26-2021
11,AZ- MESA,83.84,505,480,542,82.73,85.2,505 [480 - 542],83.84% [82.73% - 85.2%],76,54,103,01-26-2021
12,AZ- PHOENIX,82.23,1104,1051,1178,81.6,82.98,1104 [1051 - 1178],82.23% [81.6% - 82.98%],169,121,226,01-26-2021
14,AZ- SUN CITY,81.23,61,58,65,80.86,81.6,61 [58 - 65],81.23% [80.86% - 81.6%],10,7,13,01-26-2021
15,AZ- TUCSON,84.68,817,773,894,82.97,87.33,817 [773 - 894],84.68% [82.97% - 87.33%],118,75,185,01-26-2021
16,AR- FORT SMITH,81.56,131,125,139,81.09,82.03,131 [125 - 139],81.56% [81.09% - 82.03%],20,14,26,01-26-2021
18,AR- JONESBORO,80.88,53,50,56,80.66,81.11,53 [50 - 56],80.88% [80.66% - 81.11%],8,6,10,01-26-2021
19,AR- LITTLE ROCK,81.13,445,425,470,80.83,81.46,445 [425 - 470],81.13% [80.83% - 81.46%],65,48,84,01-26-2021
21,AR- SPRINGDALE,83.22,234,222,248,82.27,84.45,234 [222 - 248],83.22% [82.27% - 84.45%],34,24,47,01-26-2021
22,AR- TEXARKANA,81.33,91,87,96,81.02,81.63,91 [87 - 96],81.33% [81.02% - 81.63%],13,10,16,01-26-2021
23,CA- ORANGE CO.,81.63,843,807,884,81.2,82.07,843 [807 - 884],81.63% [81.2% - 82.07%],125,92,158,01-26-2021
25,CA- BAKERSFIELD,81.27,315,301,332,80.94,81.63,315 [301 - 332],81.27% [80.94% - 81.63%],46,34,59,01-26-2021
31,CA- CHICO,80.94,41,39,43,80.62,81.09,41 [39 - 43],80.94% [80.62% - 81.09%],6,4,7,01-26-2021
33,CA- CONTRA COSTA CO.,81.0,132,126,139,80.7,81.3,132 [126 - 139],81.0% [80.7% - 81.3%],20,14,26,01-26-2021
43,CA- FRESNO,81.8,271,259,283,81.31,82.23,271 [259 - 283],81.8% [81.31% - 82.23%],41,30,51,01-26-2021
56,CA- LOS ANGELES,82.28,3889,3689,4092,81.54,83.03,3889 [3689 - 4092],82.28% [81.54% - 83.03%],566,382,752,01-26-2021
58,CA- MODESTO,81.22,138,131,145,80.93,81.63,138 [131 - 145],81.22% [80.93% - 81.63%],21,16,28,01-26-2021
62,CA- NAPA,81.03,41,38,44,80.69,81.37,41 [38 - 44],81.03% [80.69% - 81.37%],6,4,8,01-26-2021
65,CA- ALAMEDA CO.,80.53,117,110,125,80.36,80.77,117 [110 - 125],80.53% [80.36% - 80.77%],18,12,26,01-26-2021
69,CA- PALM SPR/RANCHO MIR.,82.37,171,164,179,81.8,83.04,171 [164 - 179],82.37% [81.8% - 83.04%],25,19,32,01-26-2021
73,CA- REDDING,80.46,34,32,36,80.28,80.55,34 [32 - 36],80.46% [80.28% - 80.55%],5,3,6,01-26-2021
77,CA- SACRAMENTO,80.88,274,261,290,80.61,81.15,274 [261 - 290],80.88% [80.61% - 81.15%],42,29,55,01-26-2021
78,CA- SALINAS,81.13,55,52,58,80.76,81.39,55 [52 - 58],81.13% [80.76% - 81.39%],9,6,11,01-26-2021
79,CA- SAN BERNARDINO,82.77,1058,1015,1107,82.08,83.51,1058 [1015 - 1107],82.77% [82.08% - 83.51%],160,120,203,01-26-2021
80,CA- SAN DIEGO,82.06,977,937,1023,81.56,82.6,977 [937 - 1023],82.06% [81.56% - 82.6%],145,110,183,01-26-2021
81,CA- SAN FRANCISCO,80.37,129,123,135,80.28,80.49,129 [123 - 135],80.37% [80.28% - 80.49%],19,14,25,01-26-2021
82,CA- SAN JOSE,81.52,322,306,338,81.09,81.95,322 [306 - 338],81.52% [81.09% - 81.95%],46,33,59,01-26-2021
83,CA- SAN LUIS OBISPO,81.54,45,43,47,81.1,81.97,45 [43 - 47],81.54% [81.1% - 81.97%],7,5,9,01-26-2021
85,CA- SAN MATEO CO.,80.7,127,121,134,80.48,80.89,127 [121 - 134],80.7% [80.48% - 80.89%],19,13,24,01-26-2021
86,CA- SANTA BARBARA,82.9,189,180,199,81.97,83.93,189 [180 - 199],82.9% [81.97% - 83.93%],28,19,38,01-26-2021
87,CA- SANTA CRUZ,83.62,88,84,93,82.51,84.74,88 [84 - 93],83.62% [82.51% - 84.74%],13,9,17,01-26-2021
89,CA- SANTA ROSA,80.43,52,49,55,80.32,80.54,52 [49 - 55],80.43% [80.32% - 80.54%],8,6,10,01-26-2021
91,CA- STOCKTON,81.41,98,93,102,81.03,81.79,98 [93 - 102],81.41% [81.03% - 81.79%],15,11,19,01-26-2021
96,CA- VENTURA,86.61,693,655,729,84.2,88.9,693 [655 - 729],86.61% [84.2% - 88.9%],104,66,140,01-26-2021
101,CO- BOULDER,80.63,20,19,22,80.42,80.84,20 [19 - 22],80.63% [80.42% - 80.84%],3,2,4,01-26-2021
102,CO- COLORADO SPRINGS,81.16,82,78,88,80.77,81.55,82 [78 - 88],81.16% [80.77% - 81.55%],12,8,16,01-26-2021
103,CO- DENVER,80.92,305,287,328,80.61,81.3,305 [287 - 328],80.92% [80.61% - 81.3%],44,29,62,01-26-2021
104,CO- FORT COLLINS,80.63,27,26,29,80.47,80.78,27 [26 - 29],80.63% [80.47% - 80.78%],4,3,5,01-26-2021
105,CO- GRAND JUNCTION,82.27,125,119,133,81.64,83.03,125 [119 - 133],82.27% [81.64% - 83.03%],18,13,24,01-26-2021
106,CO- GREELEY,80.64,31,28,33,80.39,80.77,31 [28 - 33],80.64% [80.39% - 80.77%],5,3,6,01-26-2021
