region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,91.52,536,519,557,90.66,92.39,536 [519 - 557],91.52% [90.66% - 92.39%],973,900,1046,02-02-2021
2,AL- DOTHAN,95.51,126,120,129,94.61,96.57,126 [120 - 129],95.51% [94.61% - 96.57%],206,194,220,02-02-2021
5,AL- HUNTSVILLE,95.48,166,159,172,94.26,96.54,166 [159 - 172],95.48% [94.26% - 96.54%],291,268,311,02-02-2021
6,AL- MOBILE,94.46,237,228,245,93.13,95.65,237 [228 - 245],94.46% [93.13% - 95.65%],413,375,447,02-02-2021
7,AL- MONTGOMERY,97.01,154,147,159,95.78,98.56,154 [147 - 159],97.01% [95.78% - 98.56%],263,244,287,02-02-2021
9,AL- TUSCALOOSA,95.93,97,93,101,94.13,96.53,97 [93 - 101],95.93% [94.13% - 96.53%],159,141,165,02-02-2021
11,AZ- MESA,120.2,448,433,463,116.67,123.89,448 [433 - 463],120.2% [116.67% - 123.89%],796,726,869,02-02-2021
12,AZ- PHOENIX,103.54,985,951,1019,101.47,105.68,985 [951 - 1019],103.54% [101.47% - 105.68%],1783,1626,1945,02-02-2021
14,AZ- SUN CITY,96.42,75,72,78,94.94,97.9,75 [72 - 78],96.42% [94.94% - 97.9%],133,121,145,02-02-2021
15,AZ- TUCSON,100.25,281,271,291,98.26,102.19,281 [271 - 291],100.25% [98.26% - 102.19%],511,461,560,02-02-2021
16,AR- FORT SMITH,92.8,97,92,102,91.55,94.36,97 [92 - 102],92.8% [91.55% - 94.36%],164,148,184,02-02-2021
18,AR- JONESBORO,86.53,30,28,32,85.64,87.3,30 [28 - 32],86.53% [85.64% - 87.3%],59,51,66,02-02-2021
19,AR- LITTLE ROCK,89.51,338,329,351,88.78,90.52,338 [329 - 351],89.51% [88.78% - 90.52%],549,507,607,02-02-2021
21,AR- SPRINGDALE,99.02,117,112,121,96.84,100.34,117 [112 - 121],99.02% [96.84% - 100.34%],201,178,215,02-02-2021
22,AR- TEXARKANA,101.02,148,142,154,96.33,105.61,148 [142 - 154],101.02% [96.33% - 105.61%],206,160,251,02-02-2021
23,CA- ORANGE CO.,88.7,284,274,293,87.99,89.48,284 [274 - 293],88.7% [87.99% - 89.48%],666,611,725,02-02-2021
25,CA- BAKERSFIELD,89.43,186,180,191,88.66,90.18,186 [180 - 191],89.43% [88.66% - 90.18%],341,313,368,02-02-2021
31,CA- CHICO,87.03,22,21,23,86.41,87.34,22 [21 - 23],87.03% [86.41% - 87.34%],45,41,47,02-02-2021
33,CA- CONTRA COSTA CO.,89.14,104,100,107,88.29,89.94,104 [100 - 107],89.14% [88.29% - 89.94%],183,166,199,02-02-2021
43,CA- FRESNO,93.27,164,159,170,92.09,94.41,164 [159 - 170],93.27% [92.09% - 94.41%],303,276,329,02-02-2021
56,CA- LOS ANGELES,91.15,1317,1276,1356,90.22,92.03,1317 [1276 - 1356],91.15% [90.22% - 92.03%],2766,2535,2983,02-02-2021
58,CA- MODESTO,94.19,133,129,138,93.03,95.24,133 [129 - 138],94.19% [93.03% - 95.24%],244,224,262,02-02-2021
62,CA- NAPA,87.39,21,20,22,86.53,88.25,21 [20 - 22],87.39% [86.53% - 88.25%],43,38,48,02-02-2021
65,CA- ALAMEDA CO.,87.58,140,136,145,87.04,88.23,140 [136 - 145],87.58% [87.04% - 88.23%],256,238,278,02-02-2021
69,CA- PALM SPR/RANCHO MIR.,91.3,58,56,60,90.16,92.35,58 [56 - 60],91.3% [90.16% - 92.35%],119,107,130,02-02-2021
73,CA- REDDING,84.62,28,27,29,84.16,84.9,28 [27 - 29],84.62% [84.16% - 84.9%],50,45,53,02-02-2021
77,CA- SACRAMENTO,88.82,227,220,234,88.13,89.49,227 [220 - 234],88.82% [88.13% - 89.49%],422,389,454,02-02-2021
78,CA- SALINAS,97.65,82,79,85,96.27,99.04,82 [79 - 85],97.65% [96.27% - 99.04%],140,129,151,02-02-2021
79,CA- SAN BERNARDINO,98.63,539,522,555,96.9,100.29,539 [522 - 555],98.63% [96.9% - 100.29%],1077,977,1173,02-02-2021
80,CA- SAN DIEGO,92.61,436,422,449,91.43,93.69,436 [422 - 449],92.61% [91.43% - 93.69%],887,804,963,02-02-2021
81,CA- SAN FRANCISCO,83.25,90,87,94,83.0,83.55,90 [87 - 94],83.25% [83.0% - 83.55%],165,152,180,02-02-2021
82,CA- SAN JOSE,89.81,145,141,149,89.09,90.51,145 [141 - 149],89.81% [89.09% - 90.51%],297,275,318,02-02-2021
83,CA- SAN LUIS OBISPO,94.91,34,33,36,93.82,96.01,34 [33 - 36],94.91% [93.82% - 96.01%],68,63,73,02-02-2021
85,CA- SAN MATEO CO.,85.04,74,71,77,84.6,85.49,74 [71 - 77],85.04% [84.6% - 85.49%],136,124,148,02-02-2021
86,CA- SANTA BARBARA,93.46,73,70,76,92.22,94.7,73 [70 - 76],93.46% [92.22% - 94.7%],130,118,142,02-02-2021
87,CA- SANTA CRUZ,92.26,24,23,25,91.42,93.37,24 [23 - 25],92.26% [91.42% - 93.37%],44,41,48,02-02-2021
89,CA- SANTA ROSA,84.51,50,48,52,84.19,84.89,50 [48 - 52],84.51% [84.19% - 84.89%],84,78,91,02-02-2021
91,CA- STOCKTON,92.32,67,65,69,91.38,93.17,67 [65 - 69],92.32% [91.38% - 93.17%],131,121,140,02-02-2021
96,CA- VENTURA,101.3,175,170,180,99.77,102.95,175 [170 - 180],101.3% [99.77% - 102.95%],335,311,361,02-02-2021
101,CO- BOULDER,87.79,21,20,22,87.16,88.42,21 [20 - 22],87.79% [87.16% - 88.42%],37,34,40,02-02-2021
102,CO- COLORADO SPRINGS,88.31,43,40,45,87.25,88.99,43 [40 - 45],88.31% [87.25% - 88.99%],86,75,93,02-02-2021
103,CO- DENVER,88.96,227,221,236,88.12,90.07,227 [221 - 236],88.96% [88.12% - 90.07%],428,388,481,02-02-2021
104,CO- FORT COLLINS,85.16,18,16,19,84.85,85.48,18 [16 - 19],85.16% [84.85% - 85.48%],33,31,35,02-02-2021
105,CO- GRAND JUNCTION,89.6,47,44,49,88.96,90.61,47 [44 - 49],89.6% [88.96% - 90.61%],76,71,84,02-02-2021
106,CO- GREELEY,84.38,11,10,12,83.86,84.89,11 [10 - 12],84.38% [83.86% - 84.89%],34,30,38,02-02-2021
107,CO- PUEBLO,81.5,7,7,7,81.13,81.75,7 [7 - 7],81.5% [81.13% - 81.75%],12,9,14,02-02-2021
109,CT- BRIDGEPORT,90.21,96,93,99,89.38,91.09,96 [93 - 99],90.21% [89.38% - 91.09%],173,159,188,02-02-2021
110,CT- HARTFORD,92.29,216,210,223,91.36,93.33,216 [210 - 223],92.29% [91.36% - 93.33%],400,370,434,02-02-2021
111,CT- NEW HAVEN,90.38,217,210,224,89.55,91.32,217 [210 - 224],90.38% [89.55% - 91.32%],400,368,436,02-02-2021
112,DE- WILMINGTON,93.69,147,142,153,92.57,94.72,147 [142 - 153],93.69% [92.57% - 94.72%],255,234,274,02-02-2021
113,DC- WASHINGTON,94.87,504,488,522,93.72,96.18,504 [488 - 522],94.87% [93.72% - 96.18%],816,753,888,02-02-2021
115,FL- BRADENTON,97.49,80,78,84,95.94,99.04,80 [78 - 84],97.49% [95.94% - 99.04%],124,113,135,02-02-2021
