region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,80.62,311,302,320,80.54,80.63,311 [302 - 320],80.62% [80.54% - 80.63%],52,46,53,02-16-2021
2,AL- DOTHAN,80.53,41,40,42,80.45,80.6,41 [40 - 42],80.53% [80.45% - 80.6%],7,6,8,02-16-2021
5,AL- HUNTSVILLE,80.9,110,106,112,80.85,81.01,110 [106 - 112],80.9% [80.85% - 81.01%],17,16,19,02-16-2021
6,AL- MOBILE,80.74,129,126,132,80.67,80.77,129 [126 - 132],80.74% [80.67% - 80.77%],21,19,22,02-16-2021
7,AL- MONTGOMERY,80.97,90,87,93,80.84,80.97,90 [87 - 93],80.97% [80.84% - 80.97%],15,13,15,02-16-2021
9,AL- TUSCALOOSA,80.6,38,37,39,80.5,80.6,38 [37 - 39],80.6% [80.5% - 80.6%],6,5,6,02-16-2021
11,AZ- MESA,81.77,210,206,214,81.62,81.87,210 [206 - 214],81.77% [81.62% - 81.87%],35,32,37,02-16-2021
12,AZ- PHOENIX,81.07,487,478,496,81.0,81.14,487 [478 - 496],81.07% [81.0% - 81.14%],81,76,86,02-16-2021
14,AZ- SUN CITY,80.74,37,36,38,80.74,80.74,37 [36 - 38],80.74% [80.74% - 80.74%],6,6,6,02-16-2021
15,AZ- TUCSON,80.87,126,123,129,80.79,80.95,126 [123 - 129],80.87% [80.79% - 80.95%],22,20,24,02-16-2021
16,AR- FORT SMITH,80.55,45,44,47,80.55,80.7,45 [44 - 47],80.55% [80.55% - 80.7%],7,7,9,02-16-2021
18,AR- JONESBORO,80.33,16,15,17,80.22,80.44,16 [15 - 17],80.33% [80.22% - 80.44%],3,2,4,02-16-2021
19,AR- LITTLE ROCK,80.59,220,213,225,80.54,80.64,220 [213 - 225],80.59% [80.54% - 80.64%],34,31,37,02-16-2021
21,AR- SPRINGDALE,80.95,62,60,64,80.85,81.04,62 [60 - 64],80.95% [80.85% - 81.04%],10,9,11,02-16-2021
22,AR- TEXARKANA,80.71,49,48,50,80.71,80.71,49 [48 - 50],80.71% [80.71% - 80.71%],7,7,7,02-16-2021
23,CA- ORANGE CO.,80.64,303,298,308,80.6,80.68,303 [298 - 308],80.64% [80.6% - 80.68%],49,46,52,02-16-2021
25,CA- BAKERSFIELD,80.86,196,193,200,80.8,80.91,196 [193 - 200],80.86% [80.8% - 80.91%],31,29,33,02-16-2021
31,CA- CHICO,80.62,22,21,23,80.47,80.62,22 [21 - 23],80.62% [80.47% - 80.62%],4,3,4,02-16-2021
33,CA- CONTRA COSTA CO.,80.65,77,75,79,80.6,80.65,77 [75 - 79],80.65% [80.6% - 80.65%],13,12,13,02-16-2021
43,CA- FRESNO,80.88,117,115,119,80.83,80.92,117 [115 - 119],80.88% [80.83% - 80.92%],20,19,21,02-16-2021
56,CA- LOS ANGELES,80.65,919,907,933,80.61,80.68,919 [907 - 933],80.65% [80.61% - 80.68%],160,152,169,02-16-2021
58,CA- MODESTO,81.11,116,114,118,80.99,81.16,116 [114 - 118],81.11% [80.99% - 81.16%],19,17,20,02-16-2021
62,CA- NAPA,80.69,23,22,24,80.52,80.69,23 [22 - 24],80.69% [80.52% - 80.69%],4,3,4,02-16-2021
65,CA- ALAMEDA CO.,80.59,123,121,125,80.59,80.62,123 [121 - 125],80.59% [80.59% - 80.62%],20,20,21,02-16-2021
69,CA- PALM SPR/RANCHO MIR.,80.47,30,29,31,80.47,80.57,30 [29 - 31],80.47% [80.47% - 80.57%],5,5,6,02-16-2021
73,CA- REDDING,80.18,14,14,14,80.18,80.18,14 [14 - 14],80.18% [80.18% - 80.18%],2,2,2,02-16-2021
77,CA- SACRAMENTO,80.67,194,191,197,80.61,80.71,194 [191 - 197],80.67% [80.61% - 80.71%],32,29,34,02-16-2021
78,CA- SALINAS,80.88,42,41,43,80.76,80.88,42 [41 - 43],80.88% [80.76% - 80.88%],7,6,7,02-16-2021
79,CA- SAN BERNARDINO,80.8,261,257,265,80.74,80.85,261 [257 - 265],80.8% [80.74% - 80.85%],46,43,49,02-16-2021
