HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,89.75,842,747,1032,82.59,104.97,842 [747 - 1032],89.75% [82.59% - 104.97%],822,219,2109,05-18-2020
2,AL- DOTHAN,84.08,53,48,73,81.05,93.63,53 [48 - 73],84.08% [81.05% - 93.63%],54,14,181,05-18-2020
5,AL- HUNTSVILLE,89.15,168,150,220,82.71,106.65,168 [150 - 220],89.15% [82.71% - 106.65%],171,51,501,05-18-2020
6,AL- MOBILE,87.45,209,187,270,82.28,100.97,209 [187 - 270],87.45% [82.28% - 100.97%],212,65,599,05-18-2020
7,AL- MONTGOMERY,89.57,144,127,185,82.01,106.97,144 [127 - 185],89.57% [82.01% - 106.97%],147,31,417,05-18-2020
9,AL- TUSCALOOSA,90.23,99,88,125,82.2,107.66,99 [88 - 125],90.23% [82.2% - 107.66%],102,22,276,05-18-2020
11,AZ- MESA,100.07,394,359,519,88.23,141.72,394 [359 - 519],100.07% [88.23% - 141.72%],397,163,1222,05-18-2020
12,AZ- PHOENIX,92.75,962,872,1263,85.15,119.0,962 [872 - 1263],92.75% [85.15% - 119.0%],965,390,2954,05-18-2020
14,AZ- SUN CITY,88.43,65,60,87,83.46,105.93,65 [60 - 87],88.43% [83.46% - 105.93%],68,28,210,05-18-2020
15,AZ- TUCSON,90.87,271,243,377,83.84,118.0,271 [243 - 377],90.87% [83.84% - 118.0%],274,97,959,05-18-2020
16,AR- FORT SMITH,81.84,20,15,26,80.0,84.84,20 [15 - 26],81.84% [80.0% - 84.84%],23,0,62,05-18-2020
18,AR- JONESBORO,81.86,14,12,19,80.0,85.31,14 [12 - 19],81.86% [80.0% - 85.31%],16,0,48,05-18-2020
19,AR- LITTLE ROCK,84.24,241,208,305,80.68,91.75,241 [208 - 305],84.24% [80.68% - 91.75%],244,39,678,05-18-2020
21,AR- SPRINGDALE,83.47,31,28,42,80.76,89.74,31 [28 - 42],83.47% [80.76% - 89.74%],36,8,103,05-18-2020
