HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,90.3,1005,895,1198,82.78,105.83,1005 [895 - 1198],90.3% [82.78% - 105.83%],869,235,2181,05-18-2020
2,AL- DOTHAN,85.34,67,59,93,81.2,97.92,67 [59 - 93],85.34% [81.2% - 97.92%],70,16,238,05-18-2020
5,AL- HUNTSVILLE,91.31,209,185,268,83.19,112.23,209 [185 - 268],91.31% [83.19% - 112.23%],212,60,606,05-18-2020
6,AL- MOBILE,89.28,263,233,337,82.63,106.18,263 [233 - 337],89.28% [82.63% - 106.18%],265,75,748,05-18-2020
7,AL- MONTGOMERY,91.72,177,157,223,82.52,111.31,177 [157 - 223],91.72% [82.52% - 111.31%],181,39,484,05-18-2020
9,AL- TUSCALOOSA,92.6,122,107,149,82.51,110.96,122 [107 - 149],92.6% [82.51% - 110.96%],125,25,309,05-18-2020
11,AZ- MESA,104.44,479,436,611,89.9,150.45,479 [436 - 611],104.44% [89.9% - 150.45%],483,196,1395,05-18-2020
12,AZ- PHOENIX,93.54,1171,1064,1490,85.41,120.77,1171 [1064 - 1490],93.54% [85.41% - 120.77%],1025,410,3088,05-18-2020
14,AZ- SUN CITY,90.27,79,72,102,84.07,109.63,79 [72 - 102],90.27% [84.07% - 109.63%],83,33,240,05-18-2020
15,AZ- TUCSON,93.58,339,306,458,84.56,125.17,339 [306 - 458],93.58% [84.56% - 125.17%],342,115,1140,05-18-2020
16,AR- FORT SMITH,83.03,35,30,47,80.08,88.12,35 [30 - 47],83.03% [80.08% - 88.12%],38,1,104,05-18-2020
18,AR- JONESBORO,82.0,16,14,23,80.11,86.86,16 [14 - 23],82.0% [80.11% - 86.86%],18,1,62,05-18-2020
19,AR- LITTLE ROCK,85.13,292,254,365,80.71,93.5,292 [254 - 365],85.13% [80.71% - 93.5%],296,41,779,05-18-2020
21,AR- SPRINGDALE,84.19,42,37,57,80.76,92.49,42 [37 - 57],84.19% [80.76% - 92.49%],44,8,132,05-18-2020
22,AR- TEXARKANA,85.32,48,43,63,80.92,94.59,48 [43 - 63],85.32% [80.92% - 94.59%],52,9,143,05-18-2020
23,CA- ORANGE CO.,87.59,577,508,767,81.63,103.84,577 [508 - 767],87.59% [81.63% - 103.84%],580,125,1824,05-18-2020
25,CA- BAKERSFIELD,83.14,110,96,163,80.5,92.28,110 [96 - 163],83.14% [80.5% - 92.28%],113,18,444,05-18-2020
31,CA- CHICO,85.77,31,27,47,80.62,100.94,31 [27 - 47],85.77% [80.62% - 100.94%],36,4,134,05-18-2020
33,CA- CONTRA COSTA CO.,94.38,283,251,346,83.15,116.35,283 [251 - 346],94.38% [83.15% - 116.35%],287,63,728,05-18-2020
43,CA- FRESNO,85.46,122,106,178,80.83,101.24,122 [106 - 178],85.46% [80.83% - 101.24%],124,19,485,05-18-2020
56,CA- LOS ANGELES,85.75,1636,1438,2186,81.25,98.28,1636 [1438 - 2186],85.75% [81.25% - 98.28%],1426,310,4534,05-18-2020
58,CA- MODESTO,91.21,190,167,248,82.09,113.74,190 [167 - 248],91.21% [82.09% - 113.74%],192,36,580,05-18-2020
62,CA- NAPA,89.95,53,46,70,81.03,109.21,53 [46 - 70],89.95% [81.03% - 109.21%],57,6,170,05-18-2020
65,CA- ALAMEDA CO.,92.52,419,372,510,82.72,111.16,419 [372 - 510],92.52% [82.72% - 111.16%],422,92,1053,05-18-2020
69,CA- PALM SPR/RANCHO MIR.,85.44,54,48,74,81.14,97.38,54 [48 - 74],85.44% [81.14% - 97.38%],57,12,183,05-18-2020
73,CA- REDDING,84.89,48,43,67,80.83,96.17,48 [43 - 67],84.89% [80.83% - 96.17%],52,9,175,05-18-2020
77,CA- SACRAMENTO,92.45,592,523,754,82.72,115.45,592 [523 - 754],92.45% [82.72% - 115.45%],595,130,1696,05-18-2020
78,CA- SALINAS,91.74,89,78,115,82.27,114.17,89 [78 - 115],91.74% [82.27% - 114.17%],93,18,271,05-18-2020
79,CA- SAN BERNARDINO,89.3,534,470,716,81.99,109.85,534 [470 - 716],89.3% [81.99% - 109.85%],537,115,1726,05-18-2020
80,CA- SAN DIEGO,90.2,714,628,938,82.1,111.47,714 [628 - 938],90.2% [82.1% - 111.47%],717,148,2213,05-18-2020
81,CA- SAN FRANCISCO,87.37,372,330,452,81.66,98.33,372 [330 - 452],87.37% [81.66% - 98.33%],373,84,930,05-18-2020
82,CA- SAN JOSE,95.09,453,402,548,83.4,116.88,453 [402 - 548],95.09% [83.4% - 116.88%],456,103,1116,05-18-2020
83,CA- SAN LUIS OBISPO,89.68,39,35,54,81.97,111.8,39 [35 - 54],89.68% [81.97% - 111.8%],44,9,145,05-18-2020
85,CA- SAN MATEO CO.,88.25,220,195,267,81.85,100.18,220 [195 - 267],88.25% [81.85% - 100.18%],222,50,544,05-18-2020
86,CA- SANTA BARBARA,87.65,72,64,99,81.55,105.78,72 [64 - 99],87.65% [81.55% - 105.78%],73,15,249,05-18-2020
87,CA- SANTA CRUZ,99.5,66,59,83,84.18,132.09,66 [59 - 83],99.5% [84.18% - 132.09%],70,15,187,05-18-2020
89,CA- SANTA ROSA,86.68,121,107,151,81.29,97.79,121 [107 - 151],86.68% [81.29% - 97.79%],124,24,331,05-18-2020
91,CA- STOCKTON,93.85,144,127,183,82.63,118.66,144 [127 - 183],93.85% [82.63% - 118.66%],147,28,411,05-18-2020
96,CA- VENTURA,89.17,140,123,188,81.84,109.43,140 [123 - 188],89.17% [81.84% - 109.43%],144,29,463,05-18-2020
101,CO- BOULDER,97.93,80,73,102,86.53,128.42,80 [73 - 102],97.93% [86.53% - 128.42%],85,31,230,05-18-2020
102,CO- COLORADO SPRINGS,97.2,174,157,231,85.51,134.4,174 [157 - 231],97.2% [85.51% - 134.4%],178,57,563,05-18-2020
103,CO- DENVER,96.61,790,712,984,85.59,124.76,790 [712 - 984],96.61% [85.59% - 124.76%],793,267,2138,05-18-2020
104,CO- FORT COLLINS,90.92,67,61,85,83.91,110.36,67 [61 - 85],90.92% [83.91% - 110.36%],69,25,194,05-18-2020
105,CO- GRAND JUNCTION,90.15,77,70,97,82.65,107.02,77 [70 - 97],90.15% [82.65% - 107.02%],80,21,214,05-18-2020
106,CO- GREELEY,91.88,90,81,116,83.73,114.11,90 [81 - 116],91.88% [83.73% - 114.11%],92,29,265,05-18-2020
107,CO- PUEBLO,83.27,23,20,36,80.5,94.41,23 [20 - 36],83.27% [80.5% - 94.41%],26,4,115,05-18-2020
109,CT- BRIDGEPORT,90.4,171,155,206,83.6,103.95,171 [155 - 206],90.4% [83.6% - 103.95%],176,61,406,05-18-2020
110,CT- HARTFORD,89.93,318,290,412,83.81,108.96,318 [290 - 412],89.93% [83.81% - 108.96%],323,124,943,05-18-2020
111,CT- NEW HAVEN,88.64,327,296,416,82.86,104.33,327 [296 - 416],88.64% [82.86% - 104.33%],332,110,937,05-18-2020
112,DE- WILMINGTON,89.44,173,158,204,83.92,100.46,173 [158 - 204],89.44% [83.92% - 100.46%],175,73,381,05-18-2020
113,DC- WASHINGTON,116.26,2274,2109,2604,98.97,156.17,2274 [2109 - 2604],116.26% [98.97% - 156.17%],1990,1041,4181,05-18-2020
115,FL- BRADENTON,90.36,71,63,88,82.4,106.23,71 [63 - 88],90.36% [82.4% - 106.23%],73,17,186,05-18-2020
116,FL- CLEARWATER,86.84,108,96,135,81.59,97.29,108 [96 - 135],86.84% [81.59% - 97.29%],111,26,283,05-18-2020
118,FL- FORT LAUDERDALE,89.16,793,703,950,82.16,101.38,793 [703 - 950],89.16% [82.16% - 101.38%],797,188,1860,05-18-2020
119,FL- FORT MYERS,88.34,315,278,386,81.7,100.62,315 [278 - 386],88.34% [81.7% - 100.62%],318,65,789,05-18-2020
120,FL- GAINESVILLE,86.64,119,104,148,80.81,96.89,119 [104 - 148],86.64% [80.81% - 96.89%],122,15,311,05-18-2020
122,FL- HUDSON,87.2,85,76,106,81.68,98.37,85 [76 - 106],87.2% [81.68% - 98.37%],90,21,230,05-18-2020
123,FL- JACKSONVILLE,86.61,320,283,419,81.36,99.83,320 [283 - 419],86.61% [81.36% - 99.83%],324,67,974,05-18-2020
124,FL- LAKELAND,88.21,84,75,105,81.97,101.07,84 [75 - 105],88.21% [81.97% - 101.07%],87,21,225,05-18-2020
127,FL- MIAMI,88.02,947,839,1126,81.91,98.66,947 [839 - 1126],88.02% [81.91% - 98.66%],864,206,2012,05-18-2020
129,FL- OCALA,88.02,106,94,133,81.61,100.83,106 [94 - 133],88.02% [81.61% - 100.83%],109,22,285,05-18-2020
130,FL- ORLANDO,87.35,793,700,987,81.71,98.92,793 [700 - 987],87.35% [81.71% - 98.92%],761,177,1960,05-18-2020
131,FL- ORMOND BEACH,85.1,80,71,100,81.15,93.12,80 [71 - 100],85.1% [81.15% - 93.12%],84,19,217,05-18-2020
133,FL- PANAMA CITY,84.07,25,22,32,80.6,91.14,25 [22 - 32],84.07% [80.6% - 91.14%],27,4,74,05-18-2020
134,FL- PENSACOLA,86.53,150,135,187,82.0,96.77,150 [135 - 187],86.53% [82.0% - 96.77%],153,47,394,05-18-2020
137,FL- SARASOTA,86.7,93,82,116,81.38,97.23,93 [82 - 116],86.7% [81.38% - 97.23%],96,20,249,05-18-2020
139,FL- ST PETERSBURG,85.69,88,79,110,81.31,94.39,88 [79 - 110],85.69% [81.31% - 94.39%],90,21,230,05-18-2020
