region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,86.93,864,802,941,83.9,89.99,864 [802 - 941],86.93% [83.9% - 89.99%],585,329,844,01-26-2021
2,AL- DOTHAN,85.87,137,127,146,84.14,88.21,137 [127 - 146],85.87% [84.14% - 88.21%],78,55,109,01-26-2021
5,AL- HUNTSVILLE,83.99,117,110,124,82.66,85.37,117 [110 - 124],83.99% [82.66% - 85.37%],75,50,101,01-26-2021
6,AL- MOBILE,87.42,361,343,390,85.22,90.26,361 [343 - 390],87.42% [85.22% - 90.26%],212,149,293,01-26-2021
7,AL- MONTGOMERY,95.2,407,382,453,88.8,106.2,407 [382 - 453],95.2% [88.8% - 106.2%],235,136,405,01-26-2021
9,AL- TUSCALOOSA,85.81,96,91,108,84.11,89.72,96 [91 - 108],85.81% [84.11% - 89.72%],58,41,97,01-26-2021
11,AZ- MESA,92.58,389,366,428,88.03,98.84,389 [366 - 428],92.58% [88.03% - 98.84%],249,159,373,01-26-2021
12,AZ- PHOENIX,87.08,813,764,886,84.51,90.34,813 [764 - 886],87.08% [84.51% - 90.34%],536,342,783,01-26-2021
14,AZ- SUN CITY,83.46,40,37,43,82.1,84.94,40 [37 - 43],83.46% [82.1% - 84.94%],28,17,40,01-26-2021
15,AZ- TUCSON,96.64,703,658,789,90.3,106.55,703 [658 - 789],96.64% [90.3% - 106.55%],420,260,670,01-26-2021
16,AR- FORT SMITH,85.15,109,102,116,83.28,87.26,109 [102 - 116],85.15% [83.28% - 87.26%],66,42,93,01-26-2021
18,AR- JONESBORO,82.77,39,36,42,81.99,83.98,39 [36 - 42],82.77% [81.99% - 83.98%],25,18,36,01-26-2021
19,AR- LITTLE ROCK,83.86,367,344,394,82.65,85.35,367 [344 - 394],83.86% [82.65% - 85.35%],223,153,309,01-26-2021
21,AR- SPRINGDALE,91.26,200,189,216,87.76,95.99,200 [189 - 216],91.26% [87.76% - 95.99%],119,82,169,01-26-2021
22,AR- TEXARKANA,85.1,84,78,90,83.37,87.04,84 [78 - 90],85.1% [83.37% - 87.04%],50,33,69,01-26-2021
23,CA- ORANGE CO.,85.4,649,617,686,83.74,87.24,649 [617 - 686],85.4% [83.74% - 87.24%],413,286,554,01-26-2021
25,CA- BAKERSFIELD,84.31,249,236,264,82.96,85.86,249 [236 - 264],84.31% [82.96% - 85.86%],156,107,212,01-26-2021
31,CA- CHICO,82.81,29,27,31,81.88,83.75,29 [27 - 31],82.81% [81.88% - 83.75%],18,12,24,01-26-2021
33,CA- CONTRA COSTA CO.,83.2,98,92,105,82.1,84.34,98 [92 - 105],83.2% [82.1% - 84.34%],64,42,87,01-26-2021
43,CA- FRESNO,85.69,199,188,211,83.9,87.62,199 [188 - 211],85.69% [83.9% - 87.62%],130,89,174,01-26-2021
56,CA- LOS ANGELES,87.83,3105,2915,3303,84.82,90.84,3105 [2915 - 3303],87.83% [84.82% - 90.84%],1942,1195,2688,01-26-2021
58,CA- MODESTO,83.84,98,91,105,82.44,85.29,98 [91 - 105],83.84% [82.44% - 85.29%],66,42,91,01-26-2021
62,CA- NAPA,83.61,35,33,38,82.41,85.15,35 [33 - 38],83.61% [82.41% - 85.15%],21,14,30,01-26-2021
65,CA- ALAMEDA CO.,81.63,79,73,86,80.86,82.46,79 [73 - 86],81.63% [80.86% - 82.46%],55,29,83,01-26-2021
69,CA- PALM SPR/RANCHO MIR.,87.98,131,125,138,85.7,90.54,131 [125 - 138],87.98% [85.7% - 90.54%],84,60,111,01-26-2021
73,CA- REDDING,81.48,23,21,25,80.92,81.94,23 [21 - 25],81.48% [80.92% - 81.94%],16,10,21,01-26-2021
77,CA- SACRAMENTO,82.76,203,191,217,81.82,83.89,203 [191 - 217],82.76% [81.82% - 83.89%],132,87,186,01-26-2021
78,CA- SALINAS,83.15,38,35,40,82.02,84.29,38 [35 - 40],83.15% [82.02% - 84.29%],25,16,34,01-26-2021
79,CA- SAN BERNARDINO,88.86,776,737,818,86.17,91.73,776 [737 - 818],88.86% [86.17% - 91.73%],512,357,678,01-26-2021
80,CA- SAN DIEGO,86.8,747,710,787,84.75,89.0,747 [710 - 787],86.8% [84.75% - 89.0%],478,334,633,01-26-2021
81,CA- SAN FRANCISCO,81.22,97,91,104,80.81,81.68,97 [91 - 104],81.22% [80.81% - 81.68%],62,41,85,01-26-2021
82,CA- SAN JOSE,85.29,260,246,277,83.44,87.17,260 [246 - 277],85.29% [83.44% - 87.17%],160,104,217,01-26-2021
83,CA- SAN LUIS OBISPO,84.82,32,30,34,83.07,86.58,32 [30 - 34],84.82% [83.07% - 86.58%],22,14,30,01-26-2021
85,CA- SAN MATEO CO.,82.3,98,92,105,81.48,83.12,98 [92 - 105],82.3% [81.48% - 83.12%],62,40,84,01-26-2021
86,CA- SANTA BARBARA,89.94,164,155,175,86.83,93.56,164 [155 - 175],89.94% [86.83% - 93.56%],96,66,131,01-26-2021
87,CA- SANTA CRUZ,93.09,84,79,89,88.36,97.83,84 [79 - 89],93.09% [88.36% - 97.83%],47,30,64,01-26-2021
89,CA- SANTA ROSA,81.34,38,35,41,80.86,81.83,38 [35 - 41],81.34% [80.86% - 81.83%],25,16,34,01-26-2021
91,CA- STOCKTON,84.33,69,65,74,82.92,85.93,69 [65 - 74],84.33% [82.92% - 85.93%],46,31,63,01-26-2021
96,CA- VENTURA,103.27,635,597,672,94.05,112.36,635 [597 - 672],103.27% [94.05% - 112.36%],366,221,509,01-26-2021
101,CO- BOULDER,81.89,14,13,15,81.47,82.53,14 [13 - 15],81.89% [81.47% - 82.53%],9,7,12,01-26-2021
102,CO- COLORADO SPRINGS,83.67,60,57,67,82.42,85.89,60 [57 - 67],83.67% [82.42% - 85.89%],38,25,61,01-26-2021
103,CO- DENVER,83.1,240,226,268,82.01,84.81,240 [226 - 268],83.1% [82.01% - 84.81%],148,96,230,01-26-2021
104,CO- FORT COLLINS,82.03,21,19,22,81.72,82.5,21 [19 - 22],82.03% [81.72% - 82.5%],13,11,16,01-26-2021
105,CO- GRAND JUNCTION,87.95,100,93,108,85.56,91.49,100 [93 - 108],87.95% [85.56% - 91.49%],63,44,91,01-26-2021
106,CO- GREELEY,81.54,17,15,20,80.9,82.57,17 [15 - 20],81.54% [80.9% - 82.57%],12,7,20,01-26-2021
107,CO- PUEBLO,80.25,7,6,7,80.25,80.25,7 [6 - 7],80.25% [80.25% - 80.25%],2,2,2,01-26-2021
109,CT- BRIDGEPORT,82.54,64,60,68,81.71,83.54,64 [60 - 68],82.54% [81.71% - 83.54%],43,29,60,01-26-2021
110,CT- HARTFORD,84.67,238,225,253,83.19,86.3,238 [225 - 253],84.67% [83.19% - 86.3%],152,104,205,01-26-2021
111,CT- NEW HAVEN,84.39,270,255,287,82.99,85.94,270 [255 - 287],84.39% [82.99% - 85.94%],169,115,229,01-26-2021
112,DE- WILMINGTON,85.26,156,147,166,83.6,87.2,156 [147 - 166],85.26% [83.6% - 87.2%],98,67,134,01-26-2021
113,DC- WASHINGTON,85.21,443,418,474,83.43,87.09,443 [418 - 474],85.21% [83.43% - 87.09%],286,188,389,01-26-2021
115,FL- BRADENTON,100.87,250,235,278,92.98,115.54,250 [235 - 278],100.87% [92.98% - 115.54%],148,92,252,01-26-2021
116,FL- CLEARWATER,82.08,51,48,55,81.34,82.93,51 [48 - 55],82.08% [81.34% - 82.93%],34,22,48,01-26-2021
118,FL- FORT LAUDERDALE,87.97,1203,1137,1316,85.06,92.9,1203 [1137 - 1316],87.97% [85.06% - 92.9%],693,440,1122,01-26-2021
119,FL- FORT MYERS,88.6,569,537,625,85.49,94.11,569 [537 - 625],88.6% [85.49% - 94.11%],329,210,540,01-26-2021
120,FL- GAINESVILLE,86.19,201,189,219,84.07,88.96,201 [189 - 219],86.19% [84.07% - 88.96%],114,75,165,01-26-2021
122,FL- HUDSON,84.07,85,80,91,82.8,85.67,85 [80 - 91],84.07% [82.8% - 85.67%],51,35,71,01-26-2021
123,FL- JACKSONVILLE,87.29,619,588,671,84.95,90.69,619 [588 - 671],87.29% [84.95% - 90.69%],358,243,525,01-26-2021
124,FL- LAKELAND,87.4,135,128,146,85.06,90.39,135 [128 - 146],87.4% [85.06% - 90.39%],79,54,111,01-26-2021
127,FL- MIAMI,86.58,1193,1130,1288,84.48,89.26,1193 [1130 - 1288],86.58% [84.48% - 89.26%],709,483,998,01-26-2021
129,FL- OCALA,87.09,168,159,182,84.97,90.31,168 [159 - 182],87.09% [84.97% - 90.31%],97,68,141,01-26-2021
130,FL- ORLANDO,85.6,965,912,1037,83.83,87.8,965 [912 - 1037],85.6% [83.83% - 87.8%],580,397,808,01-26-2021
131,FL- ORMOND BEACH,83.81,106,100,113,82.48,85.2,106 [100 - 113],83.81% [82.48% - 85.2%],63,41,86,01-26-2021
133,FL- PANAMA CITY,94.01,162,154,177,89.64,102.44,162 [154 - 177],94.01% [89.64% - 102.44%],93,64,149,01-26-2021
134,FL- PENSACOLA,90.52,430,406,465,86.73,95.62,430 [406 - 465],90.52% [86.73% - 95.62%],247,158,367,01-26-2021
137,FL- SARASOTA,85.61,140,133,153,83.67,88.44,140 [133 - 153],85.61% [83.67% - 88.44%],81,53,122,01-26-2021
139,FL- ST PETERSBURG,81.75,42,39,45,81.13,82.44,42 [39 - 45],81.75% [81.13% - 82.44%],28,18,39,01-26-2021
140,FL- TALLAHASSEE,90.86,511,483,562,86.9,97.91,511 [483 - 562],90.86% [86.9% - 97.91%],293,186,483,01-26-2021
141,FL- TAMPA,89.39,692,654,760,86.06,95.4,692 [654 - 760],89.39% [86.06% - 95.4%],400,258,656,01-26-2021
