region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,99.8,1103,1072,1152,97.15,103.39,1103 [1072 - 1152],99.8% [97.15% - 103.39%],1672,1448,1975,11-17-2020
2,AL- DOTHAN,96.42,147,141,153,93.03,100.03,147 [141 - 153],96.42% [93.03% - 100.03%],218,173,266,11-17-2020
5,AL- HUNTSVILLE,108.46,361,349,379,104.1,114.15,361 [349 - 379],108.46% [104.1% - 114.15%],535,453,642,11-17-2020
6,AL- MOBILE,90.64,196,189,208,88.72,93.48,196 [189 - 208],90.64% [88.72% - 93.48%],304,249,385,11-17-2020
7,AL- MONTGOMERY,94.94,147,143,157,92.03,97.66,147 [143 - 157],94.94% [92.03% - 97.66%],231,186,273,11-17-2020
9,AL- TUSCALOOSA,97.43,117,111,124,94.43,103.05,117 [111 - 124],97.43% [94.43% - 103.05%],174,144,230,11-17-2020
11,AZ- MESA,123.08,592,570,620,116.46,131.36,592 [570 - 620],123.08% [116.46% - 131.36%],853,722,1017,11-17-2020
12,AZ- PHOENIX,109.25,1534,1478,1609,104.78,115.0,1534 [1478 - 1609],109.25% [104.78% - 115.0%],2216,1877,2651,11-17-2020
14,AZ- SUN CITY,98.4,103,99,108,95.56,101.98,103 [99 - 108],98.4% [95.56% - 101.98%],149,126,178,11-17-2020
15,AZ- TUCSON,105.63,445,429,464,101.91,110.11,445 [429 - 464],105.63% [101.91% - 110.11%],647,553,760,11-17-2020
16,AR- FORT SMITH,100.14,177,170,185,97.17,103.58,177 [170 - 185],100.14% [97.17% - 103.58%],258,220,302,11-17-2020
18,AR- JONESBORO,99.36,115,112,121,97.04,102.9,115 [112 - 121],99.36% [97.04% - 102.9%],175,154,207,11-17-2020
19,AR- LITTLE ROCK,94.55,564,545,589,92.51,97.26,564 [545 - 589],94.55% [92.51% - 97.26%],840,722,996,11-17-2020
21,AR- SPRINGDALE,116.61,262,252,271,110.84,122.57,262 [252 - 271],116.61% [110.84% - 122.57%],387,326,450,11-17-2020
22,AR- TEXARKANA,88.37,52,50,54,86.63,89.49,52 [50 - 54],88.37% [86.63% - 89.49%],82,65,93,11-17-2020
23,CA- ORANGE CO.,87.11,363,351,380,85.95,88.56,363 [351 - 380],87.11% [85.95% - 88.56%],544,455,655,11-17-2020
25,CA- BAKERSFIELD,89.57,239,230,250,88.08,91.37,239 [230 - 250],89.57% [88.08% - 91.37%],346,292,411,11-17-2020
31,CA- CHICO,90.0,47,44,49,88.12,91.88,47 [44 - 49],90.0% [88.12% - 91.88%],64,52,76,11-17-2020
33,CA- CONTRA COSTA CO.,90.78,147,142,154,89.04,92.98,147 [142 - 154],90.78% [89.04% - 92.98%],216,181,260,11-17-2020
43,CA- FRESNO,93.93,206,200,215,91.96,96.51,206 [200 - 215],93.93% [91.96% - 96.51%],318,273,377,11-17-2020
56,CA- LOS ANGELES,101.0,3715,3519,4090,96.22,109.14,3715 [3519 - 4090],101.0% [96.22% - 109.14%],5209,4022,7227,11-17-2020
58,CA- MODESTO,97.68,206,198,216,94.66,101.7,206 [198 - 216],97.68% [94.66% - 101.7%],304,252,373,11-17-2020
62,CA- NAPA,89.62,37,35,39,87.56,90.82,37 [35 - 39],89.62% [87.56% - 90.82%],56,44,63,11-17-2020
65,CA- ALAMEDA CO.,84.76,105,102,110,84.02,85.62,105 [102 - 110],84.76% [84.02% - 85.62%],161,136,190,11-17-2020
69,CA- PALM SPR/RANCHO MIR.,90.64,77,74,81,89.02,93.01,77 [74 - 81],90.64% [89.02% - 93.01%],112,95,137,11-17-2020
73,CA- REDDING,89.89,69,66,71,88.6,91.37,69 [66 - 71],89.89% [88.6% - 91.37%],107,93,123,11-17-2020
77,CA- SACRAMENTO,93.59,430,416,446,91.66,95.78,430 [416 - 446],93.59% [91.66% - 95.78%],650,558,755,11-17-2020
78,CA- SALINAS,89.84,52,50,54,88.2,91.48,52 [50 - 54],89.84% [88.2% - 91.48%],78,65,91,11-17-2020
79,CA- SAN BERNARDINO,104.18,948,916,992,100.55,108.83,948 [916 - 992],104.18% [100.55% - 108.83%],1398,1188,1667,11-17-2020
80,CA- SAN DIEGO,93.99,673,648,705,91.7,96.72,673 [648 - 705],93.99% [91.7% - 96.72%],984,823,1176,11-17-2020
81,CA- SAN FRANCISCO,84.16,140,135,147,83.55,84.99,140 [135 - 147],84.16% [83.55% - 84.99%],211,180,253,11-17-2020
82,CA- SAN JOSE,87.83,152,146,158,86.71,89.29,152 [146 - 158],87.83% [86.71% - 89.29%],237,203,281,11-17-2020
83,CA- SAN LUIS OBISPO,92.06,35,34,36,91.4,93.16,35 [34 - 36],92.06% [91.4% - 93.16%],55,52,60,11-17-2020
85,CA- SAN MATEO CO.,85.68,104,100,109,84.78,86.75,104 [100 - 109],85.68% [84.78% - 86.75%],153,129,182,11-17-2020
86,CA- SANTA BARBARA,88.28,55,52,61,86.52,91.49,55 [52 - 61],88.28% [86.52% - 91.49%],80,63,111,11-17-2020
87,CA- SANTA CRUZ,93.37,28,28,30,91.14,94.76,28 [28 - 30],93.37% [91.14% - 94.76%],48,40,53,11-17-2020
89,CA- SANTA ROSA,84.51,53,51,56,83.82,85.86,53 [51 - 56],84.51% [83.82% - 85.86%],84,71,109,11-17-2020
91,CA- STOCKTON,95.33,112,108,117,92.79,98.72,112 [108 - 117],95.33% [92.79% - 98.72%],163,136,199,11-17-2020
96,CA- VENTURA,92.71,136,131,143,90.62,95.07,136 [131 - 143],92.71% [90.62% - 95.07%],200,167,237,11-17-2020
101,CO- BOULDER,164.63,276,266,287,152.42,178.32,276 [266 - 287],164.63% [152.42% - 178.32%],402,344,467,11-17-2020
102,CO- COLORADO SPRINGS,172.95,640,617,666,156.81,188.21,640 [617 - 666],172.95% [156.81% - 188.21%],962,795,1120,11-17-2020
103,CO- DENVER,157.22,2502,2413,2606,145.73,170.29,2502 [2413 - 2606],157.22% [145.73% - 170.29%],3689,3140,4313,11-17-2020
104,CO- FORT COLLINS,133.68,234,225,245,125.54,144.01,234 [225 - 245],133.68% [125.54% - 144.01%],343,291,409,11-17-2020
105,CO- GRAND JUNCTION,156.14,439,420,462,143.76,171.16,439 [420 - 462],156.14% [143.76% - 171.16%],603,505,722,11-17-2020
106,CO- GREELEY,139.59,316,304,330,130.32,149.37,316 [304 - 330],139.59% [130.32% - 149.37%],463,391,539,11-17-2020
107,CO- PUEBLO,158.82,445,428,471,144.41,177.62,445 [428 - 471],158.82% [144.41% - 177.62%],629,514,779,11-17-2020
109,CT- BRIDGEPORT,138.35,661,638,685,130.27,146.84,661 [638 - 685],138.35% [130.27% - 146.84%],989,852,1133,11-17-2020
110,CT- HARTFORD,136.97,1305,1253,1370,127.54,148.43,1305 [1253 - 1370],136.97% [127.54% - 148.43%],1855,1548,2228,11-17-2020
111,CT- NEW HAVEN,125.95,1182,1141,1224,119.51,132.67,1182 [1141 - 1224],125.95% [119.51% - 132.67%],1770,1522,2029,11-17-2020
112,DE- WILMINGTON,95.31,185,179,193,93.32,97.94,185 [179 - 193],95.31% [93.32% - 97.94%],285,248,334,11-17-2020
113,DC- WASHINGTON,102.1,810,782,844,98.93,105.87,810 [782 - 844],102.1% [98.93% - 105.87%],1213,1039,1420,11-17-2020
115,FL- BRADENTON,86.21,28,27,29,85.92,86.77,28 [27 - 29],86.21% [85.92% - 86.77%],44,42,48,11-17-2020
116,FL- CLEARWATER,87.09,78,75,82,85.99,88.31,78 [75 - 82],87.09% [85.99% - 88.31%],116,98,136,11-17-2020
118,FL- FORT LAUDERDALE,86.58,372,359,386,85.49,87.64,372 [359 - 386],86.58% [85.49% - 87.64%],572,478,665,11-17-2020
119,FL- FORT MYERS,86.77,170,164,177,85.85,87.89,170 [164 - 177],86.77% [85.85% - 87.89%],259,224,302,11-17-2020
120,FL- GAINESVILLE,85.38,63,60,66,84.67,85.98,63 [60 - 66],85.38% [84.67% - 85.98%],99,86,110,11-17-2020
122,FL- HUDSON,86.23,52,50,54,85.35,87.27,52 [50 - 54],86.23% [85.35% - 87.27%],78,67,91,11-17-2020
123,FL- JACKSONVILLE,87.17,231,224,243,86.25,88.55,231 [224 - 243],87.17% [86.25% - 88.55%],352,307,420,11-17-2020
124,FL- LAKELAND,86.93,49,47,51,86.09,87.87,49 [47 - 51],86.93% [86.09% - 87.87%],74,65,84,11-17-2020
127,FL- MIAMI,86.65,425,412,440,86.25,87.05,425 [412 - 440],86.65% [86.25% - 87.05%],717,674,760,11-17-2020
129,FL- OCALA,88.99,85,82,88,87.53,90.53,85 [82 - 88],88.99% [87.53% - 90.53%],123,103,144,11-17-2020
130,FL- ORLANDO,87.31,497,481,516,86.25,88.46,497 [481 - 516],87.31% [86.25% - 88.46%],757,648,877,11-17-2020
131,FL- ORMOND BEACH,83.02,33,32,34,82.66,83.51,33 [32 - 34],83.02% [82.66% - 83.51%],50,44,58,11-17-2020
