region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,83.04,134,124,155,81.72,85.71,134 [124 - 155],83.04% [81.72% - 85.71%],257,145,482,03-03-2021
2,AL- DOTHAN,81.43,14,12,14,80.0,81.43,14 [12 - 14],81.43% [80.0% - 81.43%],19,0,19,03-03-2021
5,AL- HUNTSVILLE,83.09,35,32,38,81.81,85.05,35 [32 - 38],83.09% [81.81% - 85.05%],58,34,95,03-03-2021
6,AL- MOBILE,83.4,53,49,58,82.28,85.43,53 [49 - 58],83.4% [82.28% - 85.43%],97,65,155,03-03-2021
7,AL- MONTGOMERY,82.26,14,12,15,81.29,82.78,14 [12 - 15],82.26% [81.29% - 82.78%],35,20,43,03-03-2021
9,AL- TUSCALOOSA,83.21,14,14,16,82.3,84.71,14 [14 - 16],83.21% [82.3% - 84.71%],32,23,47,03-03-2021
11,AZ- MESA,83.64,35,32,38,82.32,85.3,35 [32 - 38],83.64% [82.32% - 85.3%],72,46,105,03-03-2021
12,AZ- PHOENIX,82.31,86,79,93,81.53,83.46,86 [79 - 93],82.31% [81.53% - 83.46%],175,116,262,03-03-2021
14,AZ- SUN CITY,81.23,7,6,7,80.74,81.85,7 [6 - 7],81.23% [80.74% - 81.85%],10,6,15,03-03-2021
15,AZ- TUCSON,82.3,28,26,31,81.35,83.41,28 [26 - 31],82.3% [81.35% - 83.41%],58,34,86,03-03-2021
16,AR- FORT SMITH,80.94,3,2,5,80.0,81.64,3 [2 - 5],80.94% [80.0% - 81.64%],12,0,21,03-03-2021
18,AR- JONESBORO,80.0,0,0,2,80.0,82.32,0 [0 - 2],80.0% [80.0% - 82.32%],0,0,21,03-03-2021
19,AR- LITTLE ROCK,82.49,77,71,102,81.06,87.03,77 [71 - 102],82.49% [81.06% - 87.03%],144,61,406,03-03-2021
21,AR- SPRINGDALE,85.2,28,26,32,83.41,89.27,28 [26 - 32],85.2% [83.41% - 89.27%],55,36,98,03-03-2021
22,AR- TEXARKANA,82.86,15,12,19,80.0,86.94,15 [12 - 19],82.86% [80.0% - 86.94%],28,0,68,03-03-2021
23,CA- ORANGE CO.,80.69,23,21,26,80.44,80.98,23 [21 - 26],80.69% [80.44% - 80.98%],53,34,75,03-03-2021
25,CA- BAKERSFIELD,80.86,12,11,14,80.53,81.47,12 [11 - 14],80.86% [80.53% - 81.47%],31,19,53,03-03-2021
31,CA- CHICO,80.0,0,0,1,80.0,81.25,0 [0 - 1],80.0% [80.0% - 81.25%],0,0,8,03-03-2021
33,CA- CONTRA COSTA CO.,81.8,14,13,17,81.15,82.85,14 [13 - 17],81.8% [81.15% - 82.85%],36,23,57,03-03-2021
43,CA- FRESNO,81.88,19,17,21,81.1,82.8,19 [17 - 21],81.88% [81.1% - 82.8%],43,25,64,03-03-2021
56,CA- LOS ANGELES,80.96,91,84,99,80.61,81.35,91 [84 - 99],80.96% [80.61% - 81.35%],237,151,334,03-03-2021
58,CA- MODESTO,82.5,21,19,23,81.57,84.36,21 [19 - 23],82.5% [81.57% - 84.36%],43,27,75,03-03-2021
62,CA- NAPA,82.23,7,6,7,80.0,82.92,7 [6 - 7],82.23% [80.0% - 82.92%],13,0,17,03-03-2021
