region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,112.91,1788,1673,1938,100.22,128.92,1788 [1673 - 1938],112.91% [100.22% - 128.92%],2779,1708,4131,12-15-2020,projected
2,AL- DOTHAN,99.65,182,168,199,91.6,110.65,182 [168 - 199],99.65% [91.6% - 110.65%],261,154,407,12-15-2020,projected
5,AL- HUNTSVILLE,152.87,956,899,1027,124.95,189.1,956 [899 - 1027],152.87% [124.95% - 189.1%],1370,845,2051,12-15-2020,projected
6,AL- MOBILE,108.74,550,511,603,96.77,123.44,550 [511 - 603],108.74% [96.77% - 123.44%],821,479,1241,12-15-2020,projected
7,AL- MONTGOMERY,97.34,175,162,192,90.16,107.1,175 [162 - 192],97.34% [90.16% - 107.1%],268,157,419,12-15-2020,projected
9,AL- TUSCALOOSA,165.77,554,524,594,136.81,204.15,554 [524 - 594],165.77% [136.81% - 204.15%],856,567,1239,12-15-2020,projected
11,AZ- MESA,271.67,2533,2317,2931,176.16,445.76,2533 [2317 - 2931],271.67% [176.16% - 445.76%],3795,1904,7242,12-15-2020,projected
12,AZ- PHOENIX,197.24,5783,5285,6685,139.25,301.31,5783 [5285 - 6685],197.24% [139.25% - 301.31%],8881,4488,16764,12-15-2020,projected
14,AZ- SUN CITY,165.06,459,419,531,123.21,241.36,459 [419 - 531],165.06% [123.21% - 241.36%],689,350,1307,12-15-2020,projected
15,AZ- TUCSON,128.06,787,727,899,106.07,160.82,787 [727 - 899],128.06% [106.07% - 160.82%],1213,658,2040,12-15-2020,projected
16,AR- FORT SMITH,93.58,118,109,129,88.27,100.37,118 [109 - 129],93.58% [88.27% - 100.37%],174,106,261,12-15-2020,projected
18,AR- JONESBORO,93.16,75,69,81,87.85,99.14,75 [69 - 81],93.16% [87.85% - 99.14%],119,71,173,12-15-2020,projected
19,AR- LITTLE ROCK,97.88,713,663,773,90.81,106.92,713 [663 - 773],97.88% [90.81% - 106.92%],1032,624,1554,12-15-2020,projected
21,AR- SPRINGDALE,108.67,205,192,224,97.79,123.71,205 [192 - 224],108.67% [97.79% - 123.71%],303,188,462,12-15-2020,projected
22,AR- TEXARKANA,111.22,112,105,125,100.31,124.9,112 [105 - 125],111.22% [100.31% - 124.9%],306,199,440,12-15-2020,projected
23,CA- ORANGE CO.,115.54,1643,1525,1788,101.57,131.8,1643 [1525 - 1788],115.54% [101.57% - 131.8%],2719,1650,3963,12-15-2020,projected
25,CA- BAKERSFIELD,113.57,792,740,845,100.41,127.76,792 [740 - 845],113.57% [100.41% - 127.76%],1214,738,1727,12-15-2020,projected
31,CA- CHICO,89.22,39,35,42,85.47,93.59,39 [35 - 42],89.22% [85.47% - 93.59%],59,35,87,12-15-2020,projected
33,CA- CONTRA COSTA CO.,87.14,87,80,96,83.69,91.33,87 [80 - 96],87.14% [83.69% - 91.33%],143,74,227,12-15-2020,projected
43,CA- FRESNO,117.54,594,557,637,103.04,135.15,594 [557 - 637],117.54% [103.04% - 135.15%],857,526,1259,12-15-2020,projected
56,CA- LOS ANGELES,165.27,8305,7731,8766,141.12,182.71,8305 [7731 - 8766],165.27% [141.12% - 182.71%],21150,15159,25474,12-15-2020,projected
58,CA- MODESTO,150.97,749,710,787,127.59,173.72,749 [710 - 787],150.97% [127.59% - 173.72%],1220,818,1611,12-15-2020,projected
62,CA- NAPA,113.68,139,129,151,98.73,132.58,139 [129 - 151],113.68% [98.73% - 132.58%],196,109,306,12-15-2020,projected
65,CA- ALAMEDA CO.,133.24,1294,1204,1404,109.54,162.24,1294 [1204 - 1404],133.24% [109.54% - 162.24%],1799,998,2779,12-15-2020,projected
69,CA- PALM SPR/RANCHO MIR.,150.47,240,224,260,131.28,168.7,240 [224 - 260],150.47% [131.28% - 168.7%],742,540,934,12-15-2020,projected
73,CA- REDDING,94.42,102,95,110,88.6,100.79,102 [95 - 110],94.42% [88.6% - 100.79%],156,93,225,12-15-2020,projected
77,CA- SACRAMENTO,124.42,1433,1344,1537,107.55,143.84,1433 [1344 - 1537],124.42% [107.55% - 143.84%],2125,1318,3054,12-15-2020,projected
78,CA- SALINAS,97.78,91,84,99,90.21,106.61,91 [84 - 99],97.78% [90.21% - 106.61%],141,81,211,12-15-2020,projected
79,CA- SAN BERNARDINO,200.65,2852,2691,2998,168.41,227.99,2852 [2691 - 2998],200.65% [168.41% - 227.99%],6976,5112,8557,12-15-2020,projected
80,CA- SAN DIEGO,144.92,2906,2731,3109,121.62,171.58,2906 [2731 - 3109],144.92% [121.62% - 171.58%],4566,2927,6441,12-15-2020,projected
81,CA- SAN FRANCISCO,87.87,284,262,313,84.1,92.99,284 [262 - 313],87.87% [84.1% - 92.99%],399,208,659,12-15-2020,projected
82,CA- SAN JOSE,141.07,1298,1209,1403,113.81,173.52,1298 [1209 - 1403],141.07% [113.81% - 173.52%],1848,1023,2830,12-15-2020,projected
83,CA- SAN LUIS OBISPO,134.61,178,167,192,111.58,163.99,178 [167 - 192],134.61% [111.58% - 163.99%],249,144,383,12-15-2020,projected
85,CA- SAN MATEO CO.,98.77,357,329,392,89.64,110.38,357 [329 - 392],98.77% [89.64% - 110.38%],506,260,819,12-15-2020,projected
86,CA- SANTA BARBARA,93.77,91,85,102,87.25,103.08,91 [85 - 102],93.77% [87.25% - 103.08%],133,70,223,12-15-2020,projected
87,CA- SANTA CRUZ,244.35,414,393,435,188.36,297.55,414 [393 - 435],244.35% [188.36% - 297.55%],590,389,781,12-15-2020,projected
89,CA- SANTA ROSA,101.98,291,272,315,92.63,113.75,291 [272 - 315],101.98% [92.63% - 113.75%],409,235,628,12-15-2020,projected
91,CA- STOCKTON,159.02,571,533,612,126.1,194.21,571 [533 - 612],159.02% [126.1% - 194.21%],840,490,1214,12-15-2020,projected
96,CA- VENTURA,104.48,237,220,258,95.13,115.16,237 [220 - 258],104.48% [95.13% - 115.16%],385,238,553,12-15-2020,projected
101,CO- BOULDER,86.95,20,18,22,83.79,90.95,20 [18 - 22],86.95% [83.79% - 90.95%],33,18,52,12-15-2020,projected
102,CO- COLORADO SPRINGS,108.79,177,162,198,95.94,128.31,177 [162 - 198],108.79% [95.94% - 128.31%],298,165,500,12-15-2020,projected
103,CO- DENVER,94.53,401,372,441,88.35,102.44,401 [372 - 441],94.53% [88.35% - 102.44%],694,399,1072,12-15-2020,projected
104,CO- FORT COLLINS,91.11,41,38,46,86.26,97.37,41 [38 - 46],91.11% [86.26% - 97.37%],71,40,111,12-15-2020,projected
105,CO- GRAND JUNCTION,97.17,88,81,98,89.22,108.41,88 [81 - 98],97.17% [89.22% - 108.41%],136,73,225,12-15-2020,projected
106,CO- GREELEY,92.48,57,52,63,86.44,99.56,57 [52 - 63],92.48% [86.44% - 99.56%],97,50,152,12-15-2020,projected
107,CO- PUEBLO,88.52,40,37,45,85.01,94.16,40 [37 - 45],88.52% [85.01% - 94.16%],68,40,113,12-15-2020,projected
109,CT- BRIDGEPORT,83.54,29,26,33,81.42,86.02,29 [26 - 33],83.54% [81.42% - 86.02%],60,24,102,12-15-2020,projected
110,CT- HARTFORD,99.69,411,381,453,91.3,110.44,411 [381 - 453],99.69% [91.3% - 110.44%],641,368,991,12-15-2020,projected
111,CT- NEW HAVEN,99.16,461,428,506,91.16,109.08,461 [428 - 506],99.16% [91.16% - 109.08%],738,430,1120,12-15-2020,projected
112,DE- WILMINGTON,104.97,289,268,318,94.39,118.4,289 [268 - 318],104.97% [94.39% - 118.4%],465,268,715,12-15-2020,projected
113,DC- WASHINGTON,105.29,916,852,998,94.92,117.69,916 [852 - 998],105.29% [94.92% - 117.69%],1388,819,2069,12-15-2020,projected
115,FL- BRADENTON,88.46,36,33,40,84.65,92.55,36 [33 - 40],88.46% [84.65% - 92.55%],60,33,89,12-15-2020,projected
116,FL- CLEARWATER,89.59,112,104,124,85.68,95.7,112 [104 - 124],89.59% [85.68% - 95.7%],157,93,257,12-15-2020,projected
118,FL- FORT LAUDERDALE,88.09,473,439,520,84.68,92.37,473 [439 - 520],88.09% [84.68% - 92.37%],704,407,1076,12-15-2020,projected
119,FL- FORT MYERS,90.72,287,265,316,85.62,97.49,287 [265 - 316],90.72% [85.62% - 97.49%],410,215,669,12-15-2020,projected
120,FL- GAINESVILLE,92.98,171,158,192,87.06,103.3,171 [158 - 192],92.98% [87.06% - 103.3%],239,130,429,12-15-2020,projected
122,FL- HUDSON,92.46,109,101,121,86.63,100.61,109 [101 - 121],92.46% [86.63% - 100.61%],156,83,258,12-15-2020,projected
123,FL- JACKSONVILLE,89.36,299,275,332,84.97,94.68,299 [275 - 332],89.36% [84.97% - 94.68%],460,244,721,12-15-2020,projected
124,FL- LAKELAND,99.66,149,139,167,91.14,114.36,149 [139 - 167],99.66% [91.14% - 114.36%],210,119,367,12-15-2020,projected
127,FL- MIAMI,91.37,796,736,879,86.19,97.53,796 [736 - 879],91.37% [86.19% - 97.53%],1226,667,1890,12-15-2020,projected
129,FL- OCALA,94.77,144,133,160,87.53,104.56,144 [133 - 160],94.77% [87.53% - 104.56%],202,103,336,12-15-2020,projected
130,FL- ORLANDO,92.29,895,834,999,86.77,101.15,895 [834 - 999],92.29% [86.77% - 101.15%],1273,701,2191,12-15-2020,projected
131,FL- ORMOND BEACH,82.9,28,26,31,81.51,84.41,28 [26 - 31],82.9% [81.51% - 84.41%],48,25,73,12-15-2020,projected
133,FL- PANAMA CITY,93.25,63,59,71,87.98,101.54,63 [59 - 71],93.25% [87.98% - 101.54%],88,53,143,12-15-2020,projected
134,FL- PENSACOLA,96.73,278,258,307,89.41,107.8,278 [258 - 307],96.73% [89.41% - 107.8%],393,221,653,12-15-2020,projected
137,FL- SARASOTA,84.15,36,33,40,82.35,86.51,36 [33 - 40],84.15% [82.35% - 86.51%],60,34,94,12-15-2020,projected
139,FL- ST PETERSBURG,88.01,91,85,101,84.63,93.2,91 [85 - 101],88.01% [84.63% - 93.2%],128,74,211,12-15-2020,projected
140,FL- TALLAHASSEE,89.9,182,169,204,85.67,96.57,182 [169 - 204],89.9% [85.67% - 96.57%],267,153,447,12-15-2020,projected
141,FL- TAMPA,91.95,358,333,397,86.74,100.33,358 [333 - 397],91.95% [86.74% - 100.33%],509,287,866,12-15-2020,projected
142,GA- ALBANY,91.01,76,68,86,85.27,97.4,76 [68 - 86],91.01% [85.27% - 97.4%],117,56,185,12-15-2020,projected
144,GA- ATLANTA,106.94,2106,1954,2284,95.34,120.24,2106 [1954 - 2284],106.94% [95.34% - 120.24%],3227,1837,4820,12-15-2020,projected
145,GA- AUGUSTA,95.56,262,241,285,88.84,103.95,262 [241 - 285],95.56% [88.84% - 103.95%],382,217,588,12-15-2020,projected
