region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,91.75,436,403,492,85.94,99.8,436 [403 - 492],91.75% [85.94% - 99.8%],992,502,1672,01-19-2021
2,AL- DOTHAN,112.38,200,186,225,98.0,135.87,200 [186 - 225],112.38% [98.0% - 135.87%],430,239,742,01-19-2021
5,AL- HUNTSVILLE,90.74,84,77,94,85.48,97.13,84 [77 - 94],90.74% [85.48% - 97.13%],202,103,322,01-19-2021
6,AL- MOBILE,101.84,294,271,328,92.15,116.19,294 [271 - 328],101.84% [92.15% - 116.19%],624,347,1034,01-19-2021
7,AL- MONTGOMERY,97.66,127,116,144,89.12,110.66,127 [116 - 144],97.66% [89.12% - 110.66%],273,141,474,01-19-2021
9,AL- TUSCALOOSA,90.72,44,39,51,84.21,97.94,44 [39 - 51],90.72% [84.21% - 97.94%],107,42,179,01-19-2021
11,AZ- MESA,115.76,290,261,338,96.11,146.77,290 [261 - 338],115.76% [96.11% - 146.77%],708,319,1322,01-19-2021
12,AZ- PHOENIX,102.5,695,627,813,90.15,122.34,695 [627 - 813],102.5% [90.15% - 122.34%],1704,769,3207,01-19-2021
14,AZ- SUN CITY,94.32,47,42,55,86.42,106.79,47 [42 - 55],94.32% [86.42% - 106.79%],116,52,217,01-19-2021
15,AZ- TUCSON,125.13,506,457,613,100.52,178.57,506 [457 - 613],125.13% [100.52% - 178.57%],1139,518,2488,01-19-2021
16,AR- FORT SMITH,113.49,186,170,205,97.41,133.32,186 [170 - 205],113.49% [97.41% - 133.32%],429,223,683,01-19-2021
18,AR- JONESBORO,92.28,49,44,55,86.97,99.58,49 [44 - 55],92.28% [86.97% - 99.58%],111,63,177,01-19-2021
19,AR- LITTLE ROCK,96.23,440,403,486,89.08,106.77,440 [403 - 486],96.23% [89.08% - 106.77%],937,524,1545,01-19-2021
21,AR- SPRINGDALE,174.8,430,402,469,138.56,226.36,430 [402 - 469],174.8% [138.56% - 226.36%],1002,619,1547,01-19-2021
22,AR- TEXARKANA,97.24,83,76,93,89.8,108.37,83 [76 - 93],97.24% [89.8% - 108.37%],169,96,278,01-19-2021
23,CA- ORANGE CO.,106.47,849,788,919,95.62,119.05,849 [788 - 919],106.47% [95.62% - 119.05%],2025,1195,2988,01-19-2021
