region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,115.04,1760,1702,1828,109.82,121.35,1760 [1702 - 1828],115.04% [109.82% - 121.35%],2959,2518,3492,01-13-2021
2,AL- DOTHAN,122.7,348,334,365,115.99,131.58,348 [334 - 365],122.7% [115.99% - 131.58%],567,478,685,01-13-2021
5,AL- HUNTSVILLE,120.96,452,437,468,114.84,127.55,452 [437 - 468],120.96% [114.84% - 127.55%],770,655,894,01-13-2021
6,AL- MOBILE,110.84,525,508,547,106.11,115.77,525 [508 - 547],110.84% [106.11% - 115.77%],881,746,1022,01-13-2021
7,AL- MONTGOMERY,153.74,730,701,771,139.83,171.01,730 [701 - 771],153.74% [139.83% - 171.01%],1140,925,1407,01-13-2021
9,AL- TUSCALOOSA,115.47,213,206,219,110.36,120.98,213 [206 - 219],115.47% [110.36% - 120.98%],354,303,409,01-13-2021
11,AZ- MESA,268.74,2391,2276,2587,228.13,329.95,2391 [2276 - 2587],268.74% [228.13% - 329.95%],3737,2933,4949,01-13-2021
12,AZ- PHOENIX,188.61,5201,4956,5611,165.65,222.42,5201 [4956 - 5611],188.61% [165.65% - 222.42%],8227,6488,10788,01-13-2021
14,AZ- SUN CITY,159.75,413,393,447,142.47,186.05,413 [393 - 447],159.75% [142.47% - 186.05%],646,506,859,01-13-2021
15,AZ- TUCSON,152.94,1128,1077,1194,138.28,171.01,1128 [1077 - 1194],152.94% [138.28% - 171.01%],1841,1471,2297,01-13-2021
16,AR- FORT SMITH,131.68,421,406,443,123.95,143.23,421 [406 - 443],131.68% [123.95% - 143.23%],662,563,810,01-13-2021
18,AR- JONESBORO,104.12,131,126,136,100.91,108.98,131 [126 - 136],104.12% [100.91% - 108.98%],218,189,262,01-13-2021
19,AR- LITTLE ROCK,107.49,960,930,999,103.74,112.35,960 [930 - 999],107.49% [103.74% - 112.35%],1587,1370,1867,01-13-2021
21,AR- SPRINGDALE,142.25,394,380,409,133.07,152.66,394 [380 - 409],142.25% [133.07% - 152.66%],658,561,768,01-13-2021
22,AR- TEXARKANA,96.63,100,97,104,95.41,99.9,100 [97 - 104],96.63% [95.41% - 99.9%],163,151,195,01-13-2021
23,CA- ORANGE CO.,115.32,1429,1387,1473,113.17,117.47,1429 [1387 - 1473],115.32% [113.17% - 117.47%],2702,2538,2867,01-13-2021
25,CA- BAKERSFIELD,107.99,598,580,620,103.98,112.58,598 [580 - 620],107.99% [103.98% - 112.58%],1012,867,1178,01-13-2021
31,CA- CHICO,101.09,77,75,81,98.59,104.06,77 [75 - 81],101.09% [98.59% - 104.06%],135,119,154,01-13-2021
33,CA- CONTRA COSTA CO.,109.21,344,333,357,105.01,113.9,344 [333 - 357],109.21% [105.01% - 113.9%],585,501,679,01-13-2021
43,CA- FRESNO,149.12,1048,1005,1107,136.33,164.67,1048 [1005 - 1107],149.12% [136.33% - 164.67%],1578,1286,1933,01-13-2021
56,CA- LOS ANGELES,113.73,3259,3179,3345,112.08,115.37,3259 [3179 - 3345],113.73% [112.08% - 115.37%],8366,7956,8773,01-13-2021
58,CA- MODESTO,120.95,425,412,443,114.67,128.11,425 [412 - 443],120.95% [114.67% - 128.11%],704,596,827,01-13-2021
62,CA- NAPA,103.2,84,81,87,99.59,107.32,84 [81 - 87],103.2% [99.59% - 107.32%],135,114,159,01-13-2021
65,CA- ALAMEDA CO.,96.66,313,303,323,95.63,97.85,313 [303 - 323],96.66% [95.63% - 97.85%],563,528,603,01-13-2021
69,CA- PALM SPR/RANCHO MIR.,110.58,163,158,168,108.68,112.48,163 [158 - 168],110.58% [108.68% - 112.48%],322,302,342,01-13-2021
73,CA- REDDING,90.81,70,67,72,89.33,92.48,70 [67 - 72],90.81% [89.33% - 92.48%],117,101,135,01-13-2021
77,CA- SACRAMENTO,109.45,857,828,890,104.69,114.57,857 [828 - 890],109.45% [104.69% - 114.57%],1409,1181,1654,01-13-2021
