region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,103.43,1089,1024,1154,96.28,113.08,1089 [1024 - 1154],103.43% [96.28% - 113.08%],1979,1375,2794,01-26-2021
2,AL- DOTHAN,98.22,140,134,148,95.96,102.52,140 [134 - 148],98.22% [95.96% - 102.52%],242,212,299,01-26-2021
5,AL- HUNTSVILLE,96.54,142,135,149,93.62,99.57,142 [135 - 149],96.54% [93.62% - 99.57%],311,256,368,01-26-2021
6,AL- MOBILE,102.47,371,356,392,96.91,109.02,371 [356 - 392],102.47% [96.91% - 109.02%],642,483,829,01-26-2021
7,AL- MONTGOMERY,121.79,385,364,419,109.11,139.83,385 [364 - 419],121.79% [109.11% - 139.83%],646,450,925,01-26-2021
9,AL- TUSCALOOSA,100.34,109,103,119,94.33,106.05,109 [103 - 119],100.34% [94.33% - 106.05%],203,143,260,01-26-2021
11,AZ- MESA,130.0,464,441,495,120.4,140.51,464 [441 - 495],130.0% [120.4% - 140.51%],990,800,1198,01-26-2021
12,AZ- PHOENIX,110.06,1010,962,1073,104.41,116.25,1010 [962 - 1073],110.06% [104.41% - 116.25%],2277,1849,2746,01-26-2021
14,AZ- SUN CITY,97.65,55,52,59,94.32,101.11,55 [52 - 59],97.65% [94.32% - 101.11%],143,116,171,01-26-2021
15,AZ- TUCSON,129.96,735,694,799,114.39,152.46,735 [694 - 799],129.96% [114.39% - 152.46%],1261,868,1829,01-26-2021
16,AR- FORT SMITH,97.64,120,114,126,94.75,101.94,120 [114 - 126],97.64% [94.75% - 101.94%],226,189,281,01-26-2021
18,AR- JONESBORO,91.28,46,44,49,89.18,92.28,46 [44 - 49],91.28% [89.18% - 92.28%],102,83,111,01-26-2021
19,AR- LITTLE ROCK,93.41,403,385,425,90.53,96.08,403 [385 - 425],93.41% [90.53% - 96.08%],774,608,928,01-26-2021
