HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
1,AL- BIRMINGHAM,81,669,567,675,04-08-2020
2,AL- DOTHAN,80,2,2,2,04-08-2020
5,AL- HUNTSVILLE,80,102,87,103,04-08-2020
6,AL- MOBILE,82,344,289,347,04-08-2020
7,AL- MONTGOMERY,80,68,58,68,04-08-2020
9,AL- TUSCALOOSA,80,52,44,52,04-08-2020
11,AZ- MESA,90,1312,1110,1324,04-08-2020
12,AZ- PHOENIX,86,3181,2692,3212,04-08-2020
14,AZ- SUN CITY,84,219,186,221,04-08-2020
15,AZ- TUCSON,84,638,540,644,04-08-2020
16,AR- FORT SMITH,80,0,0,0,04-08-2020
18,AR- JONESBORO,80,1,1,1,04-08-2020
19,AR- LITTLE ROCK,84,1686,1428,1702,04-08-2020
21,AR- SPRINGDALE,81,120,102,121,04-08-2020
22,AR- TEXARKANA,80,0,0,0,04-08-2020
23,CA- ORANGE CO.,84,2287,1941,2309,04-08-2020
25,CA- BAKERSFIELD,81,347,294,350,04-08-2020
31,CA- CHICO,81,66,55,66,04-08-2020
33,CA- CONTRA COSTA CO.,93,1750,1489,1766,04-08-2020
43,CA- FRESNO,82,317,269,320,04-08-2020
56,CA- LOS ANGELES,84,6874,5837,6940,04-08-2020
58,CA- MODESTO,86,711,602,717,04-08-2020
62,CA- NAPA,86,228,194,230,04-08-2020
65,CA- ALAMEDA CO.,92,2712,2309,2737,04-08-2020
69,CA- PALM SPR/RANCHO MIR.,83,201,170,202,04-08-2020
73,CA- REDDING,80,52,44,52,04-08-2020
77,CA- SACRAMENTO,88,2482,2107,2505,04-08-2020
78,CA- SALINAS,88,399,338,402,04-08-2020
79,CA- SAN BERNARDINO,85,1916,1622,1934,04-08-2020
80,CA- SAN DIEGO,86,2882,2448,2909,04-08-2020
81,CA- SAN FRANCISCO,87,2383,2030,2405,04-08-2020
82,CA- SAN JOSE,96,3243,2766,3273,04-08-2020
83,CA- SAN LUIS OBISPO,87,203,173,204,04-08-2020
85,CA- SAN MATEO CO.,89,1545,1317,1559,04-08-2020
86,CA- SANTA BARBARA,84,284,241,286,04-08-2020
87,CA- SANTA CRUZ,97,386,328,389,04-08-2020
89,CA- SANTA ROSA,84,579,492,584,04-08-2020
91,CA- STOCKTON,90,695,590,701,04-08-2020
96,CA- VENTURA,86,588,499,593,04-08-2020
101,CO- BOULDER,98,549,467,554,04-08-2020
102,CO- COLORADO SPRINGS,94,950,807,959,04-08-2020
103,CO- DENVER,97,5358,4562,5408,04-08-2020
104,CO- FORT COLLINS,90,416,354,420,04-08-2020
105,CO- GRAND JUNCTION,99,1002,858,1011,04-08-2020
106,CO- GREELEY,90,519,441,524,04-08-2020
107,CO- PUEBLO,81,83,71,83,04-08-2020
110,CT- HARTFORD,95,3091,2618,3121,04-08-2020
111,CT- NEW HAVEN,103,5874,5006,5929,04-08-2020
112,DE- WILMINGTON,94,1634,1385,1649,04-08-2020
113,DC- WASHINGTON,92,4260,3618,4301,04-08-2020
115,FL- BRADENTON,85,228,194,230,04-08-2020
116,FL- CLEARWATER,83,359,305,362,04-08-2020
118,FL- FORT LAUDERDALE,86,3639,3090,3674,04-08-2020
119,FL- FORT MYERS,84,1125,955,1135,04-08-2020
120,FL- GAINESVILLE,83,353,300,356,04-08-2020
122,FL- HUDSON,83,284,241,286,04-08-2020
123,FL- JACKSONVILLE,82,891,755,899,04-08-2020
124,FL- LAKELAND,84,281,238,283,04-08-2020
127,FL- MIAMI,86,4562,3877,4605,04-08-2020
129,FL- OCALA,83,330,280,333,04-08-2020
130,FL- ORLANDO,84,2632,2231,2657,04-08-2020
131,FL- ORMOND BEACH,82,273,232,275,04-08-2020
133,FL- PANAMA CITY,80,35,30,35,04-08-2020
134,FL- PENSACOLA,82,294,249,296,04-08-2020
137,FL- SARASOTA,83,281,237,283,04-08-2020
139,FL- ST PETERSBURG,82,289,245,291,04-08-2020
140,FL- TALLAHASSEE,81,290,245,292,04-08-2020
141,FL- TAMPA,84,1075,912,1085,04-08-2020
142,GA- ALBANY,88,580,496,585,04-08-2020
144,GA- ATLANTA,90,7880,6687,7956,04-08-2020
145,GA- AUGUSTA,83,469,398,473,04-08-2020
146,GA- COLUMBUS,82,184,155,185,04-08-2020
147,GA- MACON,81,215,177,217,04-08-2020
148,GA- ROME,87,364,311,367,04-08-2020
149,GA- SAVANNAH,87,953,807,962,04-08-2020
154,IL- AURORA,94,479,407,483,04-08-2020
155,IL- BLUE ISLAND,87,1189,1012,1200,04-08-2020
156,IL- CHICAGO,87,3982,3388,4019,04-08-2020
158,IL- ELGIN,96,1136,966,1146,04-08-2020
161,IL- EVANSTON,90,1587,1351,1602,04-08-2020
163,IL- HINSDALE,90,745,634,752,04-08-2020
164,IL- JOLIET,91,984,836,993,04-08-2020
