HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
91,CA- STOCKTON,94,931,913,949,04-08-2020
96,CA- VENTURA,88,794,779,809,04-08-2020
101,CO- BOULDER,104,726,713,739,04-08-2020
102,CO- COLORADO SPRINGS,99,1252,1228,1276,04-08-2020
103,CO- DENVER,103,6933,6801,7065,04-08-2020
104,CO- FORT COLLINS,94,571,560,582,04-08-2020
105,CO- GRAND JUNCTION,104,1222,1200,1244,04-08-2020
106,CO- GREELEY,94,698,685,711,04-08-2020
107,CO- PUEBLO,82,119,117,121,04-08-2020
110,CT- HARTFORD,101,4253,4171,4335,04-08-2020
111,CT- NEW HAVEN,110,7453,7313,7593,04-08-2020
112,DE- WILMINGTON,99,2233,2190,2276,04-08-2020
113,DC- WASHINGTON,96,5720,5610,5830,04-08-2020
115,FL- BRADENTON,87,313,307,319,04-08-2020
116,FL- CLEARWATER,84,492,483,501,04-08-2020
118,FL- FORT LAUDERDALE,89,4880,4786,4974,04-08-2020
119,FL- FORT MYERS,86,1519,1490,1548,04-08-2020
120,FL- GAINESVILLE,84,487,478,496,04-08-2020
122,FL- HUDSON,85,390,383,397,04-08-2020
123,FL- JACKSONVILLE,84,1232,1208,1256,04-08-2020
124,FL- LAKELAND,85,389,382,396,04-08-2020
127,FL- MIAMI,88,6036,5920,6152,04-08-2020
129,FL- OCALA,85,463,454,472,04-08-2020
130,FL- ORLANDO,85,3627,3557,3697,04-08-2020
131,FL- ORMOND BEACH,83,370,363,377,04-08-2020
133,FL- PANAMA CITY,81,52,51,53,04-08-2020
134,FL- PENSACOLA,82,410,402,418,04-08-2020
137,FL- SARASOTA,84,398,391,405,04-08-2020
139,FL- ST PETERSBURG,84,399,392,406,04-08-2020
140,FL- TALLAHASSEE,82,441,432,450,04-08-2020
141,FL- TAMPA,85,1469,1441,1497,04-08-2020
142,GA- ALBANY,90,713,700,726,04-08-2020
144,GA- ATLANTA,94,10614,10409,10819,04-08-2020
145,GA- AUGUSTA,84,686,672,700,04-08-2020
146,GA- COLUMBUS,83,268,263,273,04-08-2020
147,GA- MACON,83,403,395,411,04-08-2020
148,GA- ROME,90,475,466,484,04-08-2020
149,GA- SAVANNAH,90,1322,1297,1347,04-08-2020
154,IL- AURORA,99,640,628,652,04-08-2020
155,IL- BLUE ISLAND,89,1550,1521,1579,04-08-2020
156,IL- CHICAGO,89,5187,5088,5286,04-08-2020
158,IL- ELGIN,102,1503,1475,1531,04-08-2020
161,IL- EVANSTON,93,2070,2031,2109,04-08-2020
163,IL- HINSDALE,94,981,963,999,04-08-2020
164,IL- JOLIET,96,1327,1302,1352,04-08-2020
166,IL- MELROSE PARK,94,2725,2673,2777,04-08-2020
170,IL- PEORIA,81,203,199,207,04-08-2020
171,IL- ROCKFORD,88,785,770,800,04-08-2020
172,IL- SPRINGFIELD,80,136,134,138,04-08-2020
173,IL- URBANA,81,97,95,99,04-08-2020
175,IL- BLOOMINGTON,86,111,109,113,04-08-2020
179,IN- EVANSVILLE,80,41,41,41,04-08-2020
180,IN- FORT WAYNE,80,105,103,107,04-08-2020
181,IN- GARY,87,691,678,704,04-08-2020
183,IN- INDIANAPOLIS,85,2059,2019,2099,04-08-2020
184,IN- LAFAYETTE,82,92,91,93,04-08-2020
185,IN- MUNCIE,82,61,60,62,04-08-2020
186,IN- MUNSTER,87,511,502,520,04-08-2020
187,IN- SOUTH BEND,83,354,347,361,04-08-2020
188,IN- TERRE HAUTE,80,25,25,25,04-08-2020
191,IA- DAVENPORT,80,121,119,123,04-08-2020
192,IA- DES MOINES,81,312,306,318,04-08-2020
193,IA- DUBUQUE,81,56,55,57,04-08-2020
194,IA- IOWA CITY,82,254,250,258,04-08-2020
195,IA- MASON CITY,80,0,0,0,04-08-2020
196,IA- SIOUX CITY,80,43,43,43,04-08-2020
197,IA- WATERLOO,80,29,29,29,04-08-2020
200,KS- TOPEKA,82,217,213,221,04-08-2020
201,KS- WICHITA,80,244,240,248,04-08-2020
203,KY- COVINGTON,82,194,191,197,04-08-2020
204,KY- LEXINGTON,81,493,484,502,04-08-2020
205,KY- LOUISVILLE,82,776,761,791,04-08-2020
207,KY- OWENSBORO,81,45,45,45,04-08-2020
208,KY- PADUCAH,80,1,1,1,04-08-2020
209,LA- ALEXANDRIA,83,183,180,186,04-08-2020
210,LA- BATON ROUGE,99,3026,2968,3084,04-08-2020
212,LA- HOUMA,100,898,881,915,04-08-2020
213,LA- LAFAYETTE,85,712,698,726,04-08-2020
214,LA- LAKE CHARLES,83,147,144,150,04-08-2020
216,LA- METAIRIE,131,3396,3334,3458,04-08-2020
217,LA- MONROE,81,79,78,80,04-08-2020
218,LA- NEW ORLEANS,115,5570,5469,5671,04-08-2020
219,LA- SHREVEPORT,84,717,704,730,04-08-2020
221,ME- BANGOR,81,85,84,86,04-08-2020
222,ME- PORTLAND,85,972,954,990,04-08-2020
223,MD- BALTIMORE,94,5815,5702,5928,04-08-2020
225,MD- SALISBURY,93,754,739,769,04-08-2020
226,MD- TAKOMA PARK,111,2542,2494,2590,04-08-2020
227,MA- BOSTON,97,11968,11739,12197,04-08-2020
230,MA- SPRINGFIELD,94,1408,1381,1435,04-08-2020
231,MA- WORCESTER,98,1874,1838,1910,04-08-2020
232,MI- ANN ARBOR,96,3435,3370,3500,04-08-2020
233,MI- DEARBORN,93,1417,1391,1443,04-08-2020
234,MI- DETROIT,95,4670,4582,4758,04-08-2020
235,MI- FLINT,92,1020,1001,1039,04-08-2020
238,MI- KALAMAZOO,83,308,302,314,04-08-2020
239,MI- LANSING,86,650,638,662,04-08-2020
240,MI- MARQUETTE,80,0,0,0,04-08-2020
242,MI- MUSKEGON,82,99,98,100,04-08-2020
243,MI- PETOSKEY,80,0,0,0,04-08-2020
244,MI- PONTIAC,96,1228,1205,1251,04-08-2020
245,MI- ROYAL OAK,92,2059,2020,2098,04-08-2020
246,MI- SAGINAW,82,365,358,372,04-08-2020
248,MI- ST JOSEPH,84,87,86,88,04-08-2020
249,MI- TRAVERSE CITY,80,20,20,20,04-08-2020
250,MN- DULUTH,80,21,21,21,04-08-2020
251,MN- MINNEAPOLIS,83,1795,1760,1830,04-08-2020
253,MN- ROCHESTER,81,225,221,229,04-08-2020
254,MN- ST CLOUD,82,101,99,103,04-08-2020
256,MN- ST PAUL,85,735,721,749,04-08-2020
257,MS- GULFPORT,96,767,753,781,04-08-2020
258,MS- HATTIESBURG,87,558,547,569,04-08-2020
259,MS- JACKSON,86,1732,1697,1767,04-08-2020
261,MS- OXFORD,84,140,137,143,04-08-2020
262,MS- TUPELO,83,323,316,330,04-08-2020
263,MO- CAPE GIRARDEAU,80,0,0,0,04-08-2020
264,MO- COLUMBIA,81,185,182,188,04-08-2020
267,MO- JOPLIN,80,14,14,14,04-08-2020
268,MO- KANSAS CITY,85,2841,2786,2896,04-08-2020
270,MO- SPRINGFIELD,81,201,197,205,04-08-2020
273,MO- ST LOUIS,82,1606,1575,1637,04-08-2020
274,MT- BILLINGS,83,402,394,410,04-08-2020
275,MT- GREAT FALLS,80,51,51,51,04-08-2020
276,MT- MISSOULA,82,150,147,153,04-08-2020
277,NE- LINCOLN,89,1119,1098,1140,04-08-2020
278,NE- OMAHA,95,5484,5382,5586,04-08-2020
279,NV- LAS VEGAS,97,4363,4280,4446,04-08-2020
280,NV- RENO,86,738,724,752,04-08-2020
281,NH- LEBANON,90,643,631,655,04-08-2020
282,NH- MANCHESTER,85,645,633,657,04-08-2020
283,NJ- CAMDEN,102,11198,10984,11412,04-08-2020
284,NJ- HACKENSACK,126,11248,11042,11454,04-08-2020
285,NJ- MORRISTOWN,139,7345,7208,7482,04-08-2020
288,NJ- NEW BRUNSWICK,119,6920,6791,7049,04-08-2020
289,NJ- NEWARK,116,11591,11376,11806,04-08-2020
291,NJ- PATERSON,119,2981,2926,3036,04-08-2020
293,NM- ALBUQUERQUE,82,515,505,525,04-08-2020
295,NY- ALBANY,121,12974,12730,13218,04-08-2020
296,NY- BINGHAMTON,94,800,785,815,04-08-2020
297,NY- BRONX,160,19136,18789,19483,04-08-2020
299,NY- BUFFALO,91,2547,2498,2596,04-08-2020
300,NY- ELMIRA,89,583,572,594,04-08-2020
301,NY- EAST LONG ISLAND,169,64428,63253,65603,04-08-2020
304,NY- ROCHESTER,95,2902,2846,2958,04-08-2020
307,NY- SYRACUSE,90,1752,1718,1786,04-08-2020
308,NY- WHITE PLAINS,152,14318,14059,14577,04-08-2020
309,NC- ASHEVILLE,82,213,209,217,04-08-2020
311,NC- CHARLOTTE,92,4319,4235,4403,04-08-2020
312,NC- DURHAM,84,1373,1346,1400,04-08-2020
313,NC- GREENSBORO,85,637,625,649,04-08-2020
314,NC- GREENVILLE,81,255,250,260,04-08-2020
315,NC- HICKORY,85,223,219,227,04-08-2020
318,NC- RALEIGH,89,2615,2565,2665,04-08-2020
319,NC- WILMINGTON,84,305,299,311,04-08-2020
320,NC- WINSTON-SALEM,84,1007,987,1027,04-08-2020
321,ND- BISMARCK,81,87,86,88,04-08-2020
322,ND- FARGO MOORHEAD -MN,80,9,9,9,04-08-2020
323,ND- GRAND FORKS,80,0,0,0,04-08-2020
324,ND- MINOT,80,15,15,15,04-08-2020
325,OH- AKRON,90,1527,1498,1556,04-08-2020
326,OH- CANTON,87,980,961,999,04-08-2020
327,OH- CINCINNATI,85,1587,1556,1618,04-08-2020
328,OH- CLEVELAND,89,5012,4916,5108,04-08-2020
329,OH- COLUMBUS,84,2128,2085,2171,04-08-2020
330,OH- DAYTON,83,680,666,694,04-08-2020
331,OH- ELYRIA,94,639,627,651,04-08-2020
332,OH- KETTERING,85,387,380,394,04-08-2020
334,OH- TOLEDO,86,1551,1521,1581,04-08-2020
335,OH- YOUNGSTOWN,85,854,838,870,04-08-2020
336,OK- LAWTON,83,139,136,142,04-08-2020
339,OK- OKLAHOMA CITY,89,3782,3708,3856,04-08-2020
340,OK- TULSA,83,932,912,952,04-08-2020
341,OR- BEND,87,182,179,185,04-08-2020
342,OR- EUGENE,85,415,407,423,04-08-2020
343,OR- MEDFORD,80,50,49,51,04-08-2020
344,OR- PORTLAND,87,2466,2418,2514,04-08-2020
345,OR- SALEM,91,295,290,300,04-08-2020
346,PA- ALLENTOWN,102,4459,4373,4545,04-08-2020
347,PA- ALTOONA,82,84,82,86,04-08-2020
350,PA- DANVILLE,83,312,306,318,04-08-2020
351,PA- ERIE,82,313,307,319,04-08-2020
352,PA- HARRISBURG,87,970,951,989,04-08-2020
354,PA- JOHNSTOWN,81,72,71,73,04-08-2020
355,PA- LANCASTER,92,907,889,925,04-08-2020
356,PA- PHILADELPHIA,95,12093,11859,12327,04-08-2020
357,PA- PITTSBURGH,82,1839,1803,1875,04-08-2020
358,PA- READING,92,1079,1058,1100,04-08-2020
359,PA- SAYRE,88,227,223,231,04-08-2020
360,PA- SCRANTON,95,837,821,853,04-08-2020
362,PA- WILKES-BARRE,90,420,412,428,04-08-2020
363,PA- YORK,89,487,478,496,04-08-2020
365,SC- CHARLESTON,99,3453,3385,3521,04-08-2020
366,SC- COLUMBIA,110,7223,7085,7361,04-08-2020
367,SC- FLORENCE,92,962,942,982,04-08-2020
368,SC- GREENVILLE,99,2839,2784,2894,04-08-2020
369,SC- SPARTANBURG,95,961,942,980,04-08-2020
371,SD- SIOUX FALLS,81,232,228,236,04-08-2020
373,TN- CHATTANOOGA,81,189,186,192,04-08-2020
374,TN- JACKSON,80,19,19,19,04-08-2020
375,TN- JOHNSON CITY,80,25,25,25,04-08-2020
376,TN- KINGSPORT,80,7,7,7,04-08-2020
377,TN- KNOXVILLE,80,84,83,85,04-08-2020
379,TN- MEMPHIS,83,1431,1404,1458,04-08-2020
380,TN- NASHVILLE,85,2713,2661,2765,04-08-2020
382,TX- ABILENE,80,28,28,28,04-08-2020
383,TX- AMARILLO,80,43,42,44,04-08-2020
385,TX- AUSTIN,100,4542,4454,4630,04-08-2020
386,TX- BEAUMONT,86,495,485,505,04-08-2020
388,TX- BRYAN,93,515,505,525,04-08-2020
390,TX- CORPUS CHRISTI,81,226,222,230,04-08-2020
391,TX- DALLAS,97,12855,12605,13105,04-08-2020
393,TX- EL PASO,84,674,661,687,04-08-2020
394,TX- FORT WORTH,97,5286,5183,5389,04-08-2020
396,TX- HARLINGEN,83,336,330,342,04-08-2020
397,TX- HOUSTON,93,14430,14147,14713,04-08-2020
399,TX- LONGVIEW,84,194,191,197,04-08-2020
400,TX- LUBBOCK,82,294,289,299,04-08-2020
402,TX- MCALLEN,83,313,307,319,04-08-2020
406,TX- ODESSA,82,153,150,156,04-08-2020
411,TX- SAN ANGELO,81,28,28,28,04-08-2020
412,TX- SAN ANTONIO,98,8262,8102,8422,04-08-2020
413,TX- TEMPLE,93,760,745,775,04-08-2020
416,TX- TYLER,87,689,675,703,04-08-2020
417,TX- VICTORIA,81,58,57,59,04-08-2020
418,TX- WACO,100,733,719,747,04-08-2020
420,TX- WICHITA FALLS,83,168,165,171,04-08-2020
421,UT- OGDEN,85,245,241,249,04-08-2020
422,UT- PROVO,85,288,283,293,04-08-2020
423,UT- SALT LAKE CITY,83,862,845,879,04-08-2020
424,VT- BURLINGTON,97,1757,1723,1791,04-08-2020
426,VA- ARLINGTON,96,3015,2957,3073,04-08-2020
427,VA- CHARLOTTESVILLE,82,168,165,171,04-08-2020
428,VA- LYNCHBURG,80,1,1,1,04-08-2020
429,VA- NEWPORT NEWS,85,421,413,429,04-08-2020
430,VA- NORFOLK,83,565,554,576,04-08-2020
431,VA- RICHMOND,83,1065,1044,1086,04-08-2020
432,VA- ROANOKE,80,15,15,15,04-08-2020
435,VA- WINCHESTER,85,305,299,311,04-08-2020
437,WA- EVERETT,181,5460,5361,5559,04-08-2020
438,WA- OLYMPIA,128,2072,2033,2111,04-08-2020
439,WA- SEATTLE,141,21965,21562,22368,04-08-2020
440,WA- SPOKANE,92,2881,2826,2936,04-08-2020
441,WA- TACOMA,157,6169,6055,6283,04-08-2020
442,WA- YAKIMA,100,740,726,754,04-08-2020
443,WV- CHARLESTON,80,31,31,31,04-08-2020
444,WV- HUNTINGTON,80,0,0,0,04-08-2020
445,WV- MORGANTOWN,80,40,40,40,04-08-2020
446,WI- APPLETON,84,155,152,158,04-08-2020
447,WI- GREEN BAY,81,141,139,143,04-08-2020
448,WI- LA CROSSE,81,102,100,104,04-08-2020
449,WI- MADISON,87,1300,1275,1325,04-08-2020
450,WI- MARSHFIELD,81,65,64,66,04-08-2020
451,WI- MILWAUKEE,88,4489,4403,4575,04-08-2020
452,WI- NEENAH,85,172,169,175,04-08-2020
456,WI- WAUSAU,80,17,17,17,04-08-2020
457,WY- CASPER,82,129,127,131,04-08-2020
303,NY- NEW YORK,145,66329,65116,67542,04-08-2020
