region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,85.62,248,229,281,83.42,89.03,248 [229 - 281],85.62% [83.42% - 89.03%],475,289,763,03-03-2021
2,AL- DOTHAN,81.58,14,13,16,80.98,84.07,14 [13 - 16],81.58% [80.98% - 84.07%],21,13,54,03-03-2021
5,AL- HUNTSVILLE,85.64,46,42,55,82.98,89.31,46 [42 - 55],85.64% [82.98% - 89.31%],106,56,175,03-03-2021
6,AL- MOBILE,85.5,80,75,90,83.89,88.82,80 [75 - 90],85.5% [83.89% - 88.82%],157,111,252,03-03-2021
7,AL- MONTGOMERY,83.49,21,20,24,82.65,84.66,21 [20 - 24],83.49% [82.65% - 84.66%],54,41,72,03-03-2021
9,AL- TUSCALOOSA,84.71,28,26,31,83.61,89.32,28 [26 - 31],84.71% [83.61% - 89.32%],47,36,93,03-03-2021
11,AZ- MESA,86.41,51,48,56,84.65,89.34,51 [48 - 56],86.41% [84.65% - 89.34%],127,92,185,03-03-2021
12,AZ- PHOENIX,84.13,122,115,137,82.89,86.17,122 [115 - 137],84.13% [82.89% - 86.17%],313,219,467,03-03-2021
14,AZ- SUN CITY,82.35,7,7,8,81.73,83.21,7 [7 - 8],82.35% [81.73% - 83.21%],19,14,26,03-03-2021
15,AZ- TUCSON,83.96,43,40,47,82.77,85.55,43 [40 - 47],83.96% [82.77% - 85.55%],100,70,140,03-03-2021
16,AR- FORT SMITH,81.8,14,12,15,81.09,82.58,14 [12 - 15],81.8% [81.09% - 82.58%],23,14,33,03-03-2021
18,AR- JONESBORO,81.66,7,6,10,80.0,83.87,7 [6 - 10],81.66% [80.0% - 83.87%],15,0,35,03-03-2021
19,AR- LITTLE ROCK,84.42,140,127,178,82.03,91.57,140 [127 - 178],84.42% [82.03% - 91.57%],255,117,668,03-03-2021
21,AR- SPRINGDALE,88.04,42,39,51,84.82,94.57,42 [39 - 51],88.04% [84.82% - 94.57%],85,51,154,03-03-2021
22,AR- TEXARKANA,83.98,21,20,27,82.86,91.02,21 [20 - 27],83.98% [82.86% - 91.02%],39,28,108,03-03-2021
23,CA- ORANGE CO.,81.27,36,33,39,80.9,81.8,36 [33 - 39],81.27% [80.9% - 81.8%],97,69,138,03-03-2021
25,CA- BAKERSFIELD,81.8,21,19,23,81.16,82.43,21 [19 - 23],81.8% [81.16% - 82.43%],65,42,88,03-03-2021
31,CA- CHICO,81.25,0,0,1,80.47,81.41,0 [0 - 1],81.25% [80.47% - 81.41%],8,3,9,03-03-2021
33,CA- CONTRA COSTA CO.,83.25,29,26,32,82.25,84.79,29 [26 - 32],83.25% [82.25% - 84.79%],65,45,96,03-03-2021
43,CA- FRESNO,83.55,31,29,34,82.5,84.77,31 [29 - 34],83.55% [82.5% - 84.77%],81,57,109,03-03-2021
56,CA- LOS ANGELES,81.9,161,152,173,81.38,82.55,161 [152 - 173],81.9% [81.38% - 82.55%],471,342,632,03-03-2021
58,CA- MODESTO,85.18,34,32,37,83.43,86.92,34 [32 - 37],85.18% [83.43% - 86.92%],89,59,119,03-03-2021
62,CA- NAPA,83.09,7,6,7,82.58,83.26,7 [6 - 7],83.09% [82.58% - 83.26%],18,15,19,03-03-2021
65,CA- ALAMEDA CO.,80.89,12,11,13,80.59,81.21,12 [11 - 13],80.89% [80.59% - 81.21%],30,20,41,03-03-2021
69,CA- PALM SPR/RANCHO MIR.,80.57,0,0,0,80.38,80.76,0 [0 - 0],80.57% [80.38% - 80.76%],6,4,8,03-03-2021
73,CA- REDDING,83.51,21,19,23,82.13,85.36,21 [19 - 23],83.51% [82.13% - 85.36%],38,23,58,03-03-2021
77,CA- SACRAMENTO,82.76,57,53,63,81.99,84.03,57 [53 - 63],82.76% [81.99% - 84.03%],132,95,193,03-03-2021
78,CA- SALINAS,81.77,7,6,7,81.13,82.4,7 [6 - 7],81.77% [81.13% - 82.4%],14,9,19,03-03-2021
79,CA- SAN BERNARDINO,81.61,27,25,30,81.16,82.16,27 [25 - 30],81.61% [81.16% - 82.16%],93,67,125,03-03-2021
80,CA- SAN DIEGO,82.73,71,67,77,81.92,83.71,71 [67 - 77],82.73% [81.92% - 83.71%],192,135,261,03-03-2021
81,CA- SAN FRANCISCO,81.03,22,20,24,80.77,81.52,22 [20 - 24],81.03% [80.77% - 81.52%],52,39,77,03-03-2021
82,CA- SAN JOSE,83.47,43,40,48,82.51,85.19,43 [40 - 48],83.47% [82.51% - 85.19%],105,76,157,03-03-2021
83,CA- SAN LUIS OBISPO,83.07,7,7,7,81.97,84.17,7 [7 - 7],83.07% [81.97% - 84.17%],14,9,19,03-03-2021
85,CA- SAN MATEO CO.,82.04,21,20,24,81.45,83.15,21 [20 - 24],82.04% [81.45% - 83.15%],55,39,85,03-03-2021
86,CA- SANTA BARBARA,83.0,14,13,14,82.17,84.04,14 [13 - 14],83.0% [82.17% - 84.04%],29,21,39,03-03-2021
87,CA- SANTA CRUZ,82.79,6,5,7,81.95,82.79,6 [5 - 7],82.79% [81.95% - 82.79%],10,7,10,03-03-2021
89,CA- SANTA ROSA,82.15,18,16,20,81.56,83.12,18 [16 - 20],82.15% [81.56% - 83.12%],40,29,58,03-03-2021
91,CA- STOCKTON,83.01,13,12,14,82.16,84.05,13 [12 - 14],83.01% [82.16% - 84.05%],32,23,43,03-03-2021
96,CA- VENTURA,81.97,13,12,14,81.4,82.61,13 [12 - 14],81.97% [81.4% - 82.61%],31,22,41,03-03-2021
101,CO- BOULDER,87.37,21,19,23,85.47,91.37,21 [19 - 23],87.37% [85.47% - 91.37%],35,26,54,03-03-2021
