region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,96.89,1199,1126,1270,91.46,103.14,1199 [1126 - 1270],96.89% [91.46% - 103.14%],1426,968,1954,01-26-2021
2,AL- DOTHAN,92.88,147,142,156,90.69,96.19,147 [142 - 156],92.88% [90.69% - 96.19%],171,142,215,01-26-2021
5,AL- HUNTSVILLE,90.69,153,147,161,88.78,93.09,153 [147 - 161],90.69% [88.78% - 93.09%],201,165,246,01-26-2021
6,AL- MOBILE,96.35,410,390,435,91.94,102.19,410 [390 - 435],96.35% [91.94% - 102.19%],467,341,634,01-26-2021
7,AL- MONTGOMERY,111.69,433,410,473,101.86,127.54,433 [410 - 473],111.69% [101.86% - 127.54%],490,338,735,01-26-2021
9,AL- TUSCALOOSA,95.23,133,125,143,89.32,100.04,133 [125 - 143],95.23% [89.32% - 100.04%],152,93,200,01-26-2021
11,AZ- MESA,112.58,505,480,542,105.05,121.41,505 [480 - 542],112.58% [105.05% - 121.41%],645,496,820,01-26-2021
12,AZ- PHOENIX,99.42,1104,1051,1178,94.98,104.57,1104 [1051 - 1178],99.42% [94.98% - 104.57%],1471,1135,1861,01-26-2021
14,AZ- SUN CITY,90.99,61,58,65,88.4,93.7,61 [58 - 65],90.99% [88.4% - 93.7%],89,68,111,01-26-2021
15,AZ- TUCSON,116.89,817,773,894,104.33,136.22,817 [773 - 894],116.89% [104.33% - 136.22%],931,614,1419,01-26-2021
16,AR- FORT SMITH,92.1,131,125,139,89.52,95.46,131 [125 - 139],92.1% [89.52% - 95.46%],155,122,198,01-26-2021
18,AR- JONESBORO,87.3,53,50,56,85.75,88.74,53 [50 - 56],87.3% [85.75% - 88.74%],66,52,79,01-26-2021
19,AR- LITTLE ROCK,89.2,445,425,470,86.95,91.26,445 [425 - 470],89.2% [86.95% - 91.26%],531,401,650,01-26-2021
21,AR- SPRINGDALE,105.35,234,222,248,98.16,113.49,234 [222 - 248],105.35% [98.16% - 113.49%],268,192,354,01-26-2021
22,AR- TEXARKANA,90.61,91,87,96,87.65,93.98,91 [87 - 96],90.61% [87.65% - 93.98%],104,75,137,01-26-2021
23,CA- ORANGE CO.,93.32,843,807,884,90.31,96.23,843 [807 - 884],93.32% [90.31% - 96.23%],1019,789,1242,01-26-2021
25,CA- BAKERSFIELD,90.43,315,301,332,88.13,92.72,315 [301 - 332],90.43% [88.13% - 92.72%],377,294,460,01-26-2021
31,CA- CHICO,87.34,41,39,43,85.94,88.59,41 [39 - 43],87.34% [85.94% - 88.59%],47,38,55,01-26-2021
33,CA- CONTRA COSTA CO.,88.54,132,126,139,86.44,90.48,132 [126 - 139],88.54% [86.44% - 90.48%],171,129,210,01-26-2021
43,CA- FRESNO,95.07,271,259,283,91.87,98.18,271 [259 - 283],95.07% [91.87% - 98.18%],344,271,415,01-26-2021
56,CA- LOS ANGELES,98.26,3889,3689,4092,92.64,104.05,3889 [3689 - 4092],98.26% [92.64% - 104.05%],4530,3136,5964,01-26-2021
58,CA- MODESTO,91.05,138,131,145,88.49,93.73,138 [131 - 145],91.05% [88.49% - 93.73%],190,146,236,01-26-2021
62,CA- NAPA,88.76,41,38,44,86.87,90.82,41 [38 - 44],88.76% [86.87% - 90.82%],51,40,63,01-26-2021
65,CA- ALAMEDA CO.,84.94,117,110,125,83.52,86.48,117 [110 - 125],84.94% [83.52% - 86.48%],167,119,219,01-26-2021
