region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,85.02,242,234,256,84.38,85.9,242 [234 - 256],85.02% [84.38% - 85.9%],424,370,498,03-03-2021
2,AL- DOTHAN,83.09,8,7,11,82.56,83.54,8 [7 - 11],83.09% [82.56% - 83.54%],41,34,47,03-03-2021
5,AL- HUNTSVILLE,85.8,68,65,71,85.27,86.44,68 [65 - 71],85.8% [85.27% - 86.44%],109,99,121,03-03-2021
6,AL- MOBILE,85.74,92,89,97,85.22,86.44,92 [89 - 97],85.74% [85.22% - 86.44%],164,149,184,03-03-2021
7,AL- MONTGOMERY,84.98,34,33,36,84.59,85.43,34 [33 - 36],84.98% [84.59% - 85.43%],77,71,84,03-03-2021
9,AL- TUSCALOOSA,86.31,30,29,32,85.61,87.52,30 [29 - 32],86.31% [85.61% - 87.52%],63,56,75,03-03-2021
11,AZ- MESA,90.15,98,95,101,89.34,91.06,98 [95 - 101],90.15% [89.34% - 91.06%],201,185,219,03-03-2021
12,AZ- PHOENIX,86.55,239,232,248,86.03,87.25,239 [232 - 248],86.55% [86.03% - 87.25%],496,457,549,03-03-2021
14,AZ- SUN CITY,84.07,15,14,16,83.7,84.32,15 [14 - 16],84.07% [83.7% - 84.32%],33,30,35,03-03-2021
15,AZ- TUCSON,85.82,72,69,74,85.31,86.34,72 [69 - 74],85.82% [85.31% - 86.34%],147,134,160,03-03-2021
16,AR- FORT SMITH,82.97,20,19,21,82.65,83.28,20 [19 - 21],82.97% [82.65% - 83.28%],38,34,42,03-03-2021
18,AR- JONESBORO,81.55,7,6,8,81.22,82.21,7 [6 - 8],81.55% [81.22% - 82.21%],14,11,20,03-03-2021
19,AR- LITTLE ROCK,83.4,115,110,127,82.88,84.37,115 [110 - 127],83.4% [82.88% - 84.37%],196,166,252,03-03-2021
21,AR- SPRINGDALE,87.76,51,49,53,87.0,88.8,51 [49 - 53],87.76% [87.0% - 88.8%],82,74,93,03-03-2021
22,AR- TEXARKANA,83.27,16,15,19,82.86,83.98,16 [15 - 19],83.27% [82.86% - 83.98%],32,28,39,03-03-2021
23,CA- ORANGE CO.,82.37,82,80,85,82.14,82.59,82 [80 - 85],82.37% [82.14% - 82.59%],181,164,198,03-03-2021
25,CA- BAKERSFIELD,83.93,59,57,61,83.57,84.29,59 [57 - 61],83.93% [83.57% - 84.29%],142,129,155,03-03-2021
31,CA- CHICO,82.03,7,7,7,81.72,82.34,7 [7 - 7],82.03% [81.72% - 82.34%],13,11,15,03-03-2021
33,CA- CONTRA COSTA CO.,84.34,45,43,47,83.94,84.79,45 [43 - 47],84.34% [83.94% - 84.79%],87,79,96,03-03-2021
43,CA- FRESNO,86.0,65,63,67,85.56,86.48,65 [63 - 67],86.0% [85.56% - 86.48%],137,127,148,03-03-2021
56,CA- LOS ANGELES,83.78,416,406,428,83.47,84.09,416 [406 - 428],83.78% [83.47% - 84.09%],937,860,1015,03-03-2021
58,CA- MODESTO,88.03,67,65,70,87.33,88.67,67 [65 - 70],88.03% [87.33% - 88.67%],138,126,149,03-03-2021
62,CA- NAPA,82.75,7,7,7,82.58,83.44,7 [7 - 7],82.75% [82.58% - 83.44%],16,15,20,03-03-2021
65,CA- ALAMEDA CO.,82.28,29,28,30,82.04,82.49,29 [28 - 30],82.28% [82.04% - 82.49%],77,69,84,03-03-2021
69,CA- PALM SPR/RANCHO MIR.,81.8,7,7,7,81.71,81.99,7 [7 - 7],81.8% [81.71% - 81.99%],19,18,21,03-03-2021
73,CA- REDDING,82.22,18,16,19,81.85,82.77,18 [16 - 19],82.22% [81.85% - 82.77%],24,20,30,03-03-2021
77,CA- SACRAMENTO,84.39,105,101,109,84.08,84.72,105 [101 - 109],84.39% [84.08% - 84.72%],210,195,226,03-03-2021
78,CA- SALINAS,83.53,11,10,12,83.4,84.04,11 [10 - 12],83.53% [83.4% - 84.04%],28,27,32,03-03-2021
79,CA- SAN BERNARDINO,83.84,89,86,92,83.56,84.13,89 [86 - 92],83.84% [83.56% - 84.13%],222,206,239,03-03-2021
80,CA- SAN DIEGO,84.82,156,152,161,84.41,85.23,156 [152 - 161],84.82% [84.41% - 85.23%],339,310,368,03-03-2021
81,CA- SAN FRANCISCO,81.56,39,37,42,81.4,81.71,39 [37 - 42],81.56% [81.4% - 81.71%],79,71,87,03-03-2021
82,CA- SAN JOSE,84.99,73,71,76,84.53,85.45,73 [71 - 76],84.99% [84.53% - 85.45%],151,137,165,03-03-2021
83,CA- SAN LUIS OBISPO,85.26,9,8,10,84.82,85.48,9 [8 - 10],85.26% [84.82% - 85.48%],24,22,25,03-03-2021
85,CA- SAN MATEO CO.,82.56,35,34,37,82.34,82.89,35 [34 - 37],82.56% [82.34% - 82.89%],69,63,78,03-03-2021
86,CA- SANTA BARBARA,84.76,23,22,24,84.45,85.28,23 [22 - 24],84.76% [84.45% - 85.28%],46,43,51,03-03-2021
87,CA- SANTA CRUZ,84.46,8,7,9,84.18,85.01,8 [7 - 9],84.46% [84.18% - 85.01%],16,15,18,03-03-2021
89,CA- SANTA ROSA,82.42,26,25,27,82.15,82.69,26 [25 - 27],82.42% [82.15% - 82.69%],45,40,50,03-03-2021
