region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,82.43,315,311,321,82.29,82.49,315 [311 - 321],82.43% [82.29% - 82.49%],205,193,210,09-22-2020
2,AL- DOTHAN,83.09,60,59,61,82.79,83.24,60 [59 - 61],83.09% [82.79% - 83.24%],41,37,43,09-22-2020
5,AL- HUNTSVILLE,82.5,77,77,77,82.45,82.55,77 [77 - 77],82.5% [82.45% - 82.55%],47,46,48,09-22-2020
6,AL- MOBILE,80.81,33,33,34,80.81,80.88,33 [33 - 34],80.81% [80.81% - 80.88%],23,23,25,09-22-2020
7,AL- MONTGOMERY,82.33,46,46,48,82.13,82.39,46 [46 - 48],82.33% [82.13% - 82.39%],36,33,37,09-22-2020
9,AL- TUSCALOOSA,83.81,55,55,57,83.51,84.11,55 [55 - 57],83.81% [83.51% - 84.11%],38,35,41,09-22-2020
11,AZ- MESA,82.42,66,65,69,82.27,82.58,66 [65 - 69],82.42% [82.27% - 82.58%],48,45,51,09-22-2020
12,AZ- PHOENIX,81.7,183,179,188,81.57,81.8,183 [179 - 188],81.7% [81.57% - 81.8%],129,119,136,09-22-2020
14,AZ- SUN CITY,80.99,7,7,8,80.86,81.11,7 [7 - 8],80.99% [80.86% - 81.11%],8,7,9,09-22-2020
15,AZ- TUCSON,84.52,146,142,153,83.92,85.11,146 [142 - 153],84.52% [83.92% - 85.11%],114,99,129,09-22-2020
16,AR- FORT SMITH,82.34,50,49,51,82.19,82.5,50 [49 - 51],82.34% [82.19% - 82.5%],30,28,32,09-22-2020
18,AR- JONESBORO,83.54,53,52,54,82.88,83.76,53 [52 - 54],83.54% [82.88% - 83.76%],32,26,34,09-22-2020
19,AR- LITTLE ROCK,81.84,181,178,186,81.63,81.92,181 [178 - 186],81.84% [81.63% - 81.92%],106,94,111,09-22-2020
21,AR- SPRINGDALE,87.0,122,120,125,86.15,87.66,122 [120 - 125],87.0% [86.15% - 87.66%],74,65,81,09-22-2020
22,AR- TEXARKANA,81.33,18,18,20,80.82,81.73,18 [18 - 20],81.33% [80.82% - 81.73%],13,8,17,09-22-2020
23,CA- ORANGE CO.,80.95,112,110,114,80.85,81.01,112 [110 - 114],80.95% [80.85% - 81.01%],73,65,77,09-22-2020
25,CA- BAKERSFIELD,81.49,71,71,73,81.41,81.55,71 [71 - 73],81.49% [81.41% - 81.55%],54,51,56,09-22-2020
31,CA- CHICO,82.03,18,18,19,81.56,82.03,18 [18 - 19],82.03% [81.56% - 82.03%],13,10,13,09-22-2020
33,CA- CONTRA COSTA CO.,81.6,46,46,47,81.55,81.75,46 [46 - 47],81.6% [81.55% - 81.75%],32,31,35,09-22-2020
43,CA- FRESNO,82.37,76,75,78,82.15,82.5,76 [75 - 78],82.37% [82.15% - 82.5%],54,49,57,09-22-2020
56,CA- LOS ANGELES,81.31,465,461,469,81.21,81.35,465 [461 - 469],81.31% [81.21% - 81.35%],324,299,334,09-22-2020
58,CA- MODESTO,81.92,45,45,47,81.8,82.04,45 [45 - 47],81.92% [81.8% - 82.04%],33,31,35,09-22-2020
62,CA- NAPA,81.72,14,14,14,81.72,81.72,14 [14 - 14],81.72% [81.72% - 81.72%],10,10,10,09-22-2020
65,CA- ALAMEDA CO.,80.98,45,45,46,80.92,81.04,45 [45 - 46],80.98% [80.92% - 81.04%],33,31,35,09-22-2020
69,CA- PALM SPR/RANCHO MIR.,81.04,13,13,14,80.95,81.04,13 [13 - 14],81.04% [80.95% - 81.04%],11,10,11,09-22-2020
73,CA- REDDING,80.65,7,7,7,80.65,80.65,7 [7 - 7],80.65% [80.65% - 80.65%],7,7,7,09-22-2020
