region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,114.2,1334,1286,1407,111.14,117.17,1334 [1286 - 1407],114.2% [111.14% - 117.17%],2888,2630,3139,12-21-2020,projected
2,AL- DOTHAN,103.49,149,144,157,101.99,105.83,149 [144 - 157],103.49% [101.99% - 105.83%],312,292,343,12-21-2020,projected
5,AL- HUNTSVILLE,133.83,517,498,546,124.57,144.79,517 [498 - 546],133.83% [124.57% - 144.79%],1012,838,1218,12-21-2020,projected
6,AL- MOBILE,100.58,266,255,279,98.94,102.19,266 [255 - 279],100.58% [98.94% - 102.19%],588,541,634,12-21-2020,projected
7,AL- MONTGOMERY,113.38,252,242,265,108.98,117.58,252 [242 - 265],113.38% [108.98% - 117.58%],516,448,581,12-21-2020,projected
9,AL- TUSCALOOSA,120.88,202,193,211,113.37,128.1,202 [193 - 211],120.88% [113.37% - 128.1%],408,333,480,12-21-2020,projected
11,AZ- MESA,168.54,910,876,958,152.47,187.47,910 [876 - 958],168.54% [152.47% - 187.47%],1753,1435,2128,12-21-2020,projected
12,AZ- PHOENIX,141.86,2452,2356,2588,130.13,155.84,2452 [2356 - 2588],141.86% [130.13% - 155.84%],4686,3797,5745,12-21-2020,projected
14,AZ- SUN CITY,118.77,165,159,174,111.73,127.16,165 [159 - 174],118.77% [111.73% - 127.16%],314,257,382,12-21-2020,projected
15,AZ- TUCSON,135.74,659,635,691,130.4,141.13,659 [635 - 691],135.74% [130.4% - 141.13%],1407,1272,1543,12-21-2020,projected
16,AR- FORT SMITH,96.78,103,98,109,95.3,97.64,103 [98 - 109],96.78% [95.3% - 97.64%],215,196,226,12-21-2020,projected
18,AR- JONESBORO,99.03,79,76,82,97.7,100.46,79 [76 - 82],99.03% [97.7% - 100.46%],172,160,185,12-21-2020,projected
19,AR- LITTLE ROCK,99.49,555,533,587,96.01,103.08,555 [533 - 587],99.49% [96.01% - 103.08%],1125,924,1332,12-21-2020,projected
21,AR- SPRINGDALE,117.65,195,188,206,113.21,122.19,195 [188 - 206],117.65% [113.21% - 122.19%],398,351,446,12-21-2020,projected
22,AR- TEXARKANA,90.51,40,37,45,88.47,92.55,40 [37 - 45],90.51% [88.47% - 92.55%],103,83,123,12-21-2020,projected
23,CA- ORANGE CO.,131.91,2101,2022,2202,122.83,142.02,2101 [2022 - 2202],131.91% [122.83% - 142.02%],3972,3277,4745,12-21-2020,projected
25,CA- BAKERSFIELD,116.73,654,629,685,110.39,123.61,654 [629 - 685],116.73% [110.39% - 123.61%],1328,1099,1577,12-21-2020,projected
31,CA- CHICO,108.75,90,86,94,104.22,114.06,90 [86 - 94],108.75% [104.22% - 114.06%],184,155,218,12-21-2020,projected
33,CA- CONTRA COSTA CO.,110.25,251,243,262,108.21,111.95,251 [243 - 262],110.25% [108.21% - 111.95%],606,565,640,12-21-2020,projected
43,CA- FRESNO,192.97,1428,1376,1497,170.54,220.08,1428 [1376 - 1497],192.97% [170.54% - 220.08%],2579,2067,3198,12-21-2020,projected
56,CA- LOS ANGELES,156.14,10519,10124,11029,142.4,171.71,10.52K [10.12K - 11.03K],156.14% [142.4% - 171.71%],18886,15476,22747,12-21-2020,projected
58,CA- MODESTO,134.86,501,482,527,124.79,146.49,501 [482 - 527],134.86% [124.79% - 146.49%],943,770,1143,12-21-2020,projected
62,CA- NAPA,102.85,70,67,73,99.07,107.84,70 [67 - 73],102.85% [99.07% - 107.84%],133,111,162,12-21-2020,projected
65,CA- ALAMEDA CO.,107.67,484,466,509,102.82,113.18,484 [466 - 509],107.67% [102.82% - 113.18%],935,771,1121,12-21-2020,projected
69,CA- PALM SPR/RANCHO MIR.,180.85,630,606,661,161.39,203.17,630 [606 - 661],180.85% [161.39% - 203.17%],1062,857,1297,12-21-2020,projected
73,CA- REDDING,86.28,26,25,28,85.55,87.12,26 [25 - 28],86.28% [85.55% - 87.12%],68,60,77,12-21-2020,projected
77,CA- SACRAMENTO,116.48,873,840,916,110.02,123.67,873 [840 - 916],116.48% [110.02% - 123.67%],1745,1436,2089,12-21-2020,projected
78,CA- SALINAS,180.13,442,426,464,160.2,204.46,442 [426 - 464],180.13% [160.2% - 204.46%],794,636,987,12-21-2020,projected
79,CA- SAN BERNARDINO,265.58,6196,5975,6493,231.25,305.93,6196 [5975 - 6493],265.58% [231.25% - 305.93%],10730,8745,13063,12-21-2020,projected
80,CA- SAN DIEGO,154.85,2948,2833,3095,141.06,170.54,2948 [2833 - 3095],154.85% [141.06% - 170.54%],5264,4294,6368,12-21-2020,projected
81,CA- SAN FRANCISCO,90.51,248,239,261,89.44,91.53,248 [239 - 261],90.51% [89.44% - 91.53%],533,479,585,12-21-2020,projected
82,CA- SAN JOSE,116.68,527,507,553,112.15,121.47,527 [507 - 553],116.68% [112.15% - 121.47%],1110,973,1255,12-21-2020,projected
83,CA- SAN LUIS OBISPO,120.13,99,95,104,113.11,128.9,99 [95 - 104],120.13% [113.11% - 128.9%],183,151,223,12-21-2020,projected
85,CA- SAN MATEO CO.,96.77,221,213,232,94.17,99.62,221 [213 - 232],96.77% [94.17% - 99.62%],452,382,529,12-21-2020,projected
86,CA- SANTA BARBARA,98.74,83,80,87,97.39,99.77,83 [80 - 87],98.74% [97.39% - 99.77%],181,168,191,12-21-2020,projected
87,CA- SANTA CRUZ,147.97,137,132,144,134.87,163.01,137 [132 - 144],147.97% [134.87% - 163.01%],244,197,298,12-21-2020,projected
89,CA- SANTA ROSA,99.08,194,187,203,95.64,103.0,194 [187 - 203],99.08% [95.64% - 103.0%],355,291,428,12-21-2020,projected
91,CA- STOCKTON,129.01,258,247,271,120.08,138.7,258 [247 - 271],129.01% [120.08% - 138.7%],521,426,624,12-21-2020,projected
96,CA- VENTURA,130.16,399,385,418,121.96,139.63,399 [385 - 418],130.16% [121.96% - 139.63%],789,660,938,12-21-2020,projected
101,CO- BOULDER,97.26,29,27,30,95.79,98.32,29 [27 - 30],97.26% [95.79% - 98.32%],82,75,87,12-21-2020,projected
102,CO- COLORADO SPRINGS,122.8,163,155,172,118.45,127.05,163 [155 - 172],122.8% [118.45% - 127.05%],443,398,487,12-21-2020,projected
103,CO- DENVER,103.4,387,371,406,101.18,105.52,387 [371 - 406],103.4% [101.18% - 105.52%],1118,1012,1219,12-21-2020,projected
104,CO- FORT COLLINS,95.18,35,33,37,93.62,96.43,35 [33 - 37],95.18% [93.62% - 96.43%],97,87,105,12-21-2020,projected
105,CO- GRAND JUNCTION,108.28,96,92,102,106.14,110.56,96 [92 - 102],108.28% [106.14% - 110.56%],224,207,242,12-21-2020,projected
106,CO- GREELEY,102.65,64,61,67,100.98,104.58,64 [61 - 67],102.65% [100.98% - 104.58%],176,163,191,12-21-2020,projected
107,CO- PUEBLO,92.78,37,35,39,91.53,94.54,37 [35 - 39],92.78% [91.53% - 94.54%],102,92,116,12-21-2020,projected
