region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,94.35,1669,1600,1735,90.79,98.07,1669 [1600 - 1735],94.35% [90.79% - 98.07%],1212,911,1526,12-21-2020
2,AL- DOTHAN,90.32,188,180,198,87.91,93.25,188 [180 - 198],90.32% [87.91% - 93.25%],137,105,176,12-21-2020
5,AL- HUNTSVILLE,105.64,649,621,680,99.15,112.82,649 [621 - 680],105.64% [99.15% - 112.82%],482,360,617,12-21-2020
6,AL- MOBILE,88.44,333,320,348,86.27,90.85,333 [320 - 348],88.44% [86.27% - 90.85%],241,179,310,12-21-2020
7,AL- MONTGOMERY,94.62,310,298,324,91.13,98.89,310 [298 - 324],94.62% [91.13% - 98.89%],226,172,292,12-21-2020
9,AL- TUSCALOOSA,98.24,249,239,262,93.73,103.95,249 [239 - 262],98.24% [93.73% - 103.95%],182,137,239,12-21-2020
11,AZ- MESA,122.83,1138,1090,1196,111.72,135.86,1138 [1090 - 1196],122.83% [111.72% - 135.86%],848,628,1106,12-21-2020
12,AZ- PHOENIX,110.23,3063,2927,3234,102.1,120.07,3063 [2927 - 3234],110.23% [102.1% - 120.07%],2290,1674,3035,12-21-2020
14,AZ- SUN CITY,99.01,206,197,217,94.07,104.94,206 [197 - 217],99.01% [94.07% - 104.94%],154,114,202,12-21-2020
15,AZ- TUCSON,103.61,819,786,857,97.35,110.59,819 [786 - 857],103.61% [97.35% - 110.59%],596,438,772,12-21-2020
16,AR- FORT SMITH,87.34,127,122,133,85.39,89.52,127 [122 - 133],87.34% [85.39% - 89.52%],94,69,122,12-21-2020
18,AR- JONESBORO,87.52,93,90,98,86.08,89.85,93 [90 - 98],87.52% [86.08% - 89.85%],68,55,89,12-21-2020
19,AR- LITTLE ROCK,88.94,704,675,738,86.65,91.52,704 [675 - 738],88.94% [86.65% - 91.52%],516,384,665,12-21-2020
21,AR- SPRINGDALE,97.22,247,237,259,92.77,102.23,247 [237 - 259],97.22% [92.77% - 102.23%],182,135,235,12-21-2020
22,AR- TEXARKANA,84.39,59,55,62,82.76,85.71,59 [55 - 62],84.39% [82.76% - 85.71%],43,27,56,12-21-2020
23,CA- ORANGE CO.,105.68,2632,2527,2749,99.59,112.62,2632 [2527 - 2749],105.68% [99.59% - 112.62%],1965,1499,2496,12-21-2020
25,CA- BAKERSFIELD,96.48,814,784,850,92.64,100.99,814 [784 - 850],96.48% [92.64% - 100.99%],596,457,759,12-21-2020
31,CA- CHICO,92.81,110,106,116,89.84,96.41,110 [106 - 116],92.81% [89.84% - 96.41%],82,63,105,12-21-2020
33,CA- CONTRA COSTA CO.,91.33,314,303,326,90.18,93.03,314 [303 - 326],91.33% [90.18% - 93.03%],227,204,261,12-21-2020
43,CA- FRESNO,138.91,1794,1718,1881,124.02,156.74,1794 [1718 - 1881],138.91% [124.02% - 156.74%],1345,1005,1752,12-21-2020
56,CA- LOS ANGELES,120.32,13205,12651,13784,110.72,131.06,13.20K [12.65K - 13.78K],120.32% [110.72% - 131.06%],10000,7619,12665,12-21-2020
58,CA- MODESTO,107.75,634,607,667,100.83,115.89,634 [607 - 667],107.75% [100.83% - 115.89%],477,358,617,12-21-2020
62,CA- NAPA,91.0,85,81,89,88.25,93.92,85 [81 - 89],91.0% [88.25% - 93.92%],64,48,81,12-21-2020
65,CA- ALAMEDA CO.,93.41,608,584,637,90.18,97.19,608 [584 - 637],93.41% [90.18% - 97.19%],453,344,581,12-21-2020
69,CA- PALM SPR/RANCHO MIR.,137.74,791,757,825,123.87,152.84,791 [757 - 825],137.74% [123.87% - 152.84%],608,462,767,12-21-2020
73,CA- REDDING,82.13,31,29,33,81.39,82.87,31 [29 - 33],82.13% [81.39% - 82.87%],23,15,31,12-21-2020
77,CA- SACRAMENTO,96.85,1092,1048,1141,92.77,101.53,1092 [1048 - 1141],96.85% [92.77% - 101.53%],806,611,1030,12-21-2020
78,CA- SALINAS,133.09,556,531,586,119.34,150.11,556 [531 - 586],133.09% [119.34% - 150.11%],421,312,556,12-21-2020
79,CA- SAN BERNARDINO,181.82,7732,7412,8065,157.71,208.62,7732 [7412 - 8065],181.82% [157.71% - 208.62%],5887,4493,7437,12-21-2020
80,CA- SAN DIEGO,120.13,3714,3552,3882,110.3,131.05,3714 [3552 - 3882],120.13% [110.3% - 131.05%],2822,2131,3590,12-21-2020
81,CA- SAN FRANCISCO,84.44,311,300,325,83.39,85.62,311 [300 - 325],84.44% [83.39% - 85.62%],225,172,285,12-21-2020
82,CA- SAN JOSE,95.83,659,634,687,92.06,100.09,659 [634 - 687],95.83% [92.06% - 100.09%],479,365,608,12-21-2020
83,CA- SAN LUIS OBISPO,101.05,127,121,133,95.79,107.19,127 [121 - 133],101.05% [95.79% - 107.19%],96,72,124,12-21-2020
85,CA- SAN MATEO CO.,87.46,276,265,288,85.71,89.53,276 [265 - 288],87.46% [85.71% - 89.53%],201,154,257,12-21-2020
86,CA- SANTA BARBARA,87.66,103,99,108,85.9,89.73,103 [99 - 108],87.66% [85.9% - 89.73%],74,57,94,12-21-2020
87,CA- SANTA CRUZ,116.77,174,166,183,107.58,128.47,174 [166 - 183],116.77% [107.58% - 128.47%],132,99,174,12-21-2020
89,CA- SANTA ROSA,89.94,243,232,255,87.36,92.84,243 [232 - 255],89.94% [87.36% - 92.84%],185,137,239,12-21-2020
91,CA- STOCKTON,102.39,323,310,338,96.84,108.69,323 [310 - 338],102.39% [96.84% - 108.69%],238,179,305,12-21-2020
