region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,85.09,595,581,609,84.57,85.79,595 [581 - 609],85.09% [84.57% - 85.79%],430,386,489,11-02-2020
2,AL- DOTHAN,86.85,124,120,128,86.1,88.06,124 [120 - 128],86.85% [86.1% - 88.06%],91,81,107,11-02-2020
5,AL- HUNTSVILLE,84.79,126,124,129,84.68,85.11,126 [124 - 129],84.79% [84.68% - 85.11%],90,88,96,11-02-2020
6,AL- MOBILE,89.24,334,314,353,86.69,91.48,334 [314 - 353],89.24% [86.69% - 91.48%],264,191,328,11-02-2020
7,AL- MONTGOMERY,85.11,105,102,108,84.46,85.63,105 [102 - 108],85.11% [84.46% - 85.63%],79,69,87,11-02-2020
9,AL- TUSCALOOSA,85.11,68,67,69,84.91,85.11,68 [67 - 69],85.11% [84.91% - 85.11%],51,49,51,11-02-2020
11,AZ- MESA,87.12,194,190,198,86.41,87.88,194 [190 - 198],87.12% [86.41% - 87.88%],141,127,156,11-02-2020
12,AZ- PHOENIX,85.08,528,518,540,84.55,85.62,528 [518 - 540],85.08% [84.55% - 85.62%],385,345,426,11-02-2020
14,AZ- SUN CITY,83.09,35,34,36,82.72,83.33,35 [34 - 36],83.09% [82.72% - 83.33%],25,22,27,11-02-2020
15,AZ- TUCSON,84.24,146,142,155,83.45,85.47,146 [142 - 155],84.24% [83.45% - 85.47%],107,87,138,11-02-2020
16,AR- FORT SMITH,82.81,49,49,50,82.58,82.97,49 [49 - 50],82.81% [82.58% - 82.97%],36,33,38,11-02-2020
18,AR- JONESBORO,86.53,84,83,85,86.19,86.53,84 [83 - 85],86.53% [86.19% - 86.53%],59,56,59,11-02-2020
19,AR- LITTLE ROCK,82.6,208,204,216,82.36,83.0,208 [204 - 216],82.6% [82.36% - 83.0%],150,136,173,11-02-2020
21,AR- SPRINGDALE,85.77,85,83,88,85.2,86.43,85 [83 - 88],85.77% [85.2% - 86.43%],61,55,68,11-02-2020
22,AR- TEXARKANA,85.92,79,77,81,85.1,86.84,79 [77 - 81],85.92% [85.1% - 86.84%],58,50,67,11-02-2020
23,CA- ORANGE CO.,81.66,176,172,181,81.46,81.91,176 [172 - 181],81.66% [81.46% - 81.91%],127,112,146,11-02-2020
25,CA- BAKERSFIELD,81.24,63,62,64,81.16,81.33,63 [62 - 64],81.24% [81.16% - 81.33%],45,42,48,11-02-2020
31,CA- CHICO,82.19,21,19,22,81.09,82.19,21 [19 - 22],82.19% [81.09% - 82.19%],14,7,14,11-02-2020
33,CA- CONTRA COSTA CO.,81.85,49,49,52,81.65,82.05,49 [49 - 52],81.85% [81.65% - 82.05%],37,33,41,11-02-2020
43,CA- FRESNO,84.07,128,125,135,83.5,85.08,128 [125 - 135],84.07% [83.5% - 85.08%],93,80,116,11-02-2020
56,CA- LOS ANGELES,82.41,820,804,839,82.15,82.7,820 [804 - 839],82.41% [82.15% - 82.7%],598,534,669,11-02-2020
58,CA- MODESTO,82.44,58,55,60,81.8,82.79,58 [55 - 60],82.44% [81.8% - 82.79%],42,31,48,11-02-2020
62,CA- NAPA,81.03,7,7,7,80.69,81.2,7 [7 - 7],81.03% [80.69% - 81.2%],6,4,7,11-02-2020
65,CA- ALAMEDA CO.,81.42,64,62,67,81.18,81.69,64 [62 - 67],81.42% [81.18% - 81.69%],48,40,57,11-02-2020
69,CA- PALM SPR/RANCHO MIR.,82.09,31,30,32,81.9,82.28,31 [30 - 32],82.09% [81.9% - 82.28%],22,20,24,11-02-2020
73,CA- REDDING,81.2,18,17,20,81.11,81.2,18 [17 - 20],81.2% [81.11% - 81.2%],13,12,13,11-02-2020
77,CA- SACRAMENTO,82.3,151,148,156,81.99,82.74,151 [148 - 156],82.3% [81.99% - 82.74%],110,95,131,11-02-2020
78,CA- SALINAS,82.52,23,22,24,82.52,82.52,23 [22 - 24],82.52% [82.52% - 82.52%],20,20,20,11-02-2020
79,CA- SAN BERNARDINO,84.22,334,328,342,83.77,84.69,334 [328 - 342],84.22% [83.77% - 84.69%],244,218,271,11-02-2020
80,CA- SAN DIEGO,82.76,270,263,277,82.35,83.18,270 [263 - 277],82.76% [82.35% - 83.18%],194,165,224,11-02-2020
81,CA- SAN FRANCISCO,80.67,49,48,50,80.57,80.69,49 [48 - 50],80.67% [80.57% - 80.69%],34,29,35,11-02-2020
82,CA- SAN JOSE,82.18,91,88,94,81.82,82.51,91 [88 - 94],82.18% [81.82% - 82.51%],66,55,76,11-02-2020
83,CA- SAN LUIS OBISPO,81.54,7,7,7,81.54,81.54,7 [7 - 7],81.54% [81.54% - 81.54%],7,7,7,11-02-2020
85,CA- SAN MATEO CO.,80.82,28,28,29,80.7,80.82,28 [28 - 29],80.82% [80.7% - 80.82%],22,19,22,11-02-2020
86,CA- SANTA BARBARA,81.14,14,14,15,81.14,81.35,14 [14 - 15],81.14% [81.14% - 81.35%],11,11,13,11-02-2020
87,CA- SANTA CRUZ,82.23,12,11,13,81.39,82.23,12 [11 - 13],82.23% [81.39% - 82.23%],8,5,8,11-02-2020
89,CA- SANTA ROSA,81.34,35,34,36,81.34,81.34,35 [34 - 36],81.34% [81.34% - 81.34%],25,25,25,11-02-2020
91,CA- STOCKTON,82.45,35,35,36,82.16,82.63,35 [35 - 36],82.45% [82.16% - 82.63%],26,23,28,11-02-2020
96,CA- VENTURA,81.53,35,34,36,81.27,81.72,35 [34 - 36],81.53% [81.27% - 81.72%],24,20,27,11-02-2020
101,CO- BOULDER,90.53,68,65,71,88.84,92.84,68 [65 - 71],90.53% [88.84% - 92.84%],50,42,61,11-02-2020
102,CO- COLORADO SPRINGS,95.56,216,210,224,93.14,97.78,216 [210 - 224],95.56% [93.14% - 97.78%],161,136,184,11-02-2020
103,CO- DENVER,97.81,1137,1109,1167,95.66,100.16,1137 [1109 - 1167],97.81% [95.66% - 100.16%],851,748,963,11-02-2020
104,CO- FORT COLLINS,88.61,76,74,78,87.51,89.55,76 [74 - 78],88.61% [87.51% - 89.55%],55,48,61,11-02-2020
105,CO- GRAND JUNCTION,90.23,103,92,118,86.57,96.04,103 [92 - 118],90.23% [86.57% - 96.04%],81,52,127,11-02-2020
106,CO- GREELEY,91.45,117,113,121,89.65,93.26,117 [113 - 121],91.45% [89.65% - 93.26%],89,75,103,11-02-2020
107,CO- PUEBLO,87.14,75,73,78,86.27,87.89,75 [73 - 78],87.14% [86.27% - 87.89%],57,50,63,11-02-2020
109,CT- BRIDGEPORT,97.64,394,383,407,95.58,100.24,394 [383 - 407],97.64% [95.58% - 100.24%],299,264,343,11-02-2020
110,CT- HARTFORD,88.17,364,357,373,87.19,89.06,364 [357 - 373],88.17% [87.19% - 89.06%],266,234,295,11-02-2020
111,CT- NEW HAVEN,91.09,565,552,581,89.79,92.51,565 [552 - 581],91.09% [89.79% - 92.51%],427,377,482,11-02-2020
112,DE- WILMINGTON,82.42,61,60,63,82.04,82.58,61 [60 - 63],82.42% [82.04% - 82.58%],45,38,48,11-02-2020
113,DC- WASHINGTON,84.19,318,309,324,83.63,84.7,318 [309 - 324],84.19% [83.63% - 84.7%],230,199,258,11-02-2020
115,FL- BRADENTON,83.39,35,35,36,83.24,83.67,35 [35 - 36],83.39% [83.24% - 83.67%],24,23,26,11-02-2020
116,FL- CLEARWATER,81.77,40,39,41,81.53,81.95,40 [39 - 41],81.77% [81.53% - 81.95%],29,25,32,11-02-2020
118,FL- FORT LAUDERDALE,83.21,376,368,388,82.84,83.7,376 [368 - 388],83.21% [82.84% - 83.7%],279,247,322,11-02-2020
119,FL- FORT MYERS,82.8,146,143,150,82.51,83.11,146 [143 - 150],82.8% [82.51% - 83.11%],107,96,119,11-02-2020
120,FL- GAINESVILLE,82.17,56,54,58,81.9,82.23,56 [54 - 58],82.17% [81.9% - 82.23%],40,35,41,11-02-2020
122,FL- HUDSON,81.44,28,27,29,81.44,81.52,28 [27 - 29],81.44% [81.44% - 81.52%],18,18,19,11-02-2020
123,FL- JACKSONVILLE,82.38,164,161,169,82.2,82.71,164 [161 - 169],82.38% [82.2% - 82.71%],117,108,133,11-02-2020
124,FL- LAKELAND,81.97,28,28,29,81.87,82.06,28 [28 - 29],81.97% [81.87% - 82.06%],21,20,22,11-02-2020
127,FL- MIAMI,82.71,401,394,410,82.46,83.03,401 [394 - 410],82.71% [82.46% - 83.03%],292,265,327,11-02-2020
129,FL- OCALA,81.39,28,27,28,81.39,81.46,28 [27 - 28],81.39% [81.39% - 81.46%],19,19,20,11-02-2020
130,FL- ORLANDO,82.28,326,320,334,82.05,82.53,326 [320 - 334],82.28% [82.05% - 82.53%],236,212,262,11-02-2020
131,FL- ORMOND BEACH,81.15,28,28,29,81.09,81.39,28 [28 - 29],81.15% [81.09% - 81.39%],19,18,23,11-02-2020
133,FL- PANAMA CITY,82.41,21,21,22,82.11,82.86,21 [21 - 22],82.41% [82.11% - 82.86%],16,14,19,11-02-2020
134,FL- PENSACOLA,82.85,95,93,97,82.51,83.19,95 [93 - 97],82.85% [82.51% - 83.19%],67,59,75,11-02-2020
137,FL- SARASOTA,81.52,28,28,30,81.31,81.59,28 [28 - 30],81.52% [81.31% - 81.59%],22,19,23,11-02-2020
139,FL- ST PETERSBURG,81.5,33,32,34,81.25,81.63,33 [32 - 34],81.5% [81.25% - 81.63%],24,20,26,11-02-2020
140,FL- TALLAHASSEE,81.89,70,66,74,81.89,82.04,70 [66 - 74],81.89% [81.89% - 82.04%],51,51,55,11-02-2020
141,FL- TAMPA,81.88,112,110,115,81.69,82.11,112 [110 - 115],81.88% [81.69% - 82.11%],80,72,90,11-02-2020
142,GA- ALBANY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,11-02-2020
144,GA- ATLANTA,84.7,757,743,785,84.43,85.03,757 [743 - 785],84.7% [84.43% - 85.03%],563,531,603,11-02-2020
145,GA- AUGUSTA,82.08,65,63,68,82.0,82.2,65 [63 - 68],82.08% [82.0% - 82.2%],51,49,54,11-02-2020
146,GA- COLUMBUS,81.91,32,31,34,81.59,81.91,32 [31 - 34],81.91% [81.59% - 81.91%],24,20,24,11-02-2020
147,GA- MACON,82.01,63,61,64,81.97,82.1,63 [61 - 64],82.01% [81.97% - 82.1%],45,44,47,11-02-2020
148,GA- ROME,87.24,72,70,74,86.42,88.2,72 [70 - 74],87.24% [86.42% - 88.2%],53,47,60,11-02-2020
149,GA- SAVANNAH,83.01,82,79,87,82.77,83.06,82 [79 - 87],83.01% [82.77% - 83.06%],62,57,63,11-02-2020
151,ID- BOISE,85.68,162,157,166,85.1,86.4,162 [157 - 166],85.68% [85.1% - 86.4%],118,106,133,11-02-2020
152,ID- IDAHO FALLS,86.94,42,41,43,86.94,87.16,42 [41 - 43],86.94% [86.94% - 87.16%],32,32,33,11-02-2020
154,IL- AURORA,93.28,94,92,96,91.57,94.42,94 [92 - 96],93.28% [91.57% - 94.42%],70,61,76,11-02-2020
155,IL- BLUE ISLAND,85.4,186,182,190,84.77,85.99,186 [182 - 190],85.4% [84.77% - 85.99%],137,121,152,11-02-2020
156,IL- CHICAGO,85.34,620,606,634,84.72,85.93,620 [606 - 634],85.34% [84.72% - 85.93%],457,404,508,11-02-2020
158,IL- ELGIN,94.09,205,200,209,92.34,95.65,205 [200 - 209],94.09% [92.34% - 95.65%],153,134,170,11-02-2020
