region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.3,168,161,177,80.21,80.37,168 [161 - 177],80.3% [80.21% - 80.37%],25,18,31,04-28-2021,projected
2,AL- DOTHAN,80.3,28,27,29,80.23,80.3,28 [27 - 29],80.3% [80.23% - 80.3%],4,3,4,04-28-2021,projected
5,AL- HUNTSVILLE,80.43,55,53,60,80.32,80.59,55 [53 - 60],80.43% [80.32% - 80.59%],8,6,11,04-28-2021,projected
6,AL- MOBILE,82.21,424,404,441,81.51,82.77,424 [404 - 441],82.21% [81.51% - 82.77%],63,43,79,04-28-2021,projected
7,AL- MONTGOMERY,80.39,30,27,33,80.19,80.39,30 [27 - 33],80.39% [80.19% - 80.39%],6,3,6,04-28-2021,projected
9,AL- TUSCALOOSA,80.3,19,17,21,80.1,80.3,19 [17 - 21],80.3% [80.1% - 80.3%],3,1,3,04-28-2021,projected
11,AZ- MESA,81.16,153,146,164,80.81,81.67,153 [146 - 164],81.16% [80.81% - 81.67%],23,16,33,04-28-2021,projected
12,AZ- PHOENIX,80.66,335,321,359,80.48,80.98,335 [321 - 359],80.66% [80.48% - 80.98%],50,36,74,04-28-2021,projected
14,AZ- SUN CITY,80.49,28,27,30,80.37,80.62,28 [27 - 30],80.49% [80.37% - 80.62%],4,3,5,04-28-2021,projected
15,AZ- TUCSON,80.48,81,78,87,80.36,80.63,81 [78 - 87],80.48% [80.36% - 80.63%],12,9,16,04-28-2021,projected
16,AR- FORT SMITH,80.16,14,12,22,80.0,80.39,14 [12 - 22],80.16% [80.0% - 80.39%],2,0,5,04-28-2021,projected
18,AR- JONESBORO,80.22,14,14,14,80.22,80.22,14 [14 - 14],80.22% [80.22% - 80.22%],2,2,2,04-28-2021,projected
19,AR- LITTLE ROCK,80.24,96,89,105,80.16,80.29,96 [89 - 105],80.24% [80.16% - 80.29%],14,9,17,04-28-2021,projected
21,AR- SPRINGDALE,80.66,37,35,41,80.47,80.85,37 [35 - 41],80.66% [80.47% - 80.85%],7,5,9,04-28-2021,projected
22,AR- TEXARKANA,80.2,14,12,14,80.0,80.2,14 [12 - 14],80.2% [80.0% - 80.2%],2,0,2,04-28-2021,projected
23,CA- ORANGE CO.,80.1,51,48,54,80.08,80.13,51 [48 - 54],80.1% [80.08% - 80.13%],8,6,10,04-28-2021,projected
25,CA- BAKERSFIELD,80.11,26,24,28,80.08,80.17,26 [24 - 28],80.11% [80.08% - 80.17%],4,3,6,04-28-2021,projected
31,CA- CHICO,80.47,21,19,22,80.31,80.47,21 [19 - 22],80.47% [80.31% - 80.47%],3,2,3,04-28-2021,projected
33,CA- CONTRA COSTA CO.,80.4,51,48,54,80.35,80.5,51 [48 - 54],80.4% [80.35% - 80.5%],8,7,10,04-28-2021,projected
43,CA- FRESNO,80.18,28,26,30,80.13,80.26,28 [26 - 30],80.18% [80.13% - 80.26%],4,3,6,04-28-2021,projected
56,CA- LOS ANGELES,80.09,132,123,146,80.05,80.14,132 [123 - 146],80.09% [80.05% - 80.14%],22,13,34,04-28-2021,projected
58,CA- MODESTO,80.41,42,38,46,80.17,80.47,42 [38 - 46],80.41% [80.17% - 80.47%],7,3,8,04-28-2021,projected
62,CA- NAPA,80.17,7,7,7,80.17,80.17,7 [7 - 7],80.17% [80.17% - 80.17%],1,1,1,04-28-2021,projected
65,CA- ALAMEDA CO.,80.3,69,66,73,80.24,80.38,69 [66 - 73],80.3% [80.24% - 80.38%],10,8,13,04-28-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.09,6,5,7,80.0,80.09,6 [5 - 7],80.09% [80.0% - 80.09%],1,0,1,04-28-2021,projected
73,CA- REDDING,80.55,36,34,38,80.37,80.65,36 [34 - 38],80.55% [80.37% - 80.65%],6,4,7,04-28-2021,projected
77,CA- SACRAMENTO,80.4,120,116,129,80.33,80.5,120 [116 - 129],80.4% [80.33% - 80.5%],19,16,24,04-28-2021,projected
78,CA- SALINAS,80.13,7,7,7,80.13,80.13,7 [7 - 7],80.13% [80.13% - 80.13%],1,1,1,04-28-2021,projected
79,CA- SAN BERNARDINO,80.16,51,47,56,80.09,80.22,51 [47 - 56],80.16% [80.09% - 80.22%],9,5,13,04-28-2021,projected
80,CA- SAN DIEGO,80.24,106,100,112,80.17,80.31,106 [100 - 112],80.24% [80.17% - 80.31%],17,12,22,04-28-2021,projected
81,CA- SAN FRANCISCO,80.16,52,48,56,80.1,80.18,52 [48 - 56],80.16% [80.1% - 80.18%],8,5,9,04-28-2021,projected
82,CA- SAN JOSE,80.33,63,60,66,80.26,80.36,63 [60 - 66],80.33% [80.26% - 80.36%],10,8,11,04-28-2021,projected
83,CA- SAN LUIS OBISPO,80.44,14,13,14,80.44,80.44,14 [13 - 14],80.44% [80.44% - 80.44%],2,2,2,04-28-2021,projected
85,CA- SAN MATEO CO.,80.19,35,33,36,80.15,80.22,35 [33 - 36],80.19% [80.15% - 80.22%],5,4,6,04-28-2021,projected
86,CA- SANTA BARBARA,80.1,5,4,6,80.1,80.1,5 [4 - 6],80.1% [80.1% - 80.1%],1,1,1,04-28-2021,projected
87,CA- SANTA CRUZ,81.39,30,29,31,81.11,81.39,30 [29 - 31],81.39% [81.11% - 81.39%],5,4,5,04-28-2021,projected
89,CA- SANTA ROSA,80.05,7,7,8,80.05,80.11,7 [7 - 8],80.05% [80.05% - 80.11%],1,1,2,04-28-2021,projected
91,CA- STOCKTON,80.47,30,28,32,80.28,80.56,30 [28 - 32],80.47% [80.28% - 80.56%],5,3,6,04-28-2021,projected
96,CA- VENTURA,80.13,14,13,15,80.13,80.19,14 [13 - 15],80.13% [80.13% - 80.19%],2,2,3,04-28-2021,projected
101,CO- BOULDER,81.05,35,33,36,80.84,81.26,35 [33 - 36],81.05% [80.84% - 81.26%],5,4,6,04-28-2021,projected
102,CO- COLORADO SPRINGS,81.74,126,122,134,81.45,82.13,126 [122 - 134],81.74% [81.45% - 82.13%],18,15,22,04-28-2021,projected
103,CO- DENVER,81.11,358,346,375,80.92,81.34,358 [346 - 375],81.11% [80.92% - 81.34%],53,44,64,04-28-2021,projected
104,CO- FORT COLLINS,81.25,55,54,58,81.1,81.56,55 [54 - 58],81.25% [81.1% - 81.56%],8,7,10,04-28-2021,projected
105,CO- GRAND JUNCTION,80.51,28,27,29,80.38,80.51,28 [27 - 29],80.51% [80.38% - 80.51%],4,3,4,04-28-2021,projected
106,CO- GREELEY,80.9,49,47,50,80.77,81.03,49 [47 - 50],80.9% [80.77% - 81.03%],7,6,8,04-28-2021,projected
107,CO- PUEBLO,80.63,32,30,34,80.38,80.88,32 [30 - 34],80.63% [80.38% - 80.88%],5,3,7,04-28-2021,projected
109,CT- BRIDGEPORT,80.59,61,58,63,80.47,80.65,61 [58 - 63],80.59% [80.47% - 80.65%],10,8,11,04-28-2021,projected
110,CT- HARTFORD,80.52,110,105,114,80.46,80.61,110 [105 - 114],80.52% [80.46% - 80.61%],17,15,20,04-28-2021,projected
111,CT- NEW HAVEN,80.55,133,128,137,80.44,80.65,133 [128 - 137],80.55% [80.44% - 80.65%],21,17,25,04-28-2021,projected
112,DE- WILMINGTON,81.07,137,132,142,80.91,81.34,137 [132 - 142],81.07% [80.91% - 81.34%],20,17,25,04-28-2021,projected
113,DC- WASHINGTON,80.82,291,282,306,80.69,81.0,291 [282 - 306],80.82% [80.69% - 81.0%],45,38,55,04-28-2021,projected
115,FL- BRADENTON,81.27,60,58,62,80.99,81.41,60 [58 - 62],81.27% [80.99% - 81.41%],9,7,10,04-28-2021,projected
116,FL- CLEARWATER,80.55,59,57,61,80.49,80.61,59 [57 - 61],80.55% [80.49% - 80.61%],9,8,10,04-28-2021,projected
118,FL- FORT LAUDERDALE,80.8,460,445,478,80.68,80.93,460 [445 - 478],80.8% [80.68% - 80.93%],70,59,81,04-28-2021,projected
119,FL- FORT MYERS,80.84,217,208,224,80.73,80.99,217 [208 - 224],80.84% [80.73% - 80.99%],32,28,38,04-28-2021,projected
120,FL- GAINESVILLE,80.43,54,51,57,80.33,80.43,54 [51 - 57],80.43% [80.33% - 80.43%],8,6,8,04-28-2021,projected
122,FL- HUDSON,80.96,84,81,87,80.8,81.2,84 [81 - 87],80.96% [80.8% - 81.2%],12,10,15,04-28-2021,projected
123,FL- JACKSONVILLE,80.61,204,194,215,80.51,80.75,204 [194 - 215],80.61% [80.51% - 80.75%],30,25,37,04-28-2021,projected
124,FL- LAKELAND,81.31,93,90,96,81.12,81.5,93 [90 - 96],81.31% [81.12% - 81.5%],14,12,16,04-28-2021,projected
127,FL- MIAMI,80.83,554,524,588,80.56,81.07,554 [524 - 588],80.83% [80.56% - 81.07%],89,60,115,04-28-2021,projected
129,FL- OCALA,80.73,70,68,73,80.66,80.88,70 [68 - 73],80.73% [80.66% - 80.88%],10,9,12,04-28-2021,projected
130,FL- ORLANDO,81.0,692,667,717,80.84,81.19,692 [667 - 717],81.0% [80.84% - 81.19%],104,87,123,04-28-2021,projected
131,FL- ORMOND BEACH,80.54,63,60,65,80.48,80.67,63 [60 - 65],80.54% [80.48% - 80.67%],9,8,11,04-28-2021,projected
133,FL- PANAMA CITY,80.15,7,7,8,80.15,80.3,7 [7 - 8],80.15% [80.15% - 80.3%],1,1,2,04-28-2021,projected
134,FL- PENSACOLA,80.34,56,55,58,80.3,80.38,56 [55 - 58],80.34% [80.3% - 80.38%],8,7,9,04-28-2021,projected
137,FL- SARASOTA,80.76,64,61,68,80.55,80.83,64 [61 - 68],80.76% [80.55% - 80.83%],11,8,12,04-28-2021,projected
139,FL- ST PETERSBURG,80.44,47,45,49,80.38,80.5,47 [45 - 49],80.44% [80.38% - 80.5%],7,6,8,04-28-2021,projected
140,FL- TALLAHASSEE,80.33,59,55,66,80.26,80.56,59 [55 - 66],80.33% [80.26% - 80.56%],9,7,15,04-28-2021,projected
141,FL- TAMPA,81.13,326,314,337,80.96,81.29,326 [314 - 337],81.13% [80.96% - 81.29%],48,41,55,04-28-2021,projected
142,GA- ALBANY,80.38,26,25,30,80.28,80.66,26 [25 - 30],80.38% [80.28% - 80.66%],4,3,7,04-28-2021,projected
144,GA- ATLANTA,81.36,1124,1080,1213,81.04,82.0,1124 [1080 - 1213],81.36% [81.04% - 82.0%],163,124,240,04-28-2021,projected
145,GA- AUGUSTA,80.45,65,63,73,80.37,80.61,65 [63 - 73],80.45% [80.37% - 80.61%],11,9,15,04-28-2021,projected
146,GA- COLUMBUS,80.48,42,39,46,80.24,80.71,42 [39 - 46],80.48% [80.24% - 80.71%],6,3,9,04-28-2021,projected
147,GA- MACON,80.45,70,68,82,80.36,80.72,70 [68 - 82],80.45% [80.36% - 80.72%],10,8,16,04-28-2021,projected
148,GA- ROME,80.41,9,6,14,80.0,80.68,9 [6 - 14],80.41% [80.0% - 80.68%],3,0,5,04-28-2021,projected
149,GA- SAVANNAH,80.63,85,79,97,80.34,80.87,85 [79 - 97],80.63% [80.34% - 80.87%],13,7,18,04-28-2021,projected
151,ID- BOISE,80.34,47,44,49,80.29,80.39,47 [44 - 49],80.34% [80.29% - 80.39%],7,6,8,04-28-2021,projected
152,ID- IDAHO FALLS,80.22,7,6,7,80.22,80.22,7 [6 - 7],80.22% [80.22% - 80.22%],1,1,1,04-28-2021,projected
154,IL- AURORA,81.9,70,67,78,81.52,82.85,70 [67 - 78],81.9% [81.52% - 82.85%],10,8,15,04-28-2021,projected
