region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,112.75,1198,1140,1261,106.81,119.5,1198 [1140 - 1261],112.75% [106.81% - 119.5%],2766,2264,3336,12-21-2020
2,AL- DOTHAN,103.04,143,134,149,99.58,108.01,143 [134 - 149],103.04% [99.58% - 108.01%],306,260,372,12-21-2020
5,AL- HUNTSVILLE,135.8,532,507,561,121.01,153.67,532 [507 - 561],135.8% [121.01% - 153.67%],1049,771,1385,12-21-2020
6,AL- MOBILE,99.29,240,228,254,95.65,103.52,240 [228 - 254],99.29% [95.65% - 103.52%],551,447,672,12-21-2020
7,AL- MONTGOMERY,113.12,237,225,250,106.78,119.78,237 [225 - 250],113.12% [106.78% - 119.78%],512,414,615,12-21-2020
9,AL- TUSCALOOSA,120.78,189,181,198,111.86,129.2,189 [181 - 198],120.78% [111.86% - 129.2%],407,318,491,12-21-2020
11,AZ- MESA,172.88,930,886,987,147.98,204.34,930 [886 - 987],172.88% [147.98% - 204.34%],1839,1346,2462,12-21-2020
12,AZ- PHOENIX,145.85,2537,2410,2708,127.35,169.74,2537 [2410 - 2708],145.85% [127.35% - 169.74%],4988,3587,6798,12-21-2020
14,AZ- SUN CITY,121.48,171,163,182,110.37,135.68,171 [163 - 182],121.48% [110.37% - 135.68%],336,246,451,12-21-2020
15,AZ- TUCSON,133.88,591,562,628,123.82,145.57,591 [562 - 628],133.88% [123.82% - 145.57%],1360,1106,1655,12-21-2020
16,AR- FORT SMITH,96.55,97,92,103,93.11,99.59,97 [92 - 103],96.55% [93.11% - 99.59%],212,168,251,12-21-2020
18,AR- JONESBORO,98.14,67,64,71,94.82,100.91,67 [64 - 71],98.14% [94.82% - 100.91%],164,134,189,12-21-2020
19,AR- LITTLE ROCK,99.46,545,518,576,95.4,103.77,545 [518 - 576],99.46% [95.4% - 103.77%],1123,889,1372,12-21-2020
21,AR- SPRINGDALE,117.37,187,178,198,110.27,126.07,187 [178 - 198],117.37% [110.27% - 126.07%],395,320,487,12-21-2020
