region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,82.14,277,259,302,81.35,83.3,277 [259 - 302],82.14% [81.35% - 83.3%],181,114,279,02-09-2021,projected
2,AL- DOTHAN,81.73,34,31,39,80.98,83.09,34 [31 - 39],81.73% [80.98% - 83.09%],23,13,41,02-09-2021,projected
5,AL- HUNTSVILLE,83.14,90,84,97,81.91,84.68,90 [84 - 97],83.14% [81.91% - 84.68%],59,36,88,02-09-2021,projected
6,AL- MOBILE,82.42,101,93,109,81.33,83.29,101 [93 - 109],82.42% [81.33% - 83.29%],69,38,94,02-09-2021,projected
7,AL- MONTGOMERY,82.85,57,52,66,81.36,84.53,57 [52 - 66],82.85% [81.36% - 84.53%],44,21,70,02-09-2021,projected
9,AL- TUSCALOOSA,82.91,41,37,45,81.3,84.01,41 [37 - 45],82.91% [81.3% - 84.01%],29,13,40,02-09-2021,projected
11,AZ- MESA,83.38,94,87,101,82.07,84.85,94 [87 - 101],83.38% [82.07% - 84.85%],67,41,96,02-09-2021,projected
12,AZ- PHOENIX,82.01,217,203,234,81.24,82.94,217 [203 - 234],82.01% [81.24% - 82.94%],152,94,223,02-09-2021,projected
14,AZ- SUN CITY,81.36,15,14,17,80.86,81.98,15 [14 - 17],81.36% [80.86% - 81.98%],11,7,16,02-09-2021,projected
15,AZ- TUCSON,81.62,56,52,61,80.99,82.3,56 [52 - 61],81.62% [80.99% - 82.3%],41,25,58,02-09-2021,projected
16,AR- FORT SMITH,82.34,49,45,52,81.41,83.51,49 [45 - 52],82.34% [81.41% - 83.51%],30,18,45,02-09-2021,projected
18,AR- JONESBORO,81.55,21,19,24,81.33,82.88,21 [19 - 24],81.55% [81.33% - 82.88%],14,12,26,02-09-2021,projected
19,AR- LITTLE ROCK,82.89,263,244,286,81.78,84.45,263 [244 - 286],82.89% [81.78% - 84.45%],167,103,257,02-09-2021,projected
21,AR- SPRINGDALE,83.31,54,50,59,82.27,85.01,54 [50 - 59],83.31% [82.27% - 85.01%],35,24,53,02-09-2021,projected
22,AR- TEXARKANA,84.18,65,60,70,82.55,85.92,65 [60 - 70],84.18% [82.55% - 85.92%],41,25,58,02-09-2021,projected
