region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,90.65,864,802,941,86.17,95.15,864 [802 - 941],90.65% [86.17% - 95.15%],899,521,1279,01-26-2021
2,AL- DOTHAN,88.81,137,127,146,86.33,92.2,137 [127 - 146],88.81% [86.33% - 92.2%],117,84,162,01-26-2021
5,AL- HUNTSVILLE,86.22,117,110,124,84.31,88.24,117 [110 - 124],86.22% [84.31% - 88.24%],117,81,155,01-26-2021
6,AL- MOBILE,91.17,361,343,390,87.91,95.23,361 [343 - 390],91.17% [87.91% - 95.23%],319,226,435,01-26-2021
7,AL- MONTGOMERY,102.7,407,382,453,93.26,119.13,407 [382 - 453],102.7% [93.26% - 119.13%],351,205,605,01-26-2021
9,AL- TUSCALOOSA,89.02,96,91,108,86.21,94.53,96 [91 - 108],89.02% [86.21% - 94.53%],90,62,145,01-26-2021
11,AZ- MESA,99.34,389,366,428,92.63,108.33,389 [366 - 428],99.34% [92.63% - 108.33%],383,250,561,01-26-2021
12,AZ- PHOENIX,90.94,813,764,886,87.14,95.7,813 [764 - 886],90.94% [87.14% - 95.7%],829,541,1189,01-26-2021
14,AZ- SUN CITY,85.43,40,37,43,83.46,87.65,40 [37 - 43],85.43% [83.46% - 87.65%],44,28,62,01-26-2021
15,AZ- TUCSON,104.96,703,658,789,95.81,119.14,703 [658 - 789],104.96% [95.81% - 119.14%],630,399,988,01-26-2021
16,AR- FORT SMITH,87.81,109,102,116,85.07,90.93,109 [102 - 116],87.81% [85.07% - 90.93%],100,65,140,01-26-2021
18,AR- JONESBORO,84.2,39,36,42,82.99,86.08,39 [36 - 42],84.2% [82.99% - 86.08%],38,27,55,01-26-2021
19,AR- LITTLE ROCK,85.87,367,344,394,84.12,88.06,367 [344 - 394],85.87% [84.12% - 88.06%],339,238,465,01-26-2021
21,AR- SPRINGDALE,97.03,200,189,216,91.92,103.84,200 [189 - 216],97.03% [91.92% - 103.84%],180,126,252,01-26-2021
22,AR- TEXARKANA,87.55,84,78,90,85.1,90.61,84 [78 - 90],87.55% [85.1% - 90.61%],74,50,104,01-26-2021
23,CA- ORANGE CO.,88.27,649,617,686,85.8,90.97,649 [617 - 686],88.27% [85.8% - 90.97%],633,444,839,01-26-2021
25,CA- BAKERSFIELD,86.58,249,236,264,84.59,88.85,249 [236 - 264],86.58% [84.59% - 88.85%],238,166,320,01-26-2021
31,CA- CHICO,84.38,29,27,31,82.81,85.78,29 [27 - 31],84.38% [82.81% - 85.78%],28,18,37,01-26-2021
