region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,92.04,1093,1072,1115,91.68,92.33,1093 [1072 - 1115],92.04% [91.68% - 92.33%],1017,986,1041,01-19-2021
2,AL- DOTHAN,93.25,204,199,211,91.6,95.21,204 [199 - 211],93.25% [91.6% - 95.21%],176,154,202,01-19-2021
5,AL- HUNTSVILLE,94.26,280,274,286,93.83,95.27,280 [274 - 286],94.26% [93.83% - 95.27%],268,260,287,01-19-2021
6,AL- MOBILE,92.88,428,418,438,91.59,94.39,428 [418 - 438],92.88% [91.59% - 94.39%],368,331,411,01-19-2021
7,AL- MONTGOMERY,93.91,247,240,253,92.23,94.68,247 [240 - 253],93.91% [92.23% - 94.68%],215,189,227,01-19-2021
9,AL- TUSCALOOSA,90.02,109,106,114,89.42,90.72,109 [106 - 114],90.02% [89.42% - 90.72%],100,94,107,01-19-2021
11,AZ- MESA,124.75,974,952,995,123.23,126.16,974 [952 - 995],124.75% [123.23% - 126.16%],886,856,914,01-19-2021
12,AZ- PHOENIX,107.95,2330,2278,2379,107.04,108.83,2330 [2278 - 2379],107.95% [107.04% - 108.83%],2117,2048,2184,01-19-2021
14,AZ- SUN CITY,98.64,165,162,169,98.02,99.26,165 [162 - 169],98.64% [98.02% - 99.26%],151,146,156,01-19-2021
15,AZ- TUCSON,108.33,828,808,850,104.88,111.85,828 [808 - 850],108.33% [104.88% - 111.85%],715,628,804,01-19-2021
16,AR- FORT SMITH,99.2,285,280,291,97.49,101.62,285 [280 - 291],99.2% [97.49% - 101.62%],246,224,277,01-19-2021
18,AR- JONESBORO,88.52,84,84,87,88.3,88.74,84 [84 - 87],88.52% [88.3% - 88.74%],77,75,79,01-19-2021
19,AR- LITTLE ROCK,89.91,665,650,678,88.68,90.9,665 [650 - 678],89.91% [88.68% - 90.9%],572,501,629,01-19-2021
21,AR- SPRINGDALE,116.05,437,427,447,112.17,120.11,437 [427 - 447],116.05% [112.17% - 120.11%],381,340,424,01-19-2021
22,AR- TEXARKANA,88.16,93,91,95,87.04,89.18,93 [91 - 95],88.16% [87.04% - 89.18%],80,69,90,01-19-2021
23,CA- ORANGE CO.,99.41,1728,1697,1762,97.64,101.29,1728 [1697 - 1762],99.41% [97.64% - 101.29%],1485,1350,1629,01-19-2021
25,CA- BAKERSFIELD,93.36,561,549,573,91.89,94.82,561 [549 - 573],93.36% [91.89% - 94.82%],483,430,536,01-19-2021
31,CA- CHICO,89.22,65,64,66,89.06,89.53,65 [64 - 66],89.22% [89.06% - 89.53%],59,58,61,01-19-2021
33,CA- CONTRA COSTA CO.,95.78,364,357,372,94.23,97.42,364 [357 - 372],95.78% [94.23% - 97.42%],316,285,349,01-19-2021
43,CA- FRESNO,107.68,720,702,740,104.4,111.06,720 [702 - 740],107.68% [104.4% - 111.06%],632,557,709,01-19-2021
56,CA- LOS ANGELES,101.2,6107,5940,6290,98.3,104.46,6107 [5940 - 6290],101.2% [98.3% - 104.46%],5259,4540,6068,01-19-2021
58,CA- MODESTO,99.37,388,381,395,97.57,101.06,388 [381 - 395],99.37% [97.57% - 101.06%],333,302,362,01-19-2021
62,CA- NAPA,90.65,71,70,74,89.79,92.2,71 [70 - 74],90.65% [89.79% - 92.2%],62,57,71,01-19-2021
65,CA- ALAMEDA CO.,92.13,471,460,482,90.83,93.58,471 [460 - 482],92.13% [90.83% - 93.58%],410,366,459,01-19-2021
69,CA- PALM SPR/RANCHO MIR.,96.43,180,177,183,96.05,96.9,180 [177 - 183],96.43% [96.05% - 96.9%],173,169,178,01-19-2021
73,CA- REDDING,84.9,61,60,62,84.34,85.27,61 [60 - 62],84.9% [84.34% - 85.27%],53,47,57,01-19-2021
77,CA- SACRAMENTO,93.15,731,717,746,91.87,94.42,731 [717 - 746],93.15% [91.87% - 94.42%],629,568,690,01-19-2021
78,CA- SALINAS,103.83,218,212,223,100.93,106.61,218 [212 - 223],103.83% [100.93% - 106.61%],189,166,211,01-19-2021
79,CA- SAN BERNARDINO,110.2,1857,1828,1887,109.37,110.96,1857 [1828 - 1887],110.2% [109.37% - 110.96%],1746,1698,1790,01-19-2021
80,CA- SAN DIEGO,100.65,1687,1649,1726,98.19,103.11,1687 [1649 - 1726],100.65% [98.19% - 103.11%],1452,1279,1625,01-19-2021
