region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,85.53,798,746,853,83.65,87.69,798 [746 - 853],85.53% [83.65% - 87.69%],467,308,649,11-23-2020
2,AL- DOTHAN,82.94,65,61,72,81.96,84.59,65 [61 - 72],82.94% [81.96% - 84.59%],39,26,61,11-23-2020
5,AL- HUNTSVILLE,88.03,262,245,283,85.32,91.12,262 [245 - 283],88.03% [85.32% - 91.12%],151,100,209,11-23-2020
6,AL- MOBILE,83.61,177,166,190,82.24,85.08,177 [166 - 190],83.61% [82.24% - 85.08%],103,64,145,11-23-2020
7,AL- MONTGOMERY,83.17,81,75,88,81.88,84.66,81 [75 - 88],83.17% [81.88% - 84.66%],49,29,72,11-23-2020
9,AL- TUSCALOOSA,85.51,92,84,98,82.61,86.81,92 [84 - 98],85.51% [82.61% - 86.81%],55,26,68,11-23-2020
11,AZ- MESA,108.18,949,891,1029,97.37,123.08,949 [891 - 1029],108.18% [97.37% - 123.08%],558,344,853,11-23-2020
12,AZ- PHOENIX,97.33,2241,2107,2430,90.63,106.53,2241 [2107 - 2430],97.33% [90.63% - 106.53%],1313,805,2010,11-23-2020
14,AZ- SUN CITY,91.73,162,153,176,87.28,97.9,162 [153 - 176],91.73% [87.28% - 97.9%],95,59,145,11-23-2020
15,AZ- TUCSON,95.45,667,626,724,89.39,103.81,667 [626 - 724],95.45% [89.39% - 103.81%],390,237,601,11-23-2020
16,AR- FORT SMITH,83.83,80,76,87,82.5,85.54,80 [76 - 87],83.83% [82.5% - 85.54%],49,32,71,11-23-2020
18,AR- JONESBORO,84.65,67,63,72,83.32,85.97,67 [63 - 72],84.65% [83.32% - 85.97%],42,30,54,11-23-2020
19,AR- LITTLE ROCK,83.76,377,352,405,82.1,85.34,377 [352 - 405],83.76% [82.1% - 85.34%],217,121,308,11-23-2020
21,AR- SPRINGDALE,86.91,123,115,134,84.54,90.41,123 [115 - 134],86.91% [84.54% - 90.41%],73,48,110,11-23-2020
22,AR- TEXARKANA,83.06,52,47,56,81.63,84.18,52 [47 - 56],83.06% [81.63% - 84.18%],30,16,41,11-23-2020
23,CA- ORANGE CO.,86.54,845,793,915,84.0,89.88,845 [793 - 915],86.54% [84.0% - 89.88%],500,306,756,11-23-2020
25,CA- BAKERSFIELD,86.47,396,371,428,83.93,89.82,396 [371 - 428],86.47% [83.93% - 89.82%],234,142,355,11-23-2020
31,CA- CHICO,83.75,42,40,45,82.5,85.78,42 [40 - 45],83.75% [82.5% - 85.78%],24,16,37,11-23-2020
33,CA- CONTRA COSTA CO.,84.49,157,147,170,82.7,86.64,157 [147 - 170],84.49% [82.7% - 86.64%],90,54,133,11-23-2020
43,CA- FRESNO,86.18,245,231,264,83.68,89.37,245 [231 - 264],86.18% [83.68% - 89.37%],141,84,214,11-23-2020
56,CA- LOS ANGELES,93.24,5496,5187,5956,88.58,100.09,5496 [5187 - 5956],93.24% [88.58% - 100.09%],3284,2128,4982,11-23-2020
58,CA- MODESTO,88.96,264,247,285,85.35,93.67,264 [247 - 285],88.96% [85.35% - 93.67%],154,92,235,11-23-2020
