region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.09,52,48,311,80.05,82.43,52 [48 - 311],80.09% [80.05% - 82.43%],8,4,205,04-14-2021,projected
2,AL- DOTHAN,80.0,0,0,8,80.0,80.6,0 [0 - 8],80.0% [80.0% - 80.6%],0,0,8,04-14-2021,projected
5,AL- HUNTSVILLE,80.16,21,19,42,80.05,81.06,21 [19 - 42],80.16% [80.05% - 81.06%],3,1,20,04-14-2021,projected
6,AL- MOBILE,80.04,5,4,15,80.0,80.35,5 [4 - 15],80.04% [80.0% - 80.35%],1,0,10,04-14-2021,projected
7,AL- MONTGOMERY,80.13,14,13,37,80.13,81.42,14 [13 - 37],80.13% [80.13% - 81.42%],2,2,22,04-14-2021,projected
9,AL- TUSCALOOSA,80.1,5,4,11,80.0,80.6,5 [4 - 11],80.1% [80.0% - 80.6%],1,0,6,04-14-2021,projected
11,AZ- MESA,80.86,116,109,132,80.56,81.57,116 [109 - 132],80.86% [80.56% - 81.57%],17,11,31,04-14-2021,projected
12,AZ- PHOENIX,80.7,357,335,403,80.45,81.2,357 [335 - 403],80.7% [80.45% - 81.2%],53,34,91,04-14-2021,projected
14,AZ- SUN CITY,80.37,21,20,23,80.25,80.62,21 [20 - 23],80.37% [80.25% - 80.62%],3,2,5,04-14-2021,projected
15,AZ- TUCSON,80.71,125,117,139,80.48,81.23,125 [117 - 139],80.71% [80.48% - 81.23%],18,12,31,04-14-2021,projected
16,AR- FORT SMITH,80.0,0,0,3,80.0,80.23,0 [0 - 3],80.0% [80.0% - 80.23%],0,0,3,04-14-2021,projected
18,AR- JONESBORO,80.22,14,12,15,80.0,80.33,14 [12 - 15],80.22% [80.0% - 80.33%],2,0,3,04-14-2021,projected
19,AR- LITTLE ROCK,80.02,7,7,27,80.02,80.31,7 [7 - 27],80.02% [80.02% - 80.31%],1,1,18,04-14-2021,projected
21,AR- SPRINGDALE,80.28,21,21,25,80.28,80.66,21 [21 - 25],80.28% [80.28% - 80.66%],3,3,7,04-14-2021,projected
22,AR- TEXARKANA,80.0,0,0,2,80.0,80.2,0 [0 - 2],80.0% [80.0% - 80.2%],0,0,2,04-14-2021,projected
23,CA- ORANGE CO.,80.21,103,95,120,80.1,80.42,103 [95 - 120],80.21% [80.1% - 80.42%],16,8,32,04-14-2021,projected
25,CA- BAKERSFIELD,80.08,19,17,23,80.06,80.19,19 [17 - 23],80.08% [80.06% - 80.19%],3,2,7,04-14-2021,projected
31,CA- CHICO,80.31,12,11,15,80.16,80.78,12 [11 - 15],80.31% [80.16% - 80.78%],2,1,5,04-14-2021,projected
33,CA- CONTRA COSTA CO.,80.3,42,39,47,80.2,80.55,42 [39 - 47],80.3% [80.2% - 80.55%],6,4,11,04-14-2021,projected
43,CA- FRESNO,80.09,14,13,19,80.04,80.31,14 [13 - 19],80.09% [80.04% - 80.31%],2,1,7,04-14-2021,projected
56,CA- LOS ANGELES,80.11,162,150,185,80.06,80.2,162 [150 - 185],80.11% [80.06% - 80.2%],27,15,49,04-14-2021,projected
58,CA- MODESTO,80.41,38,34,45,80.17,80.76,38 [34 - 45],80.41% [80.17% - 80.76%],7,3,13,04-14-2021,projected
62,CA- NAPA,80.17,7,7,11,80.17,80.86,7 [7 - 11],80.17% [80.17% - 80.86%],1,1,5,04-14-2021,projected
65,CA- ALAMEDA CO.,80.36,81,77,89,80.24,80.56,81 [77 - 89],80.36% [80.24% - 80.56%],12,8,19,04-14-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.19,11,10,13,80.09,80.38,11 [10 - 13],80.19% [80.09% - 80.38%],2,1,4,04-14-2021,projected
73,CA- REDDING,80.0,0,0,12,80.0,81.02,0 [0 - 12],80.0% [80.0% - 81.02%],0,0,11,04-14-2021,projected
77,CA- SACRAMENTO,80.44,123,115,163,80.27,81.21,123 [115 - 163],80.44% [80.27% - 81.21%],21,13,58,04-14-2021,projected
