HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,90.35,398,362,516,84.26,108.44,398 [362 - 516],90.35% [84.26% - 108.44%],874,360,2402,10-20-2020
2,AL- DOTHAN,82.61,14,12,18,80.23,86.55,14 [12 - 18],82.61% [80.23% - 86.55%],34,3,87,10-20-2020
5,AL- HUNTSVILLE,94.75,127,116,157,86.81,113.46,127 [116 - 157],94.75% [86.81% - 113.46%],277,128,629,10-20-2020
6,AL- MOBILE,84.13,50,46,64,81.79,90.26,50 [46 - 64],84.13% [81.79% - 90.26%],117,51,293,10-20-2020
7,AL- MONTGOMERY,93.46,92,84,129,85.5,123.86,92 [84 - 129],93.46% [85.5% - 123.86%],208,85,678,10-20-2020
9,AL- TUSCALOOSA,88.17,31,26,43,81.7,100.94,31 [26 - 43],88.17% [81.7% - 100.94%],81,17,209,10-20-2020
11,AZ- MESA,111.63,316,291,388,95.2,151.31,316 [291 - 388],111.63% [95.2% - 151.31%],626,301,1412,10-20-2020
12,AZ- PHOENIX,100.33,772,706,970,89.08,130.34,772 [706 - 970],100.33% [89.08% - 130.34%],1540,688,3813,10-20-2020
14,AZ- SUN CITY,93.99,56,52,69,86.67,111.85,56 [52 - 69],93.99% [86.67% - 111.85%],113,54,258,10-20-2020
15,AZ- TUCSON,88.47,104,95,141,83.41,106.07,104 [95 - 141],88.47% [83.41% - 106.07%],213,86,658,10-20-2020
16,AR- FORT SMITH,88.24,44,40,55,84.45,99.28,44 [40 - 55],88.24% [84.45% - 99.28%],105,57,247,10-20-2020
18,AR- JONESBORO,96.53,65,58,83,85.09,122.37,65 [58 - 83],96.53% [85.09% - 122.37%],149,46,383,10-20-2020
19,AR- LITTLE ROCK,86.26,166,151,202,82.79,93.89,166 [151 - 202],86.26% [82.79% - 93.89%],361,161,802,10-20-2020
21,AR- SPRINGDALE,90.26,48,44,57,85.11,101.57,48 [44 - 57],90.26% [85.11% - 101.57%],108,54,228,10-20-2020
22,AR- TEXARKANA,92.53,57,52,74,85.1,113.06,57 [52 - 74],92.53% [85.1% - 113.06%],122,50,324,10-20-2020
23,CA- ORANGE CO.,82.09,70,65,82,80.95,83.97,70 [65 - 82],82.09% [80.95% - 83.97%],160,73,304,10-20-2020
25,CA- BAKERSFIELD,81.61,22,21,26,80.8,82.96,22 [21 - 26],81.61% [80.8% - 82.96%],58,29,107,10-20-2020
31,CA- CHICO,81.59,0,0,1,80.0,83.12,0 [0 - 1],81.59% [80.0% - 83.12%],10,0,20,10-20-2020
33,CA- CONTRA COSTA CO.,82.08,16,15,19,81.0,84.04,16 [15 - 19],82.08% [81.0% - 84.04%],41,20,81,10-20-2020
43,CA- FRESNO,82.4,25,23,29,81.27,84.77,25 [23 - 29],82.4% [81.27% - 84.77%],54,29,109,10-20-2020
56,CA- LOS ANGELES,84.26,500,461,565,82.13,87.59,500 [461 - 565],84.26% [82.13% - 87.59%],1055,529,1882,10-20-2020
58,CA- MODESTO,92.26,95,86,143,84.48,128.81,95 [86 - 143],92.26% [84.48% - 128.81%],210,77,839,10-20-2020
62,CA- NAPA,81.5,0,0,0,80.0,81.72,0 [0 - 0],81.5% [80.0% - 81.72%],8,0,10,10-20-2020
65,CA- ALAMEDA CO.,80.76,7,7,9,80.33,81.48,7 [7 - 9],80.76% [80.33% - 81.48%],25,11,50,10-20-2020
69,CA- PALM SPR/RANCHO MIR.,82.24,7,7,9,81.04,83.89,7 [7 - 9],82.24% [81.04% - 83.89%],23,11,41,10-20-2020
73,CA- REDDING,90.31,51,47,62,83.97,101.63,51 [47 - 62],90.31% [83.97% - 101.63%],111,43,234,10-20-2020
77,CA- SACRAMENTO,82.05,42,38,54,80.84,85.0,42 [38 - 54],82.05% [80.84% - 85.0%],98,40,239,10-20-2020
78,CA- SALINAS,83.74,12,11,14,82.14,86.81,12 [11 - 14],83.74% [82.14% - 86.81%],29,17,54,10-20-2020
79,CA- SAN BERNARDINO,85.58,146,135,165,82.89,89.77,146 [135 - 165],85.58% [82.89% - 89.77%],322,167,565,10-20-2020
80,CA- SAN DIEGO,84.91,159,147,182,82.35,89.09,159 [147 - 182],84.91% [82.35% - 89.09%],345,165,639,10-20-2020
81,CA- SAN FRANCISCO,80.93,16,15,20,80.37,81.77,16 [15 - 20],80.93% [80.37% - 81.77%],46,19,90,10-20-2020
82,CA- SAN JOSE,81.87,22,20,28,80.83,84.23,22 [20 - 28],81.87% [80.83% - 84.23%],56,25,128,10-20-2020
83,CA- SAN LUIS OBISPO,84.12,5,5,7,82.19,86.58,5 [5 - 7],84.12% [82.19% - 86.58%],18,10,30,10-20-2020
85,CA- SAN MATEO CO.,80.76,7,7,9,80.37,81.41,7 [7 - 9],80.76% [80.37% - 81.41%],20,10,38,10-20-2020
86,CA- SANTA BARBARA,81.27,0,0,1,80.41,82.48,0 [0 - 1],81.27% [80.41% - 82.48%],12,4,24,10-20-2020
87,CA- SANTA CRUZ,83.35,0,0,0,80.56,83.62,0 [0 - 0],83.35% [80.56% - 83.62%],12,2,13,10-20-2020
89,CA- SANTA ROSA,83.96,32,30,37,81.83,87.15,32 [30 - 37],83.96% [81.83% - 87.15%],73,34,133,10-20-2020
91,CA- STOCKTON,80.9,0,0,1,80.66,81.88,0 [0 - 1],80.9% [80.66% - 81.88%],9,7,20,10-20-2020
96,CA- VENTURA,82.26,12,11,15,81.14,84.39,12 [11 - 15],82.26% [81.14% - 84.39%],35,18,69,10-20-2020
101,CO- BOULDER,83.13,2,2,3,80.42,85.26,2 [2 - 3],83.13% [80.42% - 85.26%],14,2,25,10-20-2020
102,CO- COLORADO SPRINGS,211.21,665,608,848,136.52,441.45,665 [608 - 848],211.21% [136.52% - 441.45%],1358,585,3741,10-20-2020
103,CO- DENVER,128.48,1141,1052,1381,103.17,187.68,1141 [1052 - 1381],128.48% [103.17% - 187.68%],2315,1107,5144,10-20-2020
104,CO- FORT COLLINS,140.86,192,177,237,107.7,224.29,192 [177 - 237],140.86% [107.7% - 224.29%],388,177,922,10-20-2020
105,CO- GRAND JUNCTION,122.06,169,157,214,101.09,185.18,169 [157 - 214],122.06% [101.09% - 185.18%],333,167,833,10-20-2020
106,CO- GREELEY,104.47,91,83,109,89.91,131.48,91 [83 - 109],104.47% [89.91% - 131.48%],190,77,400,10-20-2020
107,CO- PUEBLO,107.58,107,99,131,93.28,145.04,107 [99 - 131],107.58% [93.28% - 145.04%],220,106,519,10-20-2020
109,CT- BRIDGEPORT,108.37,245,227,293,94.51,141.06,245 [227 - 293],108.37% [94.51% - 141.06%],480,246,1035,10-20-2020
110,CT- HARTFORD,121.3,687,633,818,99.78,166.03,687 [633 - 818],121.3% [99.78% - 166.03%],1344,644,2801,10-20-2020
111,CT- NEW HAVEN,141.24,1241,1125,1600,103.52,241.16,1241 [1125 - 1600],141.24% [103.52% - 241.16%],2359,906,6208,10-20-2020
112,DE- WILMINGTON,83.4,24,22,32,81.5,88.06,24 [22 - 32],83.4% [81.5% - 88.06%],63,28,150,10-20-2020
113,DC- WASHINGTON,89.9,261,242,313,84.99,101.93,261 [242 - 313],89.9% [84.99% - 101.93%],543,274,1204,10-20-2020
115,FL- BRADENTON,90.68,35,33,42,85.78,102.28,35 [33 - 42],90.68% [85.78% - 102.28%],75,41,158,10-20-2020
116,FL- CLEARWATER,85.45,41,38,53,82.69,94.42,41 [38 - 53],85.45% [82.69% - 94.42%],89,44,236,10-20-2020
118,FL- FORT LAUDERDALE,83.79,155,144,191,81.89,88.93,155 [144 - 191],83.79% [81.89% - 88.93%],329,164,777,10-20-2020
119,FL- FORT MYERS,87.45,138,128,166,83.84,96.26,138 [128 - 166],87.45% [83.84% - 96.26%],285,147,622,10-20-2020
120,FL- GAINESVILLE,83.43,28,26,37,81.52,90.05,28 [26 - 37],83.43% [81.52% - 90.05%],63,28,185,10-20-2020
122,FL- HUDSON,84.35,25,24,29,82.4,88.63,25 [24 - 29],84.35% [82.4% - 88.63%],54,30,108,10-20-2020
123,FL- JACKSONVILLE,85.72,128,116,167,82.63,95.82,128 [116 - 167],85.72% [82.63% - 95.82%],280,129,777,10-20-2020
124,FL- LAKELAND,84.58,21,20,25,82.43,88.9,21 [20 - 25],84.58% [82.43% - 88.9%],48,26,95,10-20-2020
127,FL- MIAMI,84.54,231,211,288,81.94,91.18,231 [211 - 288],84.54% [81.94% - 91.18%],489,209,1205,10-20-2020
129,FL- OCALA,82.4,14,13,16,81.02,84.17,14 [13 - 16],82.4% [81.02% - 84.17%],32,14,57,10-20-2020
