HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,91.76,501,468,569,87.0,99.15,501 [468 - 569],91.76% [87.0% - 99.15%],993,591,1617,10-20-2020
2,AL- DOTHAN,83.32,14,14,20,82.11,88.13,14 [14 - 20],83.32% [82.11% - 88.13%],44,28,108,10-20-2020
5,AL- HUNTSVILLE,94.59,134,127,148,90.05,102.02,134 [127 - 148],94.59% [90.05% - 102.02%],274,189,414,10-20-2020
6,AL- MOBILE,85.34,75,69,84,83.01,88.44,75 [69 - 84],85.34% [83.01% - 88.44%],152,86,241,10-20-2020
7,AL- MONTGOMERY,92.51,97,91,116,87.57,104.64,97 [91 - 116],92.51% [87.57% - 104.64%],193,117,381,10-20-2020
9,AL- TUSCALOOSA,90.58,47,43,53,84.51,95.23,47 [43 - 53],90.58% [84.51% - 95.23%],105,45,152,10-20-2020
11,AZ- MESA,100.94,222,209,245,93.89,111.46,222 [209 - 245],100.94% [93.89% - 111.46%],414,275,623,10-20-2020
12,AZ- PHOENIX,94.43,584,548,659,89.36,103.34,584 [548 - 659],94.43% [89.36% - 103.34%],1093,709,1768,10-20-2020
14,AZ- SUN CITY,89.14,37,35,41,85.93,93.7,37 [35 - 41],89.14% [85.93% - 93.7%],74,48,111,10-20-2020
15,AZ- TUCSON,87.07,96,88,115,83.8,93.0,96 [88 - 115],87.07% [83.8% - 93.0%],178,96,328,10-20-2020
16,AR- FORT SMITH,89.76,56,54,62,86.4,94.29,56 [54 - 62],89.76% [86.4% - 94.29%],125,82,183,10-20-2020
18,AR- JONESBORO,98.96,84,79,94,91.95,110.75,84 [79 - 94],98.96% [91.95% - 110.75%],171,108,278,10-20-2020
19,AR- LITTLE ROCK,86.77,188,179,209,84.76,90.36,188 [179 - 209],86.77% [84.76% - 90.36%],391,275,598,10-20-2020
21,AR- SPRINGDALE,92.63,63,60,68,89.46,98.16,63 [60 - 68],92.63% [89.46% - 98.16%],133,100,192,10-20-2020
22,AR- TEXARKANA,91.86,56,54,65,87.35,100.1,56 [54 - 65],91.86% [87.35% - 100.1%],116,72,197,10-20-2020
23,CA- ORANGE CO.,82.65,96,91,104,81.74,83.78,96 [91 - 104],82.65% [81.74% - 83.78%],202,133,289,10-20-2020
25,CA- BAKERSFIELD,82.42,36,35,39,81.69,83.29,36 [35 - 39],82.42% [81.69% - 83.29%],87,61,119,10-20-2020
31,CA- CHICO,82.28,0,0,1,81.56,83.12,0 [0 - 1],82.28% [81.56% - 83.12%],14,10,20,10-20-2020
33,CA- CONTRA COSTA CO.,82.87,24,23,26,81.95,83.99,24 [23 - 26],82.87% [81.95% - 83.99%],57,39,80,10-20-2020
43,CA- FRESNO,83.74,31,30,36,82.45,85.78,31 [30 - 36],83.74% [82.45% - 85.78%],85,56,132,10-20-2020
56,CA- LOS ANGELES,84.62,565,537,603,83.23,86.27,565 [537 - 603],84.62% [83.23% - 86.27%],1146,801,1555,10-20-2020
58,CA- MODESTO,93.11,109,101,138,86.34,110.54,109 [101 - 138],93.11% [86.34% - 110.54%],225,109,525,10-20-2020
62,CA- NAPA,81.87,0,0,2,80.69,85.15,0 [0 - 2],81.87% [80.69% - 85.15%],10,4,30,10-20-2020
65,CA- ALAMEDA CO.,81.3,19,18,20,80.83,81.86,19 [18 - 20],81.3% [80.83% - 81.86%],43,28,63,10-20-2020
69,CA- PALM SPR/RANCHO MIR.,82.95,14,14,15,81.99,83.89,14 [14 - 15],82.95% [81.99% - 83.89%],31,21,41,10-20-2020
73,CA- REDDING,87.23,40,38,44,84.07,91.09,40 [38 - 44],87.23% [84.07% - 91.09%],78,44,120,10-20-2020
77,CA- SACRAMENTO,82.37,54,50,61,81.53,83.99,54 [50 - 61],82.37% [81.53% - 83.99%],113,73,191,10-20-2020
78,CA- SALINAS,85.71,14,14,16,84.29,87.82,14 [14 - 16],85.71% [84.29% - 87.82%],45,34,62,10-20-2020
79,CA- SAN BERNARDINO,86.66,185,177,197,84.74,88.89,185 [177 - 197],86.66% [84.74% - 88.89%],385,274,514,10-20-2020
80,CA- SAN DIEGO,85.55,190,180,204,83.81,87.82,190 [180 - 204],85.55% [83.81% - 87.82%],390,268,550,10-20-2020
81,CA- SAN FRANCISCO,81.14,21,21,24,80.73,81.7,21 [21 - 24],81.14% [80.73% - 81.7%],57,37,86,10-20-2020
82,CA- SAN JOSE,82.51,35,33,39,81.62,84.06,35 [33 - 39],82.51% [81.62% - 84.06%],75,49,123,10-20-2020
83,CA- SAN LUIS OBISPO,84.45,7,7,8,82.85,86.58,7 [7 - 8],84.45% [82.85% - 86.58%],20,13,30,10-20-2020
85,CA- SAN MATEO CO.,81.21,7,7,9,80.74,81.67,7 [7 - 9],81.21% [80.74% - 81.67%],32,20,45,10-20-2020
86,CA- SANTA BARBARA,81.93,1,1,2,81.14,82.48,1 [1 - 2],81.93% [81.14% - 82.48%],18,11,24,10-20-2020
87,CA- SANTA CRUZ,83.53,0,0,1,83.34,85.01,0 [0 - 1],83.53% [83.34% - 85.01%],12,12,18,10-20-2020
89,CA- SANTA ROSA,84.09,35,34,38,82.85,85.86,35 [34 - 38],84.09% [82.85% - 85.86%],76,53,109,10-20-2020
91,CA- STOCKTON,82.03,7,7,8,81.41,82.92,7 [7 - 8],82.03% [81.41% - 82.92%],21,15,31,10-20-2020
96,CA- VENTURA,83.12,21,20,23,82.16,84.51,21 [20 - 23],83.12% [82.16% - 84.51%],49,34,71,10-20-2020
101,CO- BOULDER,84.92,7,7,8,83.37,86.95,7 [7 - 8],84.92% [83.37% - 86.95%],23,16,33,10-20-2020
102,CO- COLORADO SPRINGS,186.15,571,528,701,135.46,321.93,571 [528 - 701],186.15% [135.46% - 321.93%],1098,574,2504,10-20-2020
103,CO- DENVER,116.06,927,873,1029,104.53,134.85,927 [873 - 1029],116.06% [104.53% - 134.85%],1722,1172,2620,10-20-2020
104,CO- FORT COLLINS,119.23,137,129,152,105.67,138.84,137 [129 - 152],119.23% [105.67% - 138.84%],250,164,376,10-20-2020
105,CO- GRAND JUNCTION,102.4,98,92,112,95.03,118.13,98 [92 - 112],102.4% [95.03% - 118.13%],177,119,302,10-20-2020
106,CO- GREELEY,98.28,75,71,85,91.84,115.52,75 [71 - 85],98.28% [91.84% - 115.52%],142,92,276,10-20-2020
107,CO- PUEBLO,98.96,84,78,96,91.65,109.7,84 [78 - 96],98.96% [91.65% - 109.7%],151,93,237,10-20-2020
109,CT- BRIDGEPORT,99.07,171,162,190,92.92,109.68,171 [162 - 190],99.07% [92.92% - 109.68%],323,219,503,10-20-2020
110,CT- HARTFORD,106.97,472,445,517,98.15,119.37,472 [445 - 517],106.97% [98.15% - 119.37%],878,591,1282,10-20-2020
111,CT- NEW HAVEN,110.82,673,622,769,98.12,130.65,673 [622 - 769],110.82% [98.12% - 130.65%],1187,698,1951,10-20-2020
112,DE- WILMINGTON,85.14,42,40,46,83.01,87.36,42 [40 - 46],85.14% [83.01% - 87.36%],95,56,137,10-20-2020
113,DC- WASHINGTON,88.99,251,238,279,86.25,93.52,251 [238 - 279],88.99% [86.25% - 93.52%],493,343,742,10-20-2020
115,FL- BRADENTON,89.03,28,28,32,86.21,93.26,28 [28 - 32],89.03% [86.21% - 93.26%],64,44,94,10-20-2020
116,FL- CLEARWATER,85.03,39,37,45,83.3,88.55,39 [37 - 45],85.03% [83.3% - 88.55%],82,54,140,10-20-2020
118,FL- FORT LAUDERDALE,83.82,164,157,184,82.67,86.12,164 [157 - 184],83.82% [82.67% - 86.12%],332,232,532,10-20-2020
119,FL- FORT MYERS,86.03,120,114,131,84.18,88.89,120 [114 - 131],86.03% [84.18% - 88.89%],230,160,340,10-20-2020
120,FL- GAINESVILLE,84.29,35,35,42,83.42,88.64,35 [35 - 42],84.29% [83.42% - 88.64%],78,63,159,10-20-2020
122,FL- HUDSON,83.99,21,21,23,82.64,85.75,21 [21 - 23],83.99% [82.64% - 85.75%],49,33,72,10-20-2020
123,FL- JACKSONVILLE,85.89,148,139,167,83.93,89.83,148 [139 - 167],85.89% [83.93% - 89.83%],289,193,483,10-20-2020
124,FL- LAKELAND,85.19,21,21,24,83.84,87.21,21 [21 - 24],85.19% [83.84% - 87.21%],55,41,77,10-20-2020
127,FL- MIAMI,84.85,259,244,288,83.16,87.57,259 [244 - 288],84.85% [83.16% - 87.57%],522,341,816,10-20-2020
129,FL- OCALA,83.24,14,14,16,82.34,84.82,14 [14 - 16],83.24% [82.34% - 84.82%],44,32,66,10-20-2020
130,FL- ORLANDO,84.89,251,239,270,83.47,86.92,251 [239 - 270],84.89% [83.47% - 86.92%],506,360,717,10-20-2020
131,FL- ORMOND BEACH,83.39,23,22,26,82.18,85.2,23 [22 - 26],83.39% [82.18% - 85.2%],56,36,86,10-20-2020
133,FL- PANAMA CITY,85.79,14,14,18,82.41,90.54,14 [14 - 18],85.79% [82.41% - 90.54%],38,16,70,10-20-2020
134,FL- PENSACOLA,88.13,93,89,107,85.36,94.26,93 [89 - 107],88.13% [85.36% - 94.26%],190,126,335,10-20-2020
137,FL- SARASOTA,84.82,34,33,38,83.39,87.61,34 [33 - 38],84.82% [83.39% - 87.61%],69,49,110,10-20-2020
139,FL- ST PETERSBURG,84.19,32,31,36,82.75,87.07,32 [31 - 36],84.19% [82.75% - 87.07%],66,44,113,10-20-2020
140,FL- TALLAHASSEE,85.74,73,70,87,83.97,90.98,73 [70 - 87],85.74% [83.97% - 90.98%],154,107,296,10-20-2020
