HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,91.42,487,460,530,88.22,95.63,487 [460 - 530],91.42% [88.22% - 95.63%],964,694,1320,10-20-2020
2,AL- DOTHAN,84.9,23,22,28,83.54,88.06,23 [22 - 28],84.9% [83.54% - 88.06%],65,47,107,10-20-2020
5,AL- HUNTSVILLE,93.86,132,127,142,91.06,98.67,132 [127 - 142],93.86% [91.06% - 98.67%],260,208,351,10-20-2020
6,AL- MOBILE,85.16,71,67,77,83.64,87.25,71 [67 - 77],85.16% [83.64% - 87.25%],147,104,207,10-20-2020
7,AL- MONTGOMERY,91.28,84,81,98,88.41,99.21,84 [81 - 98],91.28% [88.41% - 99.21%],174,130,297,10-20-2020
9,AL- TUSCALOOSA,91.8,50,46,54,86.71,94.23,50 [46 - 54],91.8% [86.71% - 94.23%],117,67,142,10-20-2020
11,AZ- MESA,97.53,186,177,199,93.03,103.03,186 [177 - 199],97.53% [93.03% - 103.03%],347,258,456,10-20-2020
12,AZ- PHOENIX,92.44,502,476,547,89.07,97.11,502 [476 - 547],92.44% [89.07% - 97.11%],942,687,1296,10-20-2020
14,AZ- SUN CITY,87.6,30,29,33,85.56,90.0,30 [29 - 33],87.6% [85.56% - 90.0%],61,45,81,10-20-2020
15,AZ- TUCSON,85.94,76,71,85,84.08,88.4,76 [71 - 85],85.94% [84.08% - 88.4%],149,103,212,10-20-2020
16,AR- FORT SMITH,89.39,56,55,60,87.73,91.94,56 [55 - 60],89.39% [87.73% - 91.94%],120,99,153,10-20-2020
18,AR- JONESBORO,98.51,84,80,91,93.94,105.11,84 [80 - 91],98.51% [93.94% - 105.11%],167,126,227,10-20-2020
19,AR- LITTLE ROCK,86.94,196,188,209,85.37,88.97,196 [188 - 209],86.94% [85.37% - 88.97%],400,310,518,10-20-2020
21,AR- SPRINGDALE,93.07,63,62,67,91.16,96.93,63 [62 - 67],93.07% [91.16% - 96.93%],138,118,179,10-20-2020
22,AR- TEXARKANA,90.96,53,50,58,87.76,96.02,53 [50 - 58],90.96% [87.76% - 96.02%],107,76,157,10-20-2020
23,CA- ORANGE CO.,82.82,102,98,108,82.12,83.66,102 [98 - 108],82.82% [82.12% - 83.66%],215,162,280,10-20-2020
25,CA- BAKERSFIELD,82.67,45,43,47,82.16,83.29,45 [43 - 47],82.67% [82.16% - 83.29%],96,78,119,10-20-2020
31,CA- CHICO,83.08,6,6,7,81.88,83.12,6 [6 - 7],83.08% [81.88% - 83.12%],19,12,20,10-20-2020
33,CA- CONTRA COSTA CO.,83.2,28,28,29,82.5,84.04,28 [28 - 29],83.2% [82.5% - 84.04%],64,50,81,10-20-2020
43,CA- FRESNO,84.56,48,46,51,83.37,85.78,48 [46 - 51],84.56% [83.37% - 85.78%],104,77,132,10-20-2020
