region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,80.78,420,388,478,80.43,81.47,420 [388 - 478],80.78% [80.43% - 81.47%],66,36,124,01-26-2021
2,AL- DOTHAN,80.9,70,63,82,80.38,81.66,70 [63 - 82],80.9% [80.38% - 81.66%],12,5,22,01-26-2021
5,AL- HUNTSVILLE,80.48,54,49,59,80.21,80.69,54 [49 - 59],80.48% [80.21% - 80.69%],9,4,13,01-26-2021
6,AL- MOBILE,81.3,228,210,257,80.67,82.31,228 [210 - 257],81.3% [80.67% - 82.31%],37,19,66,01-26-2021
7,AL- MONTGOMERY,83.1,318,296,357,81.75,85.63,318 [296 - 357],83.1% [81.75% - 85.63%],48,27,87,01-26-2021
9,AL- TUSCALOOSA,80.9,60,55,71,80.5,82.0,60 [55 - 71],80.9% [80.5% - 82.0%],9,5,20,01-26-2021
11,AZ- MESA,81.57,190,171,227,80.61,83.43,190 [171 - 227],81.57% [80.61% - 83.43%],31,12,68,01-26-2021
12,AZ- PHOENIX,80.78,355,319,417,80.3,81.6,355 [319 - 417],80.78% [80.3% - 81.6%],59,23,121,01-26-2021
14,AZ- SUN CITY,80.25,14,13,16,80.12,80.49,14 [13 - 16],80.25% [80.12% - 80.49%],2,1,4,01-26-2021
15,AZ- TUCSON,82.61,418,377,510,80.99,86.26,418 [377 - 510],82.61% [80.99% - 86.26%],66,25,158,01-26-2021
16,AR- FORT SMITH,80.62,53,47,62,80.23,81.33,53 [47 - 62],80.62% [80.23% - 81.33%],8,3,17,01-26-2021
18,AR- JONESBORO,80.33,15,13,18,80.22,80.55,15 [13 - 18],80.33% [80.22% - 80.55%],3,2,5,01-26-2021
19,AR- LITTLE ROCK,80.52,190,174,216,80.24,80.97,190 [174 - 216],80.52% [80.24% - 80.97%],30,14,56,01-26-2021
21,AR- SPRINGDALE,81.8,120,111,135,80.95,83.22,120 [111 - 135],81.8% [80.95% - 83.22%],19,10,34,01-26-2021
22,AR- TEXARKANA,80.82,46,41,53,80.31,81.43,46 [41 - 53],80.82% [80.31% - 81.43%],8,3,14,01-26-2021
23,CA- ORANGE CO.,80.64,305,282,334,80.34,81.02,305 [282 - 334],80.64% [80.34% - 81.02%],49,26,78,01-26-2021
25,CA- BAKERSFIELD,80.53,117,108,128,80.28,80.83,117 [108 - 128],80.53% [80.28% - 80.83%],19,10,30,01-26-2021
31,CA- CHICO,80.47,16,13,18,80.0,80.62,16 [13 - 18],80.47% [80.0% - 80.62%],3,0,4,01-26-2021
33,CA- CONTRA COSTA CO.,80.35,47,43,53,80.2,80.65,47 [43 - 53],80.35% [80.2% - 80.65%],7,4,13,01-26-2021
43,CA- FRESNO,80.57,85,78,94,80.31,80.96,85 [78 - 94],80.57% [80.31% - 80.96%],13,7,22,01-26-2021
56,CA- LOS ANGELES,80.93,1378,1252,1520,80.42,81.5,1378 [1252 - 1520],80.93% [80.42% - 81.5%],230,104,372,01-26-2021
58,CA- MODESTO,80.29,32,29,38,80.12,80.64,32 [29 - 38],80.29% [80.12% - 80.64%],5,2,11,01-26-2021
62,CA- NAPA,80.52,21,19,24,80.17,81.03,21 [19 - 24],80.52% [80.17% - 81.03%],3,1,6,01-26-2021
65,CA- ALAMEDA CO.,80.15,31,27,37,80.06,80.33,31 [27 - 37],80.15% [80.06% - 80.33%],5,2,11,01-26-2021
69,CA- PALM SPR/RANCHO MIR.,80.85,51,47,55,80.47,81.23,51 [47 - 55],80.85% [80.47% - 81.23%],9,5,13,01-26-2021
73,CA- REDDING,80.18,14,13,16,80.09,80.37,14 [13 - 16],80.18% [80.09% - 80.37%],2,1,4,01-26-2021
77,CA- SACRAMENTO,80.31,93,85,105,80.15,80.56,93 [85 - 105],80.31% [80.15% - 80.56%],15,7,27,01-26-2021
78,CA- SALINAS,80.25,14,13,16,80.13,80.5,14 [13 - 16],80.25% [80.13% - 80.5%],2,1,4,01-26-2021
79,CA- SAN BERNARDINO,80.85,286,262,311,80.43,81.28,286 [262 - 311],80.85% [80.43% - 81.28%],49,25,74,01-26-2021
80,CA- SAN DIEGO,80.81,352,325,382,80.43,81.24,352 [325 - 382],80.81% [80.43% - 81.24%],57,30,87,01-26-2021
81,CA- SAN FRANCISCO,80.16,49,45,54,80.08,80.26,49 [45 - 54],80.16% [80.08% - 80.26%],8,4,13,01-26-2021
82,CA- SAN JOSE,80.79,152,139,168,80.4,81.32,152 [139 - 168],80.79% [80.4% - 81.32%],24,12,40,01-26-2021
83,CA- SAN LUIS OBISPO,80.44,14,13,16,80.22,80.88,14 [13 - 16],80.44% [80.22% - 80.88%],2,1,4,01-26-2021
85,CA- SAN MATEO CO.,80.33,53,48,59,80.15,80.52,53 [48 - 59],80.33% [80.15% - 80.52%],9,4,14,01-26-2021
86,CA- SANTA BARBARA,81.66,100,92,109,80.83,82.48,100 [92 - 109],81.66% [80.83% - 82.48%],16,8,24,01-26-2021
87,CA- SANTA CRUZ,82.51,58,53,65,81.11,84.18,58 [53 - 65],82.51% [81.11% - 84.18%],9,4,15,01-26-2021
89,CA- SANTA ROSA,80.16,20,18,22,80.05,80.27,20 [18 - 22],80.16% [80.05% - 80.27%],3,1,5,01-26-2021
91,CA- STOCKTON,80.47,27,24,31,80.19,80.75,27 [24 - 31],80.47% [80.19% - 80.75%],5,2,8,01-26-2021
96,CA- VENTURA,83.5,329,303,350,81.84,84.83,329 [303 - 350],83.5% [81.84% - 84.83%],55,29,76,01-26-2021
101,CO- BOULDER,80.21,7,7,8,80.21,80.42,7 [7 - 8],80.21% [80.21% - 80.42%],1,1,2,01-26-2021
102,CO- COLORADO SPRINGS,80.58,36,33,43,80.29,81.16,36 [33 - 43],80.58% [80.29% - 81.16%],6,3,12,01-26-2021
103,CO- DENVER,80.48,140,128,164,80.23,80.96,140 [128 - 164],80.48% [80.23% - 80.96%],23,11,46,01-26-2021
104,CO- FORT COLLINS,80.16,7,6,9,80.0,80.47,7 [6 - 9],80.16% [80.0% - 80.47%],1,0,3,01-26-2021
105,CO- GRAND JUNCTION,80.88,40,36,48,80.38,81.77,40 [36 - 48],80.88% [80.38% - 81.77%],7,3,14,01-26-2021
106,CO- GREELEY,80.13,7,6,8,80.13,80.26,7 [6 - 8],80.13% [80.13% - 80.26%],1,1,2,01-26-2021
107,CO- PUEBLO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,01-26-2021
109,CT- BRIDGEPORT,80.24,25,22,28,80.12,80.41,25 [22 - 28],80.24% [80.12% - 80.41%],4,2,7,01-26-2021
110,CT- HARTFORD,80.58,113,103,126,80.28,80.95,113 [103 - 126],80.58% [80.28% - 80.95%],19,9,31,01-26-2021
111,CT- NEW HAVEN,80.57,136,125,153,80.29,81.01,136 [125 - 153],80.57% [80.29% - 81.01%],22,11,39,01-26-2021
112,DE- WILMINGTON,80.64,77,70,86,80.27,81.13,77 [70 - 86],80.64% [80.27% - 81.13%],12,5,21,01-26-2021
113,DC- WASHINGTON,80.64,213,194,239,80.29,81.11,213 [194 - 239],80.64% [80.29% - 81.11%],35,16,61,01-26-2021
115,FL- BRADENTON,85.5,267,248,310,82.82,91.57,267 [248 - 310],85.5% [82.82% - 91.57%],39,20,82,01-26-2021
116,FL- CLEARWATER,80.24,24,22,27,80.12,80.43,24 [22 - 27],80.24% [80.12% - 80.43%],4,2,7,01-26-2021
118,FL- FORT LAUDERDALE,81.8,1041,967,1187,80.95,83.48,1041 [967 - 1187],81.8% [80.95% - 83.48%],157,83,303,01-26-2021
119,FL- FORT MYERS,82.09,538,500,620,81.1,84.21,538 [500 - 620],82.09% [81.1% - 84.21%],80,42,161,01-26-2021
120,FL- GAINESVILLE,81.36,165,151,187,80.65,82.55,165 [151 - 187],81.36% [80.65% - 82.55%],25,12,47,01-26-2021
122,FL- HUDSON,80.64,53,49,60,80.32,81.2,53 [49 - 60],80.64% [80.32% - 81.2%],8,4,15,01-26-2021
123,FL- JACKSONVILLE,81.47,474,439,534,80.81,82.69,474 [439 - 534],81.47% [80.81% - 82.69%],72,40,132,01-26-2021
124,FL- LAKELAND,81.4,102,94,115,80.75,82.62,102 [94 - 115],81.4% [80.75% - 82.62%],15,8,28,01-26-2021
127,FL- MIAMI,81.18,822,760,930,80.6,82.18,822 [760 - 930],81.18% [80.6% - 82.18%],127,65,235,01-26-2021
129,FL- OCALA,81.39,121,112,138,80.73,82.56,121 [112 - 138],81.39% [80.73% - 82.56%],19,10,35,01-26-2021
130,FL- ORLANDO,80.95,636,588,716,80.48,81.72,636 [588 - 716],80.95% [80.48% - 81.72%],98,50,178,01-26-2021
131,FL- ORMOND BEACH,80.67,74,68,83,80.36,81.21,74 [68 - 83],80.67% [80.36% - 81.21%],11,6,20,01-26-2021
133,FL- PANAMA CITY,82.86,126,115,141,81.51,85.12,126 [115 - 141],82.86% [81.51% - 85.12%],19,10,34,01-26-2021
134,FL- PENSACOLA,82.09,318,295,358,81.15,83.79,318 [295 - 358],82.09% [81.15% - 83.79%],49,27,89,01-26-2021
137,FL- SARASOTA,81.18,116,108,133,80.62,82.35,116 [108 - 133],81.18% [80.62% - 82.35%],17,9,34,01-26-2021
139,FL- ST PETERSBURG,80.19,21,19,24,80.06,80.38,21 [19 - 24],80.19% [80.06% - 80.38%],3,1,6,01-26-2021
140,FL- TALLAHASSEE,82.3,408,377,460,81.19,84.23,408 [377 - 460],82.3% [81.19% - 84.23%],62,32,114,01-26-2021
141,FL- TAMPA,82.21,630,586,724,81.17,84.41,630 [586 - 724],82.21% [81.17% - 84.41%],94,50,188,01-26-2021
142,GA- ALBANY,80.75,55,51,61,80.47,81.32,55 [51 - 61],80.75% [80.47% - 81.32%],8,5,14,01-26-2021
144,GA- ATLANTA,83.06,2322,2161,2545,81.71,84.92,2322 [2161 - 2545],83.06% [81.71% - 84.92%],366,205,589,01-26-2021
145,GA- AUGUSTA,80.94,142,131,159,80.49,81.63,142 [131 - 159],80.94% [80.49% - 81.63%],23,12,40,01-26-2021
146,GA- COLUMBUS,81.51,124,114,137,80.79,82.54,124 [114 - 137],81.51% [80.79% - 82.54%],19,10,32,01-26-2021
147,GA- MACON,80.76,109,98,121,80.31,81.3,109 [98 - 121],80.76% [80.31% - 81.3%],17,7,29,01-26-2021
148,GA- ROME,81.09,51,47,57,80.82,81.91,51 [47 - 57],81.09% [80.82% - 81.91%],8,6,14,01-26-2021
149,GA- SAVANNAH,82.43,320,296,354,81.31,84.08,320 [296 - 354],82.43% [81.31% - 84.08%],50,27,84,01-26-2021
151,ID- BOISE,80.39,49,44,57,80.14,80.77,49 [44 - 57],80.39% [80.14% - 80.77%],8,3,16,01-26-2021
152,ID- IDAHO FALLS,80.0,0,0,2,80.0,80.43,0 [0 - 2],80.0% [80.0% - 80.43%],0,0,2,01-26-2021
154,IL- AURORA,81.9,63,58,74,80.95,83.8,63 [58 - 74],81.9% [80.95% - 83.8%],10,5,20,01-26-2021
155,IL- BLUE ISLAND,80.2,33,30,37,80.08,80.35,33 [30 - 37],80.2% [80.08% - 80.35%],5,2,9,01-26-2021
156,IL- CHICAGO,80.15,84,76,93,80.07,80.26,84 [76 - 93],80.15% [80.07% - 80.26%],13,6,22,01-26-2021
158,IL- ELGIN,81.29,91,84,106,80.64,82.67,91 [84 - 106],81.29% [80.64% - 82.67%],14,7,29,01-26-2021
161,IL- EVANSTON,80.37,58,53,66,80.17,80.7,58 [53 - 66],80.37% [80.17% - 80.7%],9,4,17,01-26-2021
163,IL- HINSDALE,81.45,106,98,124,80.82,83.09,106 [98 - 124],81.45% [80.82% - 83.09%],16,9,34,01-26-2021
164,IL- JOLIET,81.66,144,134,169,80.9,83.54,144 [134 - 169],81.66% [80.9% - 83.54%],22,12,47,01-26-2021
166,IL- MELROSE PARK,80.78,158,146,184,80.42,81.62,158 [146 - 184],80.78% [80.42% - 81.62%],24,13,50,01-26-2021
170,IL- PEORIA,80.32,38,34,44,80.16,80.59,38 [34 - 44],80.32% [80.16% - 80.59%],6,3,11,01-26-2021
171,IL- ROCKFORD,80.39,42,39,49,80.2,80.85,42 [39 - 49],80.39% [80.2% - 80.85%],6,3,13,01-26-2021
172,IL- SPRINGFIELD,80.31,45,39,55,80.08,80.67,45 [39 - 55],80.31% [80.08% - 80.67%],8,2,17,01-26-2021
173,IL- URBANA,80.67,42,38,48,80.29,81.25,42 [38 - 48],80.67% [80.29% - 81.25%],7,3,13,01-26-2021
175,IL- BLOOMINGTON,80.75,14,13,15,80.37,81.12,14 [13 - 15],80.75% [80.37% - 81.12%],2,1,3,01-26-2021
179,IN- EVANSVILLE,81.27,158,145,188,80.64,82.69,158 [145 - 188],81.27% [80.64% - 82.69%],26,13,55,01-26-2021
180,IN- FORT WAYNE,80.81,121,112,149,80.41,82.08,121 [112 - 149],80.81% [80.41% - 82.08%],18,9,46,01-26-2021
181,IN- GARY,80.4,39,36,45,80.2,80.8,39 [36 - 45],80.4% [80.2% - 80.8%],6,3,12,01-26-2021
183,IN- INDIANAPOLIS,81.01,420,388,487,80.53,82.06,420 [388 - 487],81.01% [80.53% - 82.06%],65,34,132,01-26-2021
184,IN- LAFAYETTE,80.4,16,14,18,80.13,80.54,16 [14 - 18],80.4% [80.13% - 80.54%],3,1,4,01-26-2021
185,IN- MUNCIE,80.24,7,6,9,80.24,80.72,7 [6 - 9],80.24% [80.24% - 80.72%],1,1,3,01-26-2021
186,IN- MUNSTER,80.43,32,30,37,80.26,80.87,32 [30 - 37],80.43% [80.26% - 80.87%],5,3,10,01-26-2021
187,IN- SOUTH BEND,80.39,38,35,43,80.26,80.65,38 [35 - 43],80.39% [80.26% - 80.65%],6,4,10,01-26-2021
188,IN- TERRE HAUTE,80.37,12,11,14,80.19,80.56,12 [11 - 14],80.37% [80.19% - 80.56%],2,1,3,01-26-2021
190,IA- CEDAR RAPIDS,80.18,12,11,14,80.09,80.36,12 [11 - 14],80.18% [80.09% - 80.36%],2,1,4,01-26-2021
191,IA- DAVENPORT,80.36,48,44,54,80.18,80.63,48 [44 - 54],80.36% [80.18% - 80.63%],8,4,14,01-26-2021
192,IA- DES MOINES,80.15,34,31,39,80.09,80.3,34 [31 - 39],80.15% [80.09% - 80.3%],5,3,10,01-26-2021
193,IA- DUBUQUE,80.37,14,13,17,80.37,80.92,14 [13 - 17],80.37% [80.37% - 80.92%],2,2,5,01-26-2021
194,IA- IOWA CITY,80.1,10,8,12,80.05,80.21,10 [8 - 12],80.1% [80.05% - 80.21%],2,1,4,01-26-2021
195,IA- MASON CITY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,01-26-2021
196,IA- SIOUX CITY,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,01-26-2021
197,IA- WATERLOO,80.31,14,13,15,80.16,80.47,14 [13 - 15],80.31% [80.16% - 80.47%],2,1,3,01-26-2021
