region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,84.29,161,146,202,81.97,89.73,161 [146 - 202],84.29% [81.97% - 89.73%],362,166,822,10-06-2020
2,AL- DOTHAN,88.28,52,46,69,83.24,103.42,52 [46 - 69],88.28% [83.24% - 103.42%],110,43,311,10-06-2020
5,AL- HUNTSVILLE,85.0,45,41,52,82.71,89.95,45 [41 - 52],85.0% [82.71% - 89.95%],94,51,187,10-06-2020
6,AL- MOBILE,95.33,167,148,233,85.36,129.32,167 [148 - 233],95.33% [85.36% - 129.32%],438,153,1409,10-06-2020
7,AL- MONTGOMERY,82.59,7,7,11,80.97,84.72,7 [7 - 11],82.59% [80.97% - 84.72%],40,15,73,10-06-2020
9,AL- TUSCALOOSA,94.23,48,41,81,82.71,138.02,48 [41 - 81],94.23% [82.71% - 138.02%],142,27,579,10-06-2020
11,AZ- MESA,83.08,28,26,33,81.57,86.16,28 [26 - 33],83.08% [81.57% - 86.16%],61,31,122,10-06-2020
12,AZ- PHOENIX,84.08,135,122,172,81.62,89.61,135 [122 - 172],84.08% [81.62% - 89.61%],309,123,728,10-06-2020
14,AZ- SUN CITY,81.23,7,6,7,80.62,82.35,7 [6 - 7],81.23% [80.62% - 82.35%],10,5,19,10-06-2020
15,AZ- TUCSON,82.1,30,26,41,80.52,87.88,30 [26 - 41],82.1% [80.52% - 87.88%],53,13,199,10-06-2020
16,AR- FORT SMITH,89.52,56,51,73,84.22,102.64,56 [51 - 73],89.52% [84.22% - 102.64%],122,54,290,10-06-2020
18,AR- JONESBORO,90.51,42,37,50,82.88,100.91,42 [37 - 50],90.51% [82.88% - 100.91%],95,26,189,10-06-2020
19,AR- LITTLE ROCK,87.35,197,176,239,82.48,95.42,197 [176 - 239],87.35% [82.48% - 95.42%],424,143,890,10-06-2020
21,AR- SPRINGDALE,88.7,42,39,50,83.88,98.92,42 [39 - 50],88.7% [83.88% - 98.92%],92,41,200,10-06-2020
22,AR- TEXARKANA,86.33,28,25,37,81.94,95.71,28 [25 - 37],86.33% [81.94% - 95.71%],62,19,154,10-06-2020
