region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,81.3,756,724,794,80.92,81.75,756 [724 - 794],81.3% [80.92% - 81.75%],110,78,148,12-01-2020,projected
2,AL- DOTHAN,80.83,75,72,79,80.75,80.83,75 [72 - 79],80.83% [80.75% - 80.83%],11,10,11,12-01-2020,projected
5,AL- HUNTSVILLE,82.18,275,264,289,81.6,82.87,275 [264 - 289],82.18% [81.6% - 82.87%],41,30,54,12-01-2020,projected
6,AL- MOBILE,80.84,160,153,168,80.6,81.12,160 [153 - 168],80.84% [80.6% - 81.12%],24,17,32,12-01-2020,projected
7,AL- MONTGOMERY,80.58,61,58,64,80.52,80.71,61 [58 - 64],80.58% [80.52% - 80.71%],9,8,11,12-01-2020,projected
9,AL- TUSCALOOSA,81.7,119,113,123,81.5,81.9,119 [113 - 123],81.7% [81.5% - 81.9%],17,15,19,12-01-2020,projected
11,AZ- MESA,87.27,863,825,915,85.35,89.9,863 [825 - 915],87.27% [85.35% - 89.9%],144,106,196,12-01-2020,projected
12,AZ- PHOENIX,84.63,2134,2040,2261,83.39,86.31,2134 [2040 - 2261],84.63% [83.39% - 86.31%],351,257,478,12-01-2020,projected
14,AZ- SUN CITY,83.21,154,147,163,82.35,84.32,154 [147 - 163],83.21% [82.35% - 84.32%],26,19,35,12-01-2020,projected
15,AZ- TUCSON,83.57,589,565,621,82.61,84.83,589 [565 - 621],83.57% [82.61% - 84.83%],90,66,122,12-01-2020,projected
16,AR- FORT SMITH,80.86,65,62,68,80.7,80.94,65 [62 - 68],80.86% [80.7% - 80.94%],11,9,12,12-01-2020,projected
18,AR- JONESBORO,81.11,67,65,70,81.0,81.33,67 [65 - 70],81.11% [81.0% - 81.33%],10,9,12,12-01-2020,projected
19,AR- LITTLE ROCK,80.9,355,341,371,80.74,81.0,355 [341 - 371],80.9% [80.74% - 81.0%],52,43,58,12-01-2020,projected
21,AR- SPRINGDALE,81.99,147,141,153,81.7,82.18,147 [141 - 153],81.99% [81.7% - 82.18%],21,18,23,12-01-2020,projected
22,AR- TEXARKANA,80.41,24,21,25,80.1,80.51,24 [21 - 25],80.41% [80.1% - 80.51%],4,1,5,12-01-2020,projected
23,CA- ORANGE CO.,81.63,817,785,856,81.22,82.14,817 [785 - 856],81.63% [81.22% - 82.14%],125,93,164,12-01-2020,projected
25,CA- BAKERSFIELD,82.02,445,426,469,81.49,82.68,445 [426 - 469],82.02% [81.49% - 82.68%],73,54,97,12-01-2020,projected
31,CA- CHICO,81.09,45,43,47,80.78,81.25,45 [43 - 47],81.09% [80.78% - 81.25%],7,5,8,12-01-2020,projected
33,CA- CONTRA COSTA CO.,80.6,80,77,84,80.55,80.7,80 [77 - 84],80.6% [80.55% - 80.7%],12,11,14,12-01-2020,projected
43,CA- FRESNO,81.49,218,210,228,81.27,81.71,218 [210 - 228],81.49% [81.27% - 81.71%],34,29,39,12-01-2020,projected
56,CA- LOS ANGELES,83.31,4733,4516,5016,82.43,84.45,4733 [4516 - 5016],83.31% [82.43% - 84.45%],820,603,1103,12-01-2020,projected
58,CA- MODESTO,82.15,240,230,253,81.57,82.91,240 [230 - 253],82.15% [81.57% - 82.91%],37,27,50,12-01-2020,projected
62,CA- NAPA,81.03,36,35,37,80.86,81.03,36 [35 - 37],81.03% [80.86% - 81.03%],6,5,6,12-01-2020,projected
65,CA- ALAMEDA CO.,81.15,231,221,245,80.86,81.57,231 [221 - 245],81.15% [80.86% - 81.57%],39,29,53,12-01-2020,projected
69,CA- PALM SPR/RANCHO MIR.,81.42,97,93,102,81.04,81.9,97 [93 - 102],81.42% [81.04% - 81.9%],15,11,20,12-01-2020,projected
73,CA- REDDING,81.02,70,67,73,80.83,81.02,70 [67 - 73],81.02% [80.83% - 81.02%],11,9,11,12-01-2020,projected
77,CA- SACRAMENTO,81.94,613,588,644,81.42,82.59,613 [588 - 644],81.94% [81.42% - 82.59%],93,68,124,12-01-2020,projected
78,CA- SALINAS,81.89,96,92,101,81.39,82.4,96 [92 - 101],81.89% [81.39% - 82.4%],15,11,19,12-01-2020,projected
79,CA- SAN BERNARDINO,81.82,717,688,754,81.31,82.46,717 [688 - 754],81.82% [81.31% - 82.46%],105,76,142,12-01-2020,projected
80,CA- SAN DIEGO,84.58,1851,1766,1964,83.37,86.19,1851 [1766 - 1964],84.58% [83.37% - 86.19%],322,237,435,12-01-2020,projected
81,CA- SAN FRANCISCO,80.32,108,104,113,80.28,80.37,108 [104 - 113],80.32% [80.28% - 80.37%],16,14,19,12-01-2020,projected
82,CA- SAN JOSE,81.35,270,260,283,81.02,81.78,270 [260 - 283],81.35% [81.02% - 81.78%],41,31,54,12-01-2020,projected
83,CA- SAN LUIS OBISPO,81.54,47,45,50,81.1,81.75,47 [45 - 50],81.54% [81.1% - 81.75%],7,5,8,12-01-2020,projected
