region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,81.26,89,82,108,80.69,82.63,89 [82 - 108],81.26% [80.69% - 82.63%],106,58,222,03-03-2021
2,AL- DOTHAN,80.45,4,3,6,80.0,80.75,4 [3 - 6],80.45% [80.0% - 80.75%],6,0,10,03-03-2021
5,AL- HUNTSVILLE,80.96,21,19,24,80.69,82.23,21 [19 - 24],80.96% [80.69% - 82.23%],18,13,42,03-03-2021
6,AL- MOBILE,81.44,37,34,42,80.84,82.21,37 [34 - 42],81.44% [80.84% - 82.21%],41,24,63,03-03-2021
7,AL- MONTGOMERY,80.84,10,8,11,80.19,81.29,10 [8 - 11],80.84% [80.19% - 81.29%],13,3,20,03-03-2021
9,AL- TUSCALOOSA,81.1,14,12,16,81.1,82.3,14 [12 - 16],81.1% [81.1% - 82.3%],11,11,23,03-03-2021
11,AZ- MESA,81.31,25,23,27,80.81,82.02,25 [23 - 27],81.31% [80.81% - 82.02%],26,16,40,03-03-2021
12,AZ- PHOENIX,80.9,59,54,65,80.44,81.33,59 [54 - 65],80.9% [80.44% - 81.33%],68,33,101,03-03-2021
14,AZ- SUN CITY,80.49,2,1,3,80.25,80.62,2 [1 - 3],80.49% [80.25% - 80.62%],4,2,5,03-03-2021
15,AZ- TUCSON,80.83,21,20,22,80.52,81.23,21 [20 - 22],80.83% [80.52% - 81.23%],21,13,31,03-03-2021
16,AR- FORT SMITH,80.0,0,0,2,80.0,80.86,0 [0 - 2],80.0% [80.0% - 80.86%],0,0,11,03-03-2021
18,AR- JONESBORO,80.0,0,0,1,80.0,80.66,0 [0 - 1],80.0% [80.0% - 80.66%],0,0,6,03-03-2021
19,AR- LITTLE ROCK,80.92,50,45,70,80.4,83.0,50 [45 - 70],80.92% [80.4% - 83.0%],53,23,173,03-03-2021
21,AR- SPRINGDALE,82.08,19,18,23,80.95,84.07,19 [18 - 23],82.08% [80.95% - 84.07%],22,10,43,03-03-2021
22,AR- TEXARKANA,81.12,6,4,9,80.0,82.14,6 [4 - 9],81.12% [80.0% - 82.14%],11,0,21,03-03-2021
23,CA- ORANGE CO.,80.25,14,13,16,80.14,80.34,14 [13 - 16],80.25% [80.14% - 80.34%],19,11,26,03-03-2021
25,CA- BAKERSFIELD,80.3,7,7,8,80.14,80.5,7 [7 - 8],80.3% [80.14% - 80.5%],11,5,18,03-03-2021
31,CA- CHICO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-03-2021
33,CA- CONTRA COSTA CO.,80.65,14,13,15,80.4,81.05,14 [13 - 15],80.65% [80.4% - 81.05%],13,8,21,03-03-2021
43,CA- FRESNO,80.7,8,7,10,80.31,81.01,8 [7 - 10],80.7% [80.31% - 81.01%],16,7,23,03-03-2021
56,CA- LOS ANGELES,80.35,68,63,74,80.2,80.5,68 [63 - 74],80.35% [80.2% - 80.5%],87,50,124,03-03-2021
58,CA- MODESTO,80.99,14,13,15,80.41,81.4,14 [13 - 15],80.99% [80.41% - 81.4%],17,7,24,03-03-2021
62,CA- NAPA,80.0,0,0,1,80.0,81.55,0 [0 - 1],80.0% [80.0% - 81.55%],0,0,9,03-03-2021
65,CA- ALAMEDA CO.,80.15,7,6,7,80.09,80.21,7 [6 - 7],80.15% [80.09% - 80.21%],5,3,7,03-03-2021
69,CA- PALM SPR/RANCHO MIR.,80.09,0,0,0,80.0,80.09,0 [0 - 0],80.09% [80.0% - 80.09%],1,0,1,03-03-2021
73,CA- REDDING,80.83,7,6,9,80.0,81.85,7 [6 - 9],80.83% [80.0% - 81.85%],9,0,20,03-03-2021
77,CA- SACRAMENTO,80.61,23,20,26,80.21,80.92,23 [20 - 26],80.61% [80.21% - 80.92%],29,10,44,03-03-2021
78,CA- SALINAS,80.5,0,0,1,80.0,80.5,0 [0 - 1],80.5% [80.0% - 80.5%],4,0,4,03-03-2021
