region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.64,176,166,187,80.51,80.91,176 [166 - 187],80.64% [80.51% - 80.91%],54,43,77,02-16-2021,projected
2,AL- DOTHAN,80.45,15,14,18,80.3,80.9,15 [14 - 18],80.45% [80.3% - 80.9%],6,4,12,02-16-2021,projected
5,AL- HUNTSVILLE,81.06,63,60,67,80.85,81.38,63 [60 - 67],81.06% [80.85% - 81.38%],20,16,26,02-16-2021,projected
6,AL- MOBILE,80.95,85,79,91,80.63,81.23,85 [79 - 91],80.95% [80.63% - 81.23%],27,18,35,02-16-2021,projected
7,AL- MONTGOMERY,81.03,43,40,48,80.65,81.42,43 [40 - 48],81.03% [80.65% - 81.42%],16,10,22,02-16-2021,projected
9,AL- TUSCALOOSA,80.9,28,26,30,80.7,81.3,28 [26 - 30],80.9% [80.7% - 81.3%],9,7,13,02-16-2021,projected
11,AZ- MESA,81.77,106,101,110,81.31,82.22,106 [101 - 110],81.77% [81.31% - 82.22%],35,26,44,02-16-2021,projected
12,AZ- PHOENIX,81.06,240,229,250,80.81,81.32,240 [229 - 250],81.06% [80.81% - 81.32%],80,61,100,02-16-2021,projected
14,AZ- SUN CITY,80.74,19,18,20,80.62,80.99,19 [18 - 20],80.74% [80.62% - 80.99%],6,5,8,02-16-2021,projected
15,AZ- TUCSON,80.71,54,51,57,80.55,80.95,54 [51 - 57],80.71% [80.55% - 80.95%],18,14,24,02-16-2021,projected
16,AR- FORT SMITH,80.86,39,37,40,80.78,81.01,39 [37 - 40],80.86% [80.78% - 81.01%],11,10,13,02-16-2021,projected
18,AR- JONESBORO,80.11,7,7,8,80.11,80.55,7 [7 - 8],80.11% [80.11% - 80.55%],1,1,5,02-16-2021,projected
19,AR- LITTLE ROCK,80.74,132,124,142,80.52,81.04,132 [124 - 142],80.74% [80.52% - 81.04%],43,30,60,02-16-2021,projected
21,AR- SPRINGDALE,81.32,37,35,40,80.95,81.51,37 [35 - 40],81.32% [80.95% - 81.51%],14,10,16,02-16-2021,projected
22,AR- TEXARKANA,81.22,42,40,44,80.82,81.63,42 [40 - 44],81.22% [80.82% - 81.63%],12,8,16,02-16-2021,projected
23,CA- ORANGE CO.,80.72,162,156,170,80.56,80.89,162 [156 - 170],80.72% [80.56% - 80.89%],55,43,68,02-16-2021,projected
25,CA- BAKERSFIELD,81.11,126,121,131,80.88,81.36,126 [121 - 131],81.11% [80.88% - 81.36%],40,32,49,02-16-2021,projected
31,CA- CHICO,80.62,9,8,11,80.31,80.78,9 [8 - 11],80.62% [80.31% - 80.78%],4,2,5,02-16-2021,projected
33,CA- CONTRA COSTA CO.,80.7,42,40,44,80.55,80.85,42 [40 - 44],80.7% [80.55% - 80.85%],14,11,17,02-16-2021,projected
43,CA- FRESNO,80.7,45,43,48,80.53,80.83,45 [43 - 48],80.7% [80.53% - 80.83%],16,12,19,02-16-2021,projected
56,CA- LOS ANGELES,80.5,346,332,361,80.38,80.62,346 [332 - 361],80.5% [80.38% - 80.62%],123,95,154,02-16-2021,projected
58,CA- MODESTO,81.28,66,63,70,80.99,81.63,66 [63 - 70],81.28% [80.99% - 81.63%],22,17,28,02-16-2021,projected
62,CA- NAPA,80.69,14,13,15,80.52,81.03,14 [13 - 15],80.69% [80.52% - 81.03%],4,3,6,02-16-2021,projected
65,CA- ALAMEDA CO.,80.53,54,52,57,80.44,80.65,54 [52 - 57],80.53% [80.44% - 80.65%],18,15,22,02-16-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.38,10,9,11,80.28,80.47,10 [9 - 11],80.38% [80.28% - 80.47%],4,3,5,02-16-2021,projected
73,CA- REDDING,80.28,11,9,12,80.09,80.37,11 [9 - 12],80.28% [80.09% - 80.37%],3,1,4,02-16-2021,projected
77,CA- SACRAMENTO,80.69,104,99,110,80.56,80.9,104 [99 - 110],80.69% [80.56% - 80.9%],33,27,43,02-16-2021,projected
78,CA- SALINAS,81.01,28,26,29,80.88,81.39,28 [26 - 29],81.01% [80.88% - 81.39%],8,7,11,02-16-2021,projected
79,CA- SAN BERNARDINO,80.61,98,93,102,80.45,80.74,98 [93 - 102],80.61% [80.45% - 80.74%],35,26,43,02-16-2021,projected
80,CA- SAN DIEGO,80.85,177,170,185,80.67,81.08,177 [170 - 185],80.85% [80.67% - 81.08%],60,47,76,02-16-2021,projected
81,CA- SAN FRANCISCO,80.34,58,55,61,80.28,80.45,58 [55 - 61],80.34% [80.28% - 80.45%],17,14,23,02-16-2021,projected
82,CA- SAN JOSE,80.56,50,48,53,80.43,80.73,50 [48 - 53],80.56% [80.43% - 80.73%],17,13,22,02-16-2021,projected
83,CA- SAN LUIS OBISPO,80.44,7,7,8,80.44,80.66,7 [7 - 8],80.44% [80.44% - 80.66%],2,2,3,02-16-2021,projected
85,CA- SAN MATEO CO.,80.33,28,26,30,80.26,80.41,28 [26 - 30],80.33% [80.26% - 80.41%],9,7,11,02-16-2021,projected
86,CA- SANTA BARBARA,80.83,25,24,26,80.62,81.04,25 [24 - 26],80.83% [80.62% - 81.04%],8,6,10,02-16-2021,projected
87,CA- SANTA CRUZ,80.84,7,7,8,80.84,81.11,7 [7 - 8],80.84% [80.84% - 81.11%],3,3,4,02-16-2021,projected
89,CA- SANTA ROSA,80.21,8,7,9,80.16,80.21,8 [7 - 9],80.21% [80.16% - 80.21%],4,3,4,02-16-2021,projected
91,CA- STOCKTON,80.66,21,20,22,80.47,80.75,21 [20 - 22],80.66% [80.47% - 80.75%],7,5,8,02-16-2021,projected
96,CA- VENTURA,81.08,50,48,53,80.83,81.4,50 [48 - 53],81.08% [80.83% - 81.4%],17,13,22,02-16-2021,projected
101,CO- BOULDER,82.11,35,34,37,81.47,82.74,35 [34 - 37],82.11% [81.47% - 82.74%],10,7,13,02-16-2021,projected
102,CO- COLORADO SPRINGS,82.32,84,79,93,81.84,83.77,84 [79 - 93],82.32% [81.84% - 83.77%],24,19,39,02-16-2021,projected
