region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.75,220,200,258,80.28,81.55,220 [200 - 258],80.75% [80.28% - 81.55%],63,24,131,04-28-2021,projected
2,AL- DOTHAN,80.9,37,36,48,80.75,82.48,37 [36 - 48],80.9% [80.75% - 82.48%],12,10,33,04-28-2021,projected
5,AL- HUNTSVILLE,81.38,89,81,107,80.64,82.98,89 [81 - 107],81.38% [80.64% - 82.98%],26,12,56,04-28-2021,projected
6,AL- MOBILE,85.04,496,449,574,81.89,89.84,496 [449 - 574],85.04% [81.89% - 89.84%],144,54,281,04-28-2021,projected
7,AL- MONTGOMERY,81.16,63,57,77,80.39,82.65,63 [57 - 77],81.16% [80.39% - 82.65%],18,6,41,04-28-2021,projected
9,AL- TUSCALOOSA,80.5,21,18,27,80.3,81.5,21 [18 - 27],80.5% [80.3% - 81.5%],5,3,15,04-28-2021,projected
11,AZ- MESA,82.98,204,186,247,81.31,86.92,204 [186 - 247],82.98% [81.31% - 86.92%],59,26,137,04-28-2021,projected
12,AZ- PHOENIX,81.73,455,416,556,80.7,84.26,455 [416 - 556],81.73% [80.7% - 84.26%],131,53,323,04-28-2021,projected
14,AZ- SUN CITY,81.36,35,32,43,80.62,82.96,35 [32 - 43],81.36% [80.62% - 82.96%],11,5,24,04-28-2021,projected
15,AZ- TUCSON,80.75,69,63,85,80.28,81.86,69 [63 - 85],80.75% [80.28% - 81.86%],19,7,47,04-28-2021,projected
16,AR- FORT SMITH,83.43,148,133,187,81.09,89.13,148 [133 - 187],83.43% [81.09% - 89.13%],44,14,117,04-28-2021,projected
18,AR- JONESBORO,80.44,14,12,24,80.22,82.54,14 [12 - 24],80.44% [80.22% - 82.54%],4,2,23,04-28-2021,projected
19,AR- LITTLE ROCK,80.61,116,105,153,80.24,81.82,116 [105 - 153],80.61% [80.24% - 81.82%],35,14,105,04-28-2021,projected
21,AR- SPRINGDALE,81.04,40,36,52,80.38,82.84,40 [36 - 52],81.04% [80.38% - 82.84%],11,4,30,04-28-2021,projected
