region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,86.26,1226,1191,1255,85.72,86.82,1226 [1191 - 1255],86.26% [85.72% - 86.82%],529,483,576,01-06-2021
2,AL- DOTHAN,86.63,197,190,203,85.57,87.68,197 [190 - 203],86.63% [85.57% - 87.68%],88,74,102,01-06-2021
5,AL- HUNTSVILLE,89.57,405,393,417,88.3,91.01,405 [393 - 417],89.57% [88.3% - 91.01%],180,156,207,01-06-2021
6,AL- MOBILE,85.67,369,358,377,84.9,86.34,369 [358 - 377],85.67% [84.9% - 86.34%],162,140,181,01-06-2021
7,AL- MONTGOMERY,87.12,252,245,258,86.4,87.83,252 [245 - 258],87.12% [86.4% - 87.83%],110,99,121,01-06-2021
9,AL- TUSCALOOSA,88.42,189,184,195,87.31,89.52,189 [184 - 195],88.42% [87.31% - 89.52%],84,73,95,01-06-2021
11,AZ- MESA,100.81,908,876,942,97.07,104.95,908 [876 - 942],100.81% [97.07% - 104.95%],412,338,494,01-06-2021
12,AZ- PHOENIX,93.14,2211,2134,2291,90.83,95.7,2211 [2134 - 2291],93.14% [90.83% - 95.7%],995,820,1189,01-06-2021
14,AZ- SUN CITY,88.89,158,153,165,87.28,90.74,158 [153 - 165],88.89% [87.28% - 90.74%],72,59,87,01-06-2021
15,AZ- TUCSON,89.71,564,547,577,89.15,90.18,564 [547 - 577],89.71% [89.15% - 90.18%],245,231,257,01-06-2021
16,AR- FORT SMITH,85.0,141,138,147,84.22,86.09,141 [138 - 147],85.0% [84.22% - 86.09%],64,54,78,01-06-2021
18,AR- JONESBORO,83.43,70,67,71,82.88,83.65,70 [67 - 71],83.43% [82.88% - 83.65%],31,26,33,01-06-2021
19,AR- LITTLE ROCK,84.54,586,566,602,83.88,85.2,586 [566 - 602],84.54% [83.88% - 85.2%],262,224,300,01-06-2021
21,AR- SPRINGDALE,89.27,223,216,230,88.23,90.5,223 [216 - 230],89.27% [88.23% - 90.5%],98,87,111,01-06-2021
22,AR- TEXARKANA,82.24,48,47,50,82.04,82.24,48 [47 - 50],82.24% [82.04% - 82.24%],22,20,22,01-06-2021
23,CA- ORANGE CO.,87.82,1388,1347,1425,86.85,88.81,1388 [1347 - 1425],87.82% [86.85% - 88.81%],598,524,674,01-06-2021
25,CA- BAKERSFIELD,85.61,473,459,483,85.39,85.84,473 [459 - 483],85.61% [85.39% - 85.84%],203,195,211,01-06-2021
31,CA- CHICO,83.91,56,54,57,83.59,84.06,56 [54 - 57],83.91% [83.59% - 84.06%],25,23,26,01-06-2021
33,CA- CONTRA COSTA CO.,84.44,195,190,199,84.29,84.64,195 [190 - 199],84.44% [84.29% - 84.64%],89,86,93,01-06-2021
43,CA- FRESNO,87.27,382,370,392,86.83,87.8,382 [370 - 392],87.27% [86.83% - 87.8%],166,156,178,01-06-2021
