region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,85.12,969,916,1034,83.51,87.13,969 [916 - 1034],85.12% [83.51% - 87.13%],432,296,602,01-06-2021
2,AL- DOTHAN,87.08,219,209,239,84.82,90.92,219 [209 - 239],87.08% [84.82% - 90.92%],94,64,145,01-06-2021
5,AL- HUNTSVILLE,91.12,484,460,523,87.39,96.81,484 [460 - 523],91.12% [87.39% - 96.81%],209,139,316,01-06-2021
6,AL- MOBILE,84.94,318,300,339,83.36,86.76,318 [300 - 339],84.94% [83.36% - 86.76%],141,96,193,01-06-2021
7,AL- MONTGOMERY,86.99,247,233,264,84.92,89.51,247 [233 - 264],86.99% [84.92% - 89.51%],108,76,147,01-06-2021
9,AL- TUSCALOOSA,89.42,216,204,233,86.51,93.53,216 [204 - 233],89.42% [86.51% - 93.53%],94,65,135,01-06-2021
11,AZ- MESA,104.44,1127,1048,1278,93.43,123.43,1127 [1048 - 1278],104.44% [93.43% - 123.43%],484,266,860,01-06-2021
12,AZ- PHOENIX,94.6,2576,2399,2911,88.48,104.62,2576 [2399 - 2911],94.6% [88.48% - 104.62%],1106,642,1865,01-06-2021
14,AZ- SUN CITY,90.74,203,188,231,85.93,98.89,203 [188 - 231],90.74% [85.93% - 98.89%],87,48,153,01-06-2021
15,AZ- TUCSON,86.81,366,345,393,84.48,89.83,366 [345 - 393],86.81% [84.48% - 89.83%],172,113,248,01-06-2021
16,AR- FORT SMITH,85.62,166,158,180,83.83,88.9,166 [158 - 180],85.62% [83.83% - 88.9%],72,49,114,01-06-2021
18,AR- JONESBORO,82.32,46,44,49,81.66,83.1,46 [44 - 49],82.32% [81.66% - 83.1%],21,15,28,01-06-2021
19,AR- LITTLE ROCK,84.83,649,615,692,83.29,86.64,649 [615 - 692],84.83% [83.29% - 86.64%],279,190,383,01-06-2021
21,AR- SPRINGDALE,89.46,231,219,248,86.43,94.0,231 [219 - 248],89.46% [86.43% - 94.0%],100,68,148,01-06-2021
22,AR- TEXARKANA,81.73,36,33,39,81.02,82.55,36 [33 - 39],81.73% [81.02% - 82.55%],17,10,25,01-06-2021
23,CA- ORANGE CO.,85.93,975,921,1039,83.86,88.31,975 [921 - 1039],85.93% [83.86% - 88.31%],454,295,636,01-06-2021
25,CA- BAKERSFIELD,84.23,333,316,353,82.93,85.72,333 [316 - 353],84.23% [82.93% - 85.72%],153,106,207,01-06-2021
31,CA- CHICO,82.97,42,39,44,81.88,83.91,42 [39 - 44],82.97% [81.88% - 83.91%],19,12,25,01-06-2021
33,CA- CONTRA COSTA CO.,82.55,109,103,116,81.7,83.49,109 [103 - 116],82.55% [81.7% - 83.49%],51,34,70,01-06-2021
43,CA- FRESNO,85.17,250,236,265,83.46,87.01,250 [236 - 265],85.17% [83.46% - 87.01%],118,79,160,01-06-2021
56,CA- LOS ANGELES,97.3,9705,9259,10148,92.12,102.63,9705 [9259 - 10.15K],97.3% [92.12% - 102.63%],4290,3005,5612,01-06-2021
58,CA- MODESTO,84.83,179,169,190,83.32,86.52,179 [169 - 190],84.83% [83.32% - 86.52%],83,57,112,01-06-2021
62,CA- NAPA,83.78,49,46,52,82.58,85.15,49 [46 - 52],83.78% [82.58% - 85.15%],22,15,30,01-06-2021
65,CA- ALAMEDA CO.,82.69,198,187,210,81.81,83.67,198 [187 - 210],82.69% [81.81% - 83.67%],91,61,124,01-06-2021
69,CA- PALM SPR/RANCHO MIR.,95.48,371,356,389,91.3,100.51,371 [356 - 389],95.48% [91.3% - 100.51%],163,119,216,01-06-2021
73,CA- REDDING,81.39,35,33,37,81.11,82.03,35 [33 - 37],81.39% [81.11% - 82.03%],15,12,22,01-06-2021
77,CA- SACRAMENTO,84.41,482,456,516,82.99,86.15,482 [456 - 516],84.41% [82.99% - 86.15%],211,143,294,01-06-2021
78,CA- SALINAS,90.59,196,186,206,87.44,94.38,196 [186 - 206],90.59% [87.44% - 94.38%],84,59,114,01-06-2021
79,CA- SAN BERNARDINO,109.73,3812,3659,3967,101.72,117.98,3812 [3659 - 3967],109.73% [101.72% - 117.98%],1719,1256,2196,01-06-2021
80,CA- SAN DIEGO,97.63,2873,2726,3037,91.45,104.6,2873 [2726 - 3037],97.63% [91.45% - 104.6%],1240,805,1730,01-06-2021
81,CA- SAN FRANCISCO,81.5,171,162,183,81.03,82.05,171 [162 - 183],81.5% [81.03% - 82.05%],76,52,104,01-06-2021
82,CA- SAN JOSE,88.36,580,552,615,85.92,91.37,580 [552 - 615],88.36% [85.92% - 91.37%],253,179,344,01-06-2021
83,CA- SAN LUIS OBISPO,91.4,120,114,128,87.68,96.45,120 [114 - 128],91.4% [87.68% - 96.45%],52,35,75,01-06-2021
