HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
1,AL- BIRMINGHAM,91,6528,5907,8206,87.36,94.64,04-21-2020
2,AL- DOTHAN,80,0,0,0,76.8,83.2,04-21-2020
5,AL- HUNTSVILLE,84,588,588,940,80.64,87.36,04-21-2020
6,AL- MOBILE,88,1764,1615,2087,84.48,91.52,04-21-2020
7,AL- MONTGOMERY,85,588,504,859,81.6,88.4,04-21-2020
9,AL- TUSCALOOSA,88,567,538,729,84.48,91.52,04-21-2020
11,AZ- MESA,99,2695,2466,3155,95.04,102.96,04-21-2020
12,AZ- PHOENIX,91,6078,5577,7212,87.36,94.64,04-21-2020
14,AZ- SUN CITY,88,461,423,538,84.48,91.52,04-21-2020
15,AZ- TUCSON,86,1082,983,1296,82.56,89.44,04-21-2020
16,AR- FORT SMITH,80,0,0,0,76.8,83.2,04-21-2020
18,AR- JONESBORO,80,0,0,37,76.8,83.2,04-21-2020
19,AR- LITTLE ROCK,88,3370,3064,3964,84.48,91.52,04-21-2020
21,AR- SPRINGDALE,80,0,0,87,76.8,83.2,04-21-2020
22,AR- TEXARKANA,80,0,0,0,76.8,83.2,04-21-2020
23,CA- ORANGE CO.,86,3529,3236,4113,82.56,89.44,04-21-2020
25,CA- BAKERSFIELD,82,518,474,616,78.72,85.28,04-21-2020
31,CA- CHICO,82,105,90,139,78.72,85.28,04-21-2020
33,CA- CONTRA COSTA CO.,102,3091,2846,3561,97.92,106.08,04-21-2020
43,CA- FRESNO,84,678,615,773,80.64,87.36,04-21-2020
56,CA- LOS ANGELES,86,10515,9635,12226,82.56,89.44,04-21-2020
58,CA- MODESTO,90,1232,1126,1456,86.4,93.6,04-21-2020
62,CA- NAPA,92,525,465,588,88.32,95.68,04-21-2020
65,CA- ALAMEDA CO.,100,4791,4410,5506,96.0,104.0,04-21-2020
69,CA- PALM SPR/RANCHO MIR.,84,313,287,366,80.64,87.36,04-21-2020
73,CA- REDDING,84,329,298,401,80.64,87.36,04-21-2020
77,CA- SACRAMENTO,92,4136,3773,4834,88.32,95.68,04-21-2020
78,CA- SALINAS,93,743,681,856,89.28,96.72,04-21-2020
79,CA- SAN BERNARDINO,87,2945,2693,3437,83.52,90.48,04-21-2020
80,CA- SAN DIEGO,89,4649,4260,5403,85.44,92.56,04-21-2020
81,CA- SAN FRANCISCO,92,4208,3878,4841,88.32,95.68,04-21-2020
82,CA- SAN JOSE,107,5676,5241,6514,102.72,111.28,04-21-2020
83,CA- SAN LUIS OBISPO,89,315,286,365,85.44,92.56,04-21-2020
85,CA- SAN MATEO CO.,94,2732,2519,3131,90.24,97.76,04-21-2020
86,CA- SANTA BARBARA,87,476,436,541,83.52,90.48,04-21-2020
87,CA- SANTA CRUZ,108,711,655,819,103.68,112.32,04-21-2020
89,CA- SANTA ROSA,88,1148,1051,1321,84.48,91.52,04-21-2020
91,CA- STOCKTON,96,1218,1115,1408,92.16,99.84,04-21-2020
96,CA- VENTURA,88,873,797,1020,84.48,91.52,04-21-2020
101,CO- BOULDER,113,1127,1032,1281,108.48,117.52,04-21-2020
102,CO- COLORADO SPRINGS,101,1533,1408,1894,96.96,105.04,04-21-2020
103,CO- DENVER,110,10015,9178,11733,105.6,114.4,04-21-2020
104,CO- FORT COLLINS,99,822,743,959,95.04,102.96,04-21-2020
105,CO- GRAND JUNCTION,114,1857,1687,2126,109.44,118.56,04-21-2020
106,CO- GREELEY,97,929,860,1116,93.12,100.88,04-21-2020
107,CO- PUEBLO,83,217,186,248,79.68,86.32,04-21-2020
110,CT- HARTFORD,120,9230,8481,10778,115.2,124.8,04-21-2020
111,CT- NEW HAVEN,143,17016,15660,19516,137.28,148.72,04-21-2020
112,DE- WILMINGTON,117,4865,4444,5627,112.32,121.68,04-21-2020
113,DC- WASHINGTON,116,13862,12710,16151,111.36,120.64,04-21-2020
