HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
96,CA- VENTURA,92,1167,1055,1408,88.32,95.68,04-21-2020
101,CO- BOULDER,127,1389,1261,1653,121.92,132.08,04-21-2020
102,CO- COLORADO SPRINGS,114,2052,1854,2557,109.44,118.56,04-21-2020
103,CO- DENVER,124,12691,11487,15140,119.04,128.96,04-21-2020
104,CO- FORT COLLINS,109,1099,1006,1329,104.64,113.36,04-21-2020
105,CO- GRAND JUNCTION,126,2250,2041,2578,120.96,131.04,04-21-2020
106,CO- GREELEY,106,1237,1129,1508,101.76,110.24,04-21-2020
107,CO- PUEBLO,87,307,281,356,83.52,90.48,04-21-2020
110,CT- HARTFORD,144,12240,11016,14696,138.24,149.76,04-21-2020
111,CT- NEW HAVEN,171,21118,19142,24728,164.16,177.84,04-21-2020
112,DE- WILMINGTON,135,6189,5627,7479,129.6,140.4,04-21-2020
113,DC- WASHINGTON,133,17583,15906,21229,127.68,138.32,04-21-2020
115,FL- BRADENTON,110,1246,1118,1480,105.6,114.4,04-21-2020
116,FL- CLEARWATER,98,1716,1549,2069,94.08,101.92,04-21-2020
118,FL- FORT LAUDERDALE,109,14953,13478,17926,104.64,113.36,04-21-2020
119,FL- FORT MYERS,103,5080,4583,6152,98.88,107.12,04-21-2020
120,FL- GAINESVILLE,95,1483,1290,1861,91.2,98.8,04-21-2020
122,FL- HUDSON,98,1357,1219,1630,94.08,101.92,04-21-2020
123,FL- JACKSONVILLE,95,4191,3735,5119,91.2,98.8,04-21-2020
124,FL- LAKELAND,100,1248,1125,1518,96.0,104.0,04-21-2020
127,FL- MIAMI,109,18761,16912,22386,104.64,113.36,04-21-2020
129,FL- OCALA,99,1562,1391,1872,95.04,102.96,04-21-2020
130,FL- ORLANDO,99,11437,10250,13833,95.04,102.96,04-21-2020
131,FL- ORMOND BEACH,92,1337,1179,1583,88.32,95.68,04-21-2020
133,FL- PANAMA CITY,87,187,140,228,83.52,90.48,04-21-2020
134,FL- PENSACOLA,92,1587,1443,1924,88.32,95.68,04-21-2020
137,FL- SARASOTA,96,1393,1251,1735,92.16,99.84,04-21-2020
139,FL- ST PETERSBURG,94,1392,1257,1680,90.24,97.76,04-21-2020
140,FL- TALLAHASSEE,89,1318,1142,1664,85.44,92.56,04-21-2020
141,FL- TAMPA,100,5096,4581,6119,96.0,104.0,04-21-2020
142,GA- ALBANY,124,2646,2354,3044,119.04,128.96,04-21-2020
144,GA- ATLANTA,132,37559,33851,45504,126.72,137.28,04-21-2020
145,GA- AUGUSTA,86,1190,1029,1468,82.56,89.44,04-21-2020
146,GA- COLUMBUS,98,1174,1015,1424,94.08,101.92,04-21-2020
147,GA- MACON,85,861,747,1499,81.6,88.4,04-21-2020
148,GA- ROME,117,1680,1477,2179,112.32,121.68,04-21-2020
149,GA- SAVANNAH,89,1195,1095,1682,85.44,92.56,04-21-2020
154,IL- AURORA,159,2485,2238,2934,152.64,165.36,04-21-2020
155,IL- BLUE ISLAND,118,5796,5242,6880,113.28,122.72,04-21-2020
156,IL- CHICAGO,117,19369,17519,22992,112.32,121.68,04-21-2020
158,IL- ELGIN,166,5515,4993,6587,159.36,172.64,04-21-2020
161,IL- EVANSTON,133,7726,6990,9175,127.68,138.32,04-21-2020
163,IL- HINSDALE,135,3682,3328,4374,129.6,140.4,04-21-2020
164,IL- JOLIET,143,5054,4538,5979,137.28,148.72,04-21-2020
166,IL- MELROSE PARK,134,10166,9199,12086,128.64,139.36,04-21-2020
170,IL- PEORIA,88,935,812,1210,84.48,91.52,04-21-2020
171,IL- ROCKFORD,115,2949,2599,3617,110.4,119.6,04-21-2020
172,IL- SPRINGFIELD,82,385,338,607,78.72,85.28,04-21-2020
173,IL- URBANA,85,385,331,551,81.6,88.4,04-21-2020
175,IL- BLOOMINGTON,100,385,338,543,96.0,104.0,04-21-2020
179,IN- EVANSVILLE,85,389,273,537,81.6,88.4,04-21-2020
180,IN- FORT WAYNE,88,1099,973,1517,84.48,91.52,04-21-2020
181,IN- GARY,158,7166,6487,8597,151.68,164.32,04-21-2020
183,IN- INDIANAPOLIS,134,18840,16372,23330,128.64,139.36,04-21-2020
184,IN- LAFAYETTE,99,1036,888,1280,95.04,102.96,04-21-2020
185,IN- MUNCIE,115,590,442,723,110.4,119.6,04-21-2020
186,IN- MUNSTER,143,4390,3984,5221,137.28,148.72,04-21-2020
187,IN- SOUTH BEND,115,3344,2973,4280,110.4,119.6,04-21-2020
188,IN- TERRE HAUTE,80,0,0,148,76.8,83.2,04-21-2020
191,IA- DAVENPORT,84,561,455,741,80.64,87.36,04-21-2020
192,IA- DES MOINES,88,1424,1199,1801,84.48,91.52,04-21-2020
193,IA- DUBUQUE,91,405,342,479,87.36,94.64,04-21-2020
194,IA- IOWA CITY,90,1103,963,1406,86.4,93.6,04-21-2020
195,IA- MASON CITY,80,0,0,0,76.8,83.2,04-21-2020
196,IA- SIOUX CITY,84,199,149,242,80.64,87.36,04-21-2020
197,IA- WATERLOO,87,330,279,381,83.52,90.48,04-21-2020
200,KS- TOPEKA,86,632,533,827,82.56,89.44,04-21-2020
201,KS- WICHITA,83,816,735,1089,79.68,86.32,04-21-2020
203,KY- COVINGTON,100,1122,896,1377,96.0,104.0,04-21-2020
204,KY- LEXINGTON,91,2938,2439,4115,87.36,94.64,04-21-2020
205,KY- LOUISVILLE,101,5723,4872,6960,96.96,105.04,04-21-2020
207,KY- OWENSBORO,82,13,0,110,78.72,85.28,04-21-2020
208,KY- PADUCAH,80,0,0,14,76.8,83.2,04-21-2020
209,LA- ALEXANDRIA,87,292,219,473,83.52,90.48,04-21-2020
210,LA- BATON ROUGE,139,8527,7634,10436,133.44,144.56,04-21-2020
212,LA- HOUMA,156,3211,2828,3777,149.76,162.24,04-21-2020
213,LA- LAFAYETTE,97,1675,1367,2220,93.12,100.88,04-21-2020
214,LA- LAKE CHARLES,88,511,438,609,84.48,91.52,04-21-2020
216,LA- METAIRIE,258,11009,10026,12707,247.68,268.32,04-21-2020
217,LA- MONROE,87,292,219,355,83.52,90.48,04-21-2020
218,LA- NEW ORLEANS,201,18422,16848,20991,192.96,209.04,04-21-2020
219,LA- SHREVEPORT,90,1842,1695,2457,86.4,93.6,04-21-2020
221,ME- BANGOR,82,162,136,237,78.72,85.28,04-21-2020
222,ME- PORTLAND,97,2680,2387,3207,93.12,100.88,04-21-2020
223,MD- BALTIMORE,116,14521,13052,17610,111.36,120.64,04-21-2020
225,MD- SALISBURY,111,1909,1709,2462,106.56,115.44,04-21-2020
226,MD- TAKOMA PARK,167,6688,6030,8010,160.32,173.68,04-21-2020
227,MA- BOSTON,177,63953,57847,75938,169.92,184.08,04-21-2020
230,MA- SPRINGFIELD,151,6978,6259,8349,144.96,157.04,04-21-2020
231,MA- WORCESTER,181,9950,8978,11838,173.76,188.24,04-21-2020
232,MI- ANN ARBOR,163,16291,14821,19438,156.48,169.52,04-21-2020
233,MI- DEARBORN,149,6907,6256,8160,143.04,154.96,04-21-2020
234,MI- DETROIT,161,22558,20358,26674,154.56,167.44,04-21-2020
235,MI- FLINT,143,4744,4278,5678,137.28,148.72,04-21-2020
238,MI- KALAMAZOO,94,1123,909,1549,90.24,97.76,04-21-2020
239,MI- LANSING,114,3005,2570,3848,109.44,118.56,04-21-2020
240,MI- MARQUETTE,80,0,0,0,76.8,83.2,04-21-2020
242,MI- MUSKEGON,101,494,396,594,96.96,105.04,04-21-2020
243,MI- PETOSKEY,80,0,0,75,76.8,83.2,04-21-2020
244,MI- PONTIAC,163,5952,5384,7042,156.48,169.52,04-21-2020
245,MI- ROYAL OAK,142,9977,9024,11805,136.32,147.68,04-21-2020
246,MI- SAGINAW,99,1816,1491,2172,95.04,102.96,04-21-2020
248,MI- ST JOSEPH,101,453,387,587,96.96,105.04,04-21-2020
249,MI- TRAVERSE CITY,80,0,0,87,76.8,83.2,04-21-2020
250,MN- DULUTH,81,89,66,109,77.76,84.24,04-21-2020
251,MN- MINNEAPOLIS,88,4369,3908,5457,84.48,91.52,04-21-2020
253,MN- ROCHESTER,83,391,334,614,79.68,86.32,04-21-2020
254,MN- ST CLOUD,84,231,202,319,80.64,87.36,04-21-2020
256,MN- ST PAUL,93,1860,1645,2221,89.28,96.72,04-21-2020
257,MS- GULFPORT,127,2024,1801,2404,121.92,132.08,04-21-2020
258,MS- HATTIESBURG,106,1876,1580,2280,101.76,110.24,04-21-2020
259,MS- JACKSON,97,4252,3703,5942,93.12,100.88,04-21-2020
261,MS- OXFORD,84,39,13,279,80.64,87.36,04-21-2020
262,MS- TUPELO,85,367,275,894,81.6,88.4,04-21-2020
263,MO- CAPE GIRARDEAU,80,0,0,11,76.8,83.2,04-21-2020
264,MO- COLUMBIA,86,840,738,1320,82.56,89.44,04-21-2020
267,MO- JOPLIN,80,0,0,119,76.8,83.2,04-21-2020
268,MO- KANSAS CITY,104,11172,9902,13688,99.84,108.16,04-21-2020
270,MO- SPRINGFIELD,93,1334,1198,1748,89.28,96.72,04-21-2020
273,MO- ST LOUIS,95,10541,9505,13011,91.2,98.8,04-21-2020
274,MT- BILLINGS,90,1382,1232,1644,86.4,93.6,04-21-2020
275,MT- GREAT FALLS,85,166,125,201,81.6,88.4,04-21-2020
276,MT- MISSOULA,87,493,429,698,83.52,90.48,04-21-2020
277,NE- LINCOLN,83,380,337,473,79.68,86.32,04-21-2020
278,NE- OMAHA,91,3681,3262,4472,87.36,94.64,04-21-2020
279,NV- LAS VEGAS,115,8571,7714,10224,110.4,119.6,04-21-2020
280,NV- RENO,97,1860,1622,2233,93.12,100.88,04-21-2020
281,NH- LEBANON,99,1109,985,1360,95.04,102.96,04-21-2020
282,NH- MANCHESTER,99,2352,2128,2832,95.04,102.96,04-21-2020
283,NJ- CAMDEN,162,39410,35650,46389,155.52,168.48,04-21-2020
284,NJ- HACKENSACK,237,36345,33203,41576,227.52,246.48,04-21-2020
285,NJ- MORRISTOWN,298,25750,23437,29856,286.08,309.92,04-21-2020
288,NJ- NEW BRUNSWICK,225,24435,22201,28387,216.0,234.0,04-21-2020
289,NJ- NEWARK,218,41246,37591,47511,209.28,226.72,04-21-2020
291,NJ- PATERSON,226,10597,9649,12207,216.96,235.04,04-21-2020
293,NM- ALBUQUERQUE,105,4994,4485,6255,100.8,109.2,04-21-2020
295,NY- ALBANY,173,27812,25270,32410,166.08,179.92,04-21-2020
296,NY- BINGHAMTON,112,1674,1503,2075,107.52,116.48,04-21-2020
297,NY- BRONX,242,37143,34069,42076,232.32,251.68,04-21-2020
299,NY- BUFFALO,105,5009,4414,6027,100.8,109.2,04-21-2020
300,NY- ELMIRA,101,1344,1155,1599,96.96,105.04,04-21-2020
301,NY- EAST LONG ISLAND,260,124202,113815,140872,249.6,270.4,04-21-2020
304,NY- ROCHESTER,113,5834,5267,7084,108.48,117.52,04-21-2020
307,NY- SYRACUSE,102,3783,3310,4519,97.92,106.08,04-21-2020
308,NY- WHITE PLAINS,229,28070,25768,31772,219.84,238.16,04-21-2020
309,NC- ASHEVILLE,83,413,355,534,79.68,86.32,04-21-2020
311,NC- CHARLOTTE,102,7477,6648,9150,97.92,106.08,04-21-2020
312,NC- DURHAM,93,3219,2772,3917,89.28,96.72,04-21-2020
313,NC- GREENSBORO,95,1466,1276,1777,91.2,98.8,04-21-2020
314,NC- GREENVILLE,84,576,459,930,80.64,87.36,04-21-2020
315,NC- HICKORY,88,419,359,562,84.48,91.52,04-21-2020
318,NC- RALEIGH,109,6901,6073,8301,104.64,113.36,04-21-2020
319,NC- WILMINGTON,89,627,515,902,85.44,92.56,04-21-2020
320,NC- WINSTON-SALEM,89,2091,1871,2748,85.44,92.56,04-21-2020
321,ND- BISMARCK,96,815,723,1028,92.16,99.84,04-21-2020
322,ND- FARGO MOORHEAD -MN,82,182,136,222,78.72,85.28,04-21-2020
323,ND- GRAND FORKS,80,0,0,6,76.8,83.2,04-21-2020
324,ND- MINOT,86,182,136,275,82.56,89.44,04-21-2020
325,OH- AKRON,102,3207,2892,3839,97.92,106.08,04-21-2020
326,OH- CANTON,97,2009,1723,2469,93.12,100.88,04-21-2020
327,OH- CINCINNATI,91,3256,2922,4134,87.36,94.64,04-21-2020
328,OH- CLEVELAND,99,10387,9310,12397,95.04,102.96,04-21-2020
329,OH- COLUMBUS,87,3852,3300,4953,83.52,90.48,04-21-2020
330,OH- DAYTON,87,1089,903,1452,83.52,90.48,04-21-2020
331,OH- ELYRIA,111,1400,1285,1645,106.56,115.44,04-21-2020
332,OH- KETTERING,92,789,696,976,88.32,95.68,04-21-2020
334,OH- TOLEDO,93,3373,2967,4289,89.28,96.72,04-21-2020
335,OH- YOUNGSTOWN,95,2009,1735,2432,91.2,98.8,04-21-2020
336,OK- LAWTON,80,0,0,110,76.8,83.2,04-21-2020
339,OK- OKLAHOMA CITY,94,5669,5061,7357,90.24,97.76,04-21-2020
340,OK- TULSA,86,1964,1728,2900,82.56,89.44,04-21-2020
341,OR- BEND,92,309,275,395,88.32,95.68,04-21-2020
342,OR- EUGENE,92,879,787,1071,88.32,95.68,04-21-2020
343,OR- MEDFORD,87,323,273,389,83.52,90.48,04-21-2020
344,OR- PORTLAND,92,3732,3361,4526,88.32,95.68,04-21-2020
345,OR- SALEM,102,609,555,728,97.92,106.08,04-21-2020
346,PA- ALLENTOWN,187,19995,18155,23876,179.52,194.48,04-21-2020
347,PA- ALTOONA,80,16,12,197,76.8,83.2,04-21-2020
350,PA- DANVILLE,87,502,392,911,83.52,90.48,04-21-2020
351,PA- ERIE,88,1148,952,1416,84.48,91.52,04-21-2020
352,PA- HARRISBURG,113,4620,4103,5859,108.48,117.52,04-21-2020
354,PA- JOHNSTOWN,80,8,7,161,76.8,83.2,04-21-2020
355,PA- LANCASTER,144,4536,4086,5453,138.24,149.76,04-21-2020
356,PA- PHILADELPHIA,154,54668,49291,65255,147.84,160.16,04-21-2020
357,PA- PITTSBURGH,93,9000,7975,11894,89.28,96.72,04-21-2020
358,PA- READING,140,5193,4712,6284,134.4,145.6,04-21-2020
359,PA- SAYRE,94,310,245,613,90.24,97.76,04-21-2020
360,PA- SCRANTON,151,3507,3130,4282,144.96,157.04,04-21-2020
362,PA- WILKES-BARRE,131,1903,1736,2318,125.76,136.24,04-21-2020
363,PA- YORK,132,2779,2536,3330,126.72,137.28,04-21-2020
365,SC- CHARLESTON,93,2373,2120,2918,89.28,96.72,04-21-2020
366,SC- COLUMBIA,101,4734,4264,5869,96.96,105.04,04-21-2020
367,SC- FLORENCE,86,516,434,690,82.56,89.44,04-21-2020
368,SC- GREENVILLE,93,1822,1650,2262,89.28,96.72,04-21-2020
369,SC- SPARTANBURG,88,487,443,664,84.48,91.52,04-21-2020
371,SD- SIOUX FALLS,111,4326,3686,5577,106.56,115.44,04-21-2020
373,TN- CHATTANOOGA,85,555,486,851,81.6,88.4,04-21-2020
374,TN- JACKSON,80,0,0,54,76.8,83.2,04-21-2020
375,TN- JOHNSON CITY,80,0,0,105,76.8,83.2,04-21-2020
376,TN- KINGSPORT,80,0,0,46,76.8,83.2,04-21-2020
377,TN- KNOXVILLE,82,556,492,937,78.72,85.28,04-21-2020
379,TN- MEMPHIS,92,4262,3780,5686,88.32,95.68,04-21-2020
380,TN- NASHVILLE,107,13449,11959,16362,102.72,111.28,04-21-2020
382,TX- ABILENE,80,0,0,18,76.8,83.2,04-21-2020
383,TX- AMARILLO,80,0,0,86,76.8,83.2,04-21-2020
385,TX- AUSTIN,103,4820,4317,5918,98.88,107.12,04-21-2020
386,TX- BEAUMONT,83,299,256,462,79.68,86.32,04-21-2020
388,TX- BRYAN,93,462,421,572,89.28,96.72,04-21-2020
390,TX- CORPUS CHRISTI,82,294,252,342,78.72,85.28,04-21-2020
391,TX- DALLAS,98,13064,11644,15834,94.08,101.92,04-21-2020
393,TX- EL PASO,86,994,851,1222,82.56,89.44,04-21-2020
394,TX- FORT WORTH,97,5291,4749,6419,93.12,100.88,04-21-2020
396,TX- HARLINGEN,84,383,333,477,80.64,87.36,04-21-2020
397,TX- HOUSTON,93,13560,12184,16647,89.28,96.72,04-21-2020
399,TX- LONGVIEW,86,168,127,225,82.56,89.44,04-21-2020
400,TX- LUBBOCK,83,462,421,540,79.68,86.32,04-21-2020
402,TX- MCALLEN,84,367,334,429,80.64,87.36,04-21-2020
406,TX- ODESSA,80,0,0,84,76.8,83.2,04-21-2020
411,TX- SAN ANGELO,80,0,0,18,76.8,83.2,04-21-2020
412,TX- SAN ANTONIO,106,11490,10272,13760,101.76,110.24,04-21-2020
413,TX- TEMPLE,91,616,558,824,87.36,94.64,04-21-2020
416,TX- TYLER,85,486,437,744,81.6,88.4,04-21-2020
417,TX- VICTORIA,80,0,0,42,76.8,83.2,04-21-2020
418,TX- WACO,100,749,666,909,96.0,104.0,04-21-2020
420,TX- WICHITA FALLS,86,201,159,243,82.56,89.44,04-21-2020
421,UT- OGDEN,116,1521,1354,1797,111.36,120.64,04-21-2020
422,UT- PROVO,112,1704,1512,2043,107.52,116.48,04-21-2020
423,UT- SALT LAKE CITY,100,4939,4475,6125,96.0,104.0,04-21-2020
424,VT- BURLINGTON,108,2451,2067,2949,103.68,112.32,04-21-2020
426,VA- ARLINGTON,162,13924,12477,16765,155.52,168.48,04-21-2020
427,VA- CHARLOTTESVILLE,87,393,283,789,83.52,90.48,04-21-2020
428,VA- LYNCHBURG,80,0,0,0,76.8,83.2,04-21-2020
429,VA- NEWPORT NEWS,111,2092,1879,2640,106.56,115.44,04-21-2020
430,VA- NORFOLK,103,3405,2980,3980,98.88,107.12,04-21-2020
431,VA- RICHMOND,97,4828,4366,6077,93.12,100.88,04-21-2020
432,VA- ROANOKE,80,0,0,30,76.8,83.2,04-21-2020
435,VA- WINCHESTER,613,27292,22312,30325,588.48,637.52,04-21-2020
437,WA- EVERETT,133,2739,2506,3127,127.68,138.32,04-21-2020
438,WA- OLYMPIA,106,1050,948,1229,101.76,110.24,04-21-2020
439,WA- SEATTLE,112,11184,10236,12777,107.52,116.48,04-21-2020
440,WA- SPOKANE,94,3104,2714,3799,90.24,97.76,04-21-2020
441,WA- TACOMA,120,3098,2827,3567,115.2,124.8,04-21-2020
442,WA- YAKIMA,91,413,373,492,87.36,94.64,04-21-2020
443,WV- CHARLESTON,80,0,0,2457,76.8,83.2,04-21-2020
444,WV- HUNTINGTON,80,0,0,0,76.8,83.2,04-21-2020
445,WV- MORGANTOWN,80,11,10,2471,76.8,83.2,04-21-2020
446,WI- APPLETON,87,241,218,327,83.52,90.48,04-21-2020
447,WI- GREEN BAY,83,320,280,379,79.68,86.32,04-21-2020
448,WI- LA CROSSE,83,171,140,312,79.68,86.32,04-21-2020
449,WI- MADISON,97,3208,2915,3940,93.12,100.88,04-21-2020
450,WI- MARSHFIELD,80,0,0,85,76.8,83.2,04-21-2020
451,WI- MILWAUKEE,99,9741,8812,11551,95.04,102.96,04-21-2020
452,WI- NEENAH,90,308,281,418,86.4,93.6,04-21-2020
456,WI- WAUSAU,80,7,2,26,76.8,83.2,04-21-2020
457,WY- CASPER,91,391,340,452,87.36,94.64,04-21-2020
303,NY- NEW YORK,211,128334,117481,145924,202.56,219.44,04-21-2020
