HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
1,AL- BIRMINGHAM,113,18025,15986,22517,108.48,117.52,04-21-2020
2,AL- DOTHAN,86,372,288,767,82.56,89.44,04-21-2020
5,AL- HUNTSVILLE,105,3173,2772,3996,100.8,109.2,04-21-2020
6,AL- MOBILE,106,4626,4130,5797,101.76,110.24,04-21-2020
7,AL- MONTGOMERY,106,2583,2251,3165,101.76,110.24,04-21-2020
9,AL- TUSCALOOSA,104,1584,1423,2088,99.84,108.16,04-21-2020
11,AZ- MESA,127,6042,5443,7407,121.92,132.08,04-21-2020
12,AZ- PHOENIX,109,14220,12781,17456,104.64,113.36,04-21-2020
14,AZ- SUN CITY,100,1034,931,1269,96.0,104.0,04-21-2020
15,AZ- TUCSON,98,2846,2529,3556,94.08,101.92,04-21-2020
16,AR- FORT SMITH,81,27,12,137,77.76,84.24,04-21-2020
18,AR- JONESBORO,84,283,240,394,80.64,87.36,04-21-2020
19,AR- LITTLE ROCK,99,6796,6084,8776,95.04,102.96,04-21-2020
21,AR- SPRINGDALE,88,612,525,857,84.48,91.52,04-21-2020
22,AR- TEXARKANA,82,75,48,161,78.72,85.28,04-21-2020
23,CA- ORANGE CO.,95,7519,6769,9184,91.2,98.8,04-21-2020
25,CA- BAKERSFIELD,85,1311,1179,1634,81.6,88.4,04-21-2020
31,CA- CHICO,89,395,350,503,85.44,92.56,04-21-2020
33,CA- CONTRA COSTA CO.,121,5450,4950,6423,116.16,125.84,04-21-2020
43,CA- FRESNO,90,1451,1314,1807,86.4,93.6,04-21-2020
56,CA- LOS ANGELES,93,21882,19712,26719,89.28,96.72,04-21-2020
58,CA- MODESTO,105,2816,2536,3429,100.8,109.2,04-21-2020
62,CA- NAPA,105,944,857,1122,100.8,109.2,04-21-2020
65,CA- ALAMEDA CO.,116,8208,7458,9645,111.36,120.64,04-21-2020
69,CA- PALM SPR/RANCHO MIR.,90,706,636,868,86.4,93.6,04-21-2020
73,CA- REDDING,90,757,689,929,86.4,93.6,04-21-2020
77,CA- SACRAMENTO,107,8616,7778,10415,102.72,111.28,04-21-2020
78,CA- SALINAS,109,1519,1374,1827,104.64,113.36,04-21-2020
79,CA- SAN BERNARDINO,98,6662,5992,8181,94.08,101.92,04-21-2020
80,CA- SAN DIEGO,100,9471,8548,11516,96.0,104.0,04-21-2020
81,CA- SAN FRANCISCO,101,7223,6565,8487,96.96,105.04,04-21-2020
82,CA- SAN JOSE,125,9233,8397,10790,120.0,130.0,04-21-2020
83,CA- SAN LUIS OBISPO,101,633,568,768,96.96,105.04,04-21-2020
85,CA- SAN MATEO CO.,104,4469,4065,5227,99.84,108.16,04-21-2020
86,CA- SANTA BARBARA,95,954,857,1171,91.2,98.8,04-21-2020
87,CA- SANTA CRUZ,134,1296,1178,1536,128.64,139.36,04-21-2020
89,CA- SANTA ROSA,97,2161,1956,2571,93.12,100.88,04-21-2020
91,CA- STOCKTON,114,2384,2158,2862,109.44,118.56,04-21-2020
96,CA- VENTURA,98,1895,1707,2319,94.08,101.92,04-21-2020
101,CO- BOULDER,146,2056,1868,2475,140.16,151.84,04-21-2020
102,CO- COLORADO SPRINGS,138,3880,3459,4645,132.48,143.52,04-21-2020
103,CO- DENVER,141,18994,17181,22817,135.36,146.64,04-21-2020
104,CO- FORT COLLINS,121,1750,1595,2154,116.16,125.84,04-21-2020
105,CO- GRAND JUNCTION,131,2762,2534,3247,125.76,136.24,04-21-2020
106,CO- GREELEY,121,2116,1899,2570,116.16,125.84,04-21-2020
107,CO- PUEBLO,89,477,430,596,85.44,92.56,04-21-2020
110,CT- HARTFORD,178,20541,18533,24577,170.88,185.12,04-21-2020
111,CT- NEW HAVEN,195,29666,27003,34369,187.2,202.8,04-21-2020
112,DE- WILMINGTON,167,10407,9389,12653,160.32,173.68,04-21-2020
113,DC- WASHINGTON,160,28656,25921,35347,153.6,166.4,04-21-2020
115,FL- BRADENTON,122,1942,1752,2370,117.12,126.88,04-21-2020
116,FL- CLEARWATER,107,2822,2539,3465,102.72,111.28,04-21-2020
118,FL- FORT LAUDERDALE,122,23976,21612,29028,117.12,126.88,04-21-2020
119,FL- FORT MYERS,114,8676,7801,10601,109.44,118.56,04-21-2020
120,FL- GAINESVILLE,102,2676,2358,3389,97.92,106.08,04-21-2020
122,FL- HUDSON,107,2279,2048,2801,102.72,111.28,04-21-2020
123,FL- JACKSONVILLE,103,7372,6564,9198,98.88,107.12,04-21-2020
124,FL- LAKELAND,111,2147,1932,2657,106.56,115.44,04-21-2020
127,FL- MIAMI,121,29124,26301,35195,116.16,125.84,04-21-2020
129,FL- OCALA,110,2629,2382,3226,105.6,114.4,04-21-2020
130,FL- ORLANDO,109,19546,17579,24105,104.64,113.36,04-21-2020
131,FL- ORMOND BEACH,100,2113,1904,2579,96.0,104.0,04-21-2020
133,FL- PANAMA CITY,87,329,282,438,83.52,90.48,04-21-2020
134,FL- PENSACOLA,99,2970,2669,3756,95.04,102.96,04-21-2020
137,FL- SARASOTA,108,2484,2221,3033,103.68,112.32,04-21-2020
139,FL- ST PETERSBURG,102,2292,2062,2814,97.92,106.08,04-21-2020
140,FL- TALLAHASSEE,95,2884,2575,3834,91.2,98.8,04-21-2020
141,FL- TAMPA,110,8334,7490,10229,105.6,114.4,04-21-2020
142,GA- ALBANY,124,3339,3047,3989,119.04,128.96,04-21-2020
144,GA- ATLANTA,159,60379,54217,73849,152.64,165.36,04-21-2020
145,GA- AUGUSTA,93,2056,1904,2687,89.28,96.72,04-21-2020
146,GA- COLUMBUS,107,2220,1945,2725,102.72,111.28,04-21-2020
147,GA- MACON,96,2119,1883,3127,92.16,99.84,04-21-2020
148,GA- ROME,141,2732,2414,3375,135.36,146.64,04-21-2020
149,GA- SAVANNAH,96,2025,1790,2775,92.16,99.84,04-21-2020
154,IL- AURORA,189,3693,3311,4433,181.44,196.56,04-21-2020
155,IL- BLUE ISLAND,132,8607,7786,10322,126.72,137.28,04-21-2020
156,IL- CHICAGO,131,28733,25994,34458,125.76,136.24,04-21-2020
158,IL- ELGIN,200,8514,7695,10221,192.0,208.0,04-21-2020
161,IL- EVANSTON,152,11476,10381,13762,145.92,158.08,04-21-2020
163,IL- HINSDALE,157,5541,5009,6652,150.72,163.28,04-21-2020
164,IL- JOLIET,169,7555,6823,9103,162.24,175.76,04-21-2020
166,IL- MELROSE PARK,155,15232,13775,18275,148.8,161.2,04-21-2020
170,IL- PEORIA,94,1666,1488,2257,90.24,97.76,04-21-2020
171,IL- ROCKFORD,138,5545,4855,6707,132.48,143.52,04-21-2020
172,IL- SPRINGFIELD,86,1102,992,1714,82.56,89.44,04-21-2020
173,IL- URBANA,91,538,463,853,87.36,94.64,04-21-2020
175,IL- BLOOMINGTON,137,999,902,1195,131.52,142.48,04-21-2020
179,IN- EVANSVILLE,87,1036,888,1579,83.52,90.48,04-21-2020
180,IN- FORT WAYNE,99,2385,2107,4270,95.04,102.96,04-21-2020
181,IN- GARY,199,11649,10490,14305,191.04,206.96,04-21-2020
183,IN- INDIANAPOLIS,160,32878,29175,41947,153.6,166.4,04-21-2020
184,IN- LAFAYETTE,128,2041,1827,2597,122.88,133.12,04-21-2020
185,IN- MUNCIE,119,1093,929,1500,114.24,123.76,04-21-2020
186,IN- MUNSTER,171,6775,6123,8212,164.16,177.84,04-21-2020
187,IN- SOUTH BEND,144,6023,5431,7638,138.24,149.76,04-21-2020
188,IN- TERRE HAUTE,107,993,845,1165,102.72,111.28,04-21-2020
191,IA- DAVENPORT,86,843,730,1287,82.56,89.44,04-21-2020
192,IA- DES MOINES,93,2676,2349,3669,89.28,96.72,04-21-2020
193,IA- DUBUQUE,95,475,412,687,91.2,98.8,04-21-2020
194,IA- IOWA CITY,95,2096,1863,2661,91.2,98.8,04-21-2020
195,IA- MASON CITY,80,0,0,51,76.8,83.2,04-21-2020
196,IA- SIOUX CITY,84,350,300,546,80.64,87.36,04-21-2020
197,IA- WATERLOO,88,360,309,613,84.48,91.52,04-21-2020
200,KS- TOPEKA,89,789,683,1275,85.44,92.56,04-21-2020
201,KS- WICHITA,84,1471,1322,2304,80.64,87.36,04-21-2020
203,KY- COVINGTON,109,2098,1811,2705,104.64,113.36,04-21-2020
204,KY- LEXINGTON,98,6150,5365,8383,94.08,101.92,04-21-2020
205,KY- LOUISVILLE,110,9523,8348,12574,105.6,114.4,04-21-2020
207,KY- OWENSBORO,100,679,582,776,96.0,104.0,04-21-2020
208,KY- PADUCAH,80,0,0,330,76.8,83.2,04-21-2020
209,LA- ALEXANDRIA,94,772,636,1147,90.24,97.76,04-21-2020
