HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
124,FL- LAKELAND,105,1700,1531,2070,100.8,109.2,04-21-2020
127,FL- MIAMI,114,24009,21758,28715,109.44,118.56,04-21-2020
129,FL- OCALA,104,2086,1906,2515,99.84,108.16,04-21-2020
130,FL- ORLANDO,103,15459,13956,18747,98.88,107.12,04-21-2020
131,FL- ORMOND BEACH,94,1589,1432,1950,90.24,97.76,04-21-2020
133,FL- PANAMA CITY,87,329,282,391,83.52,90.48,04-21-2020
134,FL- PENSACOLA,95,2237,2012,2786,91.2,98.8,04-21-2020
137,FL- SARASOTA,100,1884,1693,2321,96.0,104.0,04-21-2020
139,FL- ST PETERSBURG,98,1845,1669,2229,94.08,101.92,04-21-2020
140,FL- TALLAHASSEE,93,2040,1792,2708,89.28,96.72,04-21-2020
141,FL- TAMPA,104,6674,6039,8078,99.84,108.16,04-21-2020
142,GA- ALBANY,124,3339,3047,3904,119.04,128.96,04-21-2020
144,GA- ATLANTA,143,48491,43819,59007,137.28,148.72,04-21-2020
145,GA- AUGUSTA,90,1461,1324,1869,86.4,93.6,04-21-2020
146,GA- COLUMBUS,101,1724,1534,2118,96.96,105.04,04-21-2020
147,GA- MACON,89,1115,1024,1879,85.44,92.56,04-21-2020
148,GA- ROME,126,2172,1914,2724,120.96,131.04,04-21-2020
149,GA- SAVANNAH,92,1639,1489,2231,88.32,95.68,04-21-2020
154,IL- AURORA,168,3115,2824,3707,161.28,174.72,04-21-2020
155,IL- BLUE ISLAND,123,7263,6595,8629,118.08,127.92,04-21-2020
156,IL- CHICAGO,123,24264,22032,28821,118.08,127.92,04-21-2020
158,IL- ELGIN,180,7105,6445,8460,172.8,187.2,04-21-2020
161,IL- EVANSTON,141,9683,8792,11503,135.36,146.64,04-21-2020
163,IL- HINSDALE,144,4631,4203,5512,138.24,149.76,04-21-2020
164,IL- JOLIET,152,6283,5694,7540,145.92,158.08,04-21-2020
166,IL- MELROSE PARK,143,12796,11614,15214,137.28,148.72,04-21-2020
170,IL- PEORIA,90,1330,1175,1768,86.4,93.6,04-21-2020
171,IL- ROCKFORD,122,4215,3760,5140,117.12,126.88,04-21-2020
172,IL- SPRINGFIELD,84,529,470,826,80.64,87.36,04-21-2020
173,IL- URBANA,85,387,332,667,81.6,88.4,04-21-2020
175,IL- BLOOMINGTON,118,492,446,651,113.28,122.72,04-21-2020
179,IN- EVANSVILLE,87,1014,866,1309,83.52,90.48,04-21-2020
180,IN- FORT WAYNE,93,1861,1714,2601,89.28,96.72,04-21-2020
181,IN- GARY,174,9043,8141,11020,167.04,180.96,04-21-2020
183,IN- INDIANAPOLIS,143,26396,23597,33118,137.28,148.72,04-21-2020
184,IN- LAFAYETTE,103,1094,936,1507,98.88,107.12,04-21-2020
185,IN- MUNCIE,115,1036,888,1209,110.4,119.6,04-21-2020
186,IN- MUNSTER,154,5584,5050,6684,147.84,160.16,04-21-2020
187,IN- SOUTH BEND,122,4043,3683,5334,117.12,126.88,04-21-2020
188,IN- TERRE HAUTE,97,262,167,410,93.12,100.88,04-21-2020
191,IA- DAVENPORT,84,754,643,1058,80.64,87.36,04-21-2020
192,IA- DES MOINES,89,2148,1919,2819,85.44,92.56,04-21-2020
193,IA- DUBUQUE,91,441,378,602,87.36,94.64,04-21-2020
194,IA- IOWA CITY,94,1626,1407,1959,90.24,97.76,04-21-2020
195,IA- MASON CITY,80,0,0,40,76.8,83.2,04-21-2020
196,IA- SIOUX CITY,84,350,300,441,80.64,87.36,04-21-2020
197,IA- WATERLOO,87,357,306,472,83.52,90.48,04-21-2020
200,KS- TOPEKA,86,693,594,958,82.56,89.44,04-21-2020
201,KS- WICHITA,83,1281,1186,1717,79.68,86.32,04-21-2020
203,KY- COVINGTON,106,1906,1619,2258,101.76,110.24,04-21-2020
204,KY- LEXINGTON,94,4875,4286,6416,90.24,97.76,04-21-2020
205,KY- LOUISVILLE,105,8069,7100,10086,100.8,109.2,04-21-2020
207,KY- OWENSBORO,100,469,372,539,96.0,104.0,04-21-2020
208,KY- PADUCAH,80,0,0,156,76.8,83.2,04-21-2020
209,LA- ALEXANDRIA,87,511,438,781,83.52,90.48,04-21-2020
210,LA- BATON ROUGE,153,11614,10377,14090,146.88,159.12,04-21-2020
212,LA- HOUMA,166,3996,3541,4667,159.36,172.64,04-21-2020
213,LA- LAFAYETTE,107,3607,3089,4264,102.72,111.28,04-21-2020
214,LA- LAKE CHARLES,88,511,439,783,84.48,91.52,04-21-2020
216,LA- METAIRIE,266,12868,11804,14718,255.36,276.64,04-21-2020
217,LA- MONROE,87,511,438,585,83.52,90.48,04-21-2020
218,LA- NEW ORLEANS,201,20313,18713,23005,192.96,209.04,04-21-2020
219,LA- SHREVEPORT,93,2269,2055,3027,89.28,96.72,04-21-2020
221,ME- BANGOR,83,256,217,363,79.68,86.32,04-21-2020
222,ME- PORTLAND,101,3582,3215,4280,96.96,105.04,04-21-2020
223,MD- BALTIMORE,125,19338,17432,23533,120.0,130.0,04-21-2020
225,MD- SALISBURY,128,2764,2411,3484,122.88,133.12,04-21-2020
226,MD- TAKOMA PARK,183,8627,7819,10368,175.68,190.32,04-21-2020
227,MA- BOSTON,191,80211,72845,95244,183.36,198.64,04-21-2020
230,MA- SPRINGFIELD,169,8981,8101,10792,162.24,175.76,04-21-2020
231,MA- WORCESTER,198,12641,11472,15035,190.08,205.92,04-21-2020
232,MI- ANN ARBOR,178,20711,18819,24600,170.88,185.12,04-21-2020
233,MI- DEARBORN,158,8487,7719,10033,151.68,164.32,04-21-2020
234,MI- DETROIT,172,28232,25687,33378,165.12,178.88,04-21-2020
235,MI- FLINT,154,6403,5794,7673,147.84,160.16,04-21-2020
238,MI- KALAMAZOO,97,1580,1366,2276,93.12,100.88,04-21-2020
239,MI- LANSING,122,4061,3570,5130,117.12,126.88,04-21-2020
240,MI- MARQUETTE,80,0,0,25,76.8,83.2,04-21-2020
242,MI- MUSKEGON,102,821,719,974,97.92,106.08,04-21-2020
243,MI- PETOSKEY,80,0,0,168,76.8,83.2,04-21-2020
244,MI- PONTIAC,174,7372,6705,8721,167.04,180.96,04-21-2020
245,MI- ROYAL OAK,151,12358,11239,14619,144.96,157.04,04-21-2020
246,MI- SAGINAW,101,3178,2806,3791,96.96,105.04,04-21-2020
248,MI- ST JOSEPH,110,506,445,674,105.6,114.4,04-21-2020
249,MI- TRAVERSE CITY,95,303,222,384,91.2,98.8,04-21-2020
250,MN- DULUTH,81,161,138,185,77.76,84.24,04-21-2020
251,MN- MINNEAPOLIS,90,5695,5126,7218,86.4,93.6,04-21-2020
253,MN- ROCHESTER,85,761,656,982,81.6,88.4,04-21-2020
254,MN- ST CLOUD,88,316,287,412,84.48,91.52,04-21-2020
256,MN- ST PAUL,95,2329,2087,2826,91.2,98.8,04-21-2020
257,MS- GULFPORT,134,2725,2502,3253,128.64,139.36,04-21-2020
258,MS- HATTIESBURG,106,2212,1916,2943,101.76,110.24,04-21-2020
259,MS- JACKSON,100,5891,5264,8197,96.0,104.0,04-21-2020
261,MS- OXFORD,94,512,420,739,90.24,97.76,04-21-2020
262,MS- TUPELO,90,882,717,1492,86.4,93.6,04-21-2020
263,MO- CAPE GIRARDEAU,80,0,0,65,76.8,83.2,04-21-2020
264,MO- COLUMBIA,93,1198,1062,1762,89.28,96.72,04-21-2020
267,MO- JOPLIN,80,0,0,137,76.8,83.2,04-21-2020
268,MO- KANSAS CITY,109,14754,13179,18265,104.64,113.36,04-21-2020
270,MO- SPRINGFIELD,98,2261,2022,2905,94.08,101.92,04-21-2020
273,MO- ST LOUIS,98,14389,12984,18148,94.08,101.92,04-21-2020
274,MT- BILLINGS,90,1631,1481,2013,86.4,93.6,04-21-2020
275,MT- GREAT FALLS,85,287,246,329,81.6,88.4,04-21-2020
276,MT- MISSOULA,89,622,550,871,85.44,92.56,04-21-2020
277,NE- LINCOLN,84,511,460,629,80.64,87.36,04-21-2020
278,NE- OMAHA,92,4632,4182,5574,88.32,95.68,04-21-2020
279,NV- LAS VEGAS,121,10991,9953,13127,116.16,125.84,04-21-2020
280,NV- RENO,100,2570,2291,3107,96.0,104.0,04-21-2020
281,NH- LEBANON,105,1560,1383,1862,100.8,109.2,04-21-2020
282,NH- MANCHESTER,104,3087,2803,3687,99.84,108.16,04-21-2020
283,NJ- CAMDEN,174,49591,45144,58076,167.04,180.96,04-21-2020
284,NJ- HACKENSACK,240,41004,37704,46310,230.4,249.6,04-21-2020
285,NJ- MORRISTOWN,315,30602,28002,35008,302.4,327.6,04-21-2020
288,NJ- NEW BRUNSWICK,237,29247,26744,33596,227.52,246.48,04-21-2020
289,NJ- NEWARK,225,47887,43927,54448,216.0,234.0,04-21-2020
291,NJ- PATERSON,234,12350,11329,14035,224.64,243.36,04-21-2020
293,NM- ALBUQUERQUE,114,7027,6238,8618,109.44,118.56,04-21-2020
295,NY- ALBANY,181,33481,30611,38784,173.76,188.24,04-21-2020
296,NY- BINGHAMTON,126,2679,2383,3140,120.96,131.04,04-21-2020
297,NY- BRONX,240,40287,37184,45176,230.4,249.6,04-21-2020
299,NY- BUFFALO,110,7133,6369,8491,105.6,114.4,04-21-2020
300,NY- ELMIRA,103,1701,1489,2113,98.88,107.12,04-21-2020
301,NY- EAST LONG ISLAND,259,136153,125633,152696,248.64,269.36,04-21-2020
304,NY- ROCHESTER,122,7966,7159,9539,117.12,126.88,04-21-2020
307,NY- SYRACUSE,107,4898,4342,5966,102.72,111.28,04-21-2020
308,NY- WHITE PLAINS,227,30254,27925,33921,217.92,236.08,04-21-2020
309,NC- ASHEVILLE,85,589,480,805,81.6,88.4,04-21-2020
311,NC- CHARLOTTE,108,10392,9331,12740,103.68,112.32,04-21-2020
312,NC- DURHAM,96,4819,4303,5923,92.16,99.84,04-21-2020
313,NC- GREENSBORO,99,2219,1979,2712,95.04,102.96,04-21-2020
314,NC- GREENVILLE,86,1026,854,1418,82.56,89.44,04-21-2020
315,NC- HICKORY,93,526,425,724,89.28,96.72,04-21-2020
318,NC- RALEIGH,115,9498,8508,11451,110.4,119.6,04-21-2020
319,NC- WILMINGTON,91,841,733,1187,87.36,94.64,04-21-2020
320,NC- WINSTON-SALEM,91,2604,2344,3468,87.36,94.64,04-21-2020
321,ND- BISMARCK,99,1027,912,1264,95.04,102.96,04-21-2020
322,ND- FARGO MOORHEAD -MN,82,322,276,412,78.72,85.28,04-21-2020
323,ND- GRAND FORKS,80,0,0,46,76.8,83.2,04-21-2020
324,ND- MINOT,86,322,276,415,82.56,89.44,04-21-2020
325,OH- AKRON,106,4094,3732,4955,101.76,110.24,04-21-2020
326,OH- CANTON,100,2786,2485,3518,96.0,104.0,04-21-2020
327,OH- CINCINNATI,94,4237,3833,5584,90.24,97.76,04-21-2020
328,OH- CLEVELAND,102,12995,11705,15682,97.92,106.08,04-21-2020
329,OH- COLUMBUS,88,5226,4635,7151,84.48,91.52,04-21-2020
330,OH- DAYTON,89,2059,1790,2656,85.44,92.56,04-21-2020
331,OH- ELYRIA,116,1682,1531,2019,111.36,120.64,04-21-2020
332,OH- KETTERING,95,1115,998,1354,91.2,98.8,04-21-2020
334,OH- TOLEDO,95,4324,3899,5536,91.2,98.8,04-21-2020
335,OH- YOUNGSTOWN,98,3198,2849,3796,94.08,101.92,04-21-2020
336,OK- LAWTON,80,0,0,118,76.8,83.2,04-21-2020
339,OK- OKLAHOMA CITY,97,7295,6521,9734,93.12,100.88,04-21-2020
340,OK- TULSA,89,2928,2573,4107,85.44,92.56,04-21-2020
341,OR- BEND,93,368,331,476,89.28,96.72,04-21-2020
342,OR- EUGENE,95,1144,1032,1388,91.2,98.8,04-21-2020
343,OR- MEDFORD,87,484,430,582,83.52,90.48,04-21-2020
344,OR- PORTLAND,94,4889,4411,5955,90.24,97.76,04-21-2020
345,OR- SALEM,107,762,697,913,102.72,111.28,04-21-2020
346,PA- ALLENTOWN,208,26119,23691,30909,199.68,216.32,04-21-2020
347,PA- ALTOONA,81,39,30,333,77.76,84.24,04-21-2020
350,PA- DANVILLE,107,1968,1556,2472,102.72,111.28,04-21-2020
351,PA- ERIE,88,1379,1183,1981,84.48,91.52,04-21-2020
352,PA- HARRISBURG,126,6296,5680,7884,120.96,131.04,04-21-2020
354,PA- JOHNSTOWN,85,97,54,312,81.6,88.4,04-21-2020
355,PA- LANCASTER,161,6090,5467,7386,154.56,167.44,04-21-2020
356,PA- PHILADELPHIA,168,71057,64385,84826,161.28,174.72,04-21-2020
357,PA- PITTSBURGH,95,11758,10606,18629,91.2,98.8,04-21-2020
358,PA- READING,158,7021,6370,8473,151.68,164.32,04-21-2020
359,PA- SAYRE,116,911,744,1211,111.36,120.64,04-21-2020
360,PA- SCRANTON,175,5368,4885,6323,168.0,182.0,04-21-2020
362,PA- WILKES-BARRE,145,2672,2415,3245,139.2,150.8,04-21-2020
363,PA- YORK,147,3507,3138,4287,141.12,152.88,04-21-2020
365,SC- CHARLESTON,96,3156,2818,3885,92.16,99.84,04-21-2020
366,SC- COLUMBIA,106,6304,5654,7739,101.76,110.24,04-21-2020
367,SC- FLORENCE,89,713,633,1028,85.44,92.56,04-21-2020
368,SC- GREENVILLE,99,2848,2528,3398,95.04,102.96,04-21-2020
369,SC- SPARTANBURG,91,724,647,979,87.36,94.64,04-21-2020
371,SD- SIOUX FALLS,119,7036,6155,8745,114.24,123.76,04-21-2020
373,TN- CHATTANOOGA,93,1550,1304,1824,89.28,96.72,04-21-2020
374,TN- JACKSON,82,66,39,184,78.72,85.28,04-21-2020
375,TN- JOHNSON CITY,80,5,1,120,76.8,83.2,04-21-2020
376,TN- KINGSPORT,81,96,64,142,77.76,84.24,04-21-2020
377,TN- KNOXVILLE,84,1042,906,1681,80.64,87.36,04-21-2020
379,TN- MEMPHIS,97,6714,5934,8454,93.12,100.88,04-21-2020
380,TN- NASHVILLE,111,17671,15818,21575,106.56,115.44,04-21-2020
382,TX- ABILENE,80,0,0,68,76.8,83.2,04-21-2020
383,TX- AMARILLO,80,0,0,86,76.8,83.2,04-21-2020
385,TX- AUSTIN,110,6595,5910,7987,105.6,114.4,04-21-2020
386,TX- BEAUMONT,85,374,339,551,81.6,88.4,04-21-2020
388,TX- BRYAN,97,636,574,814,93.12,100.88,04-21-2020
390,TX- CORPUS CHRISTI,82,294,252,426,78.72,85.28,04-21-2020
391,TX- DALLAS,101,17175,15496,21073,96.96,105.04,04-21-2020
393,TX- EL PASO,88,1428,1257,1782,84.48,91.52,04-21-2020
394,TX- FORT WORTH,102,7154,6459,8732,97.92,106.08,04-21-2020
396,TX- HARLINGEN,85,444,398,561,81.6,88.4,04-21-2020
397,TX- HOUSTON,96,18184,16342,22459,92.16,99.84,04-21-2020
399,TX- LONGVIEW,86,304,257,392,82.56,89.44,04-21-2020
400,TX- LUBBOCK,83,588,547,753,79.68,86.32,04-21-2020
402,TX- MCALLEN,84,474,436,614,80.64,87.36,04-21-2020
406,TX- ODESSA,83,96,54,180,79.68,86.32,04-21-2020
411,TX- SAN ANGELO,80,0,0,42,76.8,83.2,04-21-2020
412,TX- SAN ANTONIO,110,14640,13181,17632,105.6,114.4,04-21-2020
413,TX- TEMPLE,101,1114,971,1362,96.96,105.04,04-21-2020
416,TX- TYLER,87,712,640,1010,83.52,90.48,04-21-2020
417,TX- VICTORIA,82,36,18,79,78.72,85.28,04-21-2020
418,TX- WACO,101,878,792,1109,96.96,105.04,04-21-2020
420,TX- WICHITA FALLS,86,294,252,342,82.56,89.44,04-21-2020
421,UT- OGDEN,122,2007,1817,2411,117.12,126.88,04-21-2020
422,UT- PROVO,118,2229,2007,2701,113.28,122.72,04-21-2020
423,UT- SALT LAKE CITY,105,6324,5709,7819,100.8,109.2,04-21-2020
424,VT- BURLINGTON,114,3440,3051,4095,109.44,118.56,04-21-2020
426,VA- ARLINGTON,178,18244,16431,22015,170.88,185.12,04-21-2020
427,VA- CHARLOTTESVILLE,90,947,807,1457,86.4,93.6,04-21-2020
428,VA- LYNCHBURG,80,0,0,103,76.8,83.2,04-21-2020
429,VA- NEWPORT NEWS,115,2610,2353,3231,110.4,119.6,04-21-2020
430,VA- NORFOLK,105,4683,4217,5742,100.8,109.2,04-21-2020
431,VA- RICHMOND,99,6300,5726,8260,95.04,102.96,04-21-2020
432,VA- ROANOKE,80,0,0,2315,76.8,83.2,04-21-2020
435,VA- WINCHESTER,616,34897,29917,42537,591.36,640.64,04-21-2020
437,WA- EVERETT,134,3056,2803,3443,128.64,139.36,04-21-2020
438,WA- OLYMPIA,108,1281,1166,1495,103.68,112.32,04-21-2020
439,WA- SEATTLE,113,12434,11447,14040,108.48,117.52,04-21-2020
440,WA- SPOKANE,99,4451,3919,5382,95.04,102.96,04-21-2020
441,WA- TACOMA,122,3568,3276,4052,117.12,126.88,04-21-2020
442,WA- YAKIMA,93,526,480,628,89.28,96.72,04-21-2020
443,WV- CHARLESTON,145,4385,2806,6843,139.2,150.8,04-21-2020
444,WV- HUNTINGTON,80,0,0,701,76.8,83.2,04-21-2020
445,WV- MORGANTOWN,100,369,16,4285,96.0,104.0,04-21-2020
446,WI- APPLETON,91,408,362,510,87.36,94.64,04-21-2020
447,WI- GREEN BAY,84,462,420,591,80.64,87.36,04-21-2020
448,WI- LA CROSSE,85,316,260,531,81.6,88.4,04-21-2020
449,WI- MADISON,101,4127,3733,4970,96.96,105.04,04-21-2020
450,WI- MARSHFIELD,82,63,37,147,78.72,85.28,04-21-2020
451,WI- MILWAUKEE,102,12266,11152,14616,97.92,106.08,04-21-2020
452,WI- NEENAH,90,407,377,542,86.4,93.6,04-21-2020
456,WI- WAUSAU,83,104,85,118,79.68,86.32,04-21-2020
457,WY- CASPER,92,598,541,676,88.32,95.68,04-21-2020
303,NY- NEW YORK,211,141824,130732,159310,202.56,219.44,04-21-2020
