region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,81.29,351,326,372,80.78,81.72,351 [326 - 372],81.29% [80.78% - 81.72%],109,66,145,02-02-2021
2,AL- DOTHAN,82.33,89,83,96,81.28,82.94,89 [83 - 96],82.33% [81.28% - 82.94%],31,17,39,02-02-2021
5,AL- HUNTSVILLE,81.76,112,105,118,81.12,82.45,112 [105 - 118],81.76% [81.12% - 82.45%],33,21,46,02-02-2021
6,AL- MOBILE,81.75,161,152,171,81.16,82.38,161 [152 - 171],81.75% [81.16% - 82.38%],50,33,68,02-02-2021
7,AL- MONTGOMERY,82.07,104,97,111,81.29,82.78,104 [97 - 111],82.07% [81.29% - 82.78%],32,20,43,02-02-2021
9,AL- TUSCALOOSA,82.0,70,66,76,81.4,83.21,70 [66 - 76],82.0% [81.4% - 83.21%],20,14,32,02-02-2021
11,AZ- MESA,84.6,289,273,309,83.03,86.41,289 [273 - 309],84.6% [83.03% - 86.41%],91,60,127,02-02-2021
12,AZ- PHOENIX,82.6,619,584,661,81.7,83.63,619 [584 - 661],82.6% [81.7% - 83.63%],197,129,275,02-02-2021
14,AZ- SUN CITY,81.85,47,44,51,81.23,82.59,47 [44 - 51],81.85% [81.23% - 82.59%],15,10,21,02-02-2021
15,AZ- TUCSON,82.18,173,163,186,81.51,83.13,173 [163 - 186],82.18% [81.51% - 83.13%],55,38,79,02-02-2021
16,AR- FORT SMITH,81.56,70,65,76,80.86,82.65,70 [65 - 76],81.56% [80.86% - 82.65%],20,11,34,02-02-2021
18,AR- JONESBORO,80.55,18,16,20,80.33,80.88,18 [16 - 20],80.55% [80.33% - 80.88%],5,3,8,02-02-2021
19,AR- LITTLE ROCK,81.4,274,258,293,80.99,81.91,274 [258 - 293],81.4% [80.99% - 81.91%],81,57,110,02-02-2021
21,AR- SPRINGDALE,82.27,79,74,84,81.7,83.22,79 [74 - 84],82.27% [81.7% - 83.22%],24,18,34,02-02-2021
22,AR- TEXARKANA,84.69,160,153,170,83.27,86.33,160 [153 - 170],84.69% [83.27% - 86.33%],46,32,62,02-02-2021
23,CA- ORANGE CO.,80.55,123,114,133,80.34,80.77,123 [114 - 133],80.55% [80.34% - 80.77%],42,26,59,02-02-2021
25,CA- BAKERSFIELD,81.0,110,104,117,80.66,81.3,110 [104 - 117],81.0% [80.66% - 81.3%],36,24,47,02-02-2021
31,CA- CHICO,80.78,14,13,15,80.47,81.09,14 [13 - 15],80.78% [80.47% - 81.09%],5,3,7,02-02-2021
33,CA- CONTRA COSTA CO.,81.1,71,67,76,80.75,81.5,71 [67 - 76],81.1% [80.75% - 81.5%],22,15,30,02-02-2021
43,CA- FRESNO,81.4,98,93,104,80.92,81.88,98 [93 - 104],81.4% [80.92% - 81.88%],32,21,43,02-02-2021
56,CA- LOS ANGELES,80.87,636,598,675,80.56,81.19,636 [598 - 675],80.87% [80.56% - 81.19%],215,139,294,02-02-2021
58,CA- MODESTO,81.51,83,78,89,80.99,82.09,83 [78 - 89],81.51% [80.99% - 82.09%],26,17,36,02-02-2021
62,CA- NAPA,80.86,14,12,15,80.52,81.03,14 [12 - 15],80.86% [80.52% - 81.03%],5,3,6,02-02-2021
