HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
103,CO- DENVER,90,3019,2567,3047,04-08-2020
104,CO- FORT COLLINS,86,238,202,240,04-08-2020
105,CO- GRAND JUNCTION,90,543,464,548,04-08-2020
106,CO- GREELEY,86,301,256,303,04-08-2020
107,CO- PUEBLO,81,45,38,45,04-08-2020
110,CT- HARTFORD,89,1797,1521,1814,04-08-2020
111,CT- NEW HAVEN,93,3297,2807,3328,04-08-2020
112,DE- WILMINGTON,88,945,800,954,04-08-2020
113,DC- WASHINGTON,87,2430,2059,2453,04-08-2020
115,FL- BRADENTON,82,130,111,131,04-08-2020
116,FL- CLEARWATER,82,207,176,209,04-08-2020
118,FL- FORT LAUDERDALE,83,2089,1772,2109,04-08-2020
119,FL- FORT MYERS,82,644,547,650,04-08-2020
120,FL- GAINESVILLE,81,206,175,208,04-08-2020
122,FL- HUDSON,82,161,137,162,04-08-2020
123,FL- JACKSONVILLE,81,515,436,520,04-08-2020
124,FL- LAKELAND,82,162,137,163,04-08-2020
127,FL- MIAMI,83,2599,2206,2624,04-08-2020
129,FL- OCALA,82,193,163,194,04-08-2020
130,FL- ORLANDO,82,1526,1292,1540,04-08-2020
131,FL- ORMOND BEACH,81,154,131,155,04-08-2020
133,FL- PANAMA CITY,80,19,16,19,04-08-2020
134,FL- PENSACOLA,81,168,143,169,04-08-2020
137,FL- SARASOTA,81,167,141,168,04-08-2020
139,FL- ST PETERSBURG,81,167,142,168,04-08-2020
140,FL- TALLAHASSEE,81,160,134,161,04-08-2020
141,FL- TAMPA,82,620,526,626,04-08-2020
142,GA- ALBANY,84,323,276,326,04-08-2020
144,GA- ATLANTA,86,4525,3838,4568,04-08-2020
145,GA- AUGUSTA,81,262,221,264,04-08-2020
146,GA- COLUMBUS,81,110,94,111,04-08-2020
147,GA- MACON,81,145,120,146,04-08-2020
148,GA- ROME,84,208,177,209,04-08-2020
149,GA- SAVANNAH,84,566,480,571,04-08-2020
154,IL- AURORA,88,273,232,275,04-08-2020
155,IL- BLUE ISLAND,84,673,572,679,04-08-2020
156,IL- CHICAGO,84,2254,1915,2275,04-08-2020
158,IL- ELGIN,89,646,549,652,04-08-2020
161,IL- EVANSTON,85,898,763,906,04-08-2020
163,IL- HINSDALE,86,423,360,427,04-08-2020
164,IL- JOLIET,86,568,483,573,04-08-2020
166,IL- MELROSE PARK,86,1178,1001,1189,04-08-2020
170,IL- PEORIA,80,79,67,79,04-08-2020
171,IL- ROCKFORD,83,317,266,320,04-08-2020
172,IL- SPRINGFIELD,80,49,41,49,04-08-2020
173,IL- URBANA,80,27,22,27,04-08-2020
175,IL- BLOOMINGTON,82,46,40,46,04-08-2020
179,IN- EVANSVILLE,80,14,13,14,04-08-2020
180,IN- FORT WAYNE,80,37,31,37,04-08-2020
181,IN- GARY,83,287,243,289,04-08-2020
183,IN- INDIANAPOLIS,82,843,712,851,04-08-2020
184,IN- LAFAYETTE,80,37,31,37,04-08-2020
185,IN- MUNCIE,80,22,19,22,04-08-2020
186,IN- MUNSTER,83,216,184,218,04-08-2020
187,IN- SOUTH BEND,81,134,113,135,04-08-2020
188,IN- TERRE HAUTE,80,6,5,6,04-08-2020
191,IA- DAVENPORT,80,38,32,38,04-08-2020
192,IA- DES MOINES,80,117,99,118,04-08-2020
193,IA- DUBUQUE,80,21,18,21,04-08-2020
194,IA- IOWA CITY,80,114,98,115,04-08-2020
195,IA- MASON CITY,80,0,0,0,04-08-2020
196,IA- SIOUX CITY,80,15,13,15,04-08-2020
197,IA- WATERLOO,80,7,7,7,04-08-2020
200,KS- TOPEKA,80,84,70,84,04-08-2020
201,KS- WICHITA,80,98,83,98,04-08-2020
203,KY- COVINGTON,81,81,69,81,04-08-2020
204,KY- LEXINGTON,80,201,170,202,04-08-2020
205,KY- LOUISVILLE,81,318,270,321,04-08-2020
207,KY- OWENSBORO,80,14,13,14,04-08-2020
208,KY- PADUCAH,80,0,0,0,04-08-2020
209,LA- ALEXANDRIA,81,72,61,72,04-08-2020
210,LA- BATON ROUGE,88,1275,1079,1287,04-08-2020
212,LA- HOUMA,88,388,331,391,04-08-2020
213,LA- LAFAYETTE,82,283,238,285,04-08-2020
214,LA- LAKE CHARLES,81,52,44,52,04-08-2020
216,LA- METAIRIE,103,1541,1317,1555,04-08-2020
217,LA- MONROE,80,30,25,30,04-08-2020
218,LA- NEW ORLEANS,96,2566,2197,2589,04-08-2020
219,LA- SHREVEPORT,81,296,249,299,04-08-2020
221,ME- BANGOR,80,33,28,33,04-08-2020
222,ME- PORTLAND,82,416,354,420,04-08-2020
223,MD- BALTIMORE,85,2450,2072,2474,04-08-2020
225,MD- SALISBURY,85,311,264,314,04-08-2020
226,MD- TAKOMA PARK,93,1090,925,1100,04-08-2020
227,MA- BOSTON,87,5199,4417,5248,04-08-2020
230,MA- SPRINGFIELD,85,585,495,590,04-08-2020
231,MA- WORCESTER,87,806,684,813,04-08-2020
232,MI- ANN ARBOR,87,1493,1269,1507,04-08-2020
233,MI- DEARBORN,86,623,530,628,04-08-2020
234,MI- DETROIT,86,2045,1740,2064,04-08-2020
235,MI- FLINT,85,431,366,435,04-08-2020
238,MI- KALAMAZOO,81,116,98,117,04-08-2020
239,MI- LANSING,82,270,228,272,04-08-2020
240,MI- MARQUETTE,80,0,0,0,04-08-2020
242,MI- MUSKEGON,81,42,36,42,04-08-2020
243,MI- PETOSKEY,80,0,0,0,04-08-2020
244,MI- PONTIAC,87,538,459,543,04-08-2020
245,MI- ROYAL OAK,85,903,769,911,04-08-2020
246,MI- SAGINAW,81,138,116,139,04-08-2020
248,MI- ST JOSEPH,81,35,30,35,04-08-2020
249,MI- TRAVERSE CITY,80,2,2,2,04-08-2020
250,MN- DULUTH,80,7,7,7,04-08-2020
251,MN- MINNEAPOLIS,81,740,626,747,04-08-2020
253,MN- ROCHESTER,80,87,74,87,04-08-2020
254,MN- ST CLOUD,80,38,32,38,04-08-2020
256,MN- ST PAUL,82,318,271,321,04-08-2020
257,MS- GULFPORT,86,326,277,329,04-08-2020
258,MS- HATTIESBURG,83,225,189,227,04-08-2020
259,MS- JACKSON,82,642,533,648,04-08-2020
261,MS- OXFORD,81,53,44,53,04-08-2020
262,MS- TUPELO,81,99,83,100,04-08-2020
263,MO- CAPE GIRARDEAU,80,0,0,0,04-08-2020
264,MO- COLUMBIA,80,74,62,74,04-08-2020
267,MO- JOPLIN,80,0,0,0,04-08-2020
268,MO- KANSAS CITY,82,1187,1001,1198,04-08-2020
270,MO- SPRINGFIELD,80,79,67,79,04-08-2020
273,MO- ST LOUIS,80,658,557,664,04-08-2020
274,MT- BILLINGS,81,168,143,169,04-08-2020
275,MT- GREAT FALLS,80,21,19,21,04-08-2020
276,MT- MISSOULA,80,55,47,55,04-08-2020
277,NE- LINCOLN,84,482,410,486,04-08-2020
278,NE- OMAHA,87,2470,2107,2493,04-08-2020
279,NV- LAS VEGAS,87,1881,1597,1899,04-08-2020
280,NV- RENO,82,307,261,309,04-08-2020
281,NH- LEBANON,84,272,230,274,04-08-2020
282,NH- MANCHESTER,82,276,234,278,04-08-2020
283,NJ- CAMDEN,89,4849,4116,4895,04-08-2020
284,NJ- HACKENSACK,101,5149,4403,5196,04-08-2020
285,NJ- MORRISTOWN,106,3276,2791,3306,04-08-2020
288,NJ- NEW BRUNSWICK,97,3079,2623,3108,04-08-2020
289,NJ- NEWARK,96,5226,4459,5274,04-08-2020
291,NJ- PATERSON,97,1342,1145,1354,04-08-2020
293,NM- ALBUQUERQUE,81,213,182,215,04-08-2020
295,NY- ALBANY,98,5742,4890,5796,04-08-2020
296,NY- BINGHAMTON,85,330,279,333,04-08-2020
297,NY- BRONX,117,8901,7626,8982,04-08-2020
299,NY- BUFFALO,84,1080,915,1090,04-08-2020
300,NY- ELMIRA,83,236,200,238,04-08-2020
301,NY- EAST LONG ISLAND,121,29802,25513,30075,04-08-2020
304,NY- ROCHESTER,86,1240,1053,1251,04-08-2020
307,NY- SYRACUSE,84,732,620,739,04-08-2020
308,NY- WHITE PLAINS,114,6691,5737,6751,04-08-2020
309,NC- ASHEVILLE,80,83,71,83,04-08-2020
311,NC- CHARLOTTE,85,1815,1539,1832,04-08-2020
312,NC- DURHAM,82,566,478,571,04-08-2020
313,NC- GREENSBORO,82,259,220,261,04-08-2020
314,NC- GREENVILLE,80,67,54,67,04-08-2020
315,NC- HICKORY,81,90,77,90,04-08-2020
318,NC- RALEIGH,84,1109,942,1119,04-08-2020
319,NC- WILMINGTON,81,105,86,106,04-08-2020
320,NC- WINSTON-SALEM,81,398,333,402,04-08-2020
321,ND- BISMARCK,80,33,28,33,04-08-2020
322,ND- FARGO MOORHEAD -MN,80,0,0,0,04-08-2020
323,ND- GRAND FORKS,80,0,0,0,04-08-2020
324,ND- MINOT,80,3,3,3,04-08-2020
325,OH- AKRON,84,650,552,656,04-08-2020
326,OH- CANTON,82,387,328,390,04-08-2020
327,OH- CINCINNATI,82,653,553,659,04-08-2020
328,OH- CLEVELAND,83,2164,1838,2184,04-08-2020
329,OH- COLUMBUS,81,820,685,828,04-08-2020
330,OH- DAYTON,81,254,212,256,04-08-2020
331,OH- ELYRIA,86,275,234,277,04-08-2020
332,OH- KETTERING,82,158,133,159,04-08-2020
334,OH- TOLEDO,82,628,526,634,04-08-2020
335,OH- YOUNGSTOWN,82,356,301,359,04-08-2020
336,OK- LAWTON,81,48,37,48,04-08-2020
339,OK- OKLAHOMA CITY,83,1570,1323,1585,04-08-2020
340,OK- TULSA,81,318,262,321,04-08-2020
341,OR- BEND,83,71,59,71,04-08-2020
342,OR- EUGENE,82,171,145,172,04-08-2020
343,OR- MEDFORD,80,9,8,9,04-08-2020
344,OR- PORTLAND,83,1032,873,1042,04-08-2020
345,OR- SALEM,84,125,107,126,04-08-2020
346,PA- ALLENTOWN,89,1901,1611,1919,04-08-2020
347,PA- ALTOONA,80,28,24,28,04-08-2020
350,PA- DANVILLE,81,108,92,109,04-08-2020
351,PA- ERIE,80,123,105,124,04-08-2020
352,PA- HARRISBURG,82,395,333,398,04-08-2020
354,PA- JOHNSTOWN,80,22,19,22,04-08-2020
355,PA- LANCASTER,85,374,316,377,04-08-2020
356,PA- PHILADELPHIA,86,5159,4373,5209,04-08-2020
357,PA- PITTSBURGH,81,760,641,767,04-08-2020
358,PA- READING,85,449,380,453,04-08-2020
359,PA- SAYRE,83,88,74,88,04-08-2020
360,PA- SCRANTON,86,354,300,357,04-08-2020
362,PA- WILKES-BARRE,84,174,147,175,04-08-2020
363,PA- YORK,83,200,169,201,04-08-2020
365,SC- CHARLESTON,88,1431,1207,1445,04-08-2020
366,SC- COLUMBIA,93,3143,2675,3172,04-08-2020
367,SC- FLORENCE,84,356,298,359,04-08-2020
368,SC- GREENVILLE,88,1210,1030,1221,04-08-2020
369,SC- SPARTANBURG,86,390,330,393,04-08-2020
371,SD- SIOUX FALLS,80,103,88,103,04-08-2020
373,TN- CHATTANOOGA,80,82,70,82,04-08-2020
374,TN- JACKSON,80,6,6,6,04-08-2020
375,TN- JOHNSON CITY,80,0,0,0,04-08-2020
376,TN- KINGSPORT,80,0,0,0,04-08-2020
377,TN- KNOXVILLE,80,27,23,27,04-08-2020
379,TN- MEMPHIS,81,607,513,613,04-08-2020
380,TN- NASHVILLE,82,1161,985,1172,04-08-2020
382,TX- ABILENE,80,0,0,0,04-08-2020
383,TX- AMARILLO,80,0,0,0,04-08-2020
385,TX- AUSTIN,89,1938,1642,1956,04-08-2020
386,TX- BEAUMONT,82,201,168,203,04-08-2020
388,TX- BRYAN,85,201,170,203,04-08-2020
390,TX- CORPUS CHRISTI,80,85,73,85,04-08-2020
391,TX- DALLAS,87,5414,4584,5467,04-08-2020
393,TX- EL PASO,81,280,237,282,04-08-2020
394,TX- FORT WORTH,87,2204,1866,2225,04-08-2020
396,TX- HARLINGEN,81,135,114,136,04-08-2020
397,TX- HOUSTON,85,6022,5086,6081,04-08-2020
399,TX- LONGVIEW,81,68,57,68,04-08-2020
400,TX- LUBBOCK,80,119,101,120,04-08-2020
402,TX- MCALLEN,81,121,103,122,04-08-2020
406,TX- ODESSA,81,55,43,55,04-08-2020
411,TX- SAN ANGELO,80,0,0,0,04-08-2020
412,TX- SAN ANTONIO,87,3521,2983,3555,04-08-2020
413,TX- TEMPLE,85,314,267,317,04-08-2020
416,TX- TYLER,83,249,203,251,04-08-2020
417,TX- VICTORIA,80,10,7,10,04-08-2020
418,TX- WACO,88,313,266,316,04-08-2020
420,TX- WICHITA FALLS,81,70,58,70,04-08-2020
421,UT- OGDEN,82,102,87,103,04-08-2020
422,UT- PROVO,82,120,103,121,04-08-2020
423,UT- SALT LAKE CITY,81,350,296,353,04-08-2020
424,VT- BURLINGTON,87,748,635,755,04-08-2020
426,VA- ARLINGTON,87,1281,1087,1293,04-08-2020
427,VA- CHARLOTTESVILLE,80,48,39,48,04-08-2020
428,VA- LYNCHBURG,80,0,0,0,04-08-2020
429,VA- NEWPORT NEWS,82,180,152,181,04-08-2020
430,VA- NORFOLK,81,226,191,228,04-08-2020
431,VA- RICHMOND,81,432,365,436,04-08-2020
432,VA- ROANOKE,80,0,0,0,04-08-2020
435,VA- WINCHESTER,82,122,103,123,04-08-2020
437,WA- EVERETT,126,2516,2155,2539,04-08-2020
438,WA- OLYMPIA,101,898,762,906,04-08-2020
439,WA- SEATTLE,108,10082,8624,10175,04-08-2020
440,WA- SPOKANE,85,1228,1042,1239,04-08-2020
441,WA- TACOMA,115,2789,2382,2815,04-08-2020
442,WA- YAKIMA,88,317,270,320,04-08-2020
443,WV- CHARLESTON,80,10,9,10,04-08-2020
444,WV- HUNTINGTON,80,0,0,0,04-08-2020
445,WV- MORGANTOWN,80,16,14,16,04-08-2020
446,WI- APPLETON,81,63,53,63,04-08-2020
447,WI- GREEN BAY,80,55,47,55,04-08-2020
448,WI- LA CROSSE,80,36,30,36,04-08-2020
449,WI- MADISON,82,554,470,559,04-08-2020
450,WI- MARSHFIELD,80,12,9,12,04-08-2020
451,WI- MILWAUKEE,83,1946,1653,1964,04-08-2020
452,WI- NEENAH,81,64,54,64,04-08-2020
456,WI- WAUSAU,80,3,3,3,04-08-2020
457,WY- CASPER,81,56,48,56,04-08-2020
303,NY- NEW YORK,110,30590,26178,30871,04-08-2020
