HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
171,IL- ROCKFORD,80,82,81,83,04-08-2020
172,IL- SPRINGFIELD,80,14,14,14,04-08-2020
173,IL- URBANA,80,0,0,0,04-08-2020
175,IL- BLOOMINGTON,80,14,14,14,04-08-2020
179,IN- EVANSVILLE,80,0,0,0,04-08-2020
180,IN- FORT WAYNE,80,14,14,14,04-08-2020
181,IN- GARY,81,104,102,106,04-08-2020
183,IN- INDIANAPOLIS,80,389,382,396,04-08-2020
184,IN- LAFAYETTE,80,0,0,0,04-08-2020
185,IN- MUNCIE,80,0,0,0,04-08-2020
186,IN- MUNSTER,81,91,90,92,04-08-2020
187,IN- SOUTH BEND,80,38,38,38,04-08-2020
188,IN- TERRE HAUTE,80,0,0,0,04-08-2020
191,IA- DAVENPORT,80,0,0,0,04-08-2020
192,IA- DES MOINES,80,43,43,43,04-08-2020
193,IA- DUBUQUE,80,1,1,1,04-08-2020
194,IA- IOWA CITY,80,70,69,71,04-08-2020
195,IA- MASON CITY,80,0,0,0,04-08-2020
196,IA- SIOUX CITY,80,0,0,0,04-08-2020
197,IA- WATERLOO,80,0,0,0,04-08-2020
200,KS- TOPEKA,80,1,1,1,04-08-2020
201,KS- WICHITA,80,49,49,49,04-08-2020
203,KY- COVINGTON,80,25,25,25,04-08-2020
204,KY- LEXINGTON,80,79,78,80,04-08-2020
205,KY- LOUISVILLE,80,106,104,108,04-08-2020
207,KY- OWENSBORO,80,14,14,14,04-08-2020
208,KY- PADUCAH,80,0,0,0,04-08-2020
209,LA- ALEXANDRIA,80,21,21,21,04-08-2020
210,LA- BATON ROUGE,82,452,444,460,04-08-2020
212,LA- HOUMA,83,163,160,166,04-08-2020
213,LA- LAFAYETTE,80,59,58,60,04-08-2020
214,LA- LAKE CHARLES,80,21,21,21,04-08-2020
216,LA- METAIRIE,93,954,938,970,04-08-2020
217,LA- MONROE,80,0,0,0,04-08-2020
218,LA- NEW ORLEANS,91,1916,1883,1949,04-08-2020
219,LA- SHREVEPORT,80,122,120,124,04-08-2020
221,ME- BANGOR,80,0,0,0,04-08-2020
222,ME- PORTLAND,81,195,192,198,04-08-2020
223,MD- BALTIMORE,82,960,943,977,04-08-2020
225,MD- SALISBURY,81,92,91,93,04-08-2020
226,MD- TAKOMA PARK,86,544,535,553,04-08-2020
227,MA- BOSTON,83,2692,2644,2740,04-08-2020
230,MA- SPRINGFIELD,82,217,214,220,04-08-2020
231,MA- WORCESTER,83,366,360,372,04-08-2020
232,MI- ANN ARBOR,83,761,748,774,04-08-2020
233,MI- DEARBORN,83,357,351,363,04-08-2020
234,MI- DETROIT,83,1104,1085,1123,04-08-2020
235,MI- FLINT,81,170,167,173,04-08-2020
238,MI- KALAMAZOO,80,11,11,11,04-08-2020
239,MI- LANSING,80,79,78,80,04-08-2020
240,MI- MARQUETTE,80,0,0,0,04-08-2020
242,MI- MUSKEGON,80,1,1,1,04-08-2020
243,MI- PETOSKEY,80,0,0,0,04-08-2020
244,MI- PONTIAC,83,296,291,301,04-08-2020
245,MI- ROYAL OAK,82,497,489,505,04-08-2020
246,MI- SAGINAW,80,14,14,14,04-08-2020
248,MI- ST JOSEPH,80,14,14,14,04-08-2020
249,MI- TRAVERSE CITY,80,0,0,0,04-08-2020
250,MN- DULUTH,80,0,0,0,04-08-2020
251,MN- MINNEAPOLIS,80,281,276,286,04-08-2020
253,MN- ROCHESTER,80,21,21,21,04-08-2020
254,MN- ST CLOUD,80,14,14,14,04-08-2020
256,MN- ST PAUL,80,120,118,122,04-08-2020
257,MS- GULFPORT,82,132,130,134,04-08-2020
258,MS- HATTIESBURG,80,56,55,57,04-08-2020
259,MS- JACKSON,80,231,227,235,04-08-2020
261,MS- OXFORD,80,0,0,0,04-08-2020
262,MS- TUPELO,80,3,3,3,04-08-2020
263,MO- CAPE GIRARDEAU,80,0,0,0,04-08-2020
264,MO- COLUMBIA,80,20,20,20,04-08-2020
267,MO- JOPLIN,80,0,0,0,04-08-2020
268,MO- KANSAS CITY,81,525,516,534,04-08-2020
270,MO- SPRINGFIELD,80,34,34,34,04-08-2020
273,MO- ST LOUIS,80,253,249,257,04-08-2020
274,MT- BILLINGS,80,70,69,71,04-08-2020
275,MT- GREAT FALLS,80,0,0,0,04-08-2020
276,MT- MISSOULA,80,0,0,0,04-08-2020
277,NE- LINCOLN,81,165,162,168,04-08-2020
278,NE- OMAHA,83,1447,1422,1472,04-08-2020
279,NV- LAS VEGAS,83,856,841,871,04-08-2020
280,NV- RENO,80,114,112,116,04-08-2020
281,NH- LEBANON,81,86,85,87,04-08-2020
282,NH- MANCHESTER,80,117,115,119,04-08-2020
283,NJ- CAMDEN,84,2139,2100,2178,04-08-2020
284,NJ- HACKENSACK,93,3432,3372,3492,04-08-2020
285,NJ- MORRISTOWN,93,1675,1645,1705,04-08-2020
288,NJ- NEW BRUNSWICK,88,1563,1535,1591,04-08-2020
289,NJ- NEWARK,89,2990,2936,3044,04-08-2020
291,NJ- PATERSON,89,737,724,750,04-08-2020
293,NM- ALBUQUERQUE,80,85,84,86,04-08-2020
295,NY- ALBANY,89,2950,2897,3003,04-08-2020
296,NY- BINGHAMTON,81,80,79,81,04-08-2020
297,NY- BRONX,106,6496,6382,6610,04-08-2020
299,NY- BUFFALO,81,418,410,426,04-08-2020
300,NY- ELMIRA,81,70,69,71,04-08-2020
301,NY- EAST LONG ISLAND,107,20614,20249,20979,04-08-2020
304,NY- ROCHESTER,82,514,505,523,04-08-2020
307,NY- SYRACUSE,81,261,256,266,04-08-2020
308,NY- WHITE PLAINS,107,5730,5632,5828,04-08-2020
309,NC- ASHEVILLE,80,18,18,18,04-08-2020
311,NC- CHARLOTTE,81,691,679,703,04-08-2020
312,NC- DURHAM,80,206,203,209,04-08-2020
313,NC- GREENSBORO,80,76,75,77,04-08-2020
314,NC- GREENVILLE,80,0,0,0,04-08-2020
315,NC- HICKORY,80,7,7,7,04-08-2020
318,NC- RALEIGH,81,470,462,478,04-08-2020
319,NC- WILMINGTON,80,34,34,34,04-08-2020
320,NC- WINSTON-SALEM,80,121,119,123,04-08-2020
321,ND- BISMARCK,80,21,21,21,04-08-2020
322,ND- FARGO MOORHEAD -MN,80,0,0,0,04-08-2020
323,ND- GRAND FORKS,80,0,0,0,04-08-2020
324,ND- MINOT,80,0,0,0,04-08-2020
325,OH- AKRON,81,284,279,289,04-08-2020
326,OH- CANTON,81,132,130,134,04-08-2020
327,OH- CINCINNATI,80,284,279,289,04-08-2020
328,OH- CLEVELAND,81,1028,1010,1046,04-08-2020
329,OH- COLUMBUS,80,285,280,290,04-08-2020
330,OH- DAYTON,80,91,90,92,04-08-2020
331,OH- ELYRIA,82,129,127,131,04-08-2020
332,OH- KETTERING,80,57,56,58,04-08-2020
334,OH- TOLEDO,80,163,160,166,04-08-2020
335,OH- YOUNGSTOWN,80,128,126,130,04-08-2020
336,OK- LAWTON,80,0,0,0,04-08-2020
339,OK- OKLAHOMA CITY,81,693,681,705,04-08-2020
340,OK- TULSA,80,84,83,85,04-08-2020
341,OR- BEND,81,32,32,32,04-08-2020
342,OR- EUGENE,81,80,79,81,04-08-2020
343,OR- MEDFORD,80,0,0,0,04-08-2020
344,OR- PORTLAND,81,389,382,396,04-08-2020
345,OR- SALEM,81,54,54,54,04-08-2020
346,PA- ALLENTOWN,83,758,744,772,04-08-2020
347,PA- ALTOONA,80,0,0,0,04-08-2020
350,PA- DANVILLE,80,1,1,1,04-08-2020
351,PA- ERIE,80,15,15,15,04-08-2020
352,PA- HARRISBURG,81,155,153,157,04-08-2020
354,PA- JOHNSTOWN,80,0,0,0,04-08-2020
355,PA- LANCASTER,81,126,124,128,04-08-2020
356,PA- PHILADELPHIA,82,2179,2139,2219,04-08-2020
357,PA- PITTSBURGH,80,291,286,296,04-08-2020
358,PA- READING,81,157,154,160,04-08-2020
359,PA- SAYRE,80,13,13,13,04-08-2020
360,PA- SCRANTON,82,114,112,116,04-08-2020
362,PA- WILKES-BARRE,81,55,54,56,04-08-2020
363,PA- YORK,81,74,73,75,04-08-2020
365,SC- CHARLESTON,82,497,488,506,04-08-2020
366,SC- COLUMBIA,85,1455,1429,1481,04-08-2020
367,SC- FLORENCE,81,130,128,132,04-08-2020
368,SC- GREENVILLE,83,436,428,444,04-08-2020
369,SC- SPARTANBURG,81,105,103,107,04-08-2020
371,SD- SIOUX FALLS,80,49,49,49,04-08-2020
373,TN- CHATTANOOGA,80,7,7,7,04-08-2020
374,TN- JACKSON,80,0,0,0,04-08-2020
375,TN- JOHNSON CITY,80,0,0,0,04-08-2020
376,TN- KINGSPORT,80,0,0,0,04-08-2020
377,TN- KNOXVILLE,80,7,7,7,04-08-2020
379,TN- MEMPHIS,80,199,196,202,04-08-2020
380,TN- NASHVILLE,80,551,541,561,04-08-2020
382,TX- ABILENE,80,0,0,0,04-08-2020
383,TX- AMARILLO,80,0,0,0,04-08-2020
385,TX- AUSTIN,83,818,803,833,04-08-2020
386,TX- BEAUMONT,80,42,42,42,04-08-2020
388,TX- BRYAN,82,91,90,92,04-08-2020
390,TX- CORPUS CHRISTI,80,3,3,3,04-08-2020
391,TX- DALLAS,82,2256,2214,2298,04-08-2020
393,TX- EL PASO,80,98,97,99,04-08-2020
394,TX- FORT WORTH,82,837,822,852,04-08-2020
396,TX- HARLINGEN,80,56,56,56,04-08-2020
397,TX- HOUSTON,82,2397,2353,2441,04-08-2020
399,TX- LONGVIEW,80,0,0,0,04-08-2020
400,TX- LUBBOCK,80,42,42,42,04-08-2020
402,TX- MCALLEN,80,35,35,35,04-08-2020
406,TX- ODESSA,80,0,0,0,04-08-2020
411,TX- SAN ANGELO,80,0,0,0,04-08-2020
412,TX- SAN ANTONIO,83,1740,1708,1772,04-08-2020
413,TX- TEMPLE,81,105,103,107,04-08-2020
416,TX- TYLER,80,91,90,92,04-08-2020
417,TX- VICTORIA,80,0,0,0,04-08-2020
418,TX- WACO,83,140,138,142,04-08-2020
420,TX- WICHITA FALLS,80,42,42,42,04-08-2020
421,UT- OGDEN,80,36,36,36,04-08-2020
422,UT- PROVO,80,49,49,49,04-08-2020
423,UT- SALT LAKE CITY,80,163,160,166,04-08-2020
424,VT- BURLINGTON,82,310,305,315,04-08-2020
426,VA- ARLINGTON,83,576,566,586,04-08-2020
427,VA- CHARLOTTESVILLE,80,0,0,0,04-08-2020
428,VA- LYNCHBURG,80,0,0,0,04-08-2020
429,VA- NEWPORT NEWS,81,105,104,106,04-08-2020
430,VA- NORFOLK,80,67,66,68,04-08-2020
431,VA- RICHMOND,80,151,149,153,04-08-2020
432,VA- ROANOKE,80,0,0,0,04-08-2020
435,VA- WINCHESTER,80,16,16,16,04-08-2020
437,WA- EVERETT,111,1782,1751,1813,04-08-2020
438,WA- OLYMPIA,88,352,346,358,04-08-2020
439,WA- SEATTLE,98,6877,6756,6998,04-08-2020
440,WA- SPOKANE,82,502,493,511,04-08-2020
441,WA- TACOMA,99,1568,1540,1596,04-08-2020
442,WA- YAKIMA,83,146,144,148,04-08-2020
443,WV- CHARLESTON,80,0,0,0,04-08-2020
444,WV- HUNTINGTON,80,0,0,0,04-08-2020
445,WV- MORGANTOWN,80,0,0,0,04-08-2020
446,WI- APPLETON,80,14,14,14,04-08-2020
447,WI- GREEN BAY,80,9,9,9,04-08-2020
448,WI- LA CROSSE,80,11,11,11,04-08-2020
449,WI- MADISON,81,251,247,255,04-08-2020
450,WI- MARSHFIELD,80,0,0,0,04-08-2020
451,WI- MILWAUKEE,81,982,965,999,04-08-2020
452,WI- NEENAH,80,21,21,21,04-08-2020
456,WI- WAUSAU,80,0,0,0,04-08-2020
457,WY- CASPER,80,21,21,21,04-08-2020
303,NY- NEW YORK,99,20965,20595,21335,04-08-2020
