HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
390,TX- CORPUS CHRISTI,81,134,131,137,04-08-2020
391,TX- DALLAS,89,7438,7294,7582,04-08-2020
393,TX- EL PASO,82,388,381,395,04-08-2020
394,TX- FORT WORTH,90,3077,3017,3137,04-08-2020
396,TX- HARLINGEN,82,196,193,199,04-08-2020
397,TX- HOUSTON,87,8408,8245,8571,04-08-2020
399,TX- LONGVIEW,82,121,119,123,04-08-2020
400,TX- LUBBOCK,81,168,165,171,04-08-2020
402,TX- MCALLEN,82,188,184,192,04-08-2020
406,TX- ODESSA,81,91,90,92,04-08-2020
411,TX- SAN ANGELO,80,27,27,27,04-08-2020
412,TX- SAN ANTONIO,90,4738,4647,4829,04-08-2020
413,TX- TEMPLE,88,443,434,452,04-08-2020
416,TX- TYLER,84,437,429,445,04-08-2020
417,TX- VICTORIA,80,43,43,43,04-08-2020
418,TX- WACO,91,414,406,422,04-08-2020
420,TX- WICHITA FALLS,81,91,90,92,04-08-2020
421,UT- OGDEN,83,140,138,142,04-08-2020
422,UT- PROVO,82,165,162,168,04-08-2020
423,UT- SALT LAKE CITY,82,508,498,518,04-08-2020
424,VT- BURLINGTON,90,1005,986,1024,04-08-2020
426,VA- ARLINGTON,89,1731,1698,1764,04-08-2020
427,VA- CHARLOTTESVILLE,81,115,113,117,04-08-2020
428,VA- LYNCHBURG,80,1,1,1,04-08-2020
429,VA- NEWPORT NEWS,83,237,233,241,04-08-2020
430,VA- NORFOLK,82,334,328,340,04-08-2020
431,VA- RICHMOND,82,628,616,640,04-08-2020
432,VA- ROANOKE,80,15,15,15,04-08-2020
435,VA- WINCHESTER,83,181,178,184,04-08-2020
437,WA- EVERETT,134,2939,2886,2992,04-08-2020
438,WA- OLYMPIA,107,1171,1149,1193,04-08-2020
439,WA- SEATTLE,113,11881,11665,12097,04-08-2020
440,WA- SPOKANE,87,1650,1619,1681,04-08-2020
441,WA- TACOMA,122,3376,3314,3438,04-08-2020
442,WA- YAKIMA,91,419,412,426,04-08-2020
443,WV- CHARLESTON,80,15,15,15,04-08-2020
444,WV- HUNTINGTON,80,0,0,0,04-08-2020
445,WV- MORGANTOWN,80,23,23,23,04-08-2020
446,WI- APPLETON,82,87,86,88,04-08-2020
447,WI- GREEN BAY,80,85,84,86,04-08-2020
448,WI- LA CROSSE,81,63,62,64,04-08-2020
449,WI- MADISON,84,743,729,757,04-08-2020
450,WI- MARSHFIELD,80,47,47,47,04-08-2020
451,WI- MILWAUKEE,84,2538,2490,2586,04-08-2020
452,WI- NEENAH,83,105,103,107,04-08-2020
456,WI- WAUSAU,80,14,14,14,04-08-2020
457,WY- CASPER,81,70,69,71,04-08-2020
303,NY- NEW YORK,114,35737,35088,36386,04-08-2020
