HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
1,AL- BIRMINGHAM,80,198,170,199,04-08-2020
2,AL- DOTHAN,80,0,0,0,04-08-2020
5,AL- HUNTSVILLE,80,15,13,15,04-08-2020
6,AL- MOBILE,80,95,82,95,04-08-2020
7,AL- MONTGOMERY,80,14,12,14,04-08-2020
9,AL- TUSCALOOSA,80,14,13,14,04-08-2020
11,AZ- MESA,82,354,303,357,04-08-2020
12,AZ- PHOENIX,81,837,714,844,04-08-2020
14,AZ- SUN CITY,81,57,49,57,04-08-2020
15,AZ- TUCSON,80,165,142,166,04-08-2020
16,AR- FORT SMITH,80,0,0,0,04-08-2020
18,AR- JONESBORO,80,0,0,0,04-08-2020
19,AR- LITTLE ROCK,81,509,438,513,04-08-2020
21,AR- SPRINGDALE,80,24,19,24,04-08-2020
22,AR- TEXARKANA,80,0,0,0,04-08-2020
23,CA- ORANGE CO.,81,670,574,676,04-08-2020
25,CA- BAKERSFIELD,80,91,78,91,04-08-2020
31,CA- CHICO,80,14,13,14,04-08-2020
33,CA- CONTRA COSTA CO.,84,569,489,574,04-08-2020
43,CA- FRESNO,80,86,74,86,04-08-2020
56,CA- LOS ANGELES,81,2102,1801,2121,04-08-2020
58,CA- MODESTO,81,176,150,177,04-08-2020
62,CA- NAPA,81,60,51,60,04-08-2020
65,CA- ALAMEDA CO.,84,899,772,907,04-08-2020
69,CA- PALM SPR/RANCHO MIR.,80,52,45,52,04-08-2020
73,CA- REDDING,80,0,0,0,04-08-2020
77,CA- SACRAMENTO,82,734,627,740,04-08-2020
78,CA- SALINAS,82,108,93,109,04-08-2020
79,CA- SAN BERNARDINO,81,517,441,521,04-08-2020
80,CA- SAN DIEGO,81,885,759,893,04-08-2020
81,CA- SAN FRANCISCO,82,805,692,812,04-08-2020
82,CA- SAN JOSE,85,1169,1007,1179,04-08-2020
83,CA- SAN LUIS OBISPO,82,64,55,64,04-08-2020
85,CA- SAN MATEO CO.,83,546,470,550,04-08-2020
86,CA- SANTA BARBARA,81,79,68,79,04-08-2020
87,CA- SANTA CRUZ,85,115,99,116,04-08-2020
89,CA- SANTA ROSA,81,162,139,163,04-08-2020
91,CA- STOCKTON,83,207,177,208,04-08-2020
96,CA- VENTURA,81,172,148,173,04-08-2020
101,CO- BOULDER,85,173,149,174,04-08-2020
102,CO- COLORADO SPRINGS,83,257,220,259,04-08-2020
103,CO- DENVER,85,1825,1567,1841,04-08-2020
104,CO- FORT COLLINS,83,130,112,131,04-08-2020
105,CO- GRAND JUNCTION,87,369,317,372,04-08-2020
106,CO- GREELEY,82,154,133,155,04-08-2020
107,CO- PUEBLO,80,14,13,14,04-08-2020
110,CT- HARTFORD,83,827,705,834,04-08-2020
111,CT- NEW HAVEN,87,1975,1694,1992,04-08-2020
112,DE- WILMINGTON,83,469,400,473,04-08-2020
113,DC- WASHINGTON,83,1296,1109,1307,04-08-2020
115,FL- BRADENTON,81,62,53,62,04-08-2020
116,FL- CLEARWATER,80,99,85,99,04-08-2020
118,FL- FORT LAUDERDALE,81,1094,937,1104,04-08-2020
119,FL- FORT MYERS,81,325,278,328,04-08-2020
120,FL- GAINESVILLE,80,89,76,89,04-08-2020
122,FL- HUDSON,80,76,65,76,04-08-2020
123,FL- JACKSONVILLE,80,263,225,265,04-08-2020
124,FL- LAKELAND,81,73,62,73,04-08-2020
127,FL- MIAMI,82,1418,1215,1430,04-08-2020
129,FL- OCALA,81,90,77,90,04-08-2020
130,FL- ORLANDO,81,719,614,725,04-08-2020
131,FL- ORMOND BEACH,80,73,63,73,04-08-2020
133,FL- PANAMA CITY,80,3,3,3,04-08-2020
134,FL- PENSACOLA,80,91,78,91,04-08-2020
137,FL- SARASOTA,80,72,62,72,04-08-2020
139,FL- ST PETERSBURG,80,79,68,79,04-08-2020
140,FL- TALLAHASSEE,80,56,46,56,04-08-2020
141,FL- TAMPA,81,305,261,307,04-08-2020
142,GA- ALBANY,82,208,179,209,04-08-2020
144,GA- ATLANTA,83,2401,2057,2422,04-08-2020
145,GA- AUGUSTA,80,120,104,121,04-08-2020
146,GA- COLUMBUS,80,42,36,42,04-08-2020
147,GA- MACON,80,35,31,35,04-08-2020
148,GA- ROME,82,103,88,104,04-08-2020
149,GA- SAVANNAH,81,263,227,265,04-08-2020
154,IL- AURORA,84,142,122,143,04-08-2020
155,IL- BLUE ISLAND,82,396,341,399,04-08-2020
156,IL- CHICAGO,82,1336,1148,1348,04-08-2020
158,IL- ELGIN,84,355,305,358,04-08-2020
161,IL- EVANSTON,83,530,455,534,04-08-2020
163,IL- HINSDALE,83,236,203,238,04-08-2020
164,IL- JOLIET,83,303,259,305,04-08-2020
166,IL- MELROSE PARK,83,679,584,685,04-08-2020
170,IL- PEORIA,80,14,13,14,04-08-2020
171,IL- ROCKFORD,81,122,104,123,04-08-2020
172,IL- SPRINGFIELD,80,14,13,14,04-08-2020
173,IL- URBANA,80,2,2,2,04-08-2020
175,IL- BLOOMINGTON,80,14,13,14,04-08-2020
179,IN- EVANSVILLE,80,0,0,0,04-08-2020
180,IN- FORT WAYNE,80,14,13,14,04-08-2020
181,IN- GARY,81,129,112,130,04-08-2020
183,IN- INDIANAPOLIS,81,473,405,477,04-08-2020
184,IN- LAFAYETTE,80,6,5,6,04-08-2020
185,IN- MUNCIE,80,1,1,1,04-08-2020
186,IN- MUNSTER,81,110,95,111,04-08-2020
187,IN- SOUTH BEND,80,63,54,63,04-08-2020
188,IN- TERRE HAUTE,80,0,0,0,04-08-2020
191,IA- DAVENPORT,80,3,3,3,04-08-2020
192,IA- DES MOINES,80,55,47,55,04-08-2020
193,IA- DUBUQUE,80,7,7,7,04-08-2020
194,IA- IOWA CITY,80,80,69,80,04-08-2020
195,IA- MASON CITY,80,0,0,0,04-08-2020
196,IA- SIOUX CITY,80,3,3,3,04-08-2020
197,IA- WATERLOO,80,0,0,0,04-08-2020
200,KS- TOPEKA,80,34,28,34,04-08-2020
201,KS- WICHITA,80,49,43,49,04-08-2020
203,KY- COVINGTON,80,35,31,35,04-08-2020
204,KY- LEXINGTON,80,95,82,95,04-08-2020
205,KY- LOUISVILLE,80,125,107,126,04-08-2020
207,KY- OWENSBORO,80,14,13,14,04-08-2020
208,KY- PADUCAH,80,0,0,0,04-08-2020
209,LA- ALEXANDRIA,80,21,19,21,04-08-2020
210,LA- BATON ROUGE,83,586,499,591,04-08-2020
212,LA- HOUMA,84,201,170,202,04-08-2020
213,LA- LAFAYETTE,80,102,87,103,04-08-2020
214,LA- LAKE CHARLES,80,21,19,21,04-08-2020
216,LA- METAIRIE,95,1062,913,1071,04-08-2020
217,LA- MONROE,80,12,10,12,04-08-2020
218,LA- NEW ORLEANS,91,1991,1721,2008,04-08-2020
219,LA- SHREVEPORT,80,141,122,142,04-08-2020
221,ME- BANGOR,80,3,3,3,04-08-2020
222,ME- PORTLAND,81,225,194,227,04-08-2020
223,MD- BALTIMORE,82,1182,1010,1192,04-08-2020
225,MD- SALISBURY,82,122,104,123,04-08-2020
226,MD- TAKOMA PARK,87,618,531,623,04-08-2020
227,MA- BOSTON,84,3051,2619,3078,04-08-2020
230,MA- SPRINGFIELD,82,268,229,270,04-08-2020
231,MA- WORCESTER,84,436,374,440,04-08-2020
232,MI- ANN ARBOR,84,874,750,881,04-08-2020
233,MI- DEARBORN,83,395,340,398,04-08-2020
234,MI- DETROIT,84,1243,1068,1254,04-08-2020
235,MI- FLINT,82,207,177,208,04-08-2020
238,MI- KALAMAZOO,80,34,29,34,04-08-2020
239,MI- LANSING,81,112,97,113,04-08-2020
240,MI- MARQUETTE,80,0,0,0,04-08-2020
242,MI- MUSKEGON,80,17,15,17,04-08-2020
243,MI- PETOSKEY,80,0,0,0,04-08-2020
244,MI- PONTIAC,84,330,284,332,04-08-2020
245,MI- ROYAL OAK,83,555,477,559,04-08-2020
246,MI- SAGINAW,80,29,23,29,04-08-2020
248,MI- ST JOSEPH,80,14,13,14,04-08-2020
249,MI- TRAVERSE CITY,80,0,0,0,04-08-2020
250,MN- DULUTH,80,0,0,0,04-08-2020
251,MN- MINNEAPOLIS,80,341,290,344,04-08-2020
253,MN- ROCHESTER,80,21,19,21,04-08-2020
254,MN- ST CLOUD,80,14,13,14,04-08-2020
256,MN- ST PAUL,81,145,124,146,04-08-2020
257,MS- GULFPORT,83,163,141,164,04-08-2020
258,MS- HATTIESBURG,81,99,85,99,04-08-2020
259,MS- JACKSON,80,291,250,293,04-08-2020
261,MS- OXFORD,80,0,0,0,04-08-2020
262,MS- TUPELO,80,31,27,31,04-08-2020
263,MO- CAPE GIRARDEAU,80,0,0,0,04-08-2020
264,MO- COLUMBIA,80,34,30,34,04-08-2020
267,MO- JOPLIN,80,0,0,0,04-08-2020
268,MO- KANSAS CITY,81,623,533,628,04-08-2020
270,MO- SPRINGFIELD,80,35,31,35,04-08-2020
273,MO- ST LOUIS,80,302,255,305,04-08-2020
274,MT- BILLINGS,80,92,79,92,04-08-2020
275,MT- GREAT FALLS,80,0,0,0,04-08-2020
276,MT- MISSOULA,80,15,13,15,04-08-2020
277,NE- LINCOLN,81,205,175,206,04-08-2020
278,NE- OMAHA,84,1582,1362,1596,04-08-2020
279,NV- LAS VEGAS,83,1017,871,1026,04-08-2020
280,NV- RENO,81,133,114,134,04-08-2020
281,NH- LEBANON,81,103,88,103,04-08-2020
282,NH- MANCHESTER,81,142,122,143,04-08-2020
283,NJ- CAMDEN,84,2581,2207,2604,04-08-2020
284,NJ- HACKENSACK,94,3702,3190,3734,04-08-2020
285,NJ- MORRISTOWN,95,1961,1681,1978,04-08-2020
288,NJ- NEW BRUNSWICK,90,1832,1571,1848,04-08-2020
289,NJ- NEWARK,90,3383,2907,3413,04-08-2020
291,NJ- PATERSON,90,852,732,859,04-08-2020
293,NM- ALBUQUERQUE,80,101,86,101,04-08-2020
295,NY- ALBANY,90,3415,2928,3446,04-08-2020
296,NY- BINGHAMTON,82,128,108,129,04-08-2020
297,NY- BRONX,107,6906,5958,6966,04-08-2020
299,NY- BUFFALO,82,549,469,554,04-08-2020
300,NY- ELMIRA,81,101,86,101,04-08-2020
301,NY- EAST LONG ISLAND,109,22208,19142,22403,04-08-2020
304,NY- ROCHESTER,83,612,524,617,04-08-2020
307,NY- SYRACUSE,81,351,300,354,04-08-2020
308,NY- WHITE PLAINS,107,5689,4924,5737,04-08-2020
309,NC- ASHEVILLE,80,28,25,28,04-08-2020
311,NC- CHARLOTTE,82,821,700,828,04-08-2020
312,NC- DURHAM,80,244,211,246,04-08-2020
313,NC- GREENSBORO,80,104,89,104,04-08-2020
314,NC- GREENVILLE,80,0,0,0,04-08-2020
315,NC- HICKORY,80,27,24,27,04-08-2020
318,NC- RALEIGH,81,554,476,559,04-08-2020
319,NC- WILMINGTON,80,55,48,55,04-08-2020
320,NC- WINSTON-SALEM,80,136,117,137,04-08-2020
321,ND- BISMARCK,80,21,19,21,04-08-2020
322,ND- FARGO MOORHEAD -MN,80,0,0,0,04-08-2020
323,ND- GRAND FORKS,80,0,0,0,04-08-2020
324,ND- MINOT,80,0,0,0,04-08-2020
325,OH- AKRON,82,342,294,345,04-08-2020
326,OH- CANTON,81,163,140,164,04-08-2020
327,OH- CINCINNATI,80,304,261,306,04-08-2020
328,OH- CLEVELAND,82,1193,1021,1203,04-08-2020
329,OH- COLUMBUS,80,375,323,378,04-08-2020
330,OH- DAYTON,80,109,94,110,04-08-2020
331,OH- ELYRIA,83,154,133,155,04-08-2020
332,OH- KETTERING,80,70,60,70,04-08-2020
334,OH- TOLEDO,80,231,198,233,04-08-2020
335,OH- YOUNGSTOWN,81,176,151,177,04-08-2020
336,OK- LAWTON,80,0,0,0,04-08-2020
339,OK- OKLAHOMA CITY,81,759,652,765,04-08-2020
340,OK- TULSA,80,126,104,127,04-08-2020
341,OR- BEND,81,35,31,35,04-08-2020
342,OR- EUGENE,81,84,73,84,04-08-2020
343,OR- MEDFORD,80,0,0,0,04-08-2020
344,OR- PORTLAND,81,488,417,492,04-08-2020
345,OR- SALEM,82,63,54,63,04-08-2020
346,PA- ALLENTOWN,84,945,806,953,04-08-2020
347,PA- ALTOONA,80,0,0,0,04-08-2020
350,PA- DANVILLE,80,17,15,17,04-08-2020
351,PA- ERIE,80,48,42,48,04-08-2020
352,PA- HARRISBURG,81,165,143,166,04-08-2020
354,PA- JOHNSTOWN,80,0,0,0,04-08-2020
355,PA- LANCASTER,82,159,136,160,04-08-2020
356,PA- PHILADELPHIA,83,2622,2242,2646,04-08-2020
357,PA- PITTSBURGH,80,334,286,337,04-08-2020
358,PA- READING,82,196,167,197,04-08-2020
359,PA- SAYRE,80,14,13,14,04-08-2020
360,PA- SCRANTON,82,159,136,160,04-08-2020
362,PA- WILKES-BARRE,81,71,61,71,04-08-2020
363,PA- YORK,81,90,77,90,04-08-2020
365,SC- CHARLESTON,83,640,547,645,04-08-2020
366,SC- COLUMBIA,86,1679,1443,1694,04-08-2020
367,SC- FLORENCE,81,145,126,146,04-08-2020
368,SC- GREENVILLE,83,564,486,569,04-08-2020
369,SC- SPARTANBURG,81,147,128,148,04-08-2020
371,SD- SIOUX FALLS,80,50,43,50,04-08-2020
373,TN- CHATTANOOGA,80,11,10,11,04-08-2020
374,TN- JACKSON,80,0,0,0,04-08-2020
375,TN- JOHNSON CITY,80,0,0,0,04-08-2020
376,TN- KINGSPORT,80,0,0,0,04-08-2020
377,TN- KNOXVILLE,80,7,7,7,04-08-2020
379,TN- MEMPHIS,80,217,187,218,04-08-2020
380,TN- NASHVILLE,81,647,554,652,04-08-2020
382,TX- ABILENE,80,0,0,0,04-08-2020
383,TX- AMARILLO,80,0,0,0,04-08-2020
385,TX- AUSTIN,84,975,836,983,04-08-2020
386,TX- BEAUMONT,80,48,42,48,04-08-2020
388,TX- BRYAN,82,91,79,91,04-08-2020
390,TX- CORPUS CHRISTI,80,36,31,36,04-08-2020
391,TX- DALLAS,83,2744,2347,2769,04-08-2020
393,TX- EL PASO,80,119,101,120,04-08-2020
394,TX- FORT WORTH,83,1037,884,1046,04-08-2020
396,TX- HARLINGEN,80,56,49,56,04-08-2020
397,TX- HOUSTON,82,2886,2466,2912,04-08-2020
399,TX- LONGVIEW,80,3,2,3,04-08-2020
400,TX- LUBBOCK,80,57,47,57,04-08-2020
402,TX- MCALLEN,80,40,34,40,04-08-2020
406,TX- ODESSA,80,0,0,0,04-08-2020
411,TX- SAN ANGELO,80,0,0,0,04-08-2020
412,TX- SAN ANTONIO,84,2020,1735,2038,04-08-2020
413,TX- TEMPLE,81,126,110,127,04-08-2020
416,TX- TYLER,80,99,85,99,04-08-2020
417,TX- VICTORIA,80,0,0,0,04-08-2020
418,TX- WACO,84,155,132,156,04-08-2020
420,TX- WICHITA FALLS,80,42,37,42,04-08-2020
421,UT- OGDEN,81,47,40,47,04-08-2020
422,UT- PROVO,80,60,52,60,04-08-2020
423,UT- SALT LAKE CITY,80,189,162,190,04-08-2020
424,VT- BURLINGTON,83,364,312,367,04-08-2020
426,VA- ARLINGTON,83,696,597,702,04-08-2020
427,VA- CHARLOTTESVILLE,80,0,0,0,04-08-2020
428,VA- LYNCHBURG,80,0,0,0,04-08-2020
429,VA- NEWPORT NEWS,81,107,92,107,04-08-2020
430,VA- NORFOLK,80,75,63,75,04-08-2020
431,VA- RICHMOND,80,185,158,186,04-08-2020
432,VA- ROANOKE,80,0,0,0,04-08-2020
435,VA- WINCHESTER,80,44,37,44,04-08-2020
437,WA- EVERETT,113,1892,1632,1908,04-08-2020
438,WA- OLYMPIA,90,447,382,451,04-08-2020
439,WA- SEATTLE,99,7382,6364,7447,04-08-2020
440,WA- SPOKANE,82,603,516,608,04-08-2020
441,WA- TACOMA,102,1795,1542,1811,04-08-2020
442,WA- YAKIMA,84,166,143,167,04-08-2020
443,WV- CHARLESTON,80,0,0,0,04-08-2020
444,WV- HUNTINGTON,80,0,0,0,04-08-2020
445,WV- MORGANTOWN,80,0,0,0,04-08-2020
446,WI- APPLETON,80,14,13,14,04-08-2020
447,WI- GREEN BAY,80,24,21,24,04-08-2020
448,WI- LA CROSSE,80,14,13,14,04-08-2020
449,WI- MADISON,81,297,255,299,04-08-2020
450,WI- MARSHFIELD,80,0,0,0,04-08-2020
451,WI- MILWAUKEE,82,1114,957,1124,04-08-2020
452,WI- NEENAH,80,32,28,32,04-08-2020
