HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
1,AL- BIRMINGHAM,288.98,7585,7573,7588,277.42,300.54,05-05-2020
2,AL- DOTHAN,291.69,1492,1491,1494,280.02,303.36,05-05-2020
5,AL- HUNTSVILLE,354.37,2559,2557,2560,340.2,368.54,05-05-2020
6,AL- MOBILE,338.98,3619,3616,3621,325.42,352.54,05-05-2020
7,AL- MONTGOMERY,319.91,1783,1781,1783,307.11,332.71,05-05-2020
9,AL- TUSCALOOSA,305.25,981,980,981,293.04,317.46,05-05-2020
11,AZ- MESA,402.87,2360,2354,2360,386.76,418.98,05-05-2020
12,AZ- PHOENIX,287.47,6080,6066,6080,275.97,298.97,05-05-2020
14,AZ- SUN CITY,215.94,404,403,404,207.3,224.58,05-05-2020
15,AZ- TUCSON,291.1,2530,2526,2530,279.46,302.74,05-05-2020
16,AR- FORT SMITH,284.83,1473,1473,1479,273.44,296.22,05-05-2020
18,AR- JONESBORO,211.75,635,635,636,203.28,220.22,05-05-2020
19,AR- LITTLE ROCK,204.49,2826,2820,2826,196.31,212.67,05-05-2020
21,AR- SPRINGDALE,356.71,1592,1592,1595,342.44,370.98,05-05-2020
22,AR- TEXARKANA,246.32,874,874,876,236.47,256.17,05-05-2020
23,CA- ORANGE CO.,345.62,7110,7093,7110,331.8,359.44,05-05-2020
25,CA- BAKERSFIELD,286.55,3612,3607,3612,275.09,298.01,05-05-2020
31,CA- CHICO,376.4,856,854,856,361.34,391.46,05-05-2020
33,CA- CONTRA COSTA CO.,300.74,1097,1093,1097,288.71,312.77,05-05-2020
43,CA- FRESNO,422.42,3732,3727,3732,405.52,439.32,05-05-2020
56,CA- LOS ANGELES,316.17,20474,20425,20474,303.52,328.82,05-05-2020
58,CA- MODESTO,374.31,1532,1527,1532,359.34,389.28,05-05-2020
62,CA- NAPA,320.18,417,416,417,307.37,332.99,05-05-2020
65,CA- ALAMEDA CO.,263.65,1526,1520,1526,253.1,274.2,05-05-2020
69,CA- PALM SPR/RANCHO MIR.,279.71,757,756,757,268.52,290.9,05-05-2020
73,CA- REDDING,253.14,742,741,742,243.01,263.27,05-05-2020
77,CA- SACRAMENTO,377.69,4192,4178,4192,362.58,392.8,05-05-2020
78,CA- SALINAS,338.31,559,558,559,324.78,351.84,05-05-2020
79,CA- SAN BERNARDINO,424.83,7238,7222,7238,407.84,441.82,05-05-2020
80,CA- SAN DIEGO,396.35,7490,7472,7490,380.5,412.2,05-05-2020
81,CA- SAN FRANCISCO,189.41,1373,1368,1373,181.83,196.99,05-05-2020
82,CA- SAN JOSE,290.58,1564,1557,1564,278.96,302.2,05-05-2020
83,CA- SAN LUIS OBISPO,401.61,488,487,488,385.55,417.67,05-05-2020
